segmentnr	original	analyzed
SA_K06_bsu028pu-0	Ratnaguṇasaṃcayagāthā /	ratna guṇa saṃcaya gāthā 
SA_K06_bsu028pu-1	om namo bhagavatyai āryaprajñāpāramitāratnaguṇasaṃcayagāthāyai /	om namaḥ bhagavatyai ārya prajñāpāramitā ratna guṇa saṃcaya gāthāyai 
SA_K06_bsu028pu-2	namo āryamañjuśriye /	namaḥ ārya mañjuśriye 
SA_K06_bsu028pu-3	1 atha khalu bhagavāṃstāsāṃ catasṛṇāṃ parṣadāṃ saṃpraharṣaṇārthaṃ punarapīmāṃ prajñāpāramitāṃ paridīpayamānastasyāṃ velāyāmimā gāthā abhāṣata	atha khalu bhagavān tāsām catasṛṇām parṣadām saṃpraharṣaṇa artham punar api imām prajñāpāramitām paridīpayamānaḥ tasyām velāyām imāḥ gāthāḥ abhāṣata 
SA_K06_bsu028pu-4	para prema gaurava prasāda upasthapitvā prajahitva āvaraṇa kleśamalātikrāntāḥ /	para prema gaurava prasāda upasthapitvā prajahitvā āvaraṇa kleśa mala atikrāntāḥ 
SA_K06_bsu028pu-5	śṛṇutā jagārthamabhiprasthita sura(vra?)	śṛṇuta jaga artham abhiprasthita suravra 
SA_K06_bsu028pu-6	tānāṃ prajñāya pāramita yatra caranti śūrāḥ // Rgs_1.1 //	tānām prajñāya pāramita yatra caranti śūrāḥ 
SA_K06_bsu028pu-7	yāvanti nadya pravahantiha jambudvīpe phala puṣpa auṣadhā(dhi)	yāvanti nadya pravahantiha jambudvīpe phala puṣpa auṣadhādhi 
SA_K06_bsu028pu-8	vanaspati rohayanti /	vanaspati rohayanti 
SA_K06_bsu028pu-9	bhūja(ta) gajendranāgapatiniśrayanovata(na)	gaja indra nāga pati niśrayana uvatana 
SA_K06_bsu028pu-10	sya(?)	sya 
SA_K06_bsu028pu-11	tasyānubhāvaśriya sābhu jagādhipasya // Rgs_1.2 //	tasya anubhāva śriya sābhu jaga adhipasya 
SA_K06_bsu028pu-12	yāvanti dharma jinaśrāvaka deśayanti bhāṣanti yuktisahitāṃśca udīrayanti /	yāvanti dharma jina śrāvaka deśayanti bhāṣanti yukti sahitān ca udīrayanti 
SA_K06_bsu028pu-13	paramārthasaukhyakriya tatphalaprāptitā ca sarvo ayaṃ puruṣakāru tathāgatasya // Rgs_1.3 //	ca sarvaḥ ayam tathāgatasya 
SA_K06_bsu028pu-14	kiṃ kāraṇaṃ ya jina bhāṣati dharmanetrīṃ tatrābhiśikṣita nararṣabhaśiṣyabhūtāḥ /	kim kāraṇam bhāṣati dharmanetrīm nara ṛṣabha śiṣya bhūtāḥ 
SA_K06_bsu028pu-15	sākṣātkaritva yatha śikṣita deśayanti buddhānubhāva puna ātmabalānubhāvā // Rgs_1.4 //	yathā śikṣita deśayanti buddha anubhāva punar ātma bala anubhāvā 
SA_K06_bsu028pu-16	yasminna prajñavarapāramitopalabdhiḥ na ca bodhisattvaupalabdhi na cittabodheḥ /	yasmin na prajñavara pāramitā upalabdhiḥ na ca bodhisattva aupalabdhi na citta bodheḥ 
SA_K06_bsu028pu-17	evaṃ śruṇitva na ca muhyati nāsti trāso so bodhi(sa)	evam na ca muhyati na asti trāsaḥ saḥ bodhisa 
SA_K06_bsu028pu-18	ttva carate sugatāna prajñām // Rgs_1.5 //	ttva carate sugatāna prajñām 
SA_K06_bsu028pu-19	na ca rupa vedana na saṃjña na cetanā ca vijñāna sthānu aṇumātra na bhonti tasya /	na ca rupa vedana na saṃjña na cetanā ca vijñāna sthānu aṇumātra na bhonti tasya 
SA_K06_bsu028pu-20	so sarvadharmaasthito aniketacārī aparī(ri)	saḥ sarva dharma a sthitaḥ aniketa cārī 
SA_K06_bsu028pu-21	gṛhīta labhate sugatāna bodhim // Rgs_1.6 //	labhate bodhim 
SA_K06_bsu028pu-22	atha śreṇikasya abhutī parivrājakasya jñānopalambhu na hi skandhavibhāvanā ca /	atha śreṇikasya parivrājakasya na hi skandha vibhāvanā ca 
SA_K06_bsu028pu-23	yo bodhisattva parijānati eva dharmāṃ na ca nirvṛtiṃ spṛśati so viharāti prajñām // Rgs_1.7 //	yaḥ bodhisattva parijānati eva dharmām na ca nirvṛtim spṛśati saḥ viharāti prajñām 
SA_K06_bsu028pu-24	vyuparīkṣate punarayaṃ katareṣu prajñā kasmātkuto va imi śūnyaka sarva dharmāḥ /	vyuparīkṣate punar ayam katareṣu prajñā kasmāt kutas vaḥ dharmāḥ 
SA_K06_bsu028pu-25	vyuparīkṣamāṇu na ca līyati nāsti trāso āsannu so bhavati bodhayi bodhisattvo // Rgs_1.8 //	vyuparīkṣamāṇu na ca līyati na asti trāsaḥ saḥ bhavati 
SA_K06_bsu028pu-26	saci rupa saṃjña api vedana cetanā ca vijñāna skandha caratī aprajānamāno /	saci rupa saṃjña api vedana cetanā ca vijñāna skandha caratī aprajānamānaḥ 
SA_K06_bsu028pu-27	imi skandha śūnya parikalpayi bodhisattvo caratī nimittaanupādapade asakto // Rgs_1.9 //	skandha śūnya bodhisattvaḥ caratī nimitta anupāda pade asaktaḥ 
SA_K06_bsu028pu-28	na ca rupa vedana na saṃjña na cetanāyā vijñāni yo na caratī aniketacārī /	na ca vedana na saṃjña na cetanāyā vijñāni yaḥ na carati aniketa cārī 
SA_K06_bsu028pu-29	caratīti so na upagacchati prajñadhārī anupādadhī spṛśati śānti samādhi śreṣṭhām // Rgs_1.10 //	carati iti saḥ naḥ upagacchati prajña dhārī an upāda dhī spṛśati śānti samādhi śreṣṭhām 
SA_K06_bsu028pu-30	evātmaśānti viharanniha bodhisattvo so vyākṛto puramakehi tathāgatehi /	eva ātma śānti viharan iha bodhisattvaḥ saḥ vyākṛtaḥ puramakehi tathāgatehi 
SA_K06_bsu028pu-31	na ca manyate ahu samādhitu vyutthito vā kasmārtha dharmaprakṛtiṃ parijānayitvā // Rgs_1.11 //	na ca manyate vyutthitaḥ vā dharma prakṛtim parijānayitvā 
SA_K06_bsu028pu-32	evaṃ carantu caratī sugatāna prajñāṃ no cāpi so labhati yatra carāti dharmam /	evam carantu prajñām no ca api saḥ labhati yatra carāti dharmam 
SA_K06_bsu028pu-33	caraṇaṃ ca so 'caraṇaṃ ca prajānayitvā eṣā sa prajñavarapāramitāya caryā // Rgs_1.12 //	caraṇam ca saḥ caraṇam ca prajānayitvā eṣā sa prajñavara pāramitāya caryā 
SA_K06_bsu028pu-34	yo 'sau na vidyati sa eṣa avidyamāno tāṃ bālu kalpayi avidya karoti vidyām /	yaḥ sau na vidyati saḥ eṣa a vidyamānaḥ tām avidya karoti vidyām 
SA_K06_bsu028pu-35	vidyā avidya ubhi eti asanta dharmā niryāti yo iti prajānati bodhisattvo // Rgs_1.13 //	vidyā avidya ubhi eti asanta dharmā niryāti yaḥ iti prajānati bodhisattvaḥ 
SA_K06_bsu028pu-36	māyopamāṃ ya iha jānati pañca skandhāṃ na ca māya anya na ca skandha karoti anyān /	māyā upamām ye iha jānati na ca na ca karoti anyān 
SA_K06_bsu028pu-37	nānātvasaṃjñavigato upaśāntacārī eṣā sa prajñavarapāramitāya caryā // Rgs_1.14 //	nānātva saṃjña vigataḥ upaśānta cārī eṣā sa prajñavara pāramitāya caryā 
SA_K06_bsu028pu-38	kalyāṇamitrasahitasya vipaśyakasya trāso na bheṣyati śruṇitva jināna mātrām /	kalyāṇa mitra sahitasya vipaśyakasya trāsaḥ na mātrām 
SA_K06_bsu028pu-39	yo pāpamitrasahito ca parapraṇeyo so āmabhājana yathodakaspṛṣṭa bhinno // Rgs_1.15 //	ca para praṇeyaḥ saḥ āma bhājana yathā udaka spṛṣṭa bhinnaḥ 
SA_K06_bsu028pu-40	kiṃ kāraṇaṃ ayu pravucyati bodhisattvo sarvatra saṅgakriya icchati saṅgachedī /	kim kāraṇam sarvatra saṅga kriye icchati saṅga chedī 
SA_K06_bsu028pu-41	bodhiṃ spṛśiṣyati jināna asaṅgabhūtāṃ tasmāddhi nāma labhate ayu bodhisattvo // Rgs_1.16 //	bodhim spṛśiṣyati asaṅga bhūtām tasmāt hi nāma labhate 
SA_K06_bsu028pu-42	mahasattva so 'tha kenocyati kāraṇena mahatāya atra ayu bheṣyati sattvarāśeḥ /	kena ucyati kāraṇena sattva rāśeḥ 
SA_K06_bsu028pu-43	dṛṣṭīgatāṃ mahati chindati sattvadhātoḥ mahasattva tena hi pravucyati kāraṇena // Rgs_1.17 //	dṛṣṭīgatām mahati chindati sattvadhātoḥ mahasattva tena hi pravucyati kāraṇena 
SA_K06_bsu028pu-44	mahanāyako mahatabuddhi mahānubhāvo mahayāna uttamajināna samādhirūḍho /	maha nāyakaḥ mahā anubhāvaḥ 
SA_K06_bsu028pu-45	mahatā sanaddhu namuciṃ śaṭha dharṣayiṣye mahasattva tena hi pravucyati kāraṇena // Rgs_1.18 //	mahatā namucim śaṭha dharṣayiṣye maha sattva tena hi pravucyati kāraṇena 
SA_K06_bsu028pu-46	māyākaro yatha catuṣpathi nirmiṇitvā mahato janasya bahu chindati śīrṣakoṭī /	catuṣpathi catuṣpathi mahataḥ janasya bahu chindati śīrṣa koṭī 
SA_K06_bsu028pu-47	yatha te ca māya tatha jānati sarvasattvāṃ nirmāṇu sarva jagato na ca tasya trāso // Rgs_1.19 //	te ca tatha jānati sarva sattvān sarva jagataḥ na ca tasya trāsaḥ 
SA_K06_bsu028pu-48	rupaṃ ca saṃjña api vedana cetanā ca vijñāna bandhu na ca mukta asaṅgabhūto /	rupam ca saṃjña api vedana cetanā ca vijñāna bandhu na ca mukta 
SA_K06_bsu028pu-49	evaṃ ca bodhi kramate na ca līnacitto saṃnā ha eṣa varapudgalauttamānām // Rgs_1.20 //	evam ca kramate na ca eṣa vara pudgala auttamānām 
SA_K06_bsu028pu-50	kiṃ kāraṇaṃ ayu pravucyati bodhiyāno yatrāruhitva sa nirvāpayi sarvasattvān /	kim kāraṇam bodhi yānaḥ sa sarva sattvān 
SA_K06_bsu028pu-51	ākāśatulya ayu yāna mahāvimāno sukhasaukhyakṣemabhiprāpaṇu yānaśreṣṭho // Rgs_1.21 //	ākāśa tulya yāna mahā vimānaḥ 
SA_K06_bsu028pu-52	na ca labhyate ya vrajate diśa āruhitvā nirvāṇaokagamanaṃ gati nopalabdhiḥ /	na ca labhyate yaḥ vrajate diśaḥ āruhitvā nirvāṇa oka gamanam na upalabdhiḥ 
SA_K06_bsu028pu-53	yatha agni nirvṛtu na tasya gatipracāro so tena nirvṛti pravucyati kāraṇena // Rgs_1.22 //	yathā agni na tasya gati pracāraḥ saḥ tena nirvṛti pravucyati kāraṇena 
SA_K06_bsu028pu-54	pūrvāntato na upalabhyati bodhisattvo aparāntato 'pi pratiupanna triyadhvaśuddho /	pūrva antataḥ na bodhisattvaḥ apara antataḥ pi 
