segmentnr	original	analyzed
MBKaularahasyaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBKaularahasyaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00326	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBKaularahasyaHK-2	Uniform title: kaularahasya	uniform title kaularahasya 
MBKaularahasyaHK-3	Manuscript : NGMCP Ms. No. 1-257 Reel no. A-146/8	no 
MBKaularahasyaHK-4	Notes: Many folios are missing in this manuscript.  Note that the conjunct letter R written above the word is added by the scribe for no reason.	notes many folios are missing in this manuscript note that the conjunct letter r written abve the word is added by the scribe for no reason 
MBKaularahasyaHK-5	Data-entered by the staff of the Muktabodha Indological Research Institute under the direction of Mark S.G. Dyczkowski.	data entered by the staff of the muktabodha indological research institute under the direction of mark sg dyczkowski 
MBKaularahasyaHK-6	Revision 0:  January 29, 2015	revision january 
MBKaularahasyaHK-7	Internet publisher : Internet Publisher - Muktabodha Indological Research Institu	internet publisher internet publisher muktabodha indological research institu
MBKaularahasyaHK-8	Publication year : 2015	publication year 
MBKaularahasyaHK-9	Publication country : United States	publication country united states 
MBKaularahasyaHK-10	Kaularahasya	kaula rahasya 
MBKaularahasyaHK-11	ṃany folios are missing in this manuscript.	ṃani folios are missing in this manuscrpt 
MBKaularahasyaHK-12	ṇote that the conjunct letter 'ṛ' written above the word is frequently added by the	ṇote that the conjunct letter ṛ written abve the word is frequently added by the 
MBKaularahasyaHK-13	scribe with no reason.	scribe with no reason 
MBKaularahasyaHK-14	folio 1-8 not found.	folio not found 
MBKaularahasyaHK-15	madyaṃ māṃsaṃ tathā matsyaṃ mudrā maithunameva ca |	madyam māṃsam tathā matsyam mudrā maithunam eva ca 
MBKaularahasyaHK-16	makārapaṃcakairdevi yonau kaulaḥ prapūjayet ||	makāra paṃcakaiḥ devi yonau kaulaḥ prapūjayet 
MBKaularahasyaHK-17	vāmahastāt pānapūjā kramād vāmī prakīrtitaḥ |	            
MBKaularahasyaHK-18	dakṣihastāt pānavāgād vāmahastapratarpaṇāt ||	dakṣi hastāt pāna vāgāt vāma hasta pratarpaṇāt 
MBKaularahasyaHK-19	dakṣahastāpūjanāddhi kaula ityabhidhīyate |	dakṣa hasta apūjanāt hi kaulaḥ iti abhidhīyate 
MBKaularahasyaHK-20	kevalaṃ dakṣahastena pūjaṇād dakṣiṇābhidhaḥ ||	kevalam dakṣa hastena pūjaṇāt dakṣiṇa abhidhaḥ 
MBKaularahasyaHK-21	upāsanād vidhā proktā sakāmākāmavarjitā |	upāsanāt vidhā proktā sa kāma a kāma varjitā 
MBKaularahasyaHK-22	mokṣabījaṃ bhumiḥ kāmā sakāmā bhavatījakaṃ ||	          
MBKaularahasyaHK-23	paṃthā tu dakṣiṇaḥ śreṣṭho vāmaḥ śreṣṭhātaro mataḥ |	paṃthā tu dakṣiṇaḥ śreṣṭhaḥ vāmaḥ śreṣṭhātaraḥ mataḥ 
MBKaularahasyaHK-24	yastu vāmaṃ vijā * *? sa eva paramo guruḥ ||	yaḥ tu vāmam vijā saḥ eva paramaḥ guruḥ 
MBKaularahasyaHK-25	ahaṃ jānāmi pūrṇaṃ pādāna sanakādayaḥ |	aham jānāmi pūrṇam sanaka ādayaḥ 
MBKaularahasyaHK-26	arddha ca pipaśiṣṭhādyāḥ sa * * * *? saṃmitaṃ ||	arddha ca pipaśiṣṭha ādyāḥ sa       
MBKaularahasyaHK-27	9a)	a 
MBKaularahasyaHK-28	paṭanti koṭayaścātra jāyante kṛmi yoniṣu ||	paṭanti koṭayaḥ ca atra jāyante kṛmi yoniṣu 
MBKaularahasyaHK-29	taṃ mārgaye vijānanti te muktā nātrasaṃśayaḥ |	tam vijānanti te muktāḥ na atra saṃśayaḥ 
MBKaularahasyaHK-30	śrīkṛṣṇā vāmamārgaṃ tu phalgunāyopadiṣṭavān ||	śrī kṛṣṇāḥ vāma mārgam tu phalgunāya upadiṣṭavān 
MBKaularahasyaHK-31	mayā cintāyatā dṛṣṭāmunityaśvanirūpitaḥ |	mayā cintāyatā 
MBKaularahasyaHK-32	cāṇḍālo vā turuṣko vā brahmahā vātha maskarī ||	cāṇḍālaḥ vā turuṣkaḥ vā brahma hā vā atha maskarī 
MBKaularahasyaHK-33	śrotriyo vā vāmamārgī bhuktimuktyoḥ sa bhājanaṃ |	śrotriyaḥ vā vāma mārgī bhukti muktyoḥ sa bhājanam 
MBKaularahasyaHK-34	vāmadikṣiṇamāgo hi kālītārā vidhau smṛtaḥ ||	hi kālī tārāḥ vidhau smṛtaḥ 
MBKaularahasyaHK-35	chinnāvidhau vāmamārgo vagalāvāmadakṣagā |	                   
MBKaularahasyaHK-36	suṃdarī vāmadivyā ca dakṣamārge ca saṃsthitā ||	suṃdarī vāma divyā ca dakṣa mārge ca saṃsthitā 
MBKaularahasyaHK-37	vālāvidyā dakṣavidyā mātaṃgī vāmadakṣiṇā |	            
MBKaularahasyaHK-38	kevalā bhuvanā lakṣmā dhūmādakṣiṇamārgagā ||	kevalā bhuvanā lakṣmā dhūmādakṣiṇa mārga gā 
MBKaularahasyaHK-39	sumukhīvāmasaṃtuṣṭhā vaṭukovāmadakṣiṇaḥ |	su mukhī vāma saṃtuṣṭhā vaṭukaḥ vāma dakṣiṇaḥ 
MBKaularahasyaHK-40	9b)	b 
MBKaularahasyaHK-41	pūrvāmnāye dakṣi vāmau dakṣiṇe divyavāmake |	pūrva āmnāye dakṣi vāmau dakṣiṇe divya vāmake 
MBKaularahasyaHK-42	kauladakṣau paścime tu kaulavāmau tathottare ||	kaula dakṣau paścime tu kaula vāmau tathā uttare 
MBKaularahasyaHK-43	ūrddhadivyau maheśāni pātāle vāma eva ca |	ūrddha divyau maheśāni pātāle vāme eva ca 
MBKaularahasyaHK-44	yakṣiṇyādyāḥ sarvavidyāḥ kāminīyoganāyikā ||	              
MBKaularahasyaHK-45	vāmamārgeṇa siddhyanti nānyathā siddhidā kvacit |	vāma mārgeṇa siddhi anti na anyathā siddhi dā kvacid 
MBKaularahasyaHK-46	vāmadakṣiṇayogena ubhayācāratatparā ||	vāma dakṣiṇa yogena ubhaya ācāra tatparā 
MBKaularahasyaHK-47	śaive śākte gāṇapatya saure svāyaṃbhuve tathā |	śaive śākte gāṇapatya saure svāyaṃbhuve tathā 
MBKaularahasyaHK-48	cāndre cīne pāṃcarātre vaiṣṇave vaidikepi ca ||	cāndre cīne pāṃcarātre vaiṣṇave vaidike api ca 
MBKaularahasyaHK-49	vāma cokte bhaviṣyanti kale dvaijātayaḥ |	ca ukte bhaviṣyanti kale dvaijātayaḥ 
MBKaularahasyaHK-50	evaṃ darśanamārge pi na hi vamaṃ karoti cet ||	evam darśana mārge na hi vamam karoti ced 
