segmentnr	original	analyzed
SA_MBT_attvaratnaavaliiHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MBT_attvaratnaavaliiHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00290	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MBT_attvaratnaavaliiHK-2	Uniform title: tattvaratnāvalī	uniform title tattvaratnāvalī 
SA_MBT_attvaratnaavaliiHK-3	Author : vimalaśiva	authoḥ vimala śiva 
SA_MBT_attvaratnaavaliiHK-4	Manuscript : NGMCP 1-1697-7/6 reel number: B 26/16	manuscript nm number b 
SA_MBT_attvaratnaavaliiHK-5	Description: Tattvaratnāvalī by Vimalaśiva a South Indian Siddhāntin. This is a brief liturgical manual for the basic rites of Siddhānta śaivism. The first chapter deals with the regular daily rite (nitya) and the second with occasional rite (naimittika) performed on special festive occasions. The third chapter deals with the worship of the basic Navanābhamaṇḍala with nine sections, eight arranged around the central one each containing nine parts of the 81 parts (pada) of the Vyomavyāpin mantra which is the standard mantra of Siddhānta śaivism which begins with invocation of Sadāśiva as Vyomavyapin, that is, as -the one who pervades the sky-(written out fully on fl. 10)	description tattvaratnāvalī by vimalaśiva a south indian siddhāntin this is a brief liturgical manual for the basic rites of siddhānta śaivism the first chapter deals with the regular daily rite nitya and the second with occasional rite naimittika performed on special festive occasions the third chapter deals with the worship of the basic navanābha maṇḍala with nine sections eight arranged around the central one each containing nine parts of the parts pada of the vyomavyāpin mantra 
SA_MBT_attvaratnaavaliiHK-6	Notes: Revision 0: December 17, 2013	notes revision december 
SA_MBT_attvaratnaavaliiHK-7	Publication country : India	publication country india 
SA_MBT_attvaratnaavaliiHK-8	tattvaratnāvalī	tattvaratnāvalī 
SA_MBT_attvaratnaavaliiHK-9	1)  unclear	unclear 
SA_MBT_attvaratnaavaliiHK-10	2a)	a 
SA_MBT_attvaratnaavaliiHK-11	ekarūpādhvarośaṃbhau kathaṃ kāmaphalapradāḥ ||	katham kāma phala pradāḥ 
SA_MBT_attvaratnaavaliiHK-12	maṃḍalasya pramāṇaṃ tu dvārakoṇasamanvitaṃ |	maṃḍalasya pramāṇam tu dvāra koṇa samanvitam 
SA_MBT_attvaratnaavaliiHK-13	garbhapadmapurā vyoma kiṃ * * * * *? dvitoḥ ||	garbha padma purāḥ vyoma kim      
SA_MBT_attvaratnaavaliiHK-14	dalopadalatānaṃta kesarāṇāṃ * * * *? |	kesarāṇām     
SA_MBT_attvaratnaavaliiHK-15	karṇīkāyāṃ pramāṇena kathyaṃte tu vyavasthitāḥ ||	karṇīkāyām pramāṇena kathyaṃte tu vyavasthitāḥ 
SA_MBT_attvaratnaavaliiHK-16	vīṣyantarapramāṇaṃ tu rajānāṃ lakṣaṇaṃ kathaṃ |	vīṣi antara pramāṇam tu rajānām lakṣaṇam katham 
SA_MBT_attvaratnaavaliiHK-17	pātanīya viśeṣeṇa puṣṭyarthe? śāṃti māraṇe ||	pātanīya viśeṣeṇa puṣṭi arthe śāṃti māraṇe 
SA_MBT_attvaratnaavaliiHK-18	sthūlaṃ sūkṣmataraṃ deva hīnāvā rekhikā yadā |	sthūlam sūkṣmataram deva rekhikā yadā 
SA_MBT_attvaratnaavaliiHK-19	guṇadoṣo bhavet tasya karmā? ca? parameśvara ||	guṇa doṣaḥ bhavet tasya karmā ca parameśvara 
SA_MBT_attvaratnaavaliiHK-20	kathaṃ dollā? prakartavyā sādhakādiṣu deśikaiḥ |	katham dollā prakartavyā sādhaka ādiṣu deśikaiḥ 
SA_MBT_attvaratnaavaliiHK-21	eka tatve? sthitāḥ? paṃca tatvā vai pārthiva? ||	eka tatve sthitāḥ paṃca tatvā vai pārthiva 
SA_MBT_attvaratnaavaliiHK-22	pṛthivyāḥ kataraṃ? tatvaṃ apāścaiva nāthāntare ||	pṛthivyāḥ katarat apāḥ ca eva na atha antare 
SA_MBT_attvaratnaavaliiHK-23	tejo vāyu svamūrtīmāṃ ke bījāḥ parikīrtitāḥ |	tejaḥ vāyu ke bījāḥ parikīrtitāḥ 
SA_MBT_attvaratnaavaliiHK-24	kathaṃ sarvāṇi tatvā * * * * * * * * *##?	katham sarvāṇi tatvā 
SA_MBT_attvaratnaavaliiHK-25	balāvalara? tattvājāka? * ? bhavati śaṃkaraḥ ||	bhavati śaṃkaraḥ 
SA_MBT_attvaratnaavaliiHK-26	sarvesarva gatāḥ proktāḥ sarvesarvajña bhāvitāḥ |	sarvesarva gatāḥ proktāḥ sarvesarvajña bhāvitāḥ 
SA_MBT_attvaratnaavaliiHK-27	aśuddhāḥ ke samuddiṣṭāḥ śuddhāvāke maheśvara |	aśuddhāḥ ke samuddiṣṭāḥ śuddhāvāke maheśvara 
SA_MBT_attvaratnaavaliiHK-28	2b)	b 
SA_MBT_attvaratnaavaliiHK-29	śaucamācamanaṃ devyā hṛdāvahniṃ prapūjayet |	śaucam ācamanam devyāḥ hṛdā vahnim prapūjayet 
SA_MBT_attvaratnaavaliiHK-30	taduktārthaṃkare? devyā vadhnīyād darbhakaṃ kaṇaṃ ||	            
SA_MBT_attvaratnaavaliiHK-31	garbhādhāne yajedagnimajena hṛdayena tu |	garbhādhāne yajet agnim ajena hṛdayena tu 
SA_MBT_attvaratnaavaliiHK-32	juhuyādāhutīstisra evaṃ puṃsavanaṃ caret ||	juhuyāt āhutīḥ tisraḥ evam puṃsavanam caret 
SA_MBT_attvaratnaavaliiHK-33	vāmadeva śirobhyāṃ ca vahnāvastrakaṇaṃ kṣipet |	vāmadeva śirobhyām ca vahnāvastra kaṇam kṣipet 
SA_MBT_attvaratnaavaliiHK-34	sīmatonnayana rūpi śikhābhyāśikhayaivat ||	sīmatonnayana rūpi śikhā abhyāśikhayā evat 
SA_MBT_attvaratnaavaliiHK-35	vaktrāṃgakalpanā kuryād vakrodghāṭana niḥkṛtī |	          
SA_MBT_attvaratnaavaliiHK-36	jātakarmaṃnu varmabhyāṃ kṛtvāgniṃ daśabāhukaṃ ||	jātakarma nu varmabhyām kṛtvā agnim daśa bāhukam 
SA_MBT_attvaratnaavaliiHK-37	paṃcāsya mantraṇaṃ dhyātvā kuśirvahniṃ pradīpayet |	paṃcāsya mantraṇam dhyātvā kuśiḥ vahnim pradīpayet 
SA_MBT_attvaratnaavaliiHK-38	snānaṃ salāpahaṃ? dhyātvā devyāḥ sauvarṇavaṃdhanaṃ ||	snānam dhyātvā devyāḥ sauvarṇa vaṃdhanam 
SA_MBT_attvaratnaavaliiHK-39	kuṃḍamastreṇa sasiṃcet sadyaḥ sūtaka śuddhaye |	kuṃḍam astreṇa sa siṃcet sadyas sūtaka śuddhaye 
SA_MBT_attvaratnaavaliiHK-40	tataḥ śastreṇa saṃtāḍya varmaṇā bhyukṣya bāhyataḥ ||	tatas śastreṇa saṃtāḍya varmaṇā bhyukṣya bāhyatas 
SA_MBT_attvaratnaavaliiHK-41	śastreṇottara pūrvāgrānva?rbhānāsnīyaṃ vinyaset |	śastreṇa uttara pūrva agrān varbhān āsnīyam vinyaset 
SA_MBT_attvaratnaavaliiHK-42	paridhīsvistarāṃstatra vyastrāllālāpanuntaye ||	paridhīḥ vistarān tatra 
SA_MBT_attvaratnaavaliiHK-43	samidhā paṃcahotavyāḥ prānte mūle ghṛtaplutāḥ |	samidhā paṃcahotavyāḥ prānte mūle ghṛta plutāḥ 
SA_MBT_attvaratnaavaliiHK-44	vidhiṃ rudraṃ hariṃ veśaṃ paridhiṃ pūrvato yajet ||	vidhim rudram harim veśam paridhim pūrvatas yajet 
SA_MBT_attvaratnaavaliiHK-45	viṣṭare lokapālāṃśca śivājñāṃ śrāvayediti |	viṣṭare lokapālān ca śiva ājñām śrāvayet iti 
SA_MBT_attvaratnaavaliiHK-46	nivāryavighnasaṃghātaṃ bālakaṃ pālapiṣyatha ||	nivārya vighna saṃghātam bālakam pālapiṣyatha 
