segmentnr	original	analyzed
MBaniruddhasamhitaaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBaniruddhasamhitaaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00353	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBaniruddhasamhitaaHK-2	Uniform title: aniruddhasaṃhitā	uniform title aniruddha saṃhitā 
MBaniruddhasamhitaaHK-3	Editor : A. Shrinivasa Iyengar	e d itoḥ a shri nivasaḥ iy engar 
MBaniruddhasamhitaaHK-4	Notes: Data-entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark s g dyczkowski 
MBaniruddhasamhitaaHK-5	Revision 0: June 26, 2016	revision june 
MBaniruddhasamhitaaHK-6	Publisher : A. Shrinivasa Iyengar	publisher 
MBaniruddhasamhitaaHK-7	Publication year : 1956	publication year 
MBaniruddhasamhitaaHK-8	Publication city : Mysore	publication citi mysore 
MBaniruddhasamhitaaHK-9	Publication country : United States	publication country united states 
MBaniruddhasamhitaaHK-10	aniruddhasaṃhitāyāṃ adhyāyānāṃ viṣayāḥ	aniruddha saṃhitāyām adhyāyānām viṣayāḥ 
MBaniruddhasamhitaaHK-11	"adhyāyaḥ	page number"	adhyāyaḥ page number 
MBaniruddhasamhitaaHK-12	"1. śāstrāvataraṇam	1"	śāstra avataraṇam 
MBaniruddhasamhitaaHK-13	"2. śāstrapraśaṃsā	 6"	śāstra praśaṃsā 
MBaniruddhasamhitaaHK-14	"3. ācāryalakṣaṇam	9"	ācārya lakṣaṇam 
MBaniruddhasamhitaaHK-15	"4. śāstradīkṣāvidhiḥ	11"	        
MBaniruddhasamhitaaHK-16	"5. yantravidhānam	15"	yantra vidhānam 
MBaniruddhasamhitaaHK-17	"6. maṇḍalānāṃ vidhiḥ	22"	maṇḍalānām vidhiḥ 
MBaniruddhasamhitaaHK-18	"7. cakrābjamaṇḍalam	30"	          
MBaniruddhasamhitaaHK-19	"8. kuṇḍavidhiḥ	35"	        
MBaniruddhasamhitaaHK-20	"9. abhiṣekavidhiḥ	42"	         
MBaniruddhasamhitaaHK-21	"10. rājalakṣaṇam	48"	rāja lakṣaṇam 
MBaniruddhasamhitaaHK-22	"11. grāmādinirmāṇam	55"	        
MBaniruddhasamhitaaHK-23	"12. beralakṣaṇam	60"	      
MBaniruddhasamhitaaHK-24	"13. aṅkurārpaṇam	63"	aṅkura arpaṇam 
MBaniruddhasamhitaaHK-25	"14. jalādhivāsaḥ	67"	jala adhivāsaḥ 
MBaniruddhasamhitaaHK-26	"15. pratiṣṭhāvidhiḥ	73"	       
MBaniruddhasamhitaaHK-27	"16. sadācāravidhiḥ	78"	        
MBaniruddhasamhitaaHK-28	"17. samārādhanavidhiḥ	83"	         
MBaniruddhasamhitaaHK-29	"18. agnikāryabalipradānavidhiḥ	94"	            
MBaniruddhasamhitaaHK-30	"19. snapanavidhiḥ	99"	snapana vidhiḥ 
MBaniruddhasamhitaaHK-31	"20. dhvajārohaṇavidhiḥ	113"	dhvaja ārohaṇa vidhiḥ 
MBaniruddhasamhitaaHK-32	"21. mahotsavavidhiḥ	128"	        
MBaniruddhasamhitaaHK-33	"22. damanāropaṇavidhiḥ	141"	         
MBaniruddhasamhitaaHK-34	"23. māsotsavavidhiḥ	149"	        
MBaniruddhasamhitaaHK-35	"24. pavitrārohaṇam	154"	pavitra ārohaṇam 
MBaniruddhasamhitaaHK-36	"25. jayantīkṛttikotsavavidhiḥ	172"	         
MBaniruddhasamhitaaHK-37	"26. (nīrājana) adhyayanotsavavidhiḥ	178"	         
MBaniruddhasamhitaaHK-38	"27. saṃvatsarotsava (snāna) vidhiḥ	 181"	        
MBaniruddhasamhitaaHK-39	"28. tiladānavidhiḥ	185"	tila dāna vidhiḥ 
MBaniruddhasamhitaaHK-40	"29. saṃprokṣaṇavidhiḥ	187"	saṃprokṣaṇa vidhiḥ 
MBaniruddhasamhitaaHK-41	"30. prāyaścittavidhiḥ	190"	       
MBaniruddhasamhitaaHK-42	"31. garbhanyāsavidhiḥ 	196"	        
MBaniruddhasamhitaaHK-43	"32. balipīṭhapratiṣṭhāpanavidhiḥ	199"	           
MBaniruddhasamhitaaHK-44	"33. viṣvaksenapratiṣṭhāvidhiḥ	204"	          
MBaniruddhasamhitaaHK-45	"34. bhaktapratiṣṭhāvidhiḥ	206"	          
MBaniruddhasamhitaaHK-46	hariḥ om	hariḥ om 
MBaniruddhasamhitaaHK-47	śrī pāñcarātre	śrī pāñcarātre 
MBaniruddhasamhitaaHK-48	aniruddhasaṃhitā	aniruddha saṃhitā 
MBaniruddhasamhitaaHK-49	himādriśikhare kṣetre sarvasiddhaniṣevite |	himādri śikhare kṣetre sarva siddha niṣevite 
MBaniruddhasamhitaaHK-50	sarvavidyādharaissarva gandharvaiścaiva sevite || 1 ||	sarva vidyādharaiḥ sarva gandharvaiḥ ca eva sevite 
MBaniruddhasamhitaaHK-51	sarvasiddhamuniśreṣṭhaiḥ sarvadevaissamākule |	sarva siddha muni śreṣṭhaiḥ sarva devaiḥ samākule 
MBaniruddhasamhitaaHK-52	nānāmṛgasamākīrṇe nānāpadmasamākule || 2 ||	nānā mṛga samākīrṇe nānā padma samākule 
MBaniruddhasamhitaaHK-53	nānāvṛkṣasamākīrṇe nānāpuṣpasamākule |	nānā vṛkṣa samākīrṇe nānā puṣpa samākule 
MBaniruddhasamhitaaHK-54	nānāpakṣisamākīrṇe suvarṇadrumamaṇḍite || 3 ||	nānā pakṣi samākīrṇe suvarṇa druma maṇḍite 
MBaniruddhasamhitaaHK-55	mṛganābhisamāyukte kāñcanasthalaśobhite |	mṛga nābhi samāyukte kāñcana sthala śobhite 
MBaniruddhasamhitaaHK-56	kramukairnālikeraiśca ketakairupaśobhite || 4 ||	kramukaiḥ nālikeraiḥ ca ketakaiḥ upaśobhite  /
MBaniruddhasamhitaaHK-57	apsarobhiḥ samākīrṇe mātaṅgairupaśobhite |	apsarobhiḥ samākīrṇe mātaṅgaiḥ upaśobhite 
MBaniruddhasamhitaaHK-58	munimukhyaissamākīrṇairāśramairupaśobhite || 5 ||	muni mukhyaiḥ samākīrṇaiḥ āśramaiḥ upaśobhite 
MBaniruddhasamhitaaHK-59	vāpīkūpataṭākādyaiḥ padmagairupaśobhite |	vāpī kūpa taṭāka ādyaiḥ padma gaiḥ upaśobhite 
MBaniruddhasamhitaaHK-60	p. 2)	p 
MBaniruddhasamhitaaHK-61	candanairvakulaiścaiva padmaṣaṇḍaissamākule |	candanaiḥ vakulaiḥ ca eva padma ṣaṇḍaiḥ samākule 
MBaniruddhasamhitaaHK-62	kumudotpalakahlāraiḥ nidhiratnaiḥ samākule || 7 ||	kumuda utpala kahlāraiḥ nidhi ratnaiḥ samākule  /
MBaniruddhasamhitaaHK-63	mātuluṅgasamāyukte panasairupaśobhite |	mātuluṅga samāyukte panasaiḥ upaśobhite 
MBaniruddhasamhitaaHK-64	gogajaiśca samākīrṇe brāhmaṇaiśca samavṛte || 8 ||	go gajaiḥ ca samākīrṇe brāhmaṇaiḥ ca samavṛte 
MBaniruddhasamhitaaHK-65	tasminmadhye samāsīnamāśrame paramātmane |	tasmin madhye samāsīnam āśrame paramātmane 
MBaniruddhasamhitaaHK-66	bhṛguṃ vedavidāṃ śreṣṭhamātmadhyānaparāyaṇam || 9 ||	bhṛgum veda vidām śreṣṭham ātma dhyāna parāyaṇam 
MBaniruddhasamhitaaHK-67	vedavedāṅgatattvajñaṃ sarvaśāstrārthakovidam |	veda vedāṅga tattva jñam sarva śāstra artha kovidam 
MBaniruddhasamhitaaHK-68	uṃdyadādityasaṃkāśaṃ candrabiṃbanibhānanam || 10 ||	candra biṃba nibha ānanam 
MBaniruddhasamhitaaHK-69	pavitrapāṇisaṃyuktaṃ kṛṣṇājinadharaṃ param |	pavitra pāṇi saṃyuktam kṛṣṇa ajina dharam param 
