segmentnr	original	analyzed
SA_T02_vamvuppu-0	// oṃ namaḥ sarvajñāya //	om namaḥ sarvajñāya 
SA_T02_vamvuppu-1	adhigataparamārthaḥ śrīghanavyūha eva prati tuṣitajanārthaṃ yo 'bhavac chvetaketuḥ /	adhigata parama arthaḥ śrīghana vyūhaḥ eva prati tuṣita jana artham yaḥ bhavat śvetaketuḥ 
SA_T02_vamvuppu-2	tata iha jagadarthaṃ cābhavac chākyaketuḥ sa jayatu jitamṛtyur darśitānantamāyaḥ // VMv_1.1 //	tatas iha jagat artham ca abhavat śākyaketuḥ sa jayatu jita mṛtyuḥ darśita ananta māyaḥ 
SA_T02_vamvuppu-3	ajarāmaratāṃ prāptam ajarāmarakārakam /	ajara amara tām prāptam ajara amara kārakam 
SA_T02_vamvuppu-4	ajarāmaratāprāptyai natvā saṃbuddham ādarāt // VMv_1.2 //	ajara amara tā prāptyai natvā saṃbuddham ādarāt 
SA_T02_vamvuppu-5	durbodhaṃ mandabuddhīnāṃ duṣkaraṃ calacetasām /	durbodham manda buddhīnām duṣkaram cala cetasām 
SA_T02_vamvuppu-6	sāriṣṭaṃ vañcanaṃ mṛtyor ucyate śāstrasaṃgatam // VMv_1.3 //	sa ariṣṭam vañcanam mṛtyoḥ ucyate śāstra saṃgatam 
SA_T02_vamvuppu-7	sarvathā vañcanaṃ mṛtyor muktānām eva yujyate /	sarvathā vañcanam mṛtyoḥ muktānām eva yujyate 
SA_T02_vamvuppu-8	amuktānāṃ ca sarveṣāṃ kiyatkālavilambanam // VMv_1.4 //	amuktānām ca sarveṣām kiyat kāla vilambanam 
SA_T02_vamvuppu-9	āyurindriyacittānāṃ nirodho mṛtyulakṣaṇam /	āyuḥ indriya cittānām nirodhaḥ mṛtyu lakṣaṇam 
SA_T02_vamvuppu-10	upāyair jīvitaṃ dīrghaṃ mṛtyuvañcanam ucyate // VMv_1.5 //	upāyaiḥ jīvitam dīrgham mṛtyu vañcanam ucyate 
SA_T02_vamvuppu-11	yāvaj jīvati saṃsāre dharmācārī jitendriyaḥ /	yāvat jīvati saṃsāre dharma ācārī jita indriyaḥ 
SA_T02_vamvuppu-12	tāvat puṇyādisaṃbhāraṃ prasūte bodhisādhakam // VMv_1.6 //	tāvat puṇya ādi saṃbhāram prasūte bodhi sādhakam 
SA_T02_vamvuppu-13	na vinā jīvitāt sāraṃ saṃsāre kiṃ cid īkṣyate /	na vinā jīvitāt sāram saṃsāre kim cit īkṣyate 
SA_T02_vamvuppu-14	nānopāyair atas tūrṇaṃ mṛtyuvañcanam ārabhet // VMv_1.7 //	nānā upāyaiḥ atas tūrṇam mṛtyu vañcanam ārabhet 
SA_T02_vamvuppu-15	na duṣkaraṃ yataḥ kiṃ cid upāyair yuktiyojitaiḥ /	na duṣkaram yatas kim cit upāyaiḥ yukti yojitaiḥ 
