segmentnr	original	analyzed
SA_GK22_msubhs-0	MSS_0001-1 aṃśavastava niśākara nūnaṃ kalpitāstaruṇaketakakhaṇḍaiḥ /	aṃśavaḥ tava niśākara nūnam kalpitāḥ taruṇa ketaka khaṇḍaiḥ 
SA_GK22_msubhs-1	MSS_0001-2 yena pāṇḍurataradyutayo naḥ kaṇṭakairiva tudanti śarīram //	yena pāṇḍuratara dyutayaḥ naḥ kaṇṭakaiḥ iva tudanti śarīram 
SA_GK22_msubhs-2	MSS_0002-1 aṃśukaṃ hṛtavatā tanubāhu- svastikāpihitamugdhakucāgrā /	aṃśukam hṛtavatā tanu bāhu svastika apihita mugdha kuca agrā 
SA_GK22_msubhs-3	MSS_0002-2 bhinnaśaṅkhavalayaṃ pariṇetrā paryarambhi rabhasādaciroḍhā //	bhinna śaṅkha valayam pariṇetrā paryarambhi rabhasāt acira ūḍhā 
SA_GK22_msubhs-4	MSS_0003-1 aṃśukamiva śītabhayāt saṃstyānatvacchalena himadhavalam /	aṃśukam iva śīta bhayāt saṃstyāna tva chalena hima dhavalam 
SA_GK22_msubhs-5	MSS_0003-2 ambhobhirapi gṛhītaṃ paśyata śiśirasya māhātmyam //	ambhobhiḥ api gṛhītam paśyata śiśirasya māhātmyam 
SA_GK22_msubhs-6	MSS_0004-1 aṃśukena jaghanaṃ tirodadhe ka cukena ca kucau mṛgīdṛśām /	aṃśukena jaghanam tirodadhe ka cukena ca kucau mṛgī dṛśām 
SA_GK22_msubhs-7	MSS_0004-2 pīyamānamaniśaṃ priyekṣaṇaiḥ kṣāmatāmiva jagāma madhyamam //	pīyamānam aniśam priya īkṣaṇaiḥ kṣāma tām iva jagāma madhyamam 
SA_GK22_msubhs-8	MSS_0005-1 aṃśupāṇibhiratīva pipāsuḥ padmajaṃ madhu bhṛśaṃ rasayitvā /	aṃśu pāṇibhiḥ atīva pipāsuḥ padma jam madhu bhṛśam rasayitvā 
SA_GK22_msubhs-9	MSS_0005-2 kṣībatāmiva gataḥ kṣitimeṣyaṃl lohitaṃ vapuruvāha pataṅgaḥ //	kṣība tām iva gataḥ kṣitim eṣyan lohitam vapuḥ uvāha pataṅgaḥ 
SA_GK22_msubhs-10	MSS_0006-1 aṃśumānapi vipākapiśaṅgaṃ rūpamāpa parito divasānte /	aṃśumān api vipāka piśaṅgam rūpam āpa paritas divasa ante 
SA_GK22_msubhs-11	MSS_0006-2 kaḥ paro'tra na vikāramupeyād dhvāntabhīmaparivellitamūrtiḥ //	kaḥ paraḥ utra na vikāram upeyāt dhvānta bhīma parivellita mūrtiḥ 
SA_GK22_msubhs-12	MSS_0007-1 aṃśo daṇḍasamaḥ pūrvaḥ prayāsasama uttamaḥ /	aṃśaḥ daṇḍa samaḥ pūrvaḥ prayāsa samaḥ uttamaḥ 
SA_GK22_msubhs-13	MSS_0007-2 vilopo vā yathālābhaṃ prakṣepasama eva vā //	vilopaḥ vā yathālābham prakṣepasamaḥ eva vā 
SA_GK22_msubhs-14	MSS_0008-1 aṃśo'pi duṣṭadiṣṭānāṃ pareṣāṃ syād vināśakṛt /	aṃśaḥ api duṣṭa diṣṭānām pareṣām syāt vināśa kṛt 
SA_GK22_msubhs-15	MSS_0008-2 bālaleśo'pi vyāghrāṇāṃ yat syāj jīvitahānaye //	bāla leśaḥ upi vyāghrāṇām yat syāt jīvita hānaye 
SA_GK22_msubhs-16	MSS_0009-1 aṃsāvavaṣṭabdhanatā samādhiḥ śirodharāyā rahitaprayāsaḥ /	aṃsau avaṣṭabdha natā samādhiḥ śirodharāyāḥ rahita prayāsaḥ 
SA_GK22_msubhs-17	MSS_0009-2 dhṛtā vikārāṃstyajatā mukhena prasādalakṣmīḥ śaśalāñchanasya //	dhṛtā vikārān tyajatā mukhena prasāda lakṣmīḥ śaśalāñchanasya 
SA_GK22_msubhs-18	MSS_0010-1 aṃsālambitavāmakuṇḍaladharaṃ mandonnatabhrūlataṃ kiṃcit kuñcitakomalādharapuṭaṃ sāciprasārīkṣaṇam /	aṃsa ālambita vāma kuṇḍala dharam manda unnata bhrū latam kiṃcid kuñcita komala adhara puṭam sāci prasāri īkṣaṇam 
SA_GK22_msubhs-19	MSS_0010-2 alolāṅgulipallavairmuralikāmāpūrayantaṃ mudā mūle kalpatarostribhaṅgalalitaṃ dhyāye jaganmohanam //	alola aṅguli pallavaiḥ muralikām āpūrayantam mudā mūle kalpataroḥ tri bhaṅga lalitam dhyāye jagat mohanam 
SA_GK22_msubhs-20	MSS_0011-1 aṃsāsaktakapolavaṃśavadanavyāsaktabimbādhara-dvandvodīritamandamandapavanprārabdhamugdhadhvaniḥ /	aṃsa āsakta kapola vaṃśa vadana vyāsakta bimba adhara dvandva udīrita manda manda pavan prārabdha mugdha dhvaniḥ 
SA_GK22_msubhs-21	MSS_0011-2 īṣadvakrimalolahāranikaraḥ pratyekarokānana-nyañcaccañcadudañcadaṅgulicayastvāṃ pātu rādhādhavaḥ //	īṣat vakrima lola hāra nikaraḥ pratyeka roka ānana nyañcat cañcat udañcat aṅguli cayaḥ tvām pātu rādhādhavaḥ 
SA_GK22_msubhs-22	MSS_0012-1 aṃsena karṇaṃ cibukena vakṣaḥ karadvayenākṣi tirodadhānām /	aṃsena karṇam cibukena vakṣaḥ kara dvayena akṣi tirodadhānām 
SA_GK22_msubhs-23	MSS_0012-2 saṃtāḍayāmāsa hariḥ sametya cakoranetrāṃ calukodakena //	saṃtāḍayāmāsa hariḥ sametya cakora netrām caluka udakena 
SA_GK22_msubhs-24	MSS_0013-1 aṃhaḥ saṃharadakhilaṃ sakṛdudayādeva sakalalokasya /	aṃhaḥ saṃharat akhilam sakṛt udayāt eva sakala lokasya 
SA_GK22_msubhs-25	MSS_0013-2 taraṇiriva timirajaladhiṃ jayati jaganmaṅgalaṃ harernāma //	taraṇiḥ iva timira jaladhim jayati jagat maṅgalam hareḥ nāma 
SA_GK22_msubhs-26	MSS_0014-1 akaṇṭakā puṣpamahī veśayoṣidamātṛkā /	            
SA_GK22_msubhs-27	MSS_0014-2 mantrihīnā ca rājyaśrīr bhujyate viṭaceṭakaiḥ //	mantri hīnā ca rājya śrīḥ bhujyate viṭa ceṭakaiḥ 
SA_GK22_msubhs-28	MSS_0015-1 akaṇṭhasya kaṇṭhe kathaṃ puṣpamālā vinā nāsikāyāḥ kathaṃ dhūpagandhaḥ /	a kaṇṭhasya kaṇṭhe katham puṣpa mālā vinā nāsikāyāḥ katham dhūpa gandhaḥ 
SA_GK22_msubhs-29	MSS_0015-2 akarṇasya karṇe kathaṃ gītanṛtyam apādasya pāde kathaṃ me praṇāmaḥ //	a karṇasya karṇe katham gīta nṛtyam a pādasya pāde katham me praṇāmaḥ 
SA_GK22_msubhs-30	MSS_0016-1 akaparddakasya viphalaṃ januriti jānīmahe maheśo'pi /	a kaparddakasya viphalam januḥ iti jānīmahe 
SA_GK22_msubhs-31	MSS_0016-2 śirasi kṛtena kaparddī bhavati jaṭājūṭakenāpi //	śirasi kṛtena kaparddī bhavati jaṭā jūṭakena api 
SA_GK22_msubhs-32	MSS_0017-1 akaravamadhimauli pādapadmāv apanaya mānini mānitāmakāṇḍe /	akaravam adhimauli pāda padmau apanaya mānini māni tām akāṇḍe 
SA_GK22_msubhs-33	MSS_0017-2 yadi pararamaṇīṃ gatastadātha stanayugaliṅgayugaṃ sprśāmi tanvi //	yadi para ramaṇīm gataḥ tadā atha stana yuga liṅga yugam sprśāmi tanvi 
SA_GK22_msubhs-34	MSS_0018-1 akaruṇa kātaramanasā darśitanīrā nirantarāleyam /	akaruṇa kātara manasā darśita nīrā nirantarālā iyam 
SA_GK22_msubhs-35	MSS_0018-2 tvāmanudhāvati vimukhaṃ gaṅgeva bhagīrathaṃ dṛṣṭiḥ //	tvām anudhāvati vimukham gaṅgā iva bhagīratham dṛṣṭiḥ 
SA_GK22_msubhs-36	MSS_0019-1 akaruṇatvamakāraṇavigrahaḥ paradhanāpahṛtiḥ parayoṣitaḥ /	akaruṇa tvam akāraṇa vigrahaḥ para dhana apahṛtiḥ para yoṣitaḥ 
SA_GK22_msubhs-37	MSS_0019-2 svajanabandhujaneṣvasahiṣṇutā prakṛtisidhamidaṃ hi durātmanām //	sva jana bandhu janeṣu a sahiṣṇu tā prakṛti sidham idam hi durātmanām 
SA_GK22_msubhs-38	MSS_0020-1 akaruṇa mṛṣābhāśāsindho vimuñca mamāñcalaṃ tava paricitaḥ snehaḥ samyaṅmayetyabhidhāyinīm /	akaruṇa mṛṣā bhās āśā sindho vimuñca mama añcalam tava paricitaḥ snehaḥ samyak mayā iti abhidhāyinīm 
SA_GK22_msubhs-39	MSS_0020-2 aviralagaladvāṣpāṃ tanvīṃ nirastavibhūṣaṇāṃ ka iha bhavatīṃ bhadre nidre vinā vinivedayet //	avirala galat vāṣpām tanvīm nirasta vibhūṣaṇām kaḥ iha bhavatīm bhadre nidre vinā vinivedayet 
SA_GK22_msubhs-40	MSS_0021-1 akaroḥ kimu netraśoṇimānaṃ kimakārṣīḥ karapallavāvarodham /	akaroḥ kimu netra śoṇimānam kim akārṣīḥ karapallava avarodham 
SA_GK22_msubhs-41	MSS_0021-2 kalahaṃ kimadhāḥ krudhā rasajñe hitamarthaṃ na vidanti daivadaṣṭāḥ //	kalaham kim adhāḥ krudhā rasajñe hitam artham na vidanti daiva daṣṭāḥ 
SA_GK22_msubhs-42	MSS_0022-1 akarṇamakaroccheṣaṃ vidhirbrahmāṇḍabhaṅgadhīḥ /	a karṇam akarot śeṣam vidhiḥ brahmāṇḍa bhaṅga dhīḥ 
SA_GK22_msubhs-43	MSS_0022-2 śrutvā rāmakathāṃ ramyāṃ śiraḥ kasya na kampate //	śrutvā rāma kathām ramyām śiraḥ kasya na kampate 
