segmentnr	original	analyzed
SA_GE07_bhg4c13u-0	BhG 13.1	bhg 
SA_GE07_bhg4c13u-1	śrī-bhagavān uvāca	śrī bhagavān uvāca 
SA_GE07_bhg4c13u-2	idaṃ śarīraṃ kaunteya kṣetram ity abhidhīyate /	idam śarīram kaunteya kṣetram iti abhidhīyate 
SA_GE07_bhg4c13u-3	etad yo vetti taṃ prāhuḥ kṣetrajña iti tadvidaḥ //1//	etat yaḥ vetti tam prāhuḥ kṣetrajñaḥ iti tad vidaḥ 
SA_GE07_bhg4c13u-4	śrīdharaḥ :	       
SA_GE07_bhg4c13u-5	bhaktānām aham uddhartā saṃsārād ity avādi yat /	bhaktānām aham uddhartā saṃsārāt iti avādi yat 
SA_GE07_bhg4c13u-6	tradośe 'tha tat-siddhyai tattva-jñānam udīryate //	tad siddhyai tattva jñānam udīryate 
SA_GE07_bhg4c13u-7	teṣām ahaṃ samuddhartā mṛtyu-saṃsāra-sāgarāt,	teṣām aham samuddhartā mṛtyu saṃsāra sāgarāt 
SA_GE07_bhg4c13u-8	bhavāmi na cirāt pārtha [Gītā 12.7] iti pūrvaṃ pratijñātam /	bhavāmi na cirāt pārtha gītā iti pūrvam pratijñātam 
SA_GE07_bhg4c13u-9	na cātma-jñānaṃ vinā saṃsārād uddharaṇaṃ sambhavatīti tattva-jñānopadeśārthaṃ prakṛti-puruṣa-vivekādhyāya ārabhyate /	na ca ātma jñānam vinā saṃsārāt uddharaṇam sambhavati iti tattva jñāna upadeśa artham prakṛti puruṣa viveka adhyāyaḥ ārabhyate 
SA_GE07_bhg4c13u-10	tatra yat saptame 'dhyāye aparā parā ceti prakṛti-dvayam uktaṃ tayor avivekāj jīva-bhāvam āpannasya cid-aṃśasyāyaṃ saṃsāraḥ /	tatra yat saptame dhyāye aparā parā ca iti prakṛti dvayam uktam tayoḥ avivekāt jīva bhāvam āpannasya cit aṃśasya ayam saṃsāraḥ 
SA_GE07_bhg4c13u-11	yābhyāṃ ca jīvopabhogārtham īśvarasya sṛṣṭy-ādiṣu pravṛttiḥ /	yābhyām ca jīva upabhoga artham īśvarasya sṛṣṭi ādiṣu pravṛttiḥ 
SA_GE07_bhg4c13u-12	tad eva prakṛti-dvayaṃ kṣetra-kṣetrajña-śabda-vācyaṃ parasparaṃ viviktaṃ tattvato nirūpayiṣyan bhagavān uvāca idam iti /	tat eva prakṛti dvayam kṣetra kṣetrajña śabda vācyam parasparam viviktam tattvataḥ nirūpayiṣyan bhagavān uvāca idam iti 
SA_GE07_bhg4c13u-13	idaṃ bhogāyatanaṃ śarīraṃ kṣetram ity abhidhīyate /	idam bhoga āyatanam śarīram kṣetram iti abhidhīyate 
SA_GE07_bhg4c13u-14	saṃsārasya praroha-bhūmitvāt /	saṃsārasya praroha bhūmi tvāt 
SA_GE07_bhg4c13u-15	etad yo vetti ahaṃ mameti manyate taṃ kṣetrajña iti prāhuḥ /	etat yaḥ vetti aham mama iti manyate tam kṣetrajñaḥ iti prāhuḥ 
SA_GE07_bhg4c13u-16	kṛṣībalavat tat-phala-bhoktṛtvāt /	kṛṣī bala vat tad phala bhoktṛ tvāt 
SA_GE07_bhg4c13u-17	tad-vidaḥ kṣetra-kṣetrajñayor	tad vidaḥ kṣetra kṣetrajñayoḥ 
SA_GE07_bhg4c13u-18	vivekajñāḥ //1//	viveka jñāḥ 
SA_GE07_bhg4c13u-19	madhusūdanaḥ :	madhusūdanaḥ 
SA_GE07_bhg4c13u-20	dhyānābhyāsa-vaśīkṛtena manasā tan nirguṇaṃ niṣkriyaṃ	dhyāna abhyāsa vaśīkṛtena manasā tat nirguṇam niṣkriyam 
SA_GE07_bhg4c13u-21	jyotiḥ kiṃcana yogino yadi paraṃ paśyanti paśyantu te /	jyotiḥ kiṃcana yoginaḥ yadi param paśyanti paśyantu te 
SA_GE07_bhg4c13u-22	asmākaṃ tu tad eva locana-camatkārāya bhūyāc ciraṃ	asmākam tu tat eva locana camatkārāya bhūyāt ciram 
SA_GE07_bhg4c13u-23	kālindī-pulineṣu yat kim api tan nīlaṃ maho dhāvati //	kālindī pulineṣu yat kim api tat nīlam mahaḥ dhāvati 
SA_GE07_bhg4c13u-24	prathama-madhyama-ṣaṭkayos tat-tvaṃ-padārthāv uktāv uttaras tu ṣaṭko vākyārtha-niṣṭhaḥ samyag-dhī-pradhāno 'dhunārabhyate /	prathama madhyama ṣaṭkayoḥ tattvam padārthau uktau uttaraḥ tu ṣaṭkaḥ vākya artha niṣṭhaḥ samyak dhī pradhānaḥ dhunā ārabhyate 
SA_GE07_bhg4c13u-25	tatra - teṣām ahaṃ samuddhartā mṛtyu-saṃsāra-sāgarād bhavāmi [Gītā 12.7] iti prāg uktam /	tatra teṣām aham samuddhartā mṛtyu saṃsāra sāgarāt bhavāmi gītā iti prāk uktam 
SA_GE07_bhg4c13u-26	na cātma-jñāna-lakṣaṇān mṛtyor ātma-jñānaṃ vinoddharaṇaṃ sambhavati /	na ca ātma jñāna lakṣaṇāt mṛtyoḥ ātma jñānam vinā uddharaṇam sambhavati 
SA_GE07_bhg4c13u-27	ato yādṛśenātma-jñānena mṛtyu-saṃsāra-nivṛttir yena ca tattva-jñānena yuktā adveṣṭṛtvādi-guṇa-śālinaḥ saṃnyāsinaḥ prāgvyākhyātās tadātma-tattva-jñānaṃ  #	atas yādṛśena ātma jñānena mṛtyu saṃsāra nivṛttiḥ yena ca tattva jñānena yuktāḥ a dveṣṭṛ tva ādi guṇa śālinaḥ saṃnyāsinaḥ prāk vyākhyātāḥ tat ātma tattva jñānam 
SA_GE07_bhg4c13u-28	vaktavyam /	vaktavyam 
SA_GE07_bhg4c13u-29	tac cādvitīyena paramātmanā saha jīvasyābhedam eva viṣayīkaroti /	tat ca advitīyena paramātmanā saha jīvasya abhedam eva viṣayīkaroti 
SA_GE07_bhg4c13u-30	tad-bheda-bhrama-hetukatvāt sarvānarthasya /	tad bheda bhrama hetuka tvāt sarva anarthasya 
SA_GE07_bhg4c13u-31	tatra jīvānāṃ saṃsāriṇāṃ pratikṣetraṃ bhinnānām asaṃsāriṇaikena paramātmanā katham	tatra jīvānām saṃsāriṇām pratikṣetram bhinnānām asaṃsāriṇā ekena paramātmanā katham 
SA_GE07_bhg4c13u-32	abhedaḥ syād ity āśaṅkāyāṃ saṃsārasya bhinnatvasya cāvidyā-kalpitānātma-dharmatvān	abhedaḥ syāt iti āśaṅkāyām saṃsārasya bhinna tvasya ca avidyā kalpita anātma dharma tvān 
SA_GE07_bhg4c13u-33	na jīvasya saṃsāritvaṃ bhinnatvaṃ ceti vacanīyam /	na jīvasya saṃsāri tvam bhinna tvam ca iti vacanīyam 
SA_GE07_bhg4c13u-34	tad arthaṃ dehendriyāntaḥ-karaṇebhyaḥ kṣetrebhyo vivekena kṣetrajñaḥ puruṣo jīvaḥ pratikṣetram eka eva nirvikāra iti pratipādanāya kṣetra-kṣetrajña-vivekaḥ  #	tat artham deha indriya antaḥkaraṇebhyaḥ kṣetrebhyaḥ vivekena kṣetrajñaḥ puruṣaḥ jīvaḥ pratikṣetram ekaḥ eva nirvikāraḥ iti pratipādanāya kṣetra kṣetrajña vivekaḥ 
SA_GE07_bhg4c13u-35	kriyate 'sminn adhyāye /	kriyate smin adhyāye 
SA_GE07_bhg4c13u-36	tatra ye dve prakṛtī bhūmy-ādi-kṣetra-rūpatayā jīva-rūpa-kṣetrajñatayā cāpara-para-śabda-vācye sūcite tad-vivekena tattvaṃ nirūpayiṣyan śrī-bhagavān  #	tatra ye dve prakṛtī bhūmi ādi kṣetra rūpatayā jīva rūpa kṣetrajña tayā ca apara para śabda vācye sūcite tad vivekena tattvam nirūpayiṣyan śrī bhagavān 
SA_GE07_bhg4c13u-37	uvāca idaṃ śarīram iti /	uvāca idam śarīram iti 
SA_GE07_bhg4c13u-38	idam indriyāntaḥ-karaṇa-sahitaṃ bhogāyatanaṃ śarīraṃ he kaunteya /	idam indriya antaḥkaraṇa sahitam bhoga āyatanam śarīram he kaunteya 
SA_GE07_bhg4c13u-39	kṣetram ity abhidhīyate /	kṣetram iti abhidhīyate 
SA_GE07_bhg4c13u-40	sasyasyevāsminn asakṛt karmaṇaḥ phalasya nirvṛtteḥ /	sasyasya iva asmin asakṛt karmaṇaḥ phalasya nirvṛtteḥ 
SA_GE07_bhg4c13u-41	etad yo vetti ahaṃ mamety abhimanyate taṃ kṣetrajña iti prāhuḥ kṛṣībalavat tat-phala-bhoktṛtvāt /	etat yaḥ vetti aham mama iti abhimanyate tam kṣetrajñaḥ iti prāhuḥ kṛṣī bala vat tad phala bhoktṛ tvāt 
SA_GE07_bhg4c13u-42	tad-vidaḥ kṣetra-kṣetrajñayor viveka-vidaḥ /	tad vidaḥ kṣetra kṣetrajñayoḥ viveka vidaḥ 
SA_GE07_bhg4c13u-43	atra cābhidhīyata iti karmaṇi prayogeṇa kṣetrasya jaḍatvāt karmatvaṃ kṣetrajña-śabde	atra ca abhidhīyate iti karmaṇi prayogeṇa kṣetrasya jaḍa tvāt karma tvam kṣetrajña śabde 
SA_GE07_bhg4c13u-44	ca dvityāṃ vinaveti-śabdam āharan svaprakāśatvāt karmatvābhāvam avivekina evāhuḥ	ca dvityām vinava iti śabdam āharan sva prakāśa tvāt karma tva abhāvam avivekinaḥ eva āhuḥ 
