segmentnr	original	analyzed
SA_MB_purascaryaarnava-3-HK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_purascaryaarnava-3-HK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00047	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_purascaryaarnava-3-HK-2	Uniform title: puraścaryārṇava volume 3	uniform title puraścaryā arṇava volume 
SA_MB_purascaryaarnava-3-HK-3	Main title: puraścaryārṇavaḥ volume 3	main title puraścaryā arṇavaḥ volume 
SA_MB_purascaryaarnava-3-HK-4	Editor : muralidhara jhā	e t itoḥ murali dhara jhā 
SA_MB_purascaryaarnava-3-HK-5	"Description: Compiled by H. H. The Maharaja pratapa ""Simha Saha Bahadur of Nepal."	description compiled by h h the maharaja pratapa simha saha bahadur of nepal 
SA_MB_purascaryaarnava-3-HK-6	Notes: The texts have been transcribed by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski .  Revision 0 Jan 28, 2007	notes the texts have been transcribed by the staff of muktabodha under the direction of mark s g dyczkowski   revision  jan 
SA_MB_purascaryaarnava-3-HK-7	Publisher : Prabhakari and Co	publisher 
SA_MB_purascaryaarnava-3-HK-8	Publication year : 1901	publication year 
SA_MB_purascaryaarnava-3-HK-9	Publication city : Benaras	publication citi benaras 
SA_MB_purascaryaarnava-3-HK-10	Publication country : India	publication country india 
SA_MB_purascaryaarnava-3-HK-11	daśamahāvidyāstapuraścaraṇaviśeṣāśca	daśa mahāvidyā asta puraścaraṇa viśeṣāḥ ca 
SA_MB_purascaryaarnava-3-HK-12	pradarśyante |	pradarśyante 
SA_MB_purascaryaarnava-3-HK-13	tathā ca (muṇḍamālāyām)	tathā ca muṇḍamālāyām 
SA_MB_purascaryaarnava-3-HK-14	kālī tārā mahāvidyā ṣoḍaśī bhuvaneśvarī |	           
SA_MB_purascaryaarnava-3-HK-15	bhairavī chinnamastā ca vidyā dhūmāvatī tathā || 9-1 ||	bhairavī chinnamastā ca vidyā dhūmāvatī tathā 
SA_MB_purascaryaarnava-3-HK-16	vagalā siddhividyā ca mātaṅgī kamalātmikā |	             
SA_MB_purascaryaarnava-3-HK-17	etā daśa mahāvidyāḥ siddhividyāḥ prakīrtitāḥ || 9-2 ||	etāḥ daśa mahāvidyāḥ siddhividyāḥ prakīrtitāḥ 
SA_MB_purascaryaarnava-3-HK-18	tatrādau prathamavidyā proktā (kumārītantre)	tatra ādau prathama vidyā proktā kumārītantre 
SA_MB_purascaryaarnava-3-HK-19	bhairava uvāca |	bhairavaḥ uvāca 
SA_MB_purascaryaarnava-3-HK-20	asti guhyatamaṃ hyetajjñānamekaṃ sanātanam |	asti guhyatamam hi etat jñānam ekam sanātanam 
SA_MB_purascaryaarnava-3-HK-21	atīva hi sugopyaṃ ca kathituṃ naiva śakyate || 9-3 ||	atīva hi su gopyam ca kathitum na eva śakyate 
SA_MB_purascaryaarnava-3-HK-22	atīva matpriyā'sīti kathayāmi tava priye |	atīva mad priyā asi iti kathayāmi tava priye 
SA_MB_purascaryaarnava-3-HK-23	sarvaṃ brahmamayaṃ hyetat saṃsāraṃ sthūlasūkṣmakam ||4 ||	sarvam brahma mayam hi etat saṃsāram sthūla sūkṣmakam 
SA_MB_purascaryaarnava-3-HK-24	prakṛtiṃ tu vinā naiva saṃsāramupadyate |	prakṛtim tu vinā nā eva saṃsāram upadyate 
