segmentnr	original	analyzed
SA_MB_cidgaganacandrika-HK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_cidgaganacandrika-HK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00014	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_cidgaganacandrika-HK-2	Uniform title: cidgaganacandrikā	uniform title cidgaganacandrikā 
SA_MB_cidgaganacandrika-HK-3	Author : śrīvatsa	authoḥ śrīvatsa 
SA_MB_cidgaganacandrika-HK-4	Alternate name : kālidāsa	alternate name kālidāsa 
SA_MB_cidgaganacandrika-HK-5	Editor : trivikramatīrtha	e d itoḥ trivikramatīrtha 
SA_MB_cidgaganacandrika-HK-6	Alternate name : Woodroffe, John	alternate name woodroffe john 
SA_MB_cidgaganacandrika-HK-7	Alternate name : Avalon, Arthur	alte name avalon arthuḥ 
SA_MB_cidgaganacandrika-HK-8	Description: cidgaganacandrikaa by śrīvatsa alias kālidāsa	description cidgaganacandrikaa by śrīvatsa alias kālidāsa 
SA_MB_cidgaganacandrika-HK-9	E-text copied from Arthur Avalon series. Tantrik texts ; 20.	etext copied from arthur avalon series tantrik texts
SA_MB_cidgaganacandrika-HK-10	Published:  Calcutta : Sanskrit Book Depot ; London : Luzac & Co., 1937.	published calcutta sanskrit book depot london luzac co 
SA_MB_cidgaganacandrika-HK-11	Notes: Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark dyczkowski 
SA_MB_cidgaganacandrika-HK-12	Revision 0: 30/11/2005	revision 
SA_MB_cidgaganacandrika-HK-13	Publisher : Sanskrit Book Depot	publisher sanskrit book depot 
SA_MB_cidgaganacandrika-HK-14	Publication year : 1937	publication year 
SA_MB_cidgaganacandrika-HK-15	Publication city : Calcutta	publication citi calcutta 
SA_MB_cidgaganacandrika-HK-16	Publication country : India	publication country india 
SA_MB_cidgaganacandrika-HK-17	kṣīrodaṃ paurṇamāsīśaśadhara iva yaḥ prasphurannistaraṅgaṃ	kṣīrodam paurṇamāsī śaśadharaḥ iva yaḥ prasphurat nistaraṅgam 
SA_MB_cidgaganacandrika-HK-18	cidvyoma sphāranādaṃ rucivisaralasadbinduvakrormimālam |	cit vyoma sphāra nādam ruci visara lasat bindu vakra ūrmi mālam 
SA_MB_cidgaganacandrika-HK-19	ādyaspandasvarūpaḥ prathayati sakṛdoṅkāraśuṇḍaḥ kriyādṛg	                 
SA_MB_cidgaganacandrika-HK-20	dantyāsyo'yaṃ haṭhādyaḥ śamayatu duritaṃ śaktijanmā gaṇeśaḥ || 1 ||	haṭha ādyaḥ śamayatu duritam śakti janmā gaṇeśaḥ  /
SA_MB_cidgaganacandrika-HK-21	sthūlaṃ sūkṣmaṃ paraṃ ca trividhamiha tagad yatprathāveśasiddhyā	sthūlam sūkṣmam param ca trividham iha yat prathā āveśa siddhyā 
SA_MB_cidgaganacandrika-HK-22	yuktaṃ sattā yadīyā sphurati ca parataḥ svaprathaikasvabhāvā |	yuktam sattā yadīyā sphurati ca paratas sva prathā eka svabhāvā 
SA_MB_cidgaganacandrika-HK-23	bhāmūrti yaṃ vimarśakriyamanupatitā lakṣyate lokavṛttiḥ	bhā mūrti yam vimarśa kriyam anupatitā lakṣyate loka vṛttiḥ 
SA_MB_cidgaganacandrika-HK-24	sanmārgālokanāya vyapanayatu sa vastāmasīṃ vṛttimīśaḥ || 2 ||	sat mārga ālokanāya vyapanayatu sa vaḥ tāmasīm vṛttim īśaḥ   
SA_MB_cidgaganacandrika-HK-25	iha kālidāsacandraprasūtirānandinī stutirvyājāt |	iha kālidāsa candra prasūtiḥ ānandinī stutiḥ vyājāt 
SA_MB_cidgaganacandrika-HK-26	cidgaganacandrikābdheḥ śamayatu saṃsāradāvadavathuṃ vaḥ || 3 ||	cit gagana candrikā abdheḥ śamayatu saṃsāra dāva davathum vaḥ  /
SA_MB_cidgaganacandrika-HK-27	cillocanena satataṃ śivamīkṣitumanvaye ca sadbhāvam |	cit locanena satatam śivam īkṣitum anvaye ca sadbhāvam 
SA_MB_cidgaganacandrika-HK-28	labdhuṃ ca pūrṇabhāvaṃ yadi cetaḥ samupādhvamimām || 4 ||	labdhum ca pūrṇa bhāvam yadi cetaḥ samupādhvam imām 
SA_MB_cidgaganacandrika-HK-29	hṛdguhāmabhilaṣannahantayā dṛkkriyāvapuradṛkkriyāpadam |	hṛd guhām abhilaṣan ahantayā dṛkkriyā vapuḥ a dṛkkriyā padam 
SA_MB_cidgaganacandrika-HK-30	santamemi samabhāvadaṃ śivaṃ sakhyahāniramunā hi sūyate || 5 ||	santam emi sama bhāva dam śivam sakhya hāniḥ amunā hi sūyate  /
SA_MB_cidgaganacandrika-HK-31	yā'hamityuditavāk parā ca sā yaḥ prakāśalulitātmavigrahaḥ |	yā aham iti udita vāc parā ca sā yaḥ prakāśa lulita ātma vigrahaḥ 
SA_MB_cidgaganacandrika-HK-32	yau mithaḥ samuditāvihonmukhau tau ṣaḍadhvapitarau śraye śivau || 6 ||	yau mithas samuditau iha unmukhau tau ṣaḍadhva pitarau śraye śivau 
SA_MB_cidgaganacandrika-HK-33	śaktinetrapariṇaddhamāsthitaṃ pūrṇabhāmayapayodhimanthatām	śakti netra pariṇaddham āsthitam pūrṇa bhā maya payodhi mantha tām 
SA_MB_cidgaganacandrika-HK-34	devi tarpaṇasudhākalāśrayaṃ rudramandaramahaṃ sphuṭaṃ bhaje || 7 ||	devi tarpaṇa sudhā kalā āśrayam rudra mandaram aham sphuṭam bhaje  /
SA_MB_cidgaganacandrika-HK-35	yo'bhavad bhavati yastathetaro yo bhaviṣyati pṛthakkriyo janaḥ |	yaḥ bhavat bhavati yaḥ tathā itaraḥ yaḥ bhaviṣyati pṛthak kriyaḥ janaḥ 
SA_MB_cidgaganacandrika-HK-36	tatra yo'dharamahantayaikayā santamasmi hṛdirandhra ānataḥ || 8 ||	tatra yodharam ahantayā ekayā santam asmi hṛdirandhre ānataḥ 
SA_MB_cidgaganacandrika-HK-37	viśvasadmani sadātmanīśvare pūraṇāt puruṣatāmupeyuṣi |	viśva sadmani sat ātmani īśvare pūraṇāt puruṣa tām upeyuṣi 
SA_MB_cidgaganacandrika-HK-38	ye manaḥ praṇidadhurmaharṣayastān patañjalimukhānupāsmahe || 9 ||	ye manaḥ praṇidadhuḥ mahā ṛṣayaḥ tān patañjali mukhān upāsmahe 
SA_MB_cidgaganacandrika-HK-39	khecarīmukhamarīcijālakaṃ vyomaśaktitanu saṃśraye sadā |	khecarī mukha marīci jālakam vyomaśakti tanu saṃśraye sadā 
SA_MB_cidgaganacandrika-HK-40	śambhudakṣatanujāvabhāsayā yatra viśvamanukartumīhate || 10 ||	śambhu dakṣa tanuja avabhāsayā yatra viśvam anukartum īhate  /
SA_MB_cidgaganacandrika-HK-41	khaṇḍasatprasaragarbhayā yayā lakṣitaṃ sphuravipūrṇasattayā |	khaṇḍa sat prasara garbhayā yayā lakṣitam sphura vipūrṇa sattayā 
SA_MB_cidgaganacandrika-HK-42	tattvamaiśvaramakhaṇḍamambikāṃ tvāṃ praṇaumyakhilatattvanāyikām || 11 ||	tattvam aiśvaram akhaṇḍam ambikām tvām praṇaumi akhila tattva nāyikām 
SA_MB_cidgaganacandrika-HK-43	yaḥ kilāsa sa kilāsa īśvaraḥ khyātasattvalulitordhvamūrdhani |	yaḥ sa kilāsaḥ īśvaraḥ khyāta sattva lulita ūrdhva mūrdhani 
SA_MB_cidgaganacandrika-HK-44	pratyahaṃ janani yatra tiṣṭhati tvaṃ sa sattvavapuradrirasya yaḥ || 12 ||	pratyaham janani yatra tiṣṭhati tvam sa sattva vapuḥ adriḥ asya yaḥ 
SA_MB_cidgaganacandrika-HK-45	kalpanātigamatīndriyaṃ ca yallakṣyamujjhati bahirmukhaṃ tathā |	kalpanā atigam atīndriyam ca yat lakṣyam ujjhati bahirmukham tathā 
SA_MB_cidgaganacandrika-HK-46	antarālagamabhāvabhāvayostannato'smi sadahaṃ nirākṛti || 13 ||	antarāla gama bhāva bhāvayoḥ tat nataḥ asmi sat aham nirākṛti 
SA_MB_cidgaganacandrika-HK-47	amba yadbhavati tattdātmanā svairitāmajahadadvayodayam |	amba yat bhavati tat tdā ātmanā svairi tām ajahat a dvaya udayam 
SA_MB_cidgaganacandrika-HK-48	tāvakaṃ padamapākṛtakramaṃ brahma tatsaditi vā śrutaṃ bhaje || 14 ||	tāvakam padam apākṛta kramam brahma tat sat iti vā śrutam bhaje 
