segmentnr	original	analyzed
SA_GS39_purukadu-0	Kādambarīsvīkaraṇasūtramañjarī	        
SA_GS39_purukadu-1	ananyajasaptatantau anutarṣasvīkaraṇasyātyāvaśyakatvāt // 1 * [	ananyaja saptatantau anutarṣa svīkaraṇasya ati āvaśyaka tvāt 
SA_GS39_purukadu-2	* idānīm ātmabhuvā kriyamāṇe saptatantau tatsādhanatvenānirvacanīyasukhodbodhahetutvena vāruṇīprāśanam anudarśayati ananyajasaptatantāv iti	idānīm ātmabhuvā kriyamāṇe saptatantau tad sādhana tvena anirvacanīya sukha udbodha hetu tvena vāruṇīprāśanam anudarśayati ananyaja saptatantau iti 
SA_GS39_purukadu-3	* anutṛṣyanti anirvacanīyānandaṃ prāpnuvanti anenety anutarṣaṃ kādambaraṃ tasya svīkaraṇam	anutṛṣyanti anirvacanīya ānandam prāpnuvanti anena iti anutarṣam kādambaram tasya svīkaraṇam 
SA_GS39_purukadu-4	anuprāśanaṃ tasya prāśanasyātyāvaśyakatvam atīva īpsitatamatvam anirvacanīyānandapradātṛtvena	anuprāśanam tasya prāśanasya ati āvaśyaka tvam atīva īpsitatama tvam anirvacanīya ānanda pradātṛ tvena 
SA_GS39_purukadu-5	retaḥstambhakatvena hetunā karmānuṣṭhānāt pūrvaṃ pracetasaḥ kanyāyāḥ svīkaraṇaṃ kartavyam ity arthaḥ // 1.2	retaḥ stambhaka tvena hetunā karma anuṣṭhānāt pūrvam pracetasaḥ kanyāyāḥ svīkaraṇam kartavyam iti arthaḥ 
SA_GS39_purukadu-6	* makaradhvaja ātmabhūḥ ity amaraḥ // 1.3	    iti   
SA_GS39_purukadu-7	* saptatantur makhaḥ kratur ity amaraḥ // 1.4	saptatantuḥ makhaḥ kratuḥ iti amaraḥ 
SA_GS39_purukadu-8	* nanu anutarṣasvīkaraṇam adṛṣṭaphalodbodhe upakārakam āho svit dṛṣṭaphalodbodhe	nanu anutarṣa svīkaraṇam adṛṣṭa phala udbodhe upakārakam āho svid dṛṣṭa phala udbodhe 
SA_GS39_purukadu-9	upakārakaṃ veti saṃśayavākyam upanyasya dṛṣṭaphalodbodhe eva sākṣād upakārakaṃ na	upakārakam vā iti saṃśaya vākyam upanyasya dṛṣṭa phala udbodhe eva sākṣāt upakārakam na 
SA_GS39_purukadu-10	kiṃcit svargādiphalavat ānuśravikavākyaṃ kalpyam upakārakam iti manasi niścitya pūrvasūtrasya	kiṃcid svarga ādi phalavat ānuśravika vākyam kalpyam upakārakam iti manasi niścitya pūrva sūtrasya 
SA_GS39_purukadu-11	hetutvena dvitīyaṃ sūtram anuśāsti // 1.5]	hetu tvena dvitīyam sūtram anuśāsti 
SA_GS39_purukadu-12	ratyānandasyodbodhe anirvacanīyānandasya kāraṇabhūtatvāt // 2 * [	rati ānandasya udbodhe anirvacanīya ānandasya kāraṇa bhūta tvāt 
SA_GS39_purukadu-13	* ratyānandasyeti // 2.1	rati ānandasya iti 
SA_GS39_purukadu-14	* anutarṣasvīkaraṇe kṛte satīti jñeyam // 2.2	anutarṣa svīkaraṇe kṛte sati iti jñeyam 
SA_GS39_purukadu-15	* anena vākyena anayoḥ kāryakāraṇasaṃgatiḥ upapāditā bhavati tathā cāyam arthaḥ anutarṣasvīkaraṇe	anena vākyena anayoḥ kārya kāraṇa saṃgatiḥ upapāditā bhavati tathā ca ayam arthaḥ anutarṣa svīkaraṇe 
SA_GS39_purukadu-16	kṛte sati nidhuvanavyāpāre ratyānando 'nirvacanīya utpadyate netarathā sāmudrikaṇāmiśritasya	kṛte sati nidhuvana vyāpāre rati ānandaḥ nirvacanīyaḥ utpadyate na itarathā sāmudri kaṇā miśritasya 
SA_GS39_purukadu-17	sūpaśākādidravyasyeva nīrasaḥ svāduḥ prādurbhūyate ity arthaḥ // 2.3	sūpa śāka ādi dravyasya iva nīrasaḥ svāduḥ prādurbhūyate iti arthaḥ 
SA_GS39_purukadu-18	* anyad apy anirvacanīyam upakārāntaraṃ tṛtīyasūtreṇa anuśāsti saṃpradarśayati // 2.4]	anyat api anirvacanīyam upakāra antaram tṛtīya sūtreṇa anuśāsti saṃpradarśayati 
SA_GS39_purukadu-19	udañjyabhyutthāne pracetasaḥ kanyāyāḥ svīkaraṇasya paramakāraṇatvam // 3 * [	udañji abhyutthāne pracetasaḥ kanyāyāḥ svīkaraṇasya parama kāraṇa tvam 
SA_GS39_purukadu-20	* udañjyabhyutthāne iti // 3.1	udañji abhyutthāne iti 
SA_GS39_purukadu-21	* pāśinaḥ ātmajāyayā saha atiprītyupacayena tādātmyabhāvaṃ gamite sati nimittakāraṇasyātyupakārakatayā	pāśinaḥ ātma jāyayā saha ati prīti upacayena tādātmya bhāvam gamite sati nimitta kāraṇasya ati upakāraka tayā 
SA_GS39_purukadu-22	taddvārā svakīyānandasyānirvacanīyāhlāde prayojakībhūtaṃ bhavatīty arthaḥ // 3.2	               
SA_GS39_purukadu-23	* anena vākyenātyāvaśyakatayā tādṛgvyāpārasya purastāt tādṛṅnirveśanaṃ sampādya tatpurastāt	anena vākyena ati āvaśyaka tayā tādṛś vyāpārasya purastāt tādṛś nirveśanam sampādya tat purastāt 
SA_GS39_purukadu-24	saptatantoḥ karmādhikāre 'dhikāritā itarathā nimittakāraṇe utsāhaśaktibhraṃśāt sākalyena	saptatantoḥ karma adhikāre dhikāri tā itarathā nimitta kāraṇe utsāha śakti bhraṃśāt sākalyena 
SA_GS39_purukadu-25	narmavyāpāradhvaṃso bhavatīty arthaḥ // 3.3	narma vyāpāra dhvaṃsaḥ bhavati iti arthaḥ 
SA_GS39_purukadu-26	* etasya sūtrasya rāddhāntasūtraṃ darśayati // 3.4]	etasya sūtrasya rāddhānta sūtram darśayati 
