segmentnr	original	analyzed
SA_GS38_kautil-0	(1) Members of a compound are separated by periods.	members of a compound are separated by periods 
SA_GS38_kautil-1	(2) External sandhi is decomposed with ^.	external sandhi is decomposed 
SA_GS38_kautil-2	(3) Prose sections are subdivided by a,	prose sections are subdivided by a 
SA_GS38_kautil-3	b,c, etc.. *****************************************************************	bc e t 
SA_GS38_kautil-4	= Kauṭilīya.artha.śāstraṃ =	kauṭilīya arthaśāstram 
SA_GS38_kautil-5	(Book.1: Concerning the topic of training)	concerning the topic of training 
SA_GS38_kautil-6	(Chap..1: Enumeration of sections and books)	enumeration of sections and books
SA_GS38_kautil-7	oṃ.namaḥ.śukra.bṛhaspatibhyāṃ --	om namaḥ śukra bṛhaspatibhyām 
SA_GS38_kautil-8	KAZ01.1.01/.pṛthivyā lābhe pālane ca yāvanty artha.śāstrāṇi pūrva.ācāryaiḥ prasthāpitāni prāyaśas tāni saṃhṛtya^ekam idam artha.śāstraṃ kṛtam	lābhe pālane ca yāvanti arthaśāstrāṇi pūrva ācāryaiḥ prasthāpitāni prāyaśas tāni saṃhṛtya ekam idam arthaśāstram kṛtam 
SA_GS38_kautil-9	KAZ01.1.02/ tasya^ayaṃ prakaraṇa.adhikaraṇa.samuddeśaḥ //	tasya ayam prakaraṇa adhikaraṇa samuddeśaḥ 
SA_GS38_kautil-10	KAZ01.1.03a/ vidyā.samuddeśaḥ,	vidyā samuddeśaḥ 
SA_GS38_kautil-11	vṛddha.samuddeśaḥ,	vṛddha samuddeśaḥ 
SA_GS38_kautil-12	indriya.jayaḥ,	indriya jayaḥ 
SA_GS38_kautil-13	amātya.utpattiḥ,	amātya autpattiḥ 
SA_GS38_kautil-14	mantri.purohita.utpattiḥ,	mantri purohita autpattiḥ 
SA_GS38_kautil-15	upadhābhiḥ śauca.aśauca.jñānam amātyānām, - -	upadhābhiḥ śauca aśauca jñānam amātyānām 
SA_GS38_kautil-16	KAZ01.1.03b/ gūḍha.puruṣa.praṇidhiḥ,	gūḍhapuruṣa praṇidhiḥ 
SA_GS38_kautil-17	sva.viṣaye kṛtya.akṛtya.pakṣa.rakṣaṇam,	sva viṣaye kṛtya akṛtya pakṣa rakṣaṇam 
SA_GS38_kautil-18	para.viṣaye kṛtya.akṛtya.pakṣa.upagrahaḥ, -	para viṣaye kṛtya akṛtya pakṣa aupagrahaḥ 
SA_GS38_kautil-19	KAZ01.1.03c/ mantra.adhikāraḥ,	mantra adhikāraḥ 
SA_GS38_kautil-20	dūta.praṇidhiḥ,	dūta praṇidhiḥ 
SA_GS38_kautil-21	rāja.putra.rakṣaṇam,	rāja putra rakṣaṇam 
SA_GS38_kautil-22	aparuddha.vṛttam,	aparuddha vṛttam 
SA_GS38_kautil-23	aparuddhe vṛttiḥ,	aparuddhe vṛttiḥ 
SA_GS38_kautil-24	rāja.praṇidhiḥ,	rāja praṇidhiḥ 
SA_GS38_kautil-25	niśānta.praṇidhiḥ,	niśā anta praṇidhiḥ 
SA_GS38_kautil-26	ātma.rakṣitakam, --,	ātmarakṣitakam 
SA_GS38_kautil-27	iti vinaya.adhikārikaṃ prathamam adhikaraṇam //	iti vinaya adhikārikam prathamam adhikaraṇam 
SA_GS38_kautil-28	KAZ01.1.04a/ janapada.niveśaḥ,	janapada niveśaḥ 
SA_GS38_kautil-29	bhūmic.chidra.apidhānam,	bhūmi chidra apidhānam 
SA_GS38_kautil-30	durga.vidhānam,	durga vidhānam 
SA_GS38_kautil-31	durga.niveśaḥ,	durga niveśaḥ 
SA_GS38_kautil-32	samnidhātṛ.nicaya.karma,	samnidhātṛ nicaya karma 
SA_GS38_kautil-33	samāhartṛ.samudaya.prasthāpanam,	samāhartṛ samudaya prasthāpanam 
