segmentnr	original	analyzed
SA_GR14_ss3_paru-0	ṣaṭ-sandarbha-nāmaka-	ṣaṭsandarbha nāmaka 
SA_GR14_ss3_paru-1	śrī-bhāgavata-sandarbhe tṛtīyaḥ	         
SA_GR14_ss3_paru-2	paramātma-sandarbhaḥ	        
SA_GR14_ss3_paru-3	tau santoṣayatā santau śrīla-rūpa-sanātanau /	tau santoṣayatā santau śrī larūpa sanātanau 
SA_GR14_ss3_paru-4	dākṣiṇātyena bhaṭṭena pnuar etad vivicyate //i//	dākṣiṇātyena bhaṭṭena etat vivicyate i 
SA_GR14_ss3_paru-5	tasyādyaṃ granthanālekhaṃ krāntam utkrānta-khaṇḍitam /	tasya ādyam granthana ālekham krāntam utkrānta khaṇḍitam 
SA_GR14_ss3_paru-6	paryālocyātha paryāyaṃ kṛtvā likhati jīvakaḥ //ii// [1]	paryālocya atha paryāyam kṛtvā likhati jīvakaḥ 
SA_GR14_ss3_paru-7	atha paramātmā vivriyate /	atha paramātmā vivriyate 
SA_GR14_ss3_paru-8	atra taṃ jagad-gata-jīva-nirūpaṇa-pūrvakaṃ	atra tam jagadgata jīva nirūpaṇa pūrvakam 
SA_GR14_ss3_paru-9	nirūpayati dvābhyām -	nirūpayati dvābhyām 
SA_GR14_ss3_paru-10	kṣetrajña etā manaso vibhūtīr	kṣetrajñaḥ etāḥ manasaḥ vibhūtīḥ 
SA_GR14_ss3_paru-11	jīvasya māyā-racitasya nityāḥ /	jīvasya māyā racitasya nityāḥ 
SA_GR14_ss3_paru-12	āvirhitāḥ kvāpi tirohitāś ca	āvis hitāḥ kvāpi tirohitāḥ ca 
SA_GR14_ss3_paru-13	śuddho vicaṣṭe hy aviśuddha-kartuḥ // [BhP 5.11.12]	śuddhaḥ vicaṣṭe hi a viśuddha kartuḥ 
SA_GR14_ss3_paru-14	kṣetrajña ātmā puruṣaḥ purāṇaḥ	kṣetrajñaḥ ātmā puruṣaḥ purāṇaḥ 
SA_GR14_ss3_paru-15	sākṣāt svayaṃ jyotir ajaḥ pareśaḥ /	sākṣāt svayam jyotiḥ ajaḥ para īśaḥ 
SA_GR14_ss3_paru-16	nārāyaṇo bhagavān vāsudevaḥ	nārāyaṇaḥ bhagavān vāsudevaḥ 
SA_GR14_ss3_paru-17	sva-māyayātmany avadhīyamānaḥ // [BhP 5.11.13]	sva māyayā ātmani avadhīyamānaḥ bhp 
SA_GR14_ss3_paru-18	yaḥ śuddho'pi māyātaḥ paro'pi māyā-racitasya vakṣyamāṇasya sarva-	yaḥ śuddhaḥ api māyātaḥ paraḥ api māyā racitasya vakṣyamāṇasya 
SA_GR14_ss3_paru-19	kṣetrasya māyayā kalpitasya manaso'ntaḥ-karaṇasyaitāḥ vibhūtīr vṛttīr	kṣetrasya māyayā kalpitasya manasaḥ ntaḥkaraṇasya etāḥ vibhūtīḥ vṛttīḥ 
SA_GR14_ss3_paru-20	vicaṣṭe viśeṣeṇa paśyati,	vicaṣṭe viśeṣeṇa paśyati 
SA_GR14_ss3_paru-21	paśyaṃs tatrāviṣṭo bhavati,	paśyan tatra āviṣṭaḥ bhavati 
SA_GR14_ss3_paru-22	sa khalv asau jīva-nāmā	sa khalu asau jīva nāmā 
SA_GR14_ss3_paru-23	sva-śarīra-dvaya-lakṣaṇa-kṣetrasya jñātṛtvāt kṣetrajña ucyate ity arthaḥ /	                                 
SA_GR14_ss3_paru-24	tad uktam -	tat uktam 
SA_GR14_ss3_paru-25	yayā saṃmohito jīvo	yayā saṃmohitaḥ jīvaḥ 
SA_GR14_ss3_paru-26	ātmānaṃ triguṇātmakaṃ	ātmānam triguṇa ātmakam 
SA_GR14_ss3_paru-27	paro'pi manute'narthaṃ	paraḥ api 
SA_GR14_ss3_paru-28	tat-kṛtaṃ cābhipadyate // [BhP 1.7.5] iti /	tad kṛtam ca abhipadyate    
SA_GR14_ss3_paru-29	tasya manasaḥ kīdṛśatayā māyā-racitasya tatrāha - jīvadhya jīvopādhitayā	tasya manasaḥ kīdṛśa tayā māyā racitasya tatra āha jīvadhya jīva upādhi tayā 
SA_GR14_ss3_paru-30	jīva-tādātmyena racitasya /	jīva tādātmyena racitasya 
SA_GR14_ss3_paru-31	tataś ca tat tayopacaryamāṇasyety arthaḥ / tataś	tatas ca tat tayā upacaryamāṇasya iti arthaḥ tatas 
SA_GR14_ss3_paru-32	ca kīdṛśasya,	ca kīdṛśasya 
SA_GR14_ss3_paru-33	aviśuddhaṃ bhagavad-bahirmukhaṃ karma karotīti tādṛśasya /	aviśuddham bhagavat bahirmukham karma karoti iti tādṛśasya 
SA_GR14_ss3_paru-34	kīdṛśīr vibhūtīr nityā anādita evānugatāḥ /	kīdṛśīḥ vibhūtīḥ nityāḥ anāditas eva anugatāḥ 
SA_GR14_ss3_paru-35	atra sa kadā kīdṛśīr ity apekṣāyām āha - jāgrat svapnayor āvirbhūtāḥ	atra sa kadā kīdṛśīḥ iti apekṣāyām āha jāgrat svapnayoḥ āvirbhūtāḥ 
SA_GR14_ss3_paru-36	suṣuptau tirohitāś ceti /	suṣuptau tirohitāḥ ca iti 
SA_GR14_ss3_paru-37	yas tu purāṇo jagat-kāraṇa-bhūtaḥ puruṣaḥ	yaḥ tu purāṇaḥ jagat kāraṇa bhūtaḥ puruṣaḥ 
SA_GR14_ss3_paru-38	ādyo'vatāraḥ puruṣaḥ parasyety ādi [BhP 2.6.41] dvitīyādau prasiddhaḥ /	ādyaḥ vatāraḥ puruṣaḥ parasya iti ādi bhp dvitīya ādau prasiddhaḥ 
SA_GR14_ss3_paru-39	sākṣād eva svayaṃ jyotiḥ svaprakāśo tanu jīvavad anyāpekṣayā / ajo	sākṣāt eva svayam jyotiḥ tanu jīva vat anya apekṣayā 
SA_GR14_ss3_paru-40	janmādi-śūnyaḥ /	janma ādi śūnyaḥ 
SA_GR14_ss3_paru-41	pareṣāṃ brahmādīnāṃ apīśaḥ /	pareṣām brahma ādīnām api īśaḥ 
SA_GR14_ss3_paru-42	nāraṃ jīva-samūhaḥ	nāram jīva samūhaḥ 
SA_GR14_ss3_paru-43	svaniyamyatvenāyanaṃ yasya saḥ /	sva niyamya tvena ayanam yasya saḥ 
SA_GR14_ss3_paru-44	bhagavān aiśvaryādy-aṃśatvāt / vāsudevaḥ	            
SA_GR14_ss3_paru-45	sarva-bhūtānām āśrayaḥ /	sarva bhūtānām āśrayaḥ 
SA_GR14_ss3_paru-46	sva-māyayā sva-svarūpa-śaktyā ātmani sva-	sva māyayā sva svarūpa śaktyā ātmani sva 
SA_GR14_ss3_paru-47	svarūpe avadhīyamānaḥ avasthāpya-mānaḥ /	svarūpe avadhīyamānaḥ avasthāpyamānaḥ 
SA_GR14_ss3_paru-48	karma-kartṛ-prayogaḥ /	karma kartṛ prayogaḥ 
SA_GR14_ss3_paru-49	māyāyāṃ mayike'py antaryāmitayā praviṣṭo'pi svarūpa-śaktyā svarūpasya eva	antaryāmi tayā praviṣṭaḥ api sva rūpa śaktyā sva rūpasya eva 
SA_GR14_ss3_paru-50	na tu tat-saṃsakta ity arthaḥ /	na tu tad saṃsaktaḥ iti arthaḥ 
SA_GR14_ss3_paru-51	vāsudevatvena sarva-kṣetra-jñātṛtvāt so'paraḥ /	vāsudeva tvena sarva kṣetrajñātṛ tvāt sa uparaḥ 
SA_GR14_ss3_paru-52	māyā-mohitāt jīvād anyaḥ māyā-rahitaḥ śuddhaḥ /	māyā mohitāt jīvāt anyaḥ māyā rahitaḥ śuddhaḥ 
SA_GR14_ss3_paru-53	kṣetrajñaḥ ātmā	kṣetrajñaḥ ātmā 
SA_GR14_ss3_paru-54	paramātmeti /	paramātmā iti 
SA_GR14_ss3_paru-55	tad evam api mukhyaṃ kṣetrajñatvaṃ paramātmany eva / tad uktam -	tat evam api mukhyam kṣetrajña tvam paramātmani eva tat uktam 
SA_GR14_ss3_paru-56	sarvaṃ pumān veda guṇāṃś ca taj-jño	sarvam pumān veda guṇān ca tajjñaḥ 
SA_GR14_ss3_paru-57	na veda sarvajñam anantam īḍe iti [BhP 6.4.25] /	na veda sarvajñam anantam īḍe iti bhp 
SA_GR14_ss3_paru-58	śrī-gītopaniṣatsu -	śrī gītā upaniṣatsu 
SA_GR14_ss3_paru-59	idaṃ śarīraṃ kaunteya kṣetram ity abhidhīyate /	idam śarīram kaunteya kṣetram iti abhidhīyate 
SA_GR14_ss3_paru-60	etad yo vetti taṃ prāhuḥ kṣetrajña iti tadvidaḥ // [Gītā 13.1]	etat yaḥ vetti tam prāhuḥ kṣetrajñaḥ iti tad vidaḥ gītā 
SA_GR14_ss3_paru-61	kṣetrajñaṃ cāpi māṃ viddhi sarvakṣetreṣu bhārata /	kṣetrajñam ca api mām viddhi sarva kṣetreṣu bhārata 
SA_GR14_ss3_paru-62	kṣetrakṣetrajñayor jñānaṃ yat taj jñānaṃ mataṃ mama // [Gītā 13.1]	kṣetra kṣetrajñayoḥ jñānam yat tat jñānam matam mama gītā 
SA_GR14_ss3_paru-63	atra khalu kṣetrajñaṃ cāpi māṃ viddhīti sarveṣv api kṣetreṣu māṃ ca	atra khalu kṣetrajñam ca api mām viddhi iti sarveṣu api kṣetreṣu mām ca 
SA_GR14_ss3_paru-64	kṣetrajñaṃ viddhi,	kṣetrajñam viddhi 
SA_GR14_ss3_paru-65	na tu jīvam iva svakṣetra eva ity evārthaṃ vahati / na ca	na tu jīvam iva sva kṣetre eva iti eva artham vahati na ca 
SA_GR14_ss3_paru-66	jīveśayoḥ samānādhikaraṇyena nirviśeṣa-cid-vastv eva jñeyatayā nirdiśati /	jīva īśayoḥ samāna adhikaraṇyena nirviśeṣa cit vastu eva jñeya tayā nirdiśati 
SA_GR14_ss3_paru-67	sarva-kṣetreṣv ity asya viayarthyāpatteḥ /	sarva kṣetreṣu iti asya 
SA_GR14_ss3_paru-68	jñeyaṃ yat tat pravakṣyāmīty ādau	jñeyam yat tat pravakṣyāmi iti ādau 
SA_GR14_ss3_paru-69	sarvataḥ pāṇi-pādaṃ tad sarvato'kṣi-śiro-mukham ity [Gītā 13.13] ādinā	sarvatas pāṇi pādam tat sarvatas akṣi śiraḥ mukham iti gītāḥ ādinā 
SA_GR14_ss3_paru-70	saviśeṣasyaiva nirdekṣyamāṇatvāt /	sa viśeṣasya eva nirdekṣyamāṇa tvāt 
SA_GR14_ss3_paru-71	amānitvam ity ādinā jñānasya ca	amāni tvam iti ādinā jñānasya ca 
SA_GR14_ss3_paru-72	tathaupadekṣyamāṇatvāt /	tathā a upadekṣyamāṇa tvāt 
SA_GR14_ss3_paru-73	kiṃ ca kṣetrajñaṃ cāpīty atra ttvam asītivat sāmānādhikaraṇyena tan-	kim ca kṣetrajñam ca api iti atra t tvam asi iti vat sāmānādhikaraṇyena tan 
SA_GR14_ss3_paru-74	nirviśeṣa-jñāne vivakṣite kṣetrajñeśvarayor jñānam ity evanānūdyeta na tu	nirviśeṣa jñāne vivakṣite kṣetrajña īśvarayoḥ jñānam iti na tu 
SA_GR14_ss3_paru-75	kṣetra-kṣetrajñayot jñānam iti /	kṣetra kṣetrajñayā jñānam iti 
SA_GR14_ss3_paru-76	kintu kṣetra-kṣetrajñayor ity asyāyam arthaḥ /	kintu kṣetra kṣetrajñayoḥ iti asya ayam arthaḥ 
SA_GR14_ss3_paru-77	dvivdihayor api kṣetra-kṣetrajñayor jñānaṃ tan mamaiva jñānaṃ matam /	api kṣetra kṣetrajñayoḥ jñānam tat mama eva jñānam matam 
SA_GR14_ss3_paru-78	anyārthas tu parāmarśa iti nyāyena yaj-jñānaikatāt-paryakam ity arthaḥ /	anya arthaḥ tu parāmarśaḥ iti nyāyena yat jñāna eka tātparyakam iti arthaḥ 
SA_GR14_ss3_paru-79	jñeyasyaikatvenaiva nirdiṣṭatvāt yogyatvāc ca /	jñeyasya eka tvena eva nirdiṣṭa tvāt yogya tvāt ca 
SA_GR14_ss3_paru-80	na ca nirīśvara-sāṅkhyavat	na ca nirīśvara sāṅkhya vat 
SA_GR14_ss3_paru-81	kṣetra-kṣetrajña-mātra-vibhāgād atra jñānaṃ mataṃ mamety	kṣetra kṣetrajña mātra vibhāgāt atra jñānam matam mama iti 
SA_GR14_ss3_paru-82	aneneśvarasyāvekṣitatvāt /	anena īśvarasya avekṣita tvāt 
SA_GR14_ss3_paru-83	na ca vivarta-vādavad īśvarasyāpi bhrama-mātra-	na ca vivarta vāda vat īśvarasya api bhrama mātra 
SA_GR14_ss3_paru-84	pratīta-puruṣatvam /	pratīta puruṣa tvam 
SA_GR14_ss3_paru-85	tad-vacana-lakṣaṇa-saveda-gītādi-śāstrāṇām	tad vacana lakṣaṇa sa veda gīta ādi śāstrāṇām 
SA_GR14_ss3_paru-86	aprāmāṇyād bauddha-vādāpatteḥ /	aprāmāṇyāt bauddha vāda āpatteḥ 
SA_GR14_ss3_paru-87	tasyāṃ ca satyāṃ bauddhānām iva vivarta-	tasyām ca satyām bauddhānām iva vivarta 
SA_GR14_ss3_paru-88	vādināṃ tad-vyākhyānāyukteḥ /	vādinām tad vyākhyāna ayukteḥ 
SA_GR14_ss3_paru-89	na ca tasya satya-puruṣatve'pi nirviśeṣa-	na ca tasya satya puruṣa tve pi 
SA_GR14_ss3_paru-90	jñānam eva mokṣa-sādhanam iti tadīya-śāstrāntarataḥ samāhāryam /	jñānam eva mokṣa sādhanam iti tadīya śāstra antarataḥ samāhāryam 
SA_GR14_ss3_paru-91	evaṃ satata-yuktā ye [12.1] ity ādi pūrvādhyāye nirviśeṣa-jñānasya heyatvena	evam satata yuktāḥ ye iti ādi pūrva adhyāye nirviśeṣa jñānasya heya tvena 
SA_GR14_ss3_paru-92	vivakṣitatvāt /	vivakṣita tvāt 
SA_GR14_ss3_paru-93	tatraiva ca ye tu sarvāṇi karmāṇi ity [12.6] ādinānanya-bhaktān	tatra eva ca ye tu sarvāṇi karmāṇi iti ādinā an anya bhaktān 
SA_GR14_ss3_paru-94	uddiśya teṣām ahaṃ samuddhartā mṛtyu-saṃsāra-sāgarād ity [12.7] anena taj	uddiśya teṣām aham samuddhartā mṛtyu saṃsāra sāgarāt iti anena tat 
SA_GR14_ss3_paru-95	jñānāpekṣāpi nādṛteti /	jñāna apekṣā api na ādṛtā iti 
SA_GR14_ss3_paru-96	tad uktam ekādaśe svayaṃ bhagavatā - yat karmabhir	tat uktam ekādaśe svayam bhagavatā yat karmabhiḥ 
SA_GR14_ss3_paru-97	yat tapasety ādi [BhP 11.20.32] /	yat tapasā iti ādi bhp 
SA_GR14_ss3_paru-98	mokṣa-dharme ca -	mokṣa dharme ca 
SA_GR14_ss3_paru-99	ya vai sādhana-sampattiḥ puruṣārtha-catuṣṭaye /	vai sādhana sampattiḥ puruṣa artha catuṣṭaye 
SA_GR14_ss3_paru-100	tayā vinā tad āpnoti naro nārāyaṇāśrayaḥ // iti /	tayā vinā tat āpnoti naraḥ nārāyaṇa āśrayaḥ iti 
SA_GR14_ss3_paru-101	atra tu pūrvādhyāya-viślāghitaṃ tad evāvṛthākartuṃ saviśeṣatayā nirdiśya	atra tu pūrva adhyāya viślāghitam tat eva a vṛthā kartum sa viśeṣa tayā nirdiśya 
SA_GR14_ss3_paru-102	iti kṣetraṃ tathā jñānaṃ jñeyaṃ coktaṃ samāsataḥ	iti kṣetram tathā jñānam jñeyam ca uktam samāsatas 
SA_GR14_ss3_paru-103	mad-bhakta etad vijñāya mad-bhāvāyopapadyate // [Gītā 13.18]	mad bhaktaḥ etat vijñāya mad bhāvāya upapadyate gītā 
SA_GR14_ss3_paru-104	ity antena bhakti-saṃvalitatayā sukarārtha-prāyaṃ kṛtam /	iti antena bhakti saṃvalita tayā sukara artha prāyam kṛtam 
SA_GR14_ss3_paru-105	ataevātra vyaṣṭi-	ataeva atra vyaṣṭi 
SA_GR14_ss3_paru-106	kṣetrajña eva bhaktatvena nirdiṣṭaḥ samaṣṭi-kṣetrajñas tu jñeyatveneti	kṣetrajñaḥ eva bhakta tvena nirdiṣṭaḥ samaṣṭi kṣetrajñaḥ tu jñeya tvena iti 
SA_GR14_ss3_paru-107	kṣetra-jñānābhyāṃ saha jñeyasya pāṭhād anusmārya tad-anantaraṃ ca tasya	kṣetra jñānābhyām saha jñeyasya pāṭhāt anusmārya tad anantaram ca tasya 
SA_GR14_ss3_paru-108	tasya ca jīvatvam īśvaratvaṃ ca kṣaraṃ neti darśitam / yataḥ -	tasya ca jīva tvam īśvara tvam ca kṣaram na iti darśitam yatas 
SA_GR14_ss3_paru-109	puruṣaḥ prakṛtistho hi bhuṅkte prakṛti-jān guṇān /	puruṣaḥ prakṛti sthaḥ hi bhuṅkte prakṛti jān guṇān 
SA_GR14_ss3_paru-110	kāraṇaṃ guṇa-saṅgo'sya sad-asad-yoni-janmasu // [Gītā 13.21]	kāraṇam guṇa saṅgaḥ usya sat asat yoni janmasu gītā 
SA_GR14_ss3_paru-111	iti jīvasya prakṛtisthatvaṃ nirdiśya svatas tasyāprākṛtatva-darśanayā sphuṭam	iti jīvasya prakṛti stha tvam nirdiśya svatas tasya aprākṛta tva darśanayā sphuṭam 
SA_GR14_ss3_paru-112	evākṣaratvaṃ jñāpitam /	eva akṣara tvam jñāpitam 
SA_GR14_ss3_paru-113	upadraṣṭānumantā ca bhartā bhoktā maheśvaraḥ	upadraṣṭā anumantā ca bhartā bhoktā maheśvaraḥ 
SA_GR14_ss3_paru-114	paramātmeti cāpy ukto dehe 'smin puruṣaḥ paraḥ // [Gītā 13.22]	paramātmā iti ca api uktaḥ dehe smin puruṣaḥ paraḥ gītā 
SA_GR14_ss3_paru-115	iti jīvāt paratvena nirdiṣṭasya paramātmākhya-puruṣasya tu kaimutyenaiva	iti jīvāt para tvena nirdiṣṭasya paramātma ākhya puruṣasya tu kaimutyena eva 
SA_GR14_ss3_paru-116	tad darśitam /	tat darśitam 
SA_GR14_ss3_paru-117	dvāv imau puruṣau loke kṣaraś cākṣara eva ca	dvau imau puruṣau loke kṣaraḥ ca akṣaraḥ eva ca 
SA_GR14_ss3_paru-118	kṣaraḥ sarvāṇi bhūtāni kūṭastho 'kṣara ucyate // [Gītā 15.16]	kṣaraḥ sarvāṇi bhūtāni kūṭasthaḥ kṣaraḥ ucyate gītā 
SA_GR14_ss3_paru-119	uttamaḥ puruṣas tv anyaḥ paramātmety udāhṛtaḥ	uttamaḥ puruṣaḥ tu anyaḥ paramātmā iti udāhṛtaḥ 
