segmentnr	original	analyzed
SA_MBK_alasamkarsinitippaniHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MBK_alasamkarsinitippaniHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00320	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MBK_alasamkarsinitippaniHK-2	Uniform title: kalasaṃkarṣinīmatatantraṭippaṇī	uniform title kala saṃkarṣinīmatatantraṭippaṇī 
SA_MBK_alasamkarsinitippaniHK-3	Manuscript : NGMCP Manuscript No. 5-817 Reel No. B25/18	manuscript 
SA_MBK_alasamkarsinitippaniHK-4	Description: Description by Mark S.G. Dyczkowski:	description description by mark sg 
SA_MBK_alasamkarsinitippaniHK-5	The Kalasaṃkarṣinīmatatantra which the colophons declare extends for 24,000 verses is related to the Jayadrathayamala. The latter was considered to be so important it is also called Tantrarajabhattaraka. It is the major source of the early development of the Kalī tradition that developed in one of its branches into the Krama system of Kashmir.  Kalasamkarṣinīmata, still worshipped in Kerala and Nepal is the form of Kalī of the Trika and related schools of Kashmir. This short fragment is of great interest to scholars of these traditions, despite its many copiest errors. It is part of a commentary (tippaṇi) Kalasamkarsinīmatatantra which deals mostly with Adiyāga also called Adyayāga. The Goddess is worshipped with sixteen Kaula substances like menstrual blood, feces, onion and garlic by advanced Kaula adepts with female partners. We note the presence amongst them of marijuana (gaṃjana), which although well known to Kaula texts after the 13th or 14th centuries,  is very rarely mentioned in the ealier ones. Abhinavagupta considered Adiyāga to be such an elevated ritual practice that he reserved chapter 29 of his Tantrāloka for it as basic Kaula ritual (kulaprakriyā) . He took care, however, to present it there and in his other works primarily internally as mirroring the activity of consciousness. This tract is of special interest as it provides a glimpse of its original external form.	the kalasaṃkarṣinīmatatantra which the colophons declare extends for verses is related to the jayadratha yamala the latter was considered to be so important it is also called tantrarajabhattaraka it is the major source of the early development of the kalī tradition that developed in one of its branches into the krama system of kashmir kalasamkarṣinīmata still worshipped in kerala and nepal is the form of kalī of the trika and related schools of kashmir this short fragment is of great interest and
SA_MBK_alasamkarsinitippaniHK-6	Notes: Revision 0: Nov. 21, 2014	nov 
SA_MBK_alasamkarsinitippaniHK-7	Data-entered by the staff of Muktabodha under the direction of Mark S.G. Dyczkowski.	data entered by the staff of muktabodha under the direction of mark sg dyczkowski 
SA_MBK_alasamkarsinitippaniHK-8	Publication country : India	publication country india 
SA_MBK_alasamkarsinitippaniHK-9	1a)	a 
