segmentnr	original	analyzed
SA_K10_dbsu1-4u-0	DbSū(1) 0. evaṃ mayā śrutaṃ /	evam mayā śrutam 
SA_K10_dbsu1-4u-1	ekasmiṃ samaye bhagavāṃ śrāvastyāṃ viharati sma jetavane anāthapiṇḍadasyārāme /	ekasmin samaye bhagavām śrāvastyām viharati sma jetavane anāthapiṇḍadasya ārāme 
SA_K10_dbsu1-4u-2	tatra bhagavāṃ bhikṣūn āmantrayate sma /	tatra bhagavān bhikṣūn āmantrayate sma 
SA_K10_dbsu1-4u-3	daśemāni bhikṣavas tathāgatasya balāni yaiḥ samanvāgatas tathāgato 'rhaṃ samyaksaṃbuddha	daśa imāni bhikṣavaḥ tathāgatasya balāni yaiḥ samanvāgataḥ tathāgataḥ rham samyaksaṃbuddha 
SA_K10_dbsu1-4u-4	udāram ārṣabhaṃ sthānaṃ pratijānāti brāhmaṃ cakraṃ vartayati pariṣadi samyaksiṃhanādaṃ nadati /	udāram ārṣabham sthānam pratijānāti brāhmam cakram vartayati pariṣadi samyak siṃhanādam nadati 
SA_K10_dbsu1-4u-5	katamāni daśa /	katamāni daśa 
SA_K10_dbsu1-4u-6	DbSū(1) 1. iha tathāgataḥ sthānañ ca sthānato yathābhūtaṃ prajānāty asthānañ cāsthānato yat tathāgataḥ sthānañ ca sthānato yathābhūtaṃ prajānāty  #	iha tathāgataḥ sthānam ca sthānataḥ yathābhūtam prajānāti asthānam ca asthānataḥ yat tathāgataḥ sthānam ca sthānataḥ yathābhūtam prajānāti 
SA_K10_dbsu1-4u-7	asthānañ cāsthānataḥ /	asthānam ca asthānataḥ 
SA_K10_dbsu1-4u-8	idaṃ prathamaṃ tathāgatabalaṃ yena balena samanvāgatas tathāgato 'rhaṃ samyaksaṃbuddha	idam prathamam tathāgata balam yena balena samanvāgataḥ tathāgataḥ rham samyaksaṃbuddha 
SA_K10_dbsu1-4u-9	udāram ārṣabhaṃ sthānaṃ pratijānāti brāhmaṃ cakraṃ vartayati pariṣadi samyaksiṃhanādaṃ nadati /	udāram ārṣabham sthānam pratijānāti brāhmam cakram vartayati pariṣadi samyak siṃhanādam nadati 
SA_K10_dbsu1-4u-10	DbSū(1) 2. punar aparaṃ tathāgato 'tītānāgatapratyutpannāni karmadharmasamādānāni sthānato hetuto vastuto vipākataś ca yathābhūtaṃ prajānāti	punar aparam tathāgataḥ utīta anāgata pratyutpannāni karma dharma samādānāni sthānataḥ hetutaḥ vastutas vipākataḥ ca yathābhūtam prajānāti 
SA_K10_dbsu1-4u-11	yat tathāgato 'tītānāgatapratyutpannāni karmadharmasamādānāni sthānato hetuto vipākataś ca yathābhūtaṃ prajānāti /	yat tathāgataḥ utīta anāgata pratyutpannāni karma dharma samādānāni sthānataḥ hetutaḥ vipākataḥ ca yathābhūtam prajānāti 
SA_K10_dbsu1-4u-12	idaṃ dvitīyaṃ tathāgatabalaṃ yena balena pūrvavat* /	idam dvitīyam tathāgata balam yena balena pūrvavat 
SA_K10_dbsu1-4u-13	DbSū(1) 3. punar aparaṃ tathāgato dhyānavimokṣasamādhisamāpattīnāṃ saṃkleśavyavadānavyavasthānaviśuddhiṃ yathābhūtaṃ prajānāti /	punar aparam tathāgataḥ dhyāna vimokṣa samādhi samāpattīnām saṃkleśa vyavadāna vyavasthāna viśuddhim yathābhūtam prajānāti 
SA_K10_dbsu1-4u-14	idaṃ tṛtīyaṃ tathāgatabalaṃ yena balena pūrvavat* /	idam tṛtīyam tathāgata balam yena balena pūrvavat 
SA_K10_dbsu1-4u-15	DbSū(1) 4. punar aparaṃ tathāgataḥ parasatvānām indriyaparāparatāṃ yathābhūtaṃ prajānāti	punar aparam tathāgataḥ para satvānām indriya para apara tām yathābhūtam prajānāti 
SA_K10_dbsu1-4u-16	yat tathāgataḥ parasatvānām indriyaparāparatāṃ yathābhūtaṃ prajānāti /	yat tathāgataḥ para satvānām indriya para apara tām yathābhūtam prajānāti 
