segmentnr	original	analyzed
SA_GK19_bhattiku-0	Bhk_1	bhk 
SA_GK19_bhattiku-1	Bhk_1.1-1 abhūn nṛpo vibudha-sakhaḥ paraṃ-tapaḥ śrutā'nvito daśa-ratha ityudāhṛtaḥ,	abhūt nṛpaḥ vibudha sakhaḥ paraṃtapaḥ śruta anvitaḥ daśarathaḥ iti udāhṛtaḥ 
SA_GK19_bhattiku-2	Bhk_1.1-2 guṇair varaṃ bhuvana-hitac-chalena yaṃ sanā-tanaḥ pitaramupāgamat svayam.	guṇaiḥ varam bhuvana hita chalena yam sanātanaḥ pitaram upāgamat svayam 
SA_GK19_bhattiku-3	Bhk_1.2-1 so'dhyaiṣṭa vedāṃs,	sā udhyaiṣṭa vedān 
SA_GK19_bhattiku-4	tri-daśānayaṣṭa,	tridaśān ayaṣṭa 
SA_GK19_bhattiku-5	pit npārīt,	pit n pārīt 
SA_GK19_bhattiku-6	samamaṃsta bandhūn,	samamaṃsta bandhūn 
SA_GK19_bhattiku-7	Bhk_1.2-2 vyajeṣṭa ṣaḍ-vargamaraṃsta nītau,	vyajeṣṭa ṣaḍvargam araṃsta nītau 
SA_GK19_bhattiku-8	sa-mūla-ghātaṃ nyavadhīdarīṃś ca.	sa mūla ghātam nyavadhīt arīn ca 
SA_GK19_bhattiku-9	Bhk_1.3-1 vasūni toyaṃ ghana-vad vyakārīt,	vasūni toyam ghanavat vyakārīt 
SA_GK19_bhattiku-10	sahā''sanaṃ gotra-bhidā'dhyavātsīt,	sahāsanam gotrabhidā adhyavātsīt 
SA_GK19_bhattiku-11	Bhk_1.3-2 na tryambakādanyamupāsthitā'sau,	na tryambakāt anyam upāsthitā asau 
SA_GK19_bhattiku-12	yaśāṃsi sarveṣu-bhṛtāṃ nirāstat.	yaśāṃsi sarva iṣubhṛtām nirāstat 
SA_GK19_bhattiku-13	Bhk_1.4-1 puṇyo mahā-brahma-samūha-juṣṭaḥ saṃtarpaṇo nāka-sadāṃ vareṇyaḥ	               
SA_GK19_bhattiku-14	Bhk_1.4-2 jajvāla loka-sthitaye sa rājā yathā'dhvare vahnirabhipraṇītaḥ.	jajvāla loka sthitaye sa rājā yathā adhvare vahniḥ abhipraṇītaḥ 
SA_GK19_bhattiku-15	Bhk_1.5-1 sa puṇya-kīrtiḥ śata-manyu-kalpo mahendra-loka-pratimāṃ samṛddhyā	sa puṇya kīrtiḥ śatamanyu kalpaḥ mahā indra loka pratimām samṛddhyā 
SA_GK19_bhattiku-16	Bhk_1.5-2 adhyāsta sarvartu-sukhāmayodhyā- madhyāsitāṃ brahmabhiriddha-bodhaiḥ.	adhyāsta sarva ṛtu sukhām ayodhyām adhyāsitām brahmabhiḥ iddha bodhaiḥ 
SA_GK19_bhattiku-17	Bhk_1.6-1 nirmāṇa-dakṣasya samīhiteṣu sīmeva padmā''sana-kauśalasya	nirmāṇa dakṣasya samīhiteṣu sīmā iva padmāsana kauśalasya 
SA_GK19_bhattiku-18	Bhk_1.6-2 ūrdhva-sphurad-ratna-gabhastibhir yā sthitā'vahasyeva puraṃ maghonaḥ.	ūrdhva sphurat ratna gabhastibhiḥ yā sthitā avahasya iva puram maghonaḥ 
SA_GK19_bhattiku-19	Bhk_1.7-1 sad-ratna-muktā-phala-vajra-bhāñji vicitra-dhātūni sa-kānanāni	sat ratna muktāphala vajra bhāñji vicitra dhātūni sa kānanāni 
SA_GK19_bhattiku-20	Bhk_1.7-2 strībhir yutānyapsarasāmivaughair meroḥ śirāṃsīva gṛhāṇi yasyām.	strībhiḥ yutāni apsarasām iva oghaiḥ meroḥ śirāṃsi iva gṛhāṇi yasyām 
SA_GK19_bhattiku-21	Bhk_1.8-1 antar-niviṣṭojjvala-ratna-bhāso gavākṣa-jālairabhiniṣpatantyaḥ	antar niviṣṭa ujjvala ratna bhāsaḥ gavākṣa jālaiḥ abhiniṣpatantyaḥ 
SA_GK19_bhattiku-22	Bhk_1.8-2 himā'dri-ṭaṅkādiva bhānti yasyāṃ gaṅgā'mbu-pāta-pratimā gṛhebhyaḥ	himādri ṭaṅkāt iva bhānti yasyām gaṅgā ambu pāta pratimāḥ gṛhebhyaḥ 
SA_GK19_bhattiku-23	Bhk_1.9-1 dharmyāsu kāmā'rtha-yaśas-karīṣu matāsu loke'dhigatāsu kāle	dharmyāsu kāma artha yaśaskarīṣu matāsu lokedhi gatāsu kāle 
SA_GK19_bhattiku-24	Bhk_1.9-2 vidyāsu vidvāniva so'bhireme patnīṣu rājā tisṛṣūttamāsu.	vidyāsu vidvān iva sobhiḥ eme patnīṣu rājā tisṛṣu uttamāsu 
SA_GK19_bhattiku-25	Bhk_1.10-1 putrīyatā tena varā'ṅganābhi- rānāyi vidvān kratuṣu kriyāvān	tena vara aṅganābhiḥ rānāyi vidvān kratuṣu kriyāvān 
