segmentnr	original	analyzed
MBkulamuktikalloliniHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBkulamuktikalloliniHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00318	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBkulamuktikalloliniHK-2	Uniform title: kulamuktikallolinī	uniform title kulamuktikallolinī 
MBkulamuktikalloliniHK-3	Author : navamīsiṃha	authoḥ navamīsiṃha 
MBkulamuktikalloliniHK-4	Alternate name : adyananda	alternate name adyananda 
MBkulamuktikalloliniHK-5	Manuscript : NGMCP Manuscript No. : 1-1675 Reel No. : B 120/6	manuscript no    reel no  
MBkulamuktikalloliniHK-6	Description: Description by Mark S.G. Dyczkoski:	description description by 
MBkulamuktikalloliniHK-7	The author of the Kulamuktikallolinī is Navamīsiṃha	the author of the kulamuktikallolinī is navamīsiṃha 
MBkulamuktikalloliniHK-8	also called Adyananda.  He introduces himself in the beginning of his	also called adyananda he introduces himself in the beginning of his 
MBkulamuktikalloliniHK-9	Tantracintāmaṇi (Asiatic Society of Bengal MSs no 6217-8) as the	tantracintāmaṇi asiatic society of bengal mss no as the 
MBkulamuktikalloliniHK-10	minister of King Bhūpālendra of Nepal who is said to be a pious and	minister of king bhūpāla indra of nepal who is said to be a pious and
MBkulamuktikalloliniHK-11	learned man. He was probably king Mahīndra Malla or Bhūpālendra	learned man he was prabably king mahīndra malla or bhūpāla indra 
MBkulamuktikalloliniHK-12	Malla of Kathmandu who ruled for about five years between 1689-1694	malla of kathmandu 
MBkulamuktikalloliniHK-13	ce.	ce 
MBkulamuktikalloliniHK-14	The Kulamuktikallolinī deals with śākta tantra ritual and	the kulamuktikallolinī deals with śākta tantra ritual and 
MBkulamuktikalloliniHK-15	practice, especially the worship of Kālī. Extending for over 9,000	practice especially the worship of kālī 
MBkulamuktikalloliniHK-16	verses in 22 chapters, it is a compendium that draws from a large	verses in chapters it is a compendium that draws from a large 
MBkulamuktikalloliniHK-17	number of sources. These include the kulacūḍāmaṇi, rudrayāmala,	number of sources these include the kula cūḍāmaṇi rudrayāmala 
MBkulamuktikalloliniHK-18	kumārītantra, mahākālasaṃhitā, phetkāriṇītantra, kālitantra,	             
MBkulamuktikalloliniHK-19	svatantratantra, merutantra, vīracūḍāmaṇi, piṃgalāmata,	            
MBkulamuktikalloliniHK-20	bhāvacūḍāmaṇi, kulārṇava, mahākapilapaṃcarātra, tattvasāre,	             
MBkulamuktikalloliniHK-21	ṣoḍaśārṇava, somaśaṃbhupaddhati, vīrāgama, śivapaddhati,	             
MBkulamuktikalloliniHK-22	devīmata, hayaśīrṣapaṃcarātra, śivasadbhāva, yoginītantra,	devī mata hayaśīrṣa paṃcarātra śiva sadbhāva yoginītantra 
MBkulamuktikalloliniHK-23	candrayāmala, siddhayāmala, mohaśūrāntara, nāradapaṃcarātra,	candrayāmala siddhayāmala moha śūra antara nāradapaṃcarātra 
MBkulamuktikalloliniHK-24	matsyasūkta, vaiśaṃpāyanasaṃhitā, and many more. Although the	matsyasūkta vaiśaṃpāyanasaṃhitā 
MBkulamuktikalloliniHK-25	Navamīsiṃha writes little of his own, it is clear from the sheer	navamīsiṃha writes little of his own it is clear from the sheer 
MBkulamuktikalloliniHK-26	extent of the sources from which he draws that he was very learned. He	extent of the sources from which he draws that he was very learned he 
MBkulamuktikalloliniHK-27	draws from Tantras of all schools, including the vaiṣṇava	draws from tantras of all schools including the vaiṣṇava 
MBkulamuktikalloliniHK-28	pāñcarātra and śaivasiddhānta but has a clear preference for	pāñcarātra and śaivasiddhānta but has a clear prefence for 
MBkulamuktikalloliniHK-29	kaula zAkta tantras mostly of the latter period. His primary concern	kaula zakta tantras mostly of the lattra period his primary concern 
MBkulamuktikalloliniHK-30	is with ritual. He begins with the rites of initiation (dīkṣā), and	is with ritual he begins with the rites of initiation dīkṣā and 
MBkulamuktikalloliniHK-31	continues systematically, chapter by chapter with the rites that	continues systematically chapter by chapter with the rites that 
MBkulamuktikalloliniHK-32	constitute the worship (pūjā) of the deity. These include the	constitute the worship pūjā of the deity these include the 
MBkulamuktikalloliniHK-33	fashioning and purification of firepits, the purification of the	fashioning and purification of firepits the purification of the 
MBkulamuktikalloliniHK-34	sacrificial fire (agnisaṃskāra) and Mantras, daily worship	sacrificial fire agnisaṃskāra and mantras daily worship 
MBkulamuktikalloliniHK-35	(nityavidhi), rites and Mantras for those who undertake a journey,	nitya vidhi rites and mantras for those who undertake a journey 
MBkulamuktikalloliniHK-36	the purification of the elements (bhUtazuddhi), the installation of the	the purification of the elements bhuta juddhi the installation of the 
MBkulamuktikalloliniHK-37	vessel containing the water offered in lustration (arghasthāpana) and	vessel containing the water offered in lustration argha sthāpana 
MBkulamuktikalloliniHK-38	so on. Although not original, the work, contains interesting and	so on although not original the work contains interesting and 
MBkulamuktikalloliniHK-39	important source material, not infrequently from unpublished sources.	important source material not infrequently from unpublished sources 
MBkulamuktikalloliniHK-40	Such compendiums, which became very popular from about the 12th	such compendiums became very popular 
MBkulamuktikalloliniHK-41	century, can often be roughly dated on the basis of the compiler's	century can often be roughly dated on the basis of the compilers 
MBkulamuktikalloliniHK-42	date. Thus may contribute substantially to future research in the	date thus may contribute substantially to future research in the 
MBkulamuktikalloliniHK-43	development of Tantric literature after the 11th century.	develpment of tantric literature after the century 
MBkulamuktikalloliniHK-44	Notes: Revision 0: Nov. 19, 2014	nov 
MBkulamuktikalloliniHK-45	Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.	data entered by the staff muktabodha under the direction of mark s g dyczkowski 
MBkulamuktikalloliniHK-46	Publication country : India	publication country india 
MBkulamuktikalloliniHK-47	1a)	a 
MBkulamuktikalloliniHK-48	śrīgurugaṇapatīṣṭa devatābhyo namaḥ ||	śrī guru gaṇapati iṣṭa devatābhyaḥ namaḥ 
MBkulamuktikalloliniHK-49	namāmaḥ sadānandarūpā sanādyān	namāmaḥ sadānanda rūpā sanādyān 
MBkulamuktikalloliniHK-50	sagotrāṃ ca gotrāvatārāṃ sunandāṃ |	sagotrām ca gotra avatārām su nandām 
