segmentnr	original	analyzed
SA_GS40_yogasatu-0	oṃ namaḥ sarvajñāya //	om namaḥ sarvajñāya 
SA_GS40_yogasatu-1	oṃ namo dhanvantarāye //	om namaḥ dhanvantarāye 
SA_GS40_yogasatu-2	kṛtsnasya tantrasya gṛhītadhāmnaś cikitsitād viprasṛtasya dūram /	kṛtsnasya tantrasya gṛhīta dhāmnaḥ cikitsitāt viprasṛtasya dūram 
SA_GS40_yogasatu-3	vidagdhavaidyapratipūjitasya kariṣyate yogaśatasya bandhaḥ // Yś_1 //	vidagdha vaidya pratipūjitasya kariṣyate yoga śatasya bandhaḥ 
SA_GS40_yogasatu-4	parīkṣya hetvāmayalakṣaṇāni cikitsitajñena cikitsikena /	parīkṣya hetu āmaya lakṣaṇāni cikitsita jñena cikitsikena 
SA_GS40_yogasatu-5	nirāmadehasya hi bhaiṣajāni bhavanti yuktāny amṛtopamāni // Yś_2 //	nirāma dehasya hi bhaiṣajāni bhavanti yuktāni amṛta upamāni 
SA_GS40_yogasatu-6	chinnodbhavāmbudharadhanvayavāsaviśvair duḥsparśaparpaṭakameghakirātatiktaiḥ /	chinna udbhava ambudhara dhanva yavāsa viśvaiḥ duḥsparśa parpaṭaka megha kirāta tiktaiḥ 
SA_GS40_yogasatu-7	mustāṭarūṣakamahauṣadhadhanvayāsaiḥ kvāthaṃ pibed anilapittakaphajvareṣu // Yś_3 //	        pibet          
SA_GS40_yogasatu-8	kṣudrāmṛtānāgarapuṣkarāhvayaiḥ kṛtaḥ kaṣāyaḥ kaphamārutottare /	                                                                                                    
SA_GS40_yogasatu-9	saśvāsakāsārucipārśvarukkare jvare tridoṣaprabhave 'pi śasyate // Yś_4 //	sa śvāsa kāsa aruci pārśva ruj kare jvare tridoṣa prabhave śasyate 
SA_GS40_yogasatu-10	āragvadhagranthikamustatiktāharītakībhiḥ kvathitaḥ kaṣāyaḥ /	āragvadha granthika mustā tiktā harītakībhiḥ kvathitaḥ kaṣāyaḥ 
SA_GS40_yogasatu-11	sāme saśūle kaphavātayukte jvare hito dīpanapācanaś ca // Yś_5 //	sa āme sa śūle kapha vāta yukte jvare hitaḥ dīpana pācanaḥ ca 
SA_GS40_yogasatu-12	drākṣābhayāparpaṭakābdatiktākvāthaṃ saśamyākaphalaṃ vidadhyāt /	                            
SA_GS40_yogasatu-13	pralāpamūrchābhramadāhamohatṛṣṇānvite pittabhave jvare tu // Yś_6 //	pralāpa mūrchā bhrama dāha moha tṛṣṇā anvite pitta bhave jvare tu 
SA_GS40_yogasatu-14	nidigdhikānāgarakāmṛtānāṃ kvāthaṃ piben miśritapippalīkam /	        pibet     
SA_GS40_yogasatu-15	jīrṇajvarārocakakāsaśūlaśvāsāgnimāndyārditapīnaseṣu // Yś_7 //	jīrṇajvara arocaka kāsa śūla śvāsa agni māndya ardita pīnaseṣu 
SA_GS40_yogasatu-16	durālabhāparpaṭakapriyaṅgubhūnimbavāsākaṭurohiṇīnām /	durālabhā parpaṭaka priyaṅgu bhūnimba vāsā kaṭurohiṇīnām 
SA_GS40_yogasatu-17	kvāthaṃ pibec charkarayāvagāḍhaṃ tṛṣṇāśrapittajvaradāhayuktaḥ // Yś_8 //	kvātham pibet śarkarayā avagāḍham tṛṣṇā śrapitta jvara dāha yuktaḥ 
SA_GS40_yogasatu-18	phalatrikaṃ dāruniśāviśālāmustaṃ ca niṣkvāthya niśāṃśakalkam /	               
SA_GS40_yogasatu-19	pibet kaṣāyaṃ madhusaṃprayuktaṃ sarvaprameheṣu samutthiteṣu // Yś_9 //	pibet kaṣāyam madhu saṃprayuktam sarva prameheṣu samutthiteṣu 
SA_GS40_yogasatu-20	savatsakaḥ sātiviṣaḥ sabilvaḥ sodīcyamustaś ca kṛtaḥ kaṣāyaḥ /	sa vatsakaḥ sa ativiṣaḥ sa bilvaḥ sa udīcya mustaḥ ca kṛtaḥ kaṣāyaḥ 
SA_GS40_yogasatu-21	sāme saśūle ca saśoṇite ca cirapravṛtte 'pi hito 'tisāre // Yś_10 //	sa āme sa śūle ca sa śoṇite ca cira pravṛtte pi hitaḥ tisāre 
SA_GS40_yogasatu-22	śuṇṭhīṃ samustātiviṣāguḍūcīṃ pibej jalena kvathitāṃ samāṃśām /	śuṇṭhīm sa mustā ativiṣā guḍūcīm pibet jalena kvathitām sama aṃśām 
SA_GS40_yogasatu-23	mandānalatve satatāmayānām āmānubandhe grahaṇīgade ca // Yś_11 //	manda anala tve satata āmayānām āma anubandhe grahaṇī gade ca 
SA_GS40_yogasatu-24	punarnavādārvyabhayāguḍūcīḥ pibet samūtrā mahiṣākṣayuktāḥ /	punarnavā dārvī abhayā guḍūcīḥ pibet sa mūtrāḥ mahiṣākṣa yuktāḥ 
SA_GS40_yogasatu-25	tvagdoṣaśophodarapāṇḍurogasthaulyaprasekordhvakaphāmayeṣu // Yś_12 //	tvac doṣa śopha udara pāṇḍu roga sthaulya praseka ūrdhva kapha āmayeṣu 
SA_GS40_yogasatu-26	mustākhuparṇīphaladāruśigrukvāthaḥ sakṛṣṇākṛmiśatrukalkaḥ /	                          
SA_GS40_yogasatu-27	mārgadvayenāpi cirapravṛttān kṛmīn nihanyāt kṛmijāṃś ca rogān // Yś_13 //	mārga dvayena api cira pravṛttān kṛmīn nihanyāt kṛmi jān ca rogān 
