segmentnr	original	analyzed
SA_GSP29_nysvbh_u-0	Reference system:	reference system 
SA_GSP29_nysvbh_u-1	NyS_ = Nyāyasūtra	nys 
SA_GSP29_nysvbh_u-2	NySBh_ = Nyāyasūtrabhāṣya	nyāyasūtrabhāṣya 
SA_GSP29_nysvbh_u-3	pramāṇato 'rthapratipattau pravṛttisāmathyadirthavat pramāṇam/	pramāṇataḥ ṛtha pratipattau pravṛtti sāmathya dirthavat pramāṇam 
SA_GSP29_nysvbh_u-4	pramāṇamantareṇa nārthapratipattiḥ/	pramāṇam antareṇa na artha pratipattiḥ 
SA_GSP29_nysvbh_u-5	nārthapratipattimantareṇa pravṛttisāmartham/	na artha pratipattim antareṇa pravṛtti sāmartham 
SA_GSP29_nysvbh_u-6	pramāṇena khalvayaṃ jñātārthamupalabhya tamīpsati va jihāsati vā/	pramāṇena khalu ayam jñāta artham upalabhya tam īpsati jihāsati vā 
SA_GSP29_nysvbh_u-7	tasyepsājihāsāprayuktasya samīhā pravṛttirityucyate/	tasya īpsā jihāsā prayuktasya samīhā pravṛttiḥ iti ucyate 
SA_GSP29_nysvbh_u-8	sāmarthya punarasyāḥ phalenābhisambandhaḥ/	sāmarthya punar asyāḥ phalena abhisambandhaḥ 
SA_GSP29_nysvbh_u-9	samīhamānasvamarthamabhīpsan jihāsan vā tamarthamāpnāti jahāti vā/	samīhamāna svam artham abhīpsan jihāsan vā tam artham āpnāti jahāti vā 
SA_GSP29_nysvbh_u-10	arthastu sukhaṃ sukhahetuśca/	arthaḥ tu sukham sukha hetuḥ ca 
SA_GSP29_nysvbh_u-11	so 'yaṃ pramāṇārtho 'parisaṃkhyeyaḥ,	saḥ yam parisaṃkhyeyaḥ 
SA_GSP29_nysvbh_u-12	prāṇabhṛdbhedasyāparisaṃkhyetvāt/	prāṇabhṛt bhedasya a parisaṃkhye tvāt 
SA_GSP29_nysvbh_u-13	arthavati ca pramāṇe pramātā prameyaṃ pramitirityarthavanti bhavanti/	arthavati ca pramāṇe pramātā prameyam pramitiḥ iti arthavanti bhavanti 
SA_GSP29_nysvbh_u-14	kasmāt ? anyatamāpāye 'rthasyānupapatteḥ/	kasmāt anyatama apāye rthasya anupapatteḥ 
SA_GSP29_nysvbh_u-15	tatra yasyepsājihāsāprayuktasya pravṛttiḥ, sa pramātā/	tatra yasya īpsā jihāsā prayuktasya pravṛttiḥ sa pramātā 
SA_GSP29_nysvbh_u-16	sa yenārtha pramiṇoti vijānāti tatpramāṇam/	sa yena artha pramiṇoti vijānāti tat pramāṇam 
SA_GSP29_nysvbh_u-17	yo 'rthaḥ pramīyate	yaḥ ṛthaḥ pramīyate 
SA_GSP29_nysvbh_u-18	jñāyate tatprameyam/	jñāyate tat prameyam 
SA_GSP29_nysvbh_u-19	kiṃ punastatvam ?	kim punar tatvam 
SA_GSP29_nysvbh_u-20	sataśca sadbhāvo 'sataścāsadbhāva iti/	sataḥ ca sadbhāvaḥ sataḥ ca asadbhāvaḥ iti 
SA_GSP29_nysvbh_u-21	satsaditi gṛhyamāṇaṃ yathābhūtamaviparītaṃ tatvaṃ bhavati/	sat sat iti gṛhyamāṇam yathābhūtam aviparītam bhavati 
SA_GSP29_nysvbh_u-22	asaccāsaditi gṛhyamāṇaṃ yathābhūtamaviparītaṃ tacvaṃ bhavati/	asat ca asat iti gṛhyamāṇam yathābhūtam aviparītam tacvam bhavati 
SA_GSP29_nysvbh_u-23	kathaṃ punaruttarasya pramāṇenopalabdhiriti ?	katham punar uttarasya pramāṇena upalabdhiḥ iti 
SA_GSP29_nysvbh_u-24	satyupalabhyamāne tadvadanupalabdheḥ pradīpavat/	sati upalabhyamāne tadvat anupalabdheḥ pradīpa vat 
SA_GSP29_nysvbh_u-25	yathā darśakena pradīpena dṛśye guhyamāṇe tadiva yanna gṛhyate tatrāsti/	yathā darśakena pradīpena dṛśye guhyamāṇe tat iva yat na gṛhyate tatra asti 
SA_GSP29_nysvbh_u-26	yadyabhaviṣyadidamiva vyajñāsyate vijñānābhāvānnāstīti/	yadi abhaviṣyat idam iva vyajñāsyate vijñāna abhāvāt na asti iti 
SA_GSP29_nysvbh_u-27	tadevaṃ sataḥ prakāśakaṃ pramāṇamasadapi prakāśayatīti/	tat evam sataḥ prakāśakam pramāṇam asat api prakāśayati iti 
SA_GSP29_nysvbh_u-28	sacca khalu ṣoḍaśadhā vyūḍhamupadekṣyate/	sat ca khalu ṣoḍaśadhā vyūḍham upadekṣyate 
SA_GSP29_nysvbh_u-29	tāsāṃ khalvāsāṃ sadvidhānām ---	tāsām khalu āsām sadvidhānām 
SA_GSP29_nysvbh_u-30	NyS_1,1.1: pramāṇaprameyasaṃśayaprayojanadṛṣṭāntasiddhāntāvayavatarkanirṇayavādajalpavitaṇḍāhetvābhāsacchulajātinigrahasthānānāṃ tattvajñānānniḥśreyasādhigamaḥ//	pramāṇa prameya saṃśaya prayojana dṛṣṭānta siddhānta avayava tarka nirṇaya vāda jalpa vitaṇḍā hetvābhāsa chula jāti nigrahasthānānām tattva jñānāt niḥśreyasa adhigamaḥ 
SA_GSP29_nysvbh_u-31	nirdeśe yathāvacanaṃ vigrahaḥ/	nirdeśe yathāvacanam vigrahaḥ 
SA_GSP29_nysvbh_u-32	cārthe dvandvaḥ samāsaḥ/	ca arthe dvandvaḥ samāsaḥ 
SA_GSP29_nysvbh_u-33	pramāṇādīnāṃ tatvamiti śaiṣikī ṣaṣṭhī/	pramāṇa ādīnām ta tvam iti śaiṣikī ṣaṣṭhī 
SA_GSP29_nysvbh_u-34	tatvasya jñānaṃ niḥśreyasasyādhigama iti ca karmaṇi ṣaṣṭhyau/	tatvasya jñānam niḥśreyasasya adhigamaḥ iti ca karmaṇi ṣaṣṭhyau 
SA_GSP29_nysvbh_u-35	ta etāvanto vidyamānārthāḥ/	te etāvantaḥ vidyamāna arthāḥ 
SA_GSP29_nysvbh_u-36	eṣāmaviparītajñānārthamihopadeśaḥ/	eṣām aviparīta jñāna artham iha upadeśaḥ 
SA_GSP29_nysvbh_u-37	so 'yamanavayavena tantrārtha uddiṣṭo veditavyaḥ/	saḥ yamana vayavena tantra arthaḥ uddiṣṭaḥ veditavyaḥ 
SA_GSP29_nysvbh_u-38	ātmādeḥ khalu prameyasya tatvajñānātriḥśreyasādhigamaḥ taccaiduttarasūtreṇānūdyate/	ātma ādeḥ khalu prameyasya tatva jñāna a triḥśreyasa adhigamaḥ tat ca et uttara sūtreṇa anūdyate 
SA_GSP29_nysvbh_u-39	heyaṃ tasya nirvartakaṃ hānamātyantikaṃ tasyopāyo 'dhigantavya ityetāni khalu catvāryarthapadāni samyagbuddhvā niḥśreyasamadhigacchati/	heyam tasya nirvartakam hānam ātyantikam tasya upāyaḥ dhigantavyaḥ iti etāni khalu catvāri artha padāni samyak buddhvā niḥśreyasam adhigacchati 
SA_GSP29_nysvbh_u-40	tatra saśayādīnāṃ pṛthagvacanamarthakame saṃśayādayo hi yathāsambhavaṃ pramāṇeṣu prameyeṣu cāntarbhavanto na vyatiraccinta iti/	tatra saśaya ādīnām pṛthak vacanam artha kame saṃśaya ādayaḥ hi yathāsambhavam pramāṇeṣu prameyeṣu ca antarbhavantaḥ na vyatirat cinte iti 
SA_GSP29_nysvbh_u-41	satyamevametat,	satyam evam etat 
SA_GSP29_nysvbh_u-42	imāstu catastro vidyāḥ pṛthakprasthānāḥ prāṇabhṛtāmanugrahāyopadiśyante, yāsāṃ	imāḥ tu catastraḥ vidyāḥ prāṇabhṛtām anugrahāya upadiśyante yāsām 
SA_GSP29_nysvbh_u-43	caturrthāyamānvīkṣikī nyāyavidyā/	caturrthā ayam ānvīkṣikī nyāya vidyā 
SA_GSP29_nysvbh_u-44	tasyāḥ pṛthakprasthānāḥ saṃśayādayaḥ padārthāḥ/	tasyāḥ saṃśaya ādayaḥ padārthāḥ 
SA_GSP29_nysvbh_u-45	teṣā pṛthagvacanamantareṇādhyātmavidyāmātramiyaṃ syāt,	teṣām pṛthak vacanam antareṇa adhyātma vidyā mātram iyam syāt 
SA_GSP29_nysvbh_u-46	yathopaniṣadaḥ/	yathā upaniṣadaḥ 
SA_GSP29_nysvbh_u-47	tasmāt saṃśayādibhiḥ padārthaiḥ pṛthak prasthāpyate/	tasmāt saṃśaya ādibhiḥ padārthaiḥ pṛthak prasthāpyate 
SA_GSP29_nysvbh_u-48	tatra nānupalabdhe na niṇaute 'rtheḥ pravarttate/	tatra na anupalabdhe na niṇaute rtheḥ pravarttate 
SA_GSP29_nysvbh_u-49	ki tarhi ? saṃśayite 'rthe/	ki tarhi saṃśayite rthe 
SA_GSP29_nysvbh_u-50	tathācoktam,	tathā ca uktam 
SA_GSP29_nysvbh_u-51	vimṛśya pakṣapratipakṣābhyāmarthāvadhāraṇaṃ nirṇayaḥ //	vimṛśya pakṣa pratipakṣābhyām artha avadhāraṇam nirṇayaḥ 
SA_GSP29_nysvbh_u-52	(1.1 . 41) iti/	 iti 
SA_GSP29_nysvbh_u-53	vimarśaḥ saṃśayaḥ/	vimarśaḥ saṃśayaḥ 
SA_GSP29_nysvbh_u-54	pakṣapratipakṣau nyāyapravṛttiḥ/	pakṣa pratipakṣau nyāya pravṛttiḥ 
