segmentnr	original	analyzed
SA_GP12_vipce_pu-0	Before st. 1, Ś1,B3 ins.,	before st ins 
SA_GP12_vipce_pu-1	followed by *1-4:	followed by 
SA_GP12_vipce_pu-2	oṃ namo bhagavate vāsudevāya /	om namaḥ bhagavate vāsudevāya 
SA_GP12_vipce_pu-3	Before st. 1, Ś2 ins:	before st ś ins 
SA_GP12_vipce_pu-4	oṃ śrīgaṇeśāya namaḥ oṃ namo nārāyaṇāya oṃ /	om śrī gaṇeśāya namaḥ om namaḥ nārāyaṇāya om 
SA_GP12_vipce_pu-5	Before st. 1, Ñ1 ins.,	before st ñ ins 
SA_GP12_vipce_pu-6	followed by *1-4:	followed by 
SA_GP12_vipce_pu-7	oṃ namo kṛṣṇāya /	om namaḥ kṛṣṇāya 
SA_GP12_vipce_pu-8	Before st. 1, V1 ins.,	before st ins 
SA_GP12_vipce_pu-9	followed by *1-4:	followed by 
SA_GP12_vipce_pu-10	oṃ namo bhagavate vāsudevāya /	om namaḥ bhagavate vāsudevāya 
SA_GP12_vipce_pu-11	Before st. 1, B1 ins.,	before st b ins 
SA_GP12_vipce_pu-12	followed by *1-4:	followed by 
SA_GP12_vipce_pu-13	namo gaṇapataye /	namaḥ gaṇapataye 
SA_GP12_vipce_pu-14	Before st. 1, B2 ins.,	before st b ins 
SA_GP12_vipce_pu-15	followed by *1-4:	followed by 
SA_GP12_vipce_pu-16	oṃ śrīkṛṣṇaḥ /	om śrī kṛṣṇaḥ 
SA_GP12_vipce_pu-17	jitaṃ te puṇḍarīkākṣa namas te viśvabhāvana /	jitam te puṇḍarīkākṣa namaḥ te viśvabhāvana 
SA_GP12_vipce_pu-18	namas te 'stu hṛṣīkeśa mahāpuruṣa pūrvaja // ViP_1,1.0*1 //	namaḥ te stu hṛṣīkeśa mahāpuruṣa pūrvaja 
SA_GP12_vipce_pu-19	sadakṣaraṃ brahma ya īśvaraḥ pumān guṇormisṛṣṭisthitikālasaṃlayaḥ /	sat akṣaram brahma yaḥ īśvaraḥ pumān guṇa ūrmi sṛṣṭi sthiti kāla saṃlayaḥ 
SA_GP12_vipce_pu-20	pradhānabuddhyādijagatprapañcasūḥ sa no 'stu viṣṇur matibhūtimuktidaḥ // ViP_1,1.0*2 //	pradhāna buddhi ādi jagat prapañca sūḥ sa naḥ stu viṣṇuḥ mati bhūti mukti daḥ 
SA_GP12_vipce_pu-21	praṇamya viṣṇuṃ viśveśaṃ brahmādīn praṇipatya ca /	praṇamya viṣṇum viśveśam brahma ādīn praṇipatya ca 
SA_GP12_vipce_pu-22	guruṃ praṇamya vakṣyāmi purāṇaṃ vedasaṃmitam // ViP_1,1.0*3 //	gurum praṇamya vakṣyāmi purāṇam veda saṃmitam 
SA_GP12_vipce_pu-23	itihāsapurāṇajñaṃ vedavedāṅgapāragam /	itihāsa purāṇa jñam veda vedāṅga pāragam 
SA_GP12_vipce_pu-24	dharmaśāstrāditattvajñaṃ vasiṣṭhatanayātmajam // ViP_1,1.0*4 //	dharma śāstra ādi tattva jñam vasiṣṭha tanaya ātmajam 
SA_GP12_vipce_pu-25	Before st. 1, D2 ins.,	before st d ins 
SA_GP12_vipce_pu-26	followed by *5-6:	followed by 
SA_GP12_vipce_pu-27	svasti śrīgurugaṇeśabhāratīsvarūpiṇe śrīnārāyaṇāya namaḥ /	svasti śrī guru gaṇeśa bhāratī svarūpiṇe śrī nārāyaṇāya namaḥ 
SA_GP12_vipce_pu-28	samastacetobhimatārthasiddhaye gaṇaiḥ surāṇām api saṃstutau yaḥ /	samasta cetaḥ abhimata artha siddhaye gaṇaiḥ surāṇām api saṃstutau yaḥ 
SA_GP12_vipce_pu-29	aśeṣavighnendhanajātavedasaṃ namāmi taṃ śuddhadhiyaṃ gaṇādhipam // ViP_1,1.0*5 //	aśeṣa vighna indhana jātavedasam namāmi tam śuddha dhiyam gaṇādhipam 
SA_GP12_vipce_pu-30	padmāsanaṃ padmasamānanaṃ ca padmasya yoniś caturānanaṃ ca /	padma āsanam padma sama ānanam ca padmasya yoniḥ catur ānanam ca 
SA_GP12_vipce_pu-31	ṣaḍaṅgavedaiś ca vibhūṣitāṅgaṃ pitāmahaṃ taṃ praṇato 'smi nityam // ViP_1,1.0*6 //	ṣaḍaṅga vedaiḥ ca vibhūṣita aṅgam pitāmaham tam praṇataḥ smi nityam 
SA_GP12_vipce_pu-32	Before st. 1, D4 ins. *16,	before st d ins 
SA_GP12_vipce_pu-33	followed by *7-8:	followed by 
SA_GP12_vipce_pu-34	.... .... .... .tātmane [lacuna] /	R ta ātmane la cuna 
SA_GP12_vipce_pu-35	itihāsapurāṇānām ādikartre namo namaḥ // ViP_1,1.0*7 //	itihāsa purāṇānām ādi kartre namaḥ namaḥ 
SA_GP12_vipce_pu-36	kṛtvā tan narasiṃharūpam atulaṃ lokatrayavyāpi yad vyālaṃ visphuṭacārukesarasaṭāsaṃghātaramyākṛtiḥ /	kṛtvā tat narasiṃha rūpam atulam loka traya vyāpi yat vyālam visphuṭa cāru kesara saṭā saṃghāta ramya ākṛtiḥ 
SA_GP12_vipce_pu-37	vakṣo vajraśilāsamūhakaṭhinaṃ vistāri devadviṣo bhinnaṃ yena nakhair mudes tu bhagavān devaḥ sa vaḥ keśavaḥ // ViP_1,1.0*8 //	vakṣaḥ vajra śilā samūha kaṭhinam vistāri deva dviṣaḥ bhinnam yena nakhaiḥ mudeḥ tu bhagavān devaḥ sa vaḥ keśavaḥ 
SA_GP12_vipce_pu-38	Before st. 1, D5 ins.,	before st d ins 
SA_GP12_vipce_pu-39	followed by *9-10,	followed by 
SA_GP12_vipce_pu-40	thereafter by *1-4:	thereafter by 
SA_GP12_vipce_pu-41	oṃ namo bhagavate vāsudevāya śrīgaṇeśasarasvatībhyāṃ namaḥ /	om namaḥ bhagavate vāsudevāya śrī gaṇeśa sarasvatībhyām namaḥ 
SA_GP12_vipce_pu-42	jayati kamalodaravapuḥ kama[la]mukhaḥ kamalagarbhasaṃbhūtaḥ /*	jayati kamala udara vapuḥ kamala mukhaḥ kamala garbha saṃbhūtaḥ 
SA_GP12_vipce_pu-43	suranamitacaraṇakamalaḥ kamalāsanasaṃsthito brahmā // ViP_1,1.0*9 //*	sura namita caraṇa kamalaḥ kamalāsana saṃsthitaḥ brahmā 
SA_GP12_vipce_pu-44	jayati jalabhāragarbhitanilāmbudanīlavapuḥ /*	jayati jala bhāra garbhita nila ambuda nīla vapuḥ 
SA_GP12_vipce_pu-45	mandaragiriparivartanaviṣamaśilālāñchano vibhuḥ // ViP_1,1.0*10 //*	                
SA_GP12_vipce_pu-46	jayati śaśikhaṇḍamaṇḍitavikaṭajaṭāmukuṭasaṃkaṭalalāṭam /*	jayati śaśi khaṇḍa maṇḍita vikaṭa jaṭā mukuṭa saṃkaṭa lalāṭam 
SA_GP12_vipce_pu-47	sphuṭadaśanakiraṇavikasitamukhakamalacatuṣṭayaṃ śaṃbhoḥ // ViP_1,1.0*11 //*	sphuṭa daśanakiraṇa vikasita mukha kamala catuṣṭayam śaṃbhoḥ 
SA_GP12_vipce_pu-48	Before st. 1, D6 ins.,	before st d ins 
SA_GP12_vipce_pu-49	followed by *5-6, *24:	followed by 
SA_GP12_vipce_pu-50	śrīgaṇeśāya namaḥ oṃ namo bhagavate śrīvāsudevāya /	śrī gaṇeśāya namaḥ om namaḥ bhagavate śrī vāsudevāya 
SA_GP12_vipce_pu-51	Before st. 1, D7 ins: oṃ /	before st d ins oṃ 
SA_GP12_vipce_pu-52	Before st. 1, D8 ins.,	before st d ins 
SA_GP12_vipce_pu-53	followed by *1-4:	followed by 
SA_GP12_vipce_pu-54	oṃ namo bhagavate vāsudevāya śrīgaṇeśasarasvatībhyāṃ namaḥ /	om namaḥ bhagavate vāsudevāya śrī gaṇeśa sarasvatībhyām namaḥ 
SA_GP12_vipce_pu-55	Before st. 1, T1 ins.,	before t ins 
SA_GP12_vipce_pu-56	followed by *12-14: oṃ /	followed by oṃ 
SA_GP12_vipce_pu-57	śuklāmbaradharaṃ viṣṇuṃ śaśivarṇaṃ caturbhujam /	śukla ambara dharam viṣṇum śaśi varṇam catur bhujam 
SA_GP12_vipce_pu-58	prasannavadanaṃ dhyāyet sarvavighnopaśāntaye // ViP_1,1.0*12 //	prasanna vadanam dhyāyet sarva vighna upaśāntaye 
SA_GP12_vipce_pu-59	agajānanapadmārkaṃ gajānanam aharniśam /	a gajānana padma arkam gajānanam aharniśam 
