segmentnr	original	analyzed
MBkamakalavilasaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBkamakalavilasaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00282	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBkamakalavilasaHK-2	Uniform title: kāmakalāvilāsa	uniform title kāma kalā vilāsa 
MBkamakalavilasaHK-3	Main title: kāmakalāvilāsa of puṇyānanda with the commentary cidvallī by naṭanānanda	main title kāmakalāvilāsa of puṇyānanda with the commentary cidvallī by naṭanānanda 
MBkamakalavilasaHK-4	Secondary title: cidvallī	secondary title cidvallī 
MBkamakalavilasaHK-5	Author : puṇyānanda	puṇyānanda 
MBkamakalavilasaHK-6	Commentator : naṭanānda	commentatoḥ naṭa nānda 
MBkamakalavilasaHK-7	Editor : malaviya sudhakar	e ditoḥ sudhakar 
MBkamakalavilasaHK-8	Description: The e-text was created from electronic typesetting devanagari files  for a printed edition by Sudhakar Malaviya.  The conversion was done by computer programs created by the staff of Muktabodha.  The DjVu and Pdf files are photographic facsimiles of volume 12 of the Kashmir Series of Texts and Studies	description the etext was created from electronic typesetting devanagari files for a printed edition by sudhakar malaviya  the conversion was done by computer programs created by the staff of muktabodha  the djvu and pdf files are photographic facsimiles of volume of the kashmir series of texts and studies 
MBkamakalavilasaHK-9	Notes: Revision 0:  12/02/2005	notes revision 
MBkamakalavilasaHK-10	Revision 1: 02/07/2006 Reformatted	revision 
MBkamakalavilasaHK-11	Publisher : Sudhakar Malaviya	publisheḥ 
MBkamakalavilasaHK-12	Publication year : 2005	publication year 
MBkamakalavilasaHK-13	Publication city : New York	publication city new york 
MBkamakalavilasaHK-14	Publication country : United States	publication country united states 
MBkamakalavilasaHK-15	|| śrīḥ ||	śrīḥ 
MBkamakalavilasaHK-16	puṇyānandaviracitaḥ	         
