segmentnr	original	analyzed
SA_MB_paratrimsikavivaranaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_paratrimsikavivaranaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00154	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_paratrimsikavivaranaHK-2	Uniform title: parātriśikāvivṛtī	uniform title parā triśikā vivṛtī 
SA_MB_paratrimsikavivaranaHK-3	Main title: parātriśikāvivaraṇa	main title parā triśikā vivaraṇa 
SA_MB_paratrimsikavivaranaHK-4	Secondary title: parātriṃśikāvivṛtī	secondary title parā triṃśikā vivṛtī 
SA_MB_paratrimsikavivaranaHK-5	Author : abhinavagupta	authoḥ abhinavagupta 
SA_MB_paratrimsikavivaranaHK-6	Editor : śāstrī m r	e t itoḥ śāstrī m 
SA_MB_paratrimsikavivaranaHK-7	Description: Photographed from volume 18 of the Kashmir Series of Texts and Studies.	description photographed from volume of the kashmir series of texts and studies 
SA_MB_paratrimsikavivaranaHK-8	Publisher : Research Department Jammu and Kashmir State	publisher research depatment jammu and kashmir state 
SA_MB_paratrimsikavivaranaHK-9	Publication year : 1918	publication year 
SA_MB_paratrimsikavivaranaHK-10	Publication city : Srinagar	publication citi srinagar 
SA_MB_paratrimsikavivaranaHK-11	Publication country : India	publication country india 
SA_MB_paratrimsikavivaranaHK-12	oṃ tatsatsvaprakāśānandavapuṣe śivāya namaḥ |	om tad sat sva prakāśa ānanda vapuṣe śivāya namaḥ 
SA_MB_paratrimsikavivaranaHK-13	atha	atha 
SA_MB_paratrimsikavivaranaHK-14	śrīparātriṃśikāgranthaḥ |	        
SA_MB_paratrimsikavivaranaHK-15	śrīmadabhinavaguptācāryakṛtatattvavivekākhyavyākhyopetaḥ |	              
SA_MB_paratrimsikavivaranaHK-16	vimalakalāśrayābhinavasṛṣṭimahā jananī	            
SA_MB_paratrimsikavivaranaHK-17	bharitatanuśca pañcamukhaguptarucirjanakaḥ |	bharita tanuḥ ca pañcamukha gupta ruciḥ janakaḥ 
SA_MB_paratrimsikavivaranaHK-18	tadubhayayāmalasphuritabhāvavisargamayaṃ	tad ubhaya yāmala sphurita bhāva visarga mayam 
SA_MB_paratrimsikavivaranaHK-19	hṛdayamanuttarāmṛtakulaṃ mama saṃsphuratāt [abhinavasṛṣṭau -	hṛdayam anuttara amṛta kulam mama saṃsphuratāt abhinava sṛṣṭau 
SA_MB_paratrimsikavivaranaHK-20	śuddhādhvarūpāyāṃ mahaḥ - pāripūrṇyalakṣaṇaṃ tejo yasyāṃ sā	śuddha adhva rūpāyām mahaḥ pāripūrṇya lakṣaṇam tejaḥ yasyām sā 
SA_MB_paratrimsikavivaranaHK-21	vimalakalāśrayā - paravimarśasārā jananī śaktiḥ tathā pañcamukheti	                                                                                                
SA_MB_paratrimsikavivaranaHK-22	pañcaśaktipūritābhilāṣaḥ ākāṅkṣaṇīyavirahāt bharitatanuḥ -	pañca śakti pūrita abhilāṣaḥ ākāṅkṣaṇīya virahāt bharita tanuḥ 
SA_MB_paratrimsikavivaranaHK-23	pūrṇasvabhāvo janakaḥ śivaḥ tadubhayeti - tatsāmarasyātmanaḥ saṃghaṭṭāt	pūrṇa svabhāvaḥ janakaḥ śivaḥ tad ubhaya iti tat sāmarasya ātmanaḥ saṃghaṭṭāt 
SA_MB_paratrimsikavivaranaHK-24	sphuritabhāvaḥ ullasitasatāko yo bahirullilasipāsvabhāvo visargaḥ sa prakṛtiḥ yatra	sphurita bhāvaḥ ullasita satākaḥ yaḥ bahis ullilasi pā svabhāvaḥ visargaḥ sa prakṛtiḥ yatra 
SA_MB_paratrimsikavivaranaHK-25	tādṛśam anuttarāmṛtakulaṃ svātantryarūpaṃ mama hṛdayaṃ saṃsphuratāt iti -	tādṛśam anuttara amṛta kulam svātantrya rūpam mama hṛdayam saṃsphuratāt iti 
SA_MB_paratrimsikavivaranaHK-26	sarvatrātra hyahaṃ - śabdo bodhamātraikagocaraḥ |	sarvatra atra hi aham śabdaḥ bodha mātra eka gocaraḥ 
