segmentnr	original	analyzed
MBsaivasiddhantaparibhasamanjariHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBsaivasiddhantaparibhasamanjariHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00254	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBsaivasiddhantaparibhasamanjariHK-2	Uniform title: śaivasiddhāntaparibhāṣāmañjarī	uniform title śaivasiddhāntaparibhāṣāmañjarī 
MBsaivasiddhantaparibhasamanjariHK-3	Author : vedajñāna	veda jñāna 
MBsaivasiddhantaparibhasamanjariHK-4	Manuscript : IFP/EFEO transcript T0171	manuscript 
MBsaivasiddhantaparibhasamanjariHK-5	Description: Transcribed from IFP transcript T0171 which is copied from a manuscript belonging to śiva śri elukarai nātthu namabi sadāśivapaṇḍita sivācāryar maṭhādhipati ṭirueehengodu.	description transcribed from ifp transcript  which is copied from a manuscript belonging to śiva śri elukarai sadāśiva paṇḍita siva ācāryar maṭha adhipati 
MBsaivasiddhantaparibhasamanjariHK-6	See Muktabodha IFP/EFEO on-line catalog for bibliographic details at www.muktabodha.org .	see muktabodha ifpefeo online catalg for bibliographic details at 
MBsaivasiddhantaparibhasamanjariHK-7	Notes: Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the direction of mark s g dyczkowski 
MBsaivasiddhantaparibhasamanjariHK-8	Revision 0: April 4, 2012	revision april 
MBsaivasiddhantaparibhasamanjariHK-9	Publication country : India	publication country india 
MBsaivasiddhantaparibhasamanjariHK-10	|| śivamayam || śubhamastu ||	śiva mayam śubham astu 
MBsaivasiddhantaparibhasamanjariHK-11	śaivasiddhāntaparibhāṣāmañjarī	       
MBsaivasiddhantaparibhasamanjariHK-12	nigamajñāna śivācāryaviracitā	           
MBsaivasiddhantaparibhasamanjariHK-13	śaivasiddhāntaparibhāṣāmañjarī upodghātaḥ |	         
MBsaivasiddhantaparibhasamanjariHK-14	vande kalpakavighneśaṃ śritapaścimagopuram |	vande kalpaka vighneśam śrita paścima gopuram 
MBsaivasiddhantaparibhasamanjariHK-15	phalopahārasantuṣṭamiṣṭānāṃ tuṣṭikāraṇam || 1 ||	phala upahāra santuṣṭam iṣṭānām tuṣṭi kāraṇam 
MBsaivasiddhantaparibhasamanjariHK-16	śrīmattillavanādhīśaṃ sātakuṃbhasamācare |	                   
MBsaivasiddhantaparibhasamanjariHK-17	bhajāmi bhūmibhṛtkanyāṃ lālitānandanṛttanam || 2 ||	bhajāmi bhūmibhṛt kanyām lālita ānanda nṛttanam 
MBsaivasiddhantaparibhasamanjariHK-18	vyāghrapādaṃ tathā śeṣaṃ svarṇavarmāṇameva ca |	vyāghrapādam tathā śeṣam svarṇavarmāṇam eva ca 
MBsaivasiddhantaparibhasamanjariHK-19	śrīmadvyāghrapurādhīśaṃ bhaktānetān bhajāmyaham || 3 ||	śrīmat vyāghrapura adhīśam bhaktān etān bhajāmi aham 
MBsaivasiddhantaparibhasamanjariHK-20	śrīmadvyāghrapurāvāsaṃ pūjitaṃ śivayogibhiḥ |	śrīmat vyāghrapura āvāsam pūjitam śiva yogibhiḥ 
MBsaivasiddhantaparibhasamanjariHK-21	āgamagrantharatnodaiḥ apūrṇamaṭhamandiram || 4 ||	āgama grantha ratna udaiḥ a pūrṇa maṭha mandiram 
MBsaivasiddhantaparibhasamanjariHK-22	vedajñānaguruśceti bhuvi vighnāntamākhyayā |	veda jñāna guruḥ ca iti bhuvi vighna antam ākhyayā 
MBsaivasiddhantaparibhasamanjariHK-23	sarvāgamarahasyajñaṃ smarāmi śivayoginam || 5 ||	sarva āgama rahasya jñam smarāmi śiva yoginam 
MBsaivasiddhantaparibhasamanjariHK-24	p. 2)	p 
MBsaivasiddhantaparibhasamanjariHK-25	lakṣite śaka bhūtābde mandabhāgyeti saṃkhyayā |	lakṣite śaka bhūta abde mandabhāgya iti saṃkhyayā 
MBsaivasiddhantaparibhasamanjariHK-26	viṣyanti me hāyane ca tārtīyīkahṛtau sudhīḥ || 6 ||	viṣyanti me hāyane ca tārtīyīka hṛtau sudhīḥ 
MBsaivasiddhantaparibhasamanjariHK-27	devajñānābhidhāno'sau śaivaṃ śāstrābdhipāragaḥ |	             
MBsaivasiddhantaparibhasamanjariHK-28	kālahastīśvareṇātra praviṣṭhāṃ prāpitaḥ param || 7 ||	kālahasti īśvareṇa atra praviṣṭhām prāpitaḥ param 
MBsaivasiddhantaparibhasamanjariHK-29	tannāmadhāriṇaṃ tasya śiṣyeṇa guṇaśālinaḥ |	tad nāma dhāriṇam tasya śiṣyeṇa guṇa śālinaḥ 
