segmentnr	original	analyzed
SA_GK19_kskala_u-0	Kṣemendra: Kalāvilāsa	         
SA_GK19_kskala_u-1	asti viśālaṃ kamalālulitapariṣvaṅgamaṅgalāyatanam &	asti viśālam kamala ālulita pariṣvaṅga maṅgala āyatanam 
SA_GK19_kskala_u-2	śrīpativakṣaḥsthalamiva ratnojjvalamujjvalaṃ nagaram // 1.1 //	śrīpati vakṣaḥ sthalam iva ratna ujjvalam ujjvalam nagaram 
SA_GK19_kskala_u-3	maṇibhūbimbitamuktāpralambanivahena yatra śeṣāhiḥ &	maṇi bhū bimbita muktā pralamba nivahena yatra śeṣa ahiḥ 
SA_GK19_kskala_u-4	bhavanāni bibharti sadā bahudhātmānaṃ vibhajyeva // 1.2 //	bhavanāni bibharti sadā bahudhā ātmānam vibhajya iva 
SA_GK19_kskala_u-5	vighno'bhisārikāṇāṃ bhavanagaṇaḥ sphāṭikaprabhāvikaṭaḥ &	vighna abhisārikāṇām bhavana gaṇaḥ sphāṭika prabhā vikaṭaḥ 
SA_GK19_kskala_u-6	yatra virājati rajanītimirapaṭaprakaṭaluṇṭhākaḥ // 1.3 //	yatra virājati rajanī timira paṭa prakaṭa luṇṭhākaḥ 
SA_GK19_kskala_u-7	yatra trinayananayanajvalanajvālāvalīśalabhavṛttiḥ &	yatra trinayana nayana jvalana jvālā āvalī śalabha vṛttiḥ 
SA_GK19_kskala_u-8	jīvati mānasajanmā śaśivadanāvadanakāntipīyūṣaiḥ // 1.4 //	jīvati mānasajanmā śaśi vadanā vadana kānti pīyūṣaiḥ  /
SA_GK19_kskala_u-9	ratilulitalalitalalanāklamajalalavavāhino muhuryatra &	rati lulita lalita lalanā klama jala lava vāhinaḥ muhur yatra 
SA_GK19_kskala_u-10	ślathakeśakusumaparimalavāsitadehā vahantyanilāḥ // 1.5 //	ślatha keśa kusuma parimala vāsita dehāḥ vahanti anilāḥ 
SA_GK19_kskala_u-11	navabisakisalayakavalanakaṣāyakalahaṃsakalaravo yatra &	nava bisa kisalaya kavalana kaṣāya kalahaṃsa kalaravaḥ yatra 
SA_GK19_kskala_u-12	kamalavaneṣu prasarati lakṣmyā iva nūpurārāvaḥ // 1.6 //	kamala vaneṣu prasarati lakṣmyāḥ iva nūpura ārāvaḥ 
SA_GK19_kskala_u-13	nṛtyanmugdhamayūrā marakatadhārāgṛhāvalī satatam &	nṛtyat mugdha mayūrā marakata dhārāgṛha āvalī satatam 
SA_GK19_kskala_u-14	sendrāyudhadhananivahā prāvṛṇmūrteva yatrāste // 1.7 //	sa indrāyudha dhana nivahā prāvṛṣ mūrtā iva yatra āste 
SA_GK19_kskala_u-15	śaśikiraṇaprāvaraṇasphāṭikaharmyeṣu hariṇaśāvākṣyaḥ &	śaśi kiraṇa prāvaraṇa sphāṭika harmyeṣu hariṇa śāvākṣyaḥ 
SA_GK19_kskala_u-16	yatra vibhānti sudhāmbudhidugdhataraṅgitthitā ivāpsarasaḥ // 1.8 //	yatra vibhānti sudhā ambudhi dugdha taraṅga itthitāḥ iva apsarasaḥ 
SA_GK19_kskala_u-17	tatrābhūdabhibhūtaprabhūtamāyānikāyaśatadhūrtaḥ &	tatra abhūt abhibhūta prabhūta māyā nikāya śata dhūrtaḥ 
SA_GK19_kskala_u-18	sakalakalānilayānāṃ dhuryaḥ śrīmūladevākhyaḥ // 1.9 //	            
SA_GK19_kskala_u-19	nānādigdeśāgatadhūrtairupajīvyamānamativibhavaḥ &	nānā diś deśa āgata dhūrtaiḥ upajīvyamāna mati vibhavaḥ 
SA_GK19_kskala_u-20	sa prāpa vipulasaṃpadam ātmaguṇaiścakravartīva // 1.10 //	sa prāpa vipula saṃpadam ātma guṇaiḥ cakravartī iva 
SA_GK19_kskala_u-21	bhuktottaraṃ sahṛdayair āsthānīsaṃsthitaṃ kadācittam &	bhukta uttaram sahṛdayaiḥ āsthānī saṃsthitam kadācid tam 
SA_GK19_kskala_u-22	abhyetya sārthavāho dattamahārhopahāramaṇikanakaḥ // 1.11 //	abhyetya sārthavāhaḥ datta mahārha upahāra maṇi kanakaḥ 
SA_GK19_kskala_u-23	praṇato hiraṇyaguptaḥ sahitaḥ putreṇa candraguptena &	praṇataḥ hiraṇyaguptaḥ sahitaḥ putreṇa candraguptena 
SA_GK19_kskala_u-24	prāptāsanasatkāraḥ provāca mhūrtaviśrāntaḥ // 1.12 //	prāpta āsana satkāraḥ provāca mhūrta viśrāntaḥ 
SA_GK19_kskala_u-25	atiparicayasapratibhā tava purato mādṛśāmiyaṃ vāṇī &	ati paricaya sapratibhā tava puratas mādṛśām iyam vāṇī 
SA_GK19_kskala_u-26	grāmyāṅganeva nagare na tathā pragalbhyamāyāti // 1.13 //	grāmya aṅganā iva nagare na tathā pragalbhyam āyāti 
SA_GK19_kskala_u-27	pihitabṛhaspatidhiṣaṇo ruciraḥ prajñāmarīcinicayaste &	pihita bṛhaspati dhiṣaṇaḥ ruciraḥ prajñā marīci nicayaḥ te 
SA_GK19_kskala_u-28	tīkṣṇāṃśoriva sahajaḥ proṣitatimirāḥ karotyāśāḥ // 1.14 //	tīkṣṇāṃśoḥ iva sahajaḥ proṣita timirāḥ karoti āśāḥ 
