segmentnr	original	analyzed
SA_GSD36_nars2_pu-0	mātṛkā 1	mātṛkā 
SA_GSD36_nars2_pu-1	[vyavahāraḥ]	vyavahāraḥ 
SA_GSD36_nars2_pu-2	dharmaikatānāḥ puruṣā yadāsan satyavādinaḥ /	dharma ekatānāḥ puruṣāḥ yadā āsan satya vādinaḥ 
SA_GSD36_nars2_pu-3	tadā na vyavahāro 'bhūn na dveṣo nāpi matsaraḥ // Nar_M1.1 //	tadā na vyavahāraḥ bhūt na dveṣaḥ nā api matsaraḥ 
SA_GSD36_nars2_pu-4	naṣṭe dharme manuṣyeṣu vyavahāraḥ pravartate /	naṣṭe dharme manuṣyeṣu vyavahāraḥ pravartate 
SA_GSD36_nars2_pu-5	draṣṭā ca vyavahārāṇāṃ rājā daṇḍadharaḥ kṛtaḥ // Nar_M1.2 //	draṣṭā ca vyavahārāṇām rājā daṇḍa dharaḥ kṛtaḥ 
SA_GSD36_nars2_pu-6	likhitaṃ sākṣiṇaś cātra dvau vidhī saṃprakīrtitau /	likhitam sākṣiṇaḥ ca atra dvau vidhī saṃprakīrtitau 
SA_GSD36_nars2_pu-7	saṃdigdhārthaviśuddhyarthaṃ dvayor vivadamānayoḥ // Nar_M1.3 //	saṃdigdha artha viśuddhi artham dvayoḥ vivadamānayoḥ 
SA_GSD36_nars2_pu-8	sottaro 'nuttaraś caiva sa vijñeyo dvilakṣaṇaḥ /	sa uttaraḥ nuttaraḥ ca eva sa vijñeyaḥ dvi lakṣaṇaḥ 
SA_GSD36_nars2_pu-9	sottaro 'bhyadhiko yatra vilekhāpūrvakaḥ paṇaḥ // Nar_M1.4 //	sa uttaraḥ bhyadhikaḥ yatra vilekhā pūrvakaḥ paṇaḥ 
SA_GSD36_nars2_pu-10	vivāde sottarapaṇe dvayor yas tatra hīyate /	vivāde sa uttara paṇe dvayoḥ yaḥ tatra hīyate 
SA_GSD36_nars2_pu-11	sa paṇaṃ svakṛtaṃ dāpyo vinayaṃ ca parājaye // Nar_M1.5 //	sa paṇam sva kṛtam dāpyaḥ vinayam ca parājaye 
SA_GSD36_nars2_pu-12	sāras tu vyavahārāṇāṃ pratijñā samudāhṛtā /	sāraḥ tu vyavahārāṇām pratijñā samudāhṛtā 
SA_GSD36_nars2_pu-13	taddhānau hīyate vādī taraṃs tām uttaro bhavet // Nar_M1.6 //	tad hānau hīyate vādī taran tām uttaraḥ bhavet 
SA_GSD36_nars2_pu-14	kulāni śreṇayaś caiva gaṇāś cādhikṛto nṛpaḥ /	kulāni śreṇayaḥ ca eva gaṇāḥ ca adhikṛtaḥ nṛpaḥ 
