segmentnr	original	analyzed
SA_T01_n857u-0	pañcatathāgatastotram	pañca tathāgata stotram 
SA_T01_n857u-1	śrībuddha buddhādhipa buddharūpa buddhānvitān bodhayase vibuddhaḥ |	śrī buddha buddha adhipa buddha rūpa buddha anvitān bodhayase vibuddhaḥ 
SA_T01_n857u-2	buddhyā samastān khalu buddhaputra santoṣya yogena tu buddhameghām || 1 ||	buddhyā samastān khalu buddha putra santoṣya yogena tu buddha meghām 
SA_T01_n857u-3	śrīvajra vajrāmala jātavajra vajreṇa dīptena pradīpya lokam |	śrīvajra vajra amala jāta vajra vajreṇa dīptena pradīpya lokam 
SA_T01_n857u-4	dadan yogena tu vajrasaṃvarṣaṃ vajrātmabhāvaṃ kuruṣe suvajra || 2 ||	dadan yogena tu vajra saṃvarṣam vajra ātma bhāvam kuruṣe su vajra 
SA_T01_n857u-5	śrīratna ratnākara ratnamegha ratnena ratnaṃ ramase suratna |	śrī ratna ratna ākara ratna megha ratnena ratnam ramase su ratna 
SA_T01_n857u-6	vidārya dāridrayaghanaṃ janānāṃ sutejasā ratnamahādhvajena ||3 ||	vidārya janānām su tejasā ratna mahā dhvajena 
SA_T01_n857u-7	śrīpadma padmottama padmasattva padmānsamastān khalupadmajālaiḥ |	śrī padma padmottama padma sattva padmān samastān khalu padma jālaiḥ 
SA_T01_n857u-8	vibodhya padmodbhava padmatoyaiḥ padme kule sthāpayase supadma || 4 ||	vibodhya padmodbhava padma toyaiḥ padme kule sthāpayase su padma 
SA_T01_n857u-9	śrīviśva viśvāviśa viśvajñānaṃ viśvena viśvaviṣayena lipta |	śrī viśva viśva āviśa viśva jñānam viśvena viśva viṣayena lipta 
SA_T01_n857u-10	viśvena sattvān vinayeṣu viśvaṃ vidyāṃ suvidyāṃ sukhapācitāmiti || 5 ||	viśvena sattvān vinayeṣu viśvam vidyām su vidyām sukha pāci tām iti 
SA_T01_n857u-11	śrīpañcatathāgatastotraṃ samāptam |	śrī pañca tathāgata stotram samāptam 
