segmentnr	original	analyzed
MBsiddhilasmiikotyahutidinakrtyaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBsiddhilasmiikotyahutidinakrtyaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00417	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBsiddhilasmiikotyahutidinakrtyaHK-2	Uniform title: siddhilakṣmīkoṭyāhutidinakṛtya	uniform title siddhi lakṣmī koṭi āhuti dinakṛtya 
MBsiddhilasmiikotyahutidinakrtyaHK-3	Manuscript : NGMCP manuscript 1365 RA 250/1eel No:	manuscript manuscript SNM ra no 
MBsiddhilasmiikotyahutidinakrtyaHK-4	Notes: Data entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the direction of mark s g dyczkowski 
MBsiddhilasmiikotyahutidinakrtyaHK-5	Revision 0: April 28, 2017	revision april 
MBsiddhilasmiikotyahutidinakrtyaHK-6	Publication country : India	publication country india 
MBsiddhilasmiikotyahutidinakrtyaHK-7	p. 1a) .......? 3 siddhilakṣmīdevyai namaḥ ||	siddhilakṣmīdevyai namaḥ 
MBsiddhilasmiikotyahutidinakrtyaHK-8	śrīpādukābhyāṃ namaḥ ||	śrī pādukābhyām namaḥ 
MBsiddhilasmiikotyahutidinakrtyaHK-9	kaukhyādutihutivahna? dinakṛtyavidhi likhyate ||	dinakṛtya vidhi likhyate 
MBsiddhilasmiikotyahutidinakrtyaHK-10	tritatvena ācamya || .........? || adyādi || vākya ||	tritatvena ācamya 
MBsiddhilasmiikotyahutidinakrtyaHK-11	varṇānataṃ vījamuddhṛtyatyādi || arghaṃ namaḥ || puṣpaṃ namaḥ ||	varṇa ānatam vījam uddhṛtya atyādi argham namaḥ puṣpam namaḥ 
