segmentnr	original	analyzed
SA_GSP29_nyapra-0	yatkṛpāleśamātreṇa puruṣārthacatuṣṭayam prāpyate tam ahaṃ vande govindaṃ bhaktavatsalam /	yad kṛpā leśa mātreṇa puruṣa artha catuṣṭayam prāpyate tam aham vande govindam bhakta vatsalam 
SA_GSP29_nyapra-1	anantaguṇasaṃpannam anantabhajanapṛiyam anantarūpiṇaṃ vande gurum ānandarūpiṇam /	ananta guṇa saṃpannam ananta bhajana pṛiyam ananta rūpiṇam vande gurum ānanda rūpiṇam 
SA_GSP29_nyapra-2	iha khalu paramakāruṇikena bhagavatā jaiminyṛṣiṇā / athā 'to dharmajijñāsā,' ityādinā dvādaśasv adhyāyeṣu dharmo vicāritaḥ /	iha khalu parama kāruṇikena bhagavatā jaiminī ṛṣiṇā atha taḥ dharma jijñāsā ityādinā dvādaśasu adhyāyeṣu dharmaḥ vicāritaḥ 
SA_GSP29_nyapra-3	tatra vedena prayojanam uddiśya vidhīyamāno 'rtho dharmaḥ; yathā yāgādiḥ /	tatra vedena prayojanam uddiśya vidhīyamānaḥ rthaḥ dharmaḥ yathā yāga ādiḥ 
SA_GSP29_nyapra-4	sa hi yajeta svargakāma ityādivākyena svargam uddiśya vidhīyate /	sa hi yajeta svarga kāmaḥ ityādi vākyena svargam uddiśya vidhīyate 
SA_GSP29_nyapra-5	tathā hi /	tathā hi 
SA_GSP29_nyapra-6	yajete 'ty atrā 'sty aṃśadvayam / vidhyaṃśaḥ pratyayaś ca /	yajeta iti atra sti aṃśa dvayam vidhi aṃśaḥ pratyayaḥ ca 
SA_GSP29_nyapra-7	tatra pratyaye 'py asty aṃśadvayam / ākhyātatvaṃ liṅtvaṃ ca /	tatra pratyaye pi asti aṃśa dvayam ākhyāta tvam liṅ tvam ca 
SA_GSP29_nyapra-8	ākhyātatvaṃ ca daśasu lakāreṣu vidyate; liṅtvaṃ punaḥ kevalaṃ liṅy eva /	ākhyāta tvam ca daśasu lakāreṣu vidyate liṅ tvam punar kevalam liṅi eva 
SA_GSP29_nyapra-9	tatrā 'khyātatvaliṅtvābhyāṃ bhāvanai 'vo 'cyate /	tatra khyāta tva liṅ tvābhyām 
