segmentnr	original	analyzed
SA_GV06_dantyovu-0	atharvāṇam ṛṣiṃ devaṃ devahayaśirodharam /	atharvāṇam ṛṣim devam deva haya śiraḥ dharam 
SA_GV06_dantyovu-1	praṇamya sampravakṣyāmi dantyoṣṭhavidhivistaram // 1.1 //	praṇamya sampravakṣyāmi dantī oṣṭha vidhi vistaram 
SA_GV06_dantyovu-2	chandasy adhyayane prāpte viduṣām atha dhīmatām /	chandasi adhyayane prāpte viduṣām atha dhīmatām 
SA_GV06_dantyovu-3	bakāre saṃśayo nityam auṣṭhyaṃ dantyam iti sma ha // 1.2 //	bakāre saṃśayaḥ nityam auṣṭhyam dantyam iti sma ha 
SA_GV06_dantyovu-4	tasmāt tadvidhi nirṇaye saṃśayachedanāya ca /	tasmāt tadvidhi nirṇaye saṃśaya chedanāya ca 
SA_GV06_dantyovu-5	muktā dantyā prayojyāma auṣṭhyān vakṣye kramāhitaḥ // 1.3 //	muktāḥ dantyā prayojyāmaḥ auṣṭhyān vakṣye krama āhitaḥ 
SA_GV06_dantyovu-6	bhaparaṃ yatra dṛśyetāniṃgye sparśanaṃ kva cit /	bha param yatra dṛśyeta aniṃgye sparśanam kva cit 
SA_GV06_dantyovu-7	auṣṭyaṃ tatra pade dhīro bibhīto bibhratīr yathā // 1.4 //	auṣṭyam tatra pade dhīraḥ bibhītaḥ bibhratīḥ yathā 
SA_GV06_dantyovu-8	ādyudātte bale bāṇe bila śabde tathaiva ca /	ādi udātte bale bāṇe bila śabde tathā eva ca 
SA_GV06_dantyovu-9	samaste 'pi yatra syātām antodātto viśiṣyate // 1.5 //	samaste pi yatra syātām anta udāttaḥ viśiṣyate  /
SA_GV06_dantyovu-10	baladābalānugrāhabaladhanvā tathaiva ca /	balada abala anugrāha baladhanvā tathā eva ca 
SA_GV06_dantyovu-11	balāsaṃ bāhū ācāryāḥ sarvāsv eva vibhaktiṣu // 1.6 //	balāsam bāhū ācāryāḥ sarvāsu eva vibhaktiṣu 
SA_GV06_dantyovu-12	balī balena barhiś cābalena balīyase /	balī balena barhiḥ ca abalena balīyase 
SA_GV06_dantyovu-13	bradhnaḥ kilbiṣaṃ vaḥ ketuḥ kumbaṃ bādhiṣṭa bāliti // 1.7 //	bradhnaḥ kilbiṣam vaḥ ketuḥ kumbam bādhiṣṭa bāliti  /
SA_GV06_dantyovu-14	bāhuṃ bohi tathā baṃdhur bahubādhe bṛhac ca yat /	bāhum tathā baṃdhuḥ bahu bādhe bṛhat ca yat 
SA_GV06_dantyovu-15	pibati bruvate caiva yathārthāḥ samprakīrttitāḥ // 1.8 //	pibati bruvate ca eva yathā arthāḥ samprakīrttitāḥ 
SA_GV06_dantyovu-16	bastavāsino bāhvaṃkair bāhuvīrye tathaiva ca /	bastavāsinaḥ bāhu aṃkaiḥ bāhu vīrye tathā eva ca 
SA_GV06_dantyovu-17	bahavaḥ kābavaṃ bāhvor bodha bahve tathaiva ca // 1.9 //	bahavaḥ bāhvoḥ bodha tathā eva ca 
SA_GV06_dantyovu-18	tathāa badhnyaṃ tābuvaṃ bahvīr navamaḥ saṃprakīrttitāḥ /	badhnyam tābuvam bahvīḥ navamaḥ saṃprakīrttitāḥ 
SA_GV06_dantyovu-19	ete sarveṣu śabdeṣu prathamasparśyā hi matāḥ // 1.10 //	ete sarveṣu śabdeṣu prathama sparśyāḥ hi matāḥ 
SA_GV06_dantyovu-20	vaibādha devabandhuṃ ca vibaddhas tu vibandhuṣu /	vaibādha devabandhum ca vibaddhaḥ tu vibandhuṣu 
SA_GV06_dantyovu-21	dvitīya sparśyo vijñeyo vibabādhe tathaiva ca // 1.11 //	dvitīya sparśyaḥ vijñeyaḥ vibabādhe tathā eva ca 
SA_GV06_dantyovu-22	bāhau bāhavo bahulaṃ budhnyaṃ baddhkam eva ca /	bāhau bāhavaḥ bahulam budhnyam baddhkam eva ca 
