segmentnr	original	analyzed
SA_T02_nitkarpu-0	nityakarmapūjāvidhiḥ	         
SA_T02_nitkarpu-1	oṃ namaḥ śrīvajrasattvāya /	om namaḥ śrī vajra sattvāya 
SA_T02_nitkarpu-2	atha nityakarmapūjāvidhiḥ prārabhyate /	atha nityakarma pūjā vidhiḥ prārabhyate 
SA_T02_nitkarpu-3	tatrādau oṃ hrīṃ svāhā 3 kāyaviśodhane svāhā /	tatra ādau om   svāhā kāya viśodhane svāhā 
SA_T02_nitkarpu-4	iti mantreṇa tridhā ācamya pūjābhāṇḍasaṃkalpaṃ kuryāt /	iti mantreṇa tridhā ācamya pūjā bhāṇḍa saṃkalpam kuryāt 
SA_T02_nitkarpu-5	tadyathā - oṃ adya śrīmacchrītyādinā saṃkalpoccāraṇānantaramidaṃ mantraṃ paṭhet /	tat yathā om adya śrīmat śrī iti ādinā saṃkalpa uccāraṇa anantaram idam mantram paṭhet 
SA_T02_nitkarpu-6	oṃ namo bhagavate puṣpaketurājāya tathāgatāyārhate samyaksaṃbuddhāya /	om namaḥ bhagavate puṣpaketurājāya tathāgatāya arhate samyaksaṃbuddhāya 
SA_T02_nitkarpu-7	tadyathā - oṃ puṣpe 2 mahāpuṣpe supuṣpe puṣpodbhave puṣpasaṃbhave puṣpāvakiraṇe svāhā /	tat yathā om puṣpe mahāpuṣpe supuṣpe puṣpodbhave puṣpa saṃbhave puṣpa avakiraṇe svāhā 
SA_T02_nitkarpu-8	idaṃ sapuṣpadhūpadīpa gandharasanaivedyādiyuktaṃ suvarṇapuṣpabhājanaṃ saṃkalpayāmyaham /	idam sa puṣpa dhūpa dīpa gandha rasa naivedya ādi yuktam suvarṇa puṣpa bhājanam saṃkalpayāmi aham 
SA_T02_nitkarpu-9	tato prāṇāyāmādi nyāsayogādi kṛtvā guruṃ ca namaskṛtya śaṅkhaṃ pūjayet //	prāṇāyāma ādi nyāsa yoga ādi kṛtvā gurum ca namaskṛtya śaṅkham pūjayet 
SA_T02_nitkarpu-10	oṃ gurubhyo namaḥ 3 samasta guru ājñā /	om gurubhyaḥ namaḥ samasta guru ājñā 
SA_T02_nitkarpu-11	oṃ ā hūṃ vaṃ vajrodake hūṃ svāhā //	om ā hūm vaṃ vajrodake hūm svāhā 
SA_T02_nitkarpu-12	śirasi śaṅkhodakenābhiṣiñcet -	śirasi śaṅkha udakena abhiṣiñcet 
SA_T02_nitkarpu-13	yathā hi jātamātreṇa snāpitāḥ sarvatathāgatāḥ /	yathā hi jāta mātreṇa snāpitāḥ sarva tathāgatāḥ 
SA_T02_nitkarpu-14	tathāhaṃ snāpayiṣyāmi śuddhadivyena vāriṇā //	tathā aham snāpayiṣyāmi śuddha divyena vāriṇā 
SA_T02_nitkarpu-15	oṃ sarvatathāgatābhiṣekasamaśriye hūṃ /	om sarva tathāgata abhiṣeka sama śriye hūm 
SA_T02_nitkarpu-16	punaḥ /	punar 
SA_T02_nitkarpu-17	omhrī svāheti mantreṇācamya pūrvoktamantreṇa pūjābhāṇḍamadhiṣṭhāya puṣpaikaṃ trikāyādhiṣṭhānaṃ kṛtvā bhūmau nyaset /	om hrī svāhā iti mantreṇa ācamya pūrva ukta mantreṇa pūjā bhāṇḍam adhiṣṭhāya puṣpa ekam trikāya adhiṣṭhānam kṛtvā bhūmau nyaset 
SA_T02_nitkarpu-18	oṃ āḥ huṃ 3 tiṣṭha vajrāsane huṃ /	om āḥ hum tiṣṭha vajrāsane hum 
SA_T02_nitkarpu-19	pārśvābhyāṃ kṣipet dvau puṣpau /	pārśvābhyām kṣipet dvau puṣpau 
SA_T02_nitkarpu-20	oṃ sarvapāpānapanaya huṃ /	om sarva pāpān apanaya hum 
SA_T02_nitkarpu-21	ekaṃ śirasi nyasedanena mantreṇa - oṃ maṇidhari vajriṇi mahāpratisare rakṣa 2 māṃ sarvasattvānāṃ ca huṃ 2 phaṭ svāhā /	ekam śirasi nyaset anena mantreṇa om maṇidhari vajriṇi mahāpratisare rakṣa mām sarva sattvānām ca hum phaṭ svāhā 
SA_T02_nitkarpu-22	maṇḍale tilakaṃ kṛtvātmānaṃ ca bhūṣayet /	maṇḍale tilakam kṛtvā ātmānam ca bhūṣayet 
SA_T02_nitkarpu-23	oṃ vajratilakabhūṣaṇe svāhā /	om vajra tilaka bhūṣaṇe svāhā 
SA_T02_nitkarpu-24	sajalapuṣpākṣatavāsamaṇḍale pātayedanena mantreṇa,	sa jala puṣpa akṣata vāsa maṇḍale pātayet anena mantreṇa 
SA_T02_nitkarpu-25	oṃ vajrodake hūṃ /	om vajrodake hūm 
SA_T02_nitkarpu-26	oṃ vajragomaye huṃ /	om vajra gomaye hum 
SA_T02_nitkarpu-27	oṃ vajrabhūmau surekhe sarvatathāgatādhiṣṭhānādhitiṣṭhantu svāhā /	om vajrabhūmau surekhe sarva tathāgata adhiṣṭhāna adhitiṣṭhantu svāhā 
SA_T02_nitkarpu-28	etacca paṭhet /	etat ca paṭhet 
SA_T02_nitkarpu-29	dānaṃ gomayambunā ca sahitaṃ śīlaṃ ca sammārjanaṃ	dānam gomaya ambunā ca sahitam śīlam ca sammārjanam 
