segmentnr	original	analyzed
MBvijayottaratantraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBvijayottaratantraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : E0010	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBvijayottaratantraHK-2	Uniform title: vijayottaratantra	uniform title vijayottaratantra 
MBvijayottaratantraHK-3	Secondary title: trisahasrasaṃhitā	secondara title trisahasrasaṃhitā 
MBvijayottaratantraHK-4	Manuscript : IFP transcript T0190	manuscript ifp transcript 
MBvijayottaratantraHK-5	Description: IFP transcript 190 copied from a MS belonging to the GOML, Madras, No. R 13659.	description ifp transcript copied from a ms belonging to the goml madras 
MBvijayottaratantraHK-6	The Vijayottara also called trisahasrasaṃhitā is an Upāgama of	the vijayottara also called trisahasrasaṃhitā is an upāgama of 
MBvijayottaratantraHK-7	the śaivasiddhānta. It deals with śaiva ritual.	the śaivasiddhānta it deals with śaiva ritual 
MBvijayottaratantraHK-8	See Muktabodha digital library, IFP/EFEO collection at www.muktabodha.org for full bibliographic details.	see muktabodha digital library ifpefeo collection at www muktabodha org for full bibliographic details 
MBvijayottaratantraHK-9	Notes: Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes transcribed by the staff muktabodha under the supervision of mark s g dyczkowski 
MBvijayottaratantraHK-10	Revision 0: Feb. 16, 2013	revision feb 
MBvijayottaratantraHK-11	Internet publisher : Muktabodha	internet publisher mukta bodha 
MBvijayottaratantraHK-12	Publication year : 2013	publication year 
MBvijayottaratantraHK-13	Publication country : United States	publication country united states 
MBvijayottaratantraHK-14	vijayottaratantram	vijayottaratantram 
MBvijayottaratantraHK-15	śivārcana paṭalaḥ	śiva arcana paṭalaḥ 
MBvijayottaratantraHK-16	iṣṭirvidhīyate śambhossāmānye tadarūpiṇe |	iṣṭiḥ vidhīyate śambhoḥ sāmānye tad arūpiṇe 
MBvijayottaratantraHK-17	rājādravyaparityāge jīva * * diśyabhāvaḥ ||	rāja adravya parityāge jīva diśi abhāvaḥ 
MBvijayottaratantraHK-18	sā ca liṅgāgrayāgreṣu śivena paribhāvitaḥ |	sā ca liṅga agrayā agreṣu śivena paribhāvitaḥ 
MBvijayottaratantraHK-19	liṅgasya gurumūrtiñca vahnirvā mantrasaṃskṛtaḥ ||	liṅgasya guru mūrtiṃca vahniḥ vā mantra saṃskṛtaḥ 
MBvijayottaratantraHK-20	śivavidyādhipāsārdhaṃ śivedyarthavivekalam |	             
MBvijayottaratantraHK-21	liṅgāgniśivavidyāsu tulyaprītiṃ nivasthitiḥ ||	liṅga agni śiva vidyāsu tulya prītim 
MBvijayottaratantraHK-22	sthaṇḍile(maṇḍala)maṇḍalaṃ yadvā samūrtiraparaṃ ca yat |	sthaṇḍile maṇḍala maṇḍalam yat vā sa mūrtiḥ aparam ca yat 
MBvijayottaratantraHK-23	yukte sthāna tayā sarvaṃ śambhomūrtiraninditā ||	yukte tayā sarvam śambho mūrtiḥ aninditā 
