segmentnr	original	analyzed
SA_GSP33_brssgo2u-0	dvitīyo 'dhyāyaḥ /	dvitīyaḥ dhyāyaḥ 
SA_GSP33_brssgo2u-1	[dvitīye avirodhākhyādhyāye prathamapāde sāṃkhyayogakāraṇādādismṛtibhiḥ sāṃkhyādiprayuktatarkaiśca vedāntasamanvayavirodhaparihāraḥ]	dvitīye avirodha ākhya adhyāye prathama pāde sāṃkhya yoga kāraṇāda ādi smṛtibhiḥ sāṃkhya ādi prayukta tarkaiḥ ca vedānta samanvaya virodha parihāraḥ 
SA_GSP33_brssgo2u-2	atha dvitīyo 'dhyāyaḥ /	atha dvitīyaḥ dhyāyaḥ 
SA_GSP33_brssgo2u-3	saccidānandarūpāya kṛṣṇāyākliṣṭakāriṇe /	               
SA_GSP33_brssgo2u-4	namo vedāntavedyāya gurave buddhisākṣiṇe //1//	namaḥ vedānta vedyāya gurave buddhi sākṣiṇe 
SA_GSP33_brssgo2u-5	sāṃkhyādismṛtiyuktibhirna calito vedāntasiddhāntago nirmūlairvividhāgamairavidito vyomādijanmāpyayaḥ /	sāṃkhya ādi smṛti yuktibhiḥ na calitaḥ vedānta siddhānta gaḥ nirmūlaiḥ vividha āgamaiḥ aviditaḥ vyoma ādi janma apyayaḥ 
SA_GSP33_brssgo2u-6	utpattyantavivarjitaścitivapurvyāpi ca kartāṃśako liṅgena prathito 'pi nāmatanukṛttaṃ jānakīśaṃ bhaje //2//	utpatti anta vivarjitaḥ citi vapuḥ vyāpi ca kartā aṃśakaḥ liṅgena nāma tanu kṛttam jānakīśam bhaje 
SA_GSP33_brssgo2u-7	START BsCom_2,1.1.1	start 
SA_GSP33_brssgo2u-8	1 smṛtyadhikaraṇam / sū. 1-2	smṛti adhikaraṇam sū 
SA_GSP33_brssgo2u-9	prathame 'dhyāye sarvajñaḥ sarveśvaraḥ jagata utpattikāraṇaṃ,	prathame dhyāye sarvajñaḥ sarva īśvaraḥ jagataḥ utpatti kāraṇam 
SA_GSP33_brssgo2u-10	mṛtsuvarṇādaya iva ghaṭarucakādīnām /	mṛd suvarṇa ādayaḥ iva ghaṭa rucaka ādīnām 
SA_GSP33_brssgo2u-11	utpannasya jagato niyantṛtvena stithikāraṇaṃ,	utpannasya jagataḥ niyantṛ tvena stithi kāraṇam 
SA_GSP33_brssgo2u-12	māyāvīva māyāyāḥ /	māyāvī iva māyāyāḥ 
SA_GSP33_brssgo2u-13	prasāritasya ca jagataḥ punaḥ svātmanyevopasaṃhārakāraṇaṃ,	prasāritasya ca jagataḥ punar sva ātmani eva upasaṃhāra kāraṇam 
SA_GSP33_brssgo2u-14	avaniriva caturvidhasya bhūtagrāmasya /	avaniḥ iva caturvidhasya bhūta grāmasya 
SA_GSP33_brssgo2u-15	sa eva ca sarveṣāṃ na ātmetyetadvedāntavākyasamanvayapratipādanena pratipāditam /	saḥ eva ca sarveṣām naḥ ātmā iti etat vedānta vākya samanvaya pratipādanena pratipāditam 
SA_GSP33_brssgo2u-16	pradhānādikāraṇavādāścāśabdatvena nirākṛtāḥ /	pradhāna ādi kāraṇa vādāḥ ca a śabda tvena nirākṛtāḥ 
SA_GSP33_brssgo2u-17	idānīṃ svapakṣe smṛtinyāyavirodhaparihāraḥ,	idānīm sva pakṣe smṛti nyāya virodha parihāraḥ 
SA_GSP33_brssgo2u-18	pradhānādivādānāṃ ca nyāyābhāsopabṛṃhitatvaṃ,	pradhāna ādi vādānām ca nyāya ābhāsa upabṛṃhita tvam 
SA_GSP33_brssgo2u-19	prativedāntaṃ ca sṛṣṭyādiprakriyāyā avigītatvamisyarthajātasya pratipādanāya dvitīyo 'dhyāya ārabhyate /	prati veda antam ca sṛṣṭi ādi prakriyāyāḥ avigīta tvam isi artha jātasya pratipādanāya dvitīyaḥ dhyāyaḥ ārabhyate 
SA_GSP33_brssgo2u-20	tatra prathamaṃ tāvatsmṛtivirodhamupanyasya pariharati-	tatra prathamam tāvat smṛti virodham upanyasya pariharati 
SA_GSP33_brssgo2u-21	smṛtyanavakāśadoṣaprasaṅga iti cen nānyasmṛtyanavakāśadoṣaprasaṅgāt / BBs_2,1.1 /	smṛti anavakāśa doṣa prasaṅgaḥ iti ced na anya smṛti anavakāśa doṣa prasaṅgāt 
SA_GSP33_brssgo2u-22	yaduktaṃ brahmaiva sarvajñaṃ jagataḥ kāraṇamiti,	yat uktam brahma eva sarvajñam jagataḥ kāraṇam iti 
SA_GSP33_brssgo2u-23	tadayuktam /	tat ayuktam 
SA_GSP33_brssgo2u-24	kutaḥ smṛtyanavakāśadoṣaprasaṅgāt /	kutas smṛti anavakāśa doṣa prasaṅgāt 
SA_GSP33_brssgo2u-25	smṛtiśca tantrākhyā paramarṣipraṇītā śiṣṭaparigṛhītā anyāśca tadanusīriṇyaḥ smṛtayaḥ,	smṛtiḥ ca tantra ākhyā parama ṛṣi praṇītā śiṣṭa parigṛhītāḥ anyāḥ ca tad anusīriṇyaḥ smṛtayaḥ 
SA_GSP33_brssgo2u-26	evaṃ satyanavākāśāḥ prasajyeran /	evam sati anavākāśāḥ prasajyeran 
SA_GSP33_brssgo2u-27	tāsu hyacetanaṃ pradhānaṃ svatantraṃ jagataḥ kāraṇamupanibadhyate /	tāsu hi acetanam pradhānam svatantram jagataḥ kāraṇam upanibadhyate 
SA_GSP33_brssgo2u-28	manvādisamṛtayastāvaccodanālakṣaṇenāgnihotrādinā dharmajātenāpekṣitamarthaṃ samarpayantyaḥsāvakāśā bhavanti /	manu ādi samṛtayaḥ tāvat codanā lakṣaṇena agnihotra ādinā dharma jātena apekṣitam artham samarpayantyaḥ sa avakāśāḥ bhavanti 
SA_GSP33_brssgo2u-29	asya varṇasyāsminkāle 'nena vidhānaṃnopanayanaṃ,	asya varṇasya asmin kāle nena vidhānam na upanayanam 
SA_GSP33_brssgo2u-30	īdṛśaścācāraḥ,	īdṛśaḥ ca ācāraḥ 
SA_GSP33_brssgo2u-31	itthaṃ vedādhyayanaṃ,	ittham veda adhyayanam 
SA_GSP33_brssgo2u-32	itthaṃ sahadharmacāriṇīsaṃyoga iti /	ittham saha dharmacāriṇī saṃyogaḥ iti 
SA_GSP33_brssgo2u-33	tathā puruṣārthāśca varṇāśramadharmānnānāvidhānvidadhati /	tathā puruṣa arthāḥ ca varṇa āśrama dharmān nānāvidhān vidadhati 
SA_GSP33_brssgo2u-34	naivaṃ kapilādismṛtīnāmanuṣṭheye viṣaye 'vakāśo 'sti /	na evam kapila ādi smṛtīnām anuṣṭheye viṣaye vakāśaḥ sti 
SA_GSP33_brssgo2u-35	mokṣasādhanameva hi samyagdarśanamadhikṛtya tāḥ praṇītāḥ /	mokṣa sādhanam eva hi samyagdarśanam adhikṛtya tāḥ praṇītāḥ 
