segmentnr	original	analyzed
MBsivadharmottaraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBsivadharmottaraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00211	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBsivadharmottaraHK-2	Uniform title: śivadharmottara	uniform title śivadharmottara 
MBsivadharmottaraHK-3	Manuscript : IFP/EFEO 72 from page 25 copied from Adyar Library Madras.  ms. no.: 75425	manuscript from page copied from adyar library madras 
MBsivadharmottaraHK-4	Description: IFP transcript no. 72 from page 25 itself a copy of Adyar Library, Madras  ms. no.: 75425	description ifp transcript no from page itself a copy of adyar library madras 
MBsivadharmottaraHK-5	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark sg dyczkowski 
MBsivadharmottaraHK-6	Revision 0: April 5, 2010	revision april 
MBsivadharmottaraHK-7	Internet publisher : Web publisher Muktabodha	internet publisher  web publisher mukta bodha 
MBsivadharmottaraHK-8	Publication year : 2010	publication year 
MBsivadharmottaraHK-9	Publication country : United States	publication country united states 
MBsivadharmottaraHK-10	śivadharmottaraḥ	śiva dharma uttaraḥ 
MBsivadharmottaraHK-11	p. 25(1)	p 
MBsivadharmottaraHK-12	śrīḥ	śrīḥ 
MBsivadharmottaraHK-13	oṃ gaṇeśāya namaḥ | śivāyanamaḥ ||	om gaṇeśāya namaḥ śivāya namaḥ 
MBsivadharmottaraHK-14	gajānanakaṭadvandvaviniṣyandimadāmbunam |	            
MBsivadharmottaraHK-15	pratyūhapaṅkanivahaṃ prakṣālayatu santatam || 1-1 ||	pratyūha paṅka nivaham prakṣālayatu santatam 
MBsivadharmottaraHK-16	śivamādau śivammadhye śivamante ca sarvadā |	śivam ādau śivam madhye śivam ante ca sarvadā 
MBsivadharmottaraHK-17	sarveṣāṃ śivabhaktānāmanugānāṃ bhavecchivam || 1-2 ||	sarveṣām śiva bhaktānām anugānām bhavet śivam 
MBsivadharmottaraHK-18	merupṛṣṭhe samāsīnaṃ ṛṣisaṅghaissamāvṛtam |	meru pṛṣṭhe samāsīnam ṛṣi saṅghaiḥ samāvṛtam 
MBsivadharmottaraHK-19	lokānugrahakaṃ śāntaṃ sarvajñaṃ nandikeśvaram || 1-3 ||	          
MBsivadharmottaraHK-20	teṣāmmadhye samutthāya muniḥ brahmasutottamaḥ |	teṣām madhye samutthāya muniḥ brahma suta uttamaḥ 
