segmentnr	original	analyzed
SA_GR14_vdhapadu-0	nārāyaṇaṃ namaskṛtya__Vdha_Maṅg1	nārāyaṇam namaskṛtya avdham aṅg 
SA_GR14_vdhapadu-1	naraṃ caiva narottamam__Vdha_Maṅg1	naram ca eva 
SA_GR14_vdhapadu-2	devīṃ sarasvatīṃ caiva__Vdha_Maṅg1	devīm sarasvatīm ca eva avdham aṅg 
SA_GR14_vdhapadu-3	tato jayam udīrayet__Vdha_Maṅg1	tatas jayam 
SA_GR14_vdhapadu-4	dvaipāyanauṣṭhapuṭaniḥsṛtam aprameyaṃ__Vdha_Maṅg2	dvaipāyana oṣṭha puṭa niḥsṛtam 
SA_GR14_vdhapadu-5	puṇyaṃ pavitram atha pāpaharaṃ śubhaṃ ca__Vdha_Maṅg2	puṇyam pavitram atha pāpa haram śubham 
SA_GR14_vdhapadu-6	yo bhārataṃ samadhigacchati vācyamānaṃ__Vdha_Maṅg2	yaḥ bhāratam samadhigacchati vācyamānam aṅga 
SA_GR14_vdhapadu-7	kiṃ tasya puṣkarajalair abhiṣecanena__Vdha_Maṅg2	kim tasya puṣkara jalaiḥ abhiṣecanena avdham aṅg 
SA_GR14_vdhapadu-8	namo vyāsāya gurave__Vdha_Maṅg2alt	namaḥ vyāsāya 
SA_GR14_vdhapadu-9	sarvajñāya maharṣaye__Vdha_Maṅg2alt	sarvajñāya 
SA_GR14_vdhapadu-10	pārāśaryāya śāntāya__Vdha_Maṅg2alt	pārāśaryāya 
SA_GR14_vdhapadu-11	namo nārāyaṇāya te__Vdha_Maṅg2alt	namaḥ nārāyaṇāya 
SA_GR14_vdhapadu-12	kṛtābhiṣekaṃ tanayam__Vdha_001.001	kṛta abhiṣekam 
SA_GR14_vdhapadu-13	rājñaḥ pārīkṣitasya ha__Vdha_001.001	rājñaḥ pārīkṣitasya 
SA_GR14_vdhapadu-14	draṣṭum abhyāyayuḥ prītyā__Vdha_001.001	draṣṭum abhyāyayuḥ 
SA_GR14_vdhapadu-15	śaunakādyā maharṣayaḥ__Vdha_001.001	śaunaka ādyā 
SA_GR14_vdhapadu-16	tān āgatān sa rājarṣiḥ__Vdha_001.002	tān āgatān sa 
SA_GR14_vdhapadu-17	pādyārghyādibhir arcitān__Vdha_001.002	pādya arghya ādibhiḥ 
SA_GR14_vdhapadu-18	sukhopaviṣṭān viśrāntān__Vdha_001.002	sukha upaviṣṭān 
SA_GR14_vdhapadu-19	tatkathābhiḥ kṛtāhlādaḥ__Vdha_001.003	tad kathābhiḥ 
SA_GR14_vdhapadu-20	praṇipatya kṛtāñjaliḥ__Vdha_001.003	praṇipatya 
SA_GR14_vdhapadu-21	śatānīko 'tha papraccha__Vdha_001.003	śatānīkā tha 
SA_GR14_vdhapadu-22	nārāyaṇakathāṃ parām__Vdha_001.003	nārāyaṇa kathām 
SA_GR14_vdhapadu-23	yam āśritya jagannātham__Vdha_001.004	yam āśritya 
SA_GR14_vdhapadu-24	mama pūrvapitāmahāḥ__Vdha_001.004	mama 
SA_GR14_vdhapadu-25	vipakṣāpahṛtaṃ rājyam__Vdha_001.004	vipakṣa apahṛtam 
SA_GR14_vdhapadu-26	avāpuḥ puruṣottamāḥ__Vdha_001.004	avāpuḥ 
SA_GR14_vdhapadu-27	mama yena pitāmahaḥ__Vdha_001.005	mama yena 
SA_GR14_vdhapadu-28	parīkṣit prāṇasaṃyogaṃ__Vdha_001.005	parīkṣit 
SA_GR14_vdhapadu-29	devadevena lambhitaḥ__Vdha_001.005	devadevena 
SA_GR14_vdhapadu-30	tasya devasya māhātmyaṃ__Vdha_001.006	tasya devasya 
SA_GR14_vdhapadu-31	śrutaṃ subahuśo mayā__Vdha_001.006	śrutam su bahuśas 
SA_GR14_vdhapadu-32	kaḥ stotum īśas tam ajaṃ__Vdha_001.007	kaḥ stotum īśaḥ tam 
SA_GR14_vdhapadu-33	yasyaitat sacarācaram__Vdha_001.007	yasya etat 
SA_GR14_vdhapadu-34	brahmāṇḍam udare śayam__Vdha_001.007	brahmāṇḍam udare 
SA_GR14_vdhapadu-35	rudraḥ krodhodbhavo yasya__Vdha_001.008	rudraḥ krodha udbhavaḥ 
SA_GR14_vdhapadu-36	prasādāc ca pitāmahaḥ__Vdha_001.008	prasādāt ca 
SA_GR14_vdhapadu-37	tasya devasya kaḥ śaktaḥ__Vdha_001.008	tasya devasya kaḥ 
SA_GR14_vdhapadu-38	pravaktuṃ vā vibhūtayaḥ__Vdha_001.008	pravaktum vā 
SA_GR14_vdhapadu-39	so 'ham icchāmi devasya__Vdha_001.009	saḥ u ham icchāmi 
SA_GR14_vdhapadu-40	tasya sarvātmanaḥ prabhoḥ__Vdha_001.009	tasya sarva ātmanaḥ 
SA_GR14_vdhapadu-41	śrotum ārādhanaṃ yena__Vdha_001.009	śrotum ārādhanam 
SA_GR14_vdhapadu-42	nistareyaṃ bhavārṇavam__Vdha_001.009	nistareyam 
SA_GR14_vdhapadu-43	kenopāyena mantrair vā__Vdha_001.010	kena upāyena mantraiḥ 
SA_GR14_vdhapadu-44	rahasyaiḥ paricaryayā__Vdha_001.010	rahasyaiḥ 
SA_GR14_vdhapadu-45	dānair vratopavāsair vā__Vdha_001.010	dānaiḥ vrata upavāsaiḥ 
SA_GR14_vdhapadu-46	japyair homair athāpi vā__Vdha_001.010	japyaiḥ homaiḥ atha api 
SA_GR14_vdhapadu-47	ārādhitaḥ samastānāṃ__Vdha_001.011	ārādhitaḥ 
SA_GR14_vdhapadu-48	kleśānāṃ hānido hariḥ__Vdha_001.011	kleśānām hāni daḥ 
SA_GR14_vdhapadu-49	śakyaḥ samārādhayituṃ__Vdha_001.011	śakyaḥ 
SA_GR14_vdhapadu-50	tan naḥ śaṃsata sattamāḥ__Vdha_001.011	tat naḥ śaṃsata 
SA_GR14_vdhapadu-51	vidyānām api sā vidyā__Vdha_001.012	vidyānām api sā 
SA_GR14_vdhapadu-52	śrutānām api tac chrutam__Vdha_001.012	śrutānām api tat 
SA_GR14_vdhapadu-53	rahasyānāṃ rahasyaṃ tad__Vdha_001.012	rahasyānām rahasyam 
SA_GR14_vdhapadu-54	yena viṣṇuḥ prasīdati__Vdha_001.012	yena viṣṇuḥ 
SA_GR14_vdhapadu-55	mantrāṇāṃ paramo mantro__Vdha_001.013	mantrāṇām paramaḥ 
SA_GR14_vdhapadu-56	vratānāṃ tan mahāvratam__Vdha_001.013	vratānām tan 
SA_GR14_vdhapadu-57	upoṣitaṃ hi tac chreṣṭhaṃ__Vdha_001.013	upoṣitam hi tat 
SA_GR14_vdhapadu-58	yena tuṣyati keśavaḥ__Vdha_001.013	yena tuṣyati 
SA_GR14_vdhapadu-59	sā jihvā yā hariṃ stauti__Vdha_001.014	sā jihvā yā harim 
SA_GR14_vdhapadu-60	tac cittaṃ yat tadarpaṇam__Vdha_001.014	tat cittam yat 
SA_GR14_vdhapadu-61	tāv eva kevalau ślāghyau__Vdha_001.014	tau eva kevalau 
SA_GR14_vdhapadu-62	yau tatpūjākarau karau__Vdha_001.014	yau tad pūjā karau 
SA_GR14_vdhapadu-63	sujanma deham atyantaṃ__Vdha_001.015	su janma deham 
SA_GR14_vdhapadu-64	tad evāśeṣajanmasu__Vdha_001.015	tat 
SA_GR14_vdhapadu-65	yad eva pulakodbhāsi__Vdha_001.015	yat eva 
SA_GR14_vdhapadu-66	viṣṇor nāmābhikīrtanāt__Vdha_001.015	viṣṇoḥ 
SA_GR14_vdhapadu-67	sā hānis tan mahac chidraṃ__Vdha_001.016	sā hāniḥ tat mahat 
SA_GR14_vdhapadu-68	sā cāndhajaḍamūkatā__Vdha_001.016	sā 
SA_GR14_vdhapadu-69	yan muhūrtaṃ kṣaṇaṃ vāpi__Vdha_001.016	yat muhūrtam kṣaṇam 
SA_GR14_vdhapadu-70	vāsudevo na cintyate__Vdha_001.016	vāsudevaḥ na 
SA_GR14_vdhapadu-71	nūnaṃ tat kaṇṭhaśālūkam__Vdha_001.017	nūnam tat 
SA_GR14_vdhapadu-72	athavā pratijihvikā__Vdha_001.017	athavā 
SA_GR14_vdhapadu-73	rogo vānyo na sā jihvā__Vdha_001.017	rogaḥ vā anyaḥ na sā 
SA_GR14_vdhapadu-74	yā na vakti harer guṇān__Vdha_001.017	yā na vakti hareḥ 
SA_GR14_vdhapadu-75	santy anekā bilās tadvac__Vdha_001.018	santi anekāḥ bilāḥ 
SA_GR14_vdhapadu-76	śrotram apy alpamedhasām__Vdha_001.018	śrotram api 
SA_GR14_vdhapadu-77	dattvāvadhānaṃ yac chabde__Vdha_001.018	dattvā avadhānam yac 
SA_GR14_vdhapadu-78	vinaiva harisaṃstutim__Vdha_001.018	vinā eva 
SA_GR14_vdhapadu-79	puruṣāṇāṃ viceṣṭitam__Vdha_001.019	puruṣāṇām 
SA_GR14_vdhapadu-80	janmany aviphalā saikā__Vdha_001.019	janmani a viphalā 
