segmentnr	original	analyzed
MBsaubhagyataranginiHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBsaubhagyataranginiHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00312	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBsaubhagyataranginiHK-2	Uniform title: saubhāgyataraṅgiṇī	uniform title saubhāgyataraṅgiṇī 
MBsaubhagyataranginiHK-3	Author : mukunda	authoḥ mukunda 
MBsaubhagyataranginiHK-4	Manuscript : Part of NGMCP Manuscript No. : 5-4656 Reel No. : A 175/11	manuscript part or 
MBsaubhagyataranginiHK-5	Description: Description by Mark S.G. Dyczkowski	description description by mark sg 
MBsaubhagyataranginiHK-6	This is a liturgy (paddhati) for the worship of the goddess	this is a liturgy paddhati for the worship of the goddess 
MBsaubhagyataranginiHK-7	Tripurāsundarī written by a certain Mukunda. He refers to Veda and Vedic  yajñā	tripurāsundarī written by a certain mukunda he refers to veda and vedic 
MBsaubhagyataranginiHK-8	with great regard as a source of the teachings concerning the goddess Tripurā whom	as a source of the teachings concerning the goddess tripurā 
MBsaubhagyataranginiHK-9	he identifies at the beginning of his work with the goddess Durgā of the	he idenifies at the beginning of his work with the goddess durgā of the 
MBsaubhagyataranginiHK-10	Devīmāhātmya.  Thus he quotes here and there short passages from the Vedas and	thus he quotes here and there short passages from the vedas and 
MBsaubhagyataranginiHK-11	extensively from the Purāṇas. Notoriously, the Purāṇas draw freely from other	extensively from the purāṇas notoriously the purāṇas draw freely from other 
MBsaubhagyataranginiHK-12	sources, especially Tantras.  He quotes from the Kūrmapurāṇa, Kālikā,	sources espeially tantras he quotes from the kūrmapurāṇa kālikā 
MBsaubhagyataranginiHK-13	which are his favorites, especially the latter, as well as the Mārkaṇḍeyapurāṇa, Varāha, Viṣṇu, Bhaviṣya, Devī, Matysa,	are his favorites especially the latter as well as the mārkaṇḍeyapurāṇa varāha viṣṇu bhaviṣya devī 
MBsaubhagyataranginiHK-14	Skanda, and Vāmana.  The Tantras from which he draws include Vāmakeśvara  which he quotes most, the Jñānārṇava, Tantrarāja,  Uttara	skanda and vāmana the tantras from which he draws include vāmakeśvara which he quotes most the jñānārṇava tantrarāja uttara 
MBsaubhagyataranginiHK-15	(probably the late redaction of the Rudrayāmala),  and Durgātantra,	probably the late redaction of the rudrayāmala 
MBsaubhagyataranginiHK-16	which suggests a relatively recent date. Other sources include the	a relatively recent date other sources include the 
MBsaubhagyataranginiHK-17	Dakṣiṇāmūrtisaṃhitā and śrīkramasaṃhitā. The texts breaks off in the fifth  chapter (taraṅga).	dakṣiṇāmūrtisaṃhitā and śrīkramasaṃhitā the texts breaks off in the fifth chapter taraṅga 
MBsaubhagyataranginiHK-18	Notes: Revision 0: November 13, 2014	notes revision november 
