segmentnr	original	analyzed
SA_XX_bsa017_u-0	Tattvaratnāvalokaḥ (Tra)	tattvaratnāvalokaḥ tra 
SA_XX_bsa017_u-1	om namaḥ śrīsadgurupādebhyaḥ /	om namaḥ śrī sat guru pādebhyaḥ 
SA_XX_bsa017_u-2	anupamasukharūpī śrīnivāso 'nivāso nirupamadaśadevīrūpavidyaḥ savidyaḥ /	anupama sukha rūpī śrīnivāsaḥ nivāsaḥ nirupama daśa devī rūpa vidyaḥ savidyaḥ 
SA_XX_bsa017_u-3	tribhuvanahitasaukhyaprāptikāro 'vikāro jayati kamalapāṇiryāvadāśāvikāsāḥ // Tra_1 //	tribhuvana hita saukhya prāpti kāraḥ vikāraḥ jayati kamala pāṇiḥ yāvat āśā vikāsāḥ 
SA_XX_bsa017_u-4	śrīmantranītigatacārucaturthasekarūpaṃ vidanti nahi ye sphuṭaśabdaśūnyam /	śrī mantranīti gata cāru caturtha seka rūpam vidanti nahi ye sphuṭa śabda śūnyam 
SA_XX_bsa017_u-5	nānopadeśagaṇasaṃkulasaptabhedais teṣāṃ sphuṭāvagataye kriyate prayatnaḥ // Tra_2 //	nānā upadeśa gaṇa saṃkula sapta bhedaiḥ teṣām sphuṭa avagataye kriyate prayatnaḥ 
SA_XX_bsa017_u-6	saṃbhrāntabodhā nikhilā hi tīrthyās tattvasya sādhyasya ca rūpavittau /	saṃbhrānta bodhāḥ nikhilāḥ hi tīrthyāḥ tattvasya sādhyasya ca rūpa vittau 
SA_XX_bsa017_u-7	tebhyaḥ prakṛṣṭaḥ kila tattvavettā vedāntavādīti[jana] pravādaḥ // Tra_3 //	tebhyaḥ prakṛṣṭaḥ kila tattva vettā vedānta vādī iti jana pravādaḥ 
SA_XX_bsa017_u-8	ānandarūpaṃ svavidaprakampyaṃ vedāntinaḥ sādhyamuṣanti sāntam /	ānanda rūpam sva vid aprakampyam vedāntinaḥ sādhyam uṣanti sa antam 
SA_XX_bsa017_u-9	saśrāvakākhaḍgajināśca sādhyam icchanti rūpādyupadhervirāmam // Tra_4 //	sa śrāvaka akhaḍga jināḥ ca sādhyam icchanti rūpa ādi upadheḥ virāmam 
SA_XX_bsa017_u-10	ākāraśūnyaṃ gaganendurūpaṃ pratyātmavedyaṃ karuṇārasaṃ ca /	ākāra śūnyam gagana indu rūpam pratyātma vedyam karuṇā rasam ca 
SA_XX_bsa017_u-11	sallakṣaṇairbhūṣitamarthakāri dānādiniṣyandamapetasaukhyam // Tra_5 //	sat lakṣaṇaiḥ bhūṣitam artha kāri dāna ādi nisyandam apeta saukhyam 
SA_XX_bsa017_u-12	sānandasallakṣaṇamaṇḍitāṅgaṃ saṃbhujyamānaṃ daśabhūmisaṃsthaiḥ /	sa ānanda sat lakṣaṇa maṇḍita aṅgam saṃbhujyamānam daśa bhūmi saṃsthaiḥ 
SA_XX_bsa017_u-13	sattvārthakāri pravadanti sādhyaṃ dānadiṣaṭpāramitānayasthā // Tra_6 //	sattva artha kāri pravadanti sādhyam 
SA_XX_bsa017_u-14	saṃpūrya dānādiguṇānaśeṣān saṃbuddhya kṛtyaṃ sakalaṃ ca kṛtvā /	saṃpūrya dāna ādi guṇān aśeṣān saṃbuddhya kṛtyam sakalam ca kṛtvā 
SA_XX_bsa017_u-15	yabhdūtakoṭeḥ karaṇaṃ ca sākṣāt sādhyaṃ tadapyasti nirodharūpam // Tra_7 //	karaṇam ca sākṣāt sādhyam tat api asti nirodha rūpam 
SA_XX_bsa017_u-16	svābhāṅgaṇā(nā)	su ābhāṅgaṇānā 
SA_XX_bsa017_u-17	śleṣi tadarthakāri duḥkhaiḥ sukhaiścaiva vimuktirūpam /	śleṣi tad artha kāri duḥkhaiḥ sukhaiḥ ca eva vimukti rūpam 
SA_XX_bsa017_u-18	aśītyanuvyañjanabhūṣitāṅgam apetakalpaṃ pravadanti sādhyam // Tra_8 //	aśīti anuvyañjana bhūṣita aṅgam apeta kalpam pravadanti sādhyam 
SA_XX_bsa017_u-19	svadevatākāraviśeṣaśūnyaṃ prāgeva saṃbhāvya sukhaṃ sphuṭaṃ sat /	sva devatā ākāra viśeṣa śūnyam prāk eva saṃbhāvya sukham sphuṭam sat 
SA_XX_bsa017_u-20	mahāsukhākhyaṃ jagadarthakāri cintāmaṇiprakhyamuvāca kaścit // Tra_9 //	mahāsukha ākhyam jagat artha kāri cintāmaṇi prakhyam uvāca kaścid 
SA_XX_bsa017_u-21	kṛtvā sākṣāt svādhipaṃ sātarūpaṃ paścāt tyaktvā sātamātraṃ phalaṃ syāt /	kṛtvā sākṣāt sva adhipam sāta rūpam paścāt tyaktvā sāta mātram phalam syāt 
SA_XX_bsa017_u-22	śuddhaṃ sākṣācchakyate naiva kartuṃ tenākāro bhāvitaḥ svādhipasya // Tra_10 //	śuddham sākṣāt śakyate nā eva kartum tena ākāraḥ bhāvitaḥ svādhipasya 
SA_XX_bsa017_u-23	gagaṇasamaśarīraṃ lakṣaṇairbhūṣitāṅgaṃ nirupamasukhapūrṇaṃ svābhayā saṃgataṃ ca /	gagaṇa sama śarīram lakṣaṇaiḥ bhūṣita aṅgam nirupama sukha pūrṇam sva ābhayā saṃgatam ca 
SA_XX_bsa017_u-24	sphuradamitamunīndraḥ sarvasattvārthakāri pravadati punaranyaḥ sādhyamucchedaśūnyam // Tra_11 //	sphurat amita muni indraḥ sarva sattva artha kāri pravadati punar anyaḥ sādhyam uccheda śūnyam 
SA_XX_bsa017_u-25	kṛtvā sākṣāt svādhipaṃ sātarūpaṃ bhāvopekṣājñānamātraṃ phalaṃ syāt /	kṛtvā sākṣāt sva adhipam sātarūpam bhāva upekṣā jñāna mātram phalam syāt 
SA_XX_bsa017_u-26	āsaṃsārasthāyi sattvārthakāri cintāratnaprakhyamekāntaśāntam // Tra_12 //	ā saṃsāra sthāyi sattva artha kāri cintā ratna prakhyam ekānta śāntam 
SA_XX_bsa017_u-27	kṛtvā sākṣānmaṇḍalaṃ sātarūpaṃ paścāttasya svecchayā nirvṛtiṃ ca /	kṛtvā sākṣāt maṇḍalam sātarūpam paścāt tasya sva icchayā nirvṛtim ca 
SA_XX_bsa017_u-28	sattvārthasyāpyastyabhāvo na vāsmin prādurbhāvo nirvṛtādasti yasmāt // Tra_13 //	sattva arthasya api asti abhāvaḥ na vā asmin prādurbhāvaḥ nirvṛtāt asti yasmāt 
