segmentnr	original	analyzed
SA_GR14_kbss_1-u-0	ajñāna-timirāndhasya	ajñāna timira andhasya 
SA_GR14_kbss_1-u-1	jñānāñjana-śalākayā	jñāna añjana śalākayā 
SA_GR14_kbss_1-u-2	cakṣur unmīlitaṃ yena	cakṣuḥ unmīlitam yena 
SA_GR14_kbss_1-u-3	tasmai śrī-gurave namaḥ	tasmai śrī gurave namaḥ 
SA_GR14_kbss_1-u-4	siṃha-skandhaṃ madhura-madhura-smera-gaṇḍa-sthalāntaṃ	siṃha skandham madhura madhura smera gaṇḍa sthala antam 
SA_GR14_kbss_1-u-5	durvijñeyojjvala-rasa-mayāścarya-nānā-vikāram	durvijñeya ujjvala rasa maya āścarya nānā vikāram 
SA_GR14_kbss_1-u-6	vibhrat kāntiṃ vikaca-kanakāmbhoja-garbhābhirāmām	vibhrat kāntim vikaca kanaka ambhoja garbha abhirāmām 
SA_GR14_kbss_1-u-7	ekībhūtam vapur avatu vo rādhayā mādhavasya	ekībhūtam vapuḥ avatu vaḥ rādhayā mādhavasya 
SA_GR14_kbss_1-u-8	(Caitanya-candrāmṛtam 13)	        
SA_GR14_kbss_1-u-9	śoṇa-snigdhāṅguli-dala-kulaṃ jāta-rāgaṃ parāgaiḥ	śoṇa snigdha aṅguli dala kulam jāta rāgam parāgaiḥ 
SA_GR14_kbss_1-u-10	śrī-rādhāyāḥ stana-mukulayoḥ kuṅkuma-kṣoda-rūpaiḥ	śrī rādhāyāḥ stana mukulayoḥ kuṅkuma kṣoda rūpaiḥ 
SA_GR14_kbss_1-u-11	bhakta-śraddhā-madhu-nakha-mahaḥ-puñja-kiñjalka-jālaṃ	bhakta śraddhā madhu nakham ahar puñja kiñjalka jālam 
SA_GR14_kbss_1-u-12	jaṅghānālaṃ caraṇa-kamalaṃ pātu naḥ pūtanāreḥ	jaṅghā nālam caraṇa kamalam pātu naḥ pūtanāreḥ 
SA_GR14_kbss_1-u-13	(Ānanda-vṛndāvana-campūḥ 1.2)	          
SA_GR14_kbss_1-u-14	bhakti-rasāmṛta-sindhau	        
SA_GR14_kbss_1-u-15	carataḥ paribhūta-kāla-jāla-bhiyaḥ	carataḥ paribhūta kāla jāla bhiyaḥ 
SA_GR14_kbss_1-u-16	bhakta-makarān aśīlita-	bhakta makarān aśīlita 
SA_GR14_kbss_1-u-17	mukti-nadīkān namasyāmi	muktinadīkān namasyāmi 
SA_GR14_kbss_1-u-18	(Bhakti-rasāmṛta-sindhu 1.1.4)	         
SA_GR14_kbss_1-u-19	śrī Gauracandra	śrī gauracandra 
SA_GR14_kbss_1-u-20	prage śrīvāsasya dvija-kula-ravair niṣku avare	prage śrīvāsasya dvija kula ravaiḥ avare 
SA_GR14_kbss_1-u-21	śruti-dhvāna-prakhyaiḥ sapadi gata-nidraṃ pulakitam	śruti dhvāna prakhyaiḥ sapadi gata nidram pulakitam 
SA_GR14_kbss_1-u-22	hareḥ pārśve rādhā-sthitim anubhavantaṃ nayana-jair	hareḥ pārśve rādhā sthitim anubhavantam nayanajaiḥ 
SA_GR14_kbss_1-u-23	jalaiḥ saṃsiktāṅgaṃ vara-kanaka-gauram bhaja manaḥ	jalaiḥ saṃsikta aṅgam vara kanaka gauram bhaja manaḥ 
SA_GR14_kbss_1-u-24	mūla-sūtra	mūlasūtra 
SA_GR14_kbss_1-u-25	rātryante trasta-vṛnderita-bahu-viravair bodhitau kīra-śārī-	rātri ante trasta vṛnda īrita bahu viravaiḥ bodhitau kīra śārī 
SA_GR14_kbss_1-u-26	padyair hṛdyair ahṛdyair api sukha-śayanād utthitau tau sakhībhiḥ	padyaiḥ hṛdyaiḥ ahṛdyaiḥ api sukha śayanāt utthitau tau sakhībhiḥ 
SA_GR14_kbss_1-u-27	dṛṣṭau hṛṣṭau tadātvodita-rati-lalitau kakkha ī-gīḥ saśaṅkau	dṛṣṭau hṛṣṭau tadātva udita rati lalitau sa śaṅkau 
SA_GR14_kbss_1-u-28	rādhā-kṛṣṇau satṛṣṇāv api nija-nija-dhāmny āpta-talpau smarāmi	rādhā kṛṣṇau sa tṛṣṇau api nija nija dhāmni āpta talpau smarāmi 
SA_GR14_kbss_1-u-29	(Govinda-līlāmṛtam 1.10)	        
