segmentnr	original	analyzed
SA_GK19_ksbhm10u-0	//gadāparva//	gadāparva 
SA_GK19_ksbhm10u-1	nārāyaṇaṃ namaskṛtya naraṃ caiva narottamam /	nārāyaṇam namaskṛtya naram ca eva narottamam 
SA_GK19_ksbhm10u-2	devīṃ sarasvatīṃ vyāsaṃ tato jayamudīrayet // Bhmj_10.1 //	devīm sarasvatīm vyāsam tatas jayam udīrayet 
SA_GK19_ksbhm10u-3	tato drauṇimukhā vīrāḥ samabhyetya rathāstrayaḥ /	tatas drauṇi mukhāḥ vīrāḥ samabhyetya rathāḥ trayaḥ 
SA_GK19_ksbhm10u-4	hradaṃ praviṣṭaṃ rājānamūcurmānadhanaṃ śaraiḥ // Bhmj_10.2 //	hradam praviṣṭam rājānam ūcuḥ māna dhanam śaraiḥ 
SA_GK19_ksbhm10u-5	rājannuttiṣṭha saṃgrāme jahi śatruṃ dhanurdhara /	rājan uttiṣṭha saṃgrāme jahi śatrum dhanurdhara 
SA_GK19_ksbhm10u-6	sahāsmābhirayaṃ kālo vikramasya yaśobhuvaḥ // Bhmj_10.3 //	saha asmābhiḥ ayam kālaḥ vikramasya yaśaḥ bhuvaḥ 
SA_GK19_ksbhm10u-7	iti śrutvā kurupatiḥ praśaṃsaṃstatparākramam /	iti śrutvā kuru patiḥ praśaṃsan tad parākramam 
SA_GK19_ksbhm10u-8	ūce prātaḥ samāśvāsya mama kṣatrocitā gatiḥ // Bhmj_10.4 //	ūce prātar samāśvāsya mama kṣatra ucitā gatiḥ 
SA_GK19_ksbhm10u-9	iti teṣāṃ samālāpaṃ śrutvā jñātvā suyodhanam /	iti teṣām samālāpam śrutvā jñātvā suyodhanam 
SA_GK19_ksbhm10u-10	śaśaṃsurbhīmasenāya lubdhakā dhanalubdhakāḥ // Bhmj_10.5 //	śaśaṃsuḥ bhīmasenāya lubdhakāḥ dhana lubdhakāḥ 
