segmentnr	original	analyzed
SA_MB_gitarthasamgrahaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_gitarthasamgrahaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00244	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_gitarthasamgrahaHK-2	Uniform title: bhagavadgītā	uniform title bhagavadgītā 
SA_MB_gitarthasamgrahaHK-3	Main title: bhagavadgītārthasaṃgraha	main title bhagavadgītā artha saṃgraha 
SA_MB_gitarthasamgrahaHK-4	Secondary title: Bhagavadgīta with the Commentary of Abhinavagupta	secondary title bhagavadgīta with the commentary of abhinavagupta 
SA_MB_gitarthasamgrahaHK-5	Commentator : abhinavagupta	commentatoḥ abhinavagupta 
SA_MB_gitarthasamgrahaHK-6	Editor : lakṣmaṇa ṛaina Brahmacārī	e ditoḥ lakṣmaṇaḥ brahmacārī 
SA_MB_gitarthasamgrahaHK-7	Description: The Bhagavadgītā with the commentary of Abhinavagupta.  Edited by Lakṣmaṇa  Raina Brahmacārī (Laksman Joo).	description the bhagavadgītā with the commentary of abhinavagupta edited by lakṣmaṇa brahmacārī laksman joo
SA_MB_gitarthasamgrahaHK-8	Notes: E-texts entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.	notes etexts entered by the staff of muktabodha under the direction of mark s g dyczkowski 
SA_MB_gitarthasamgrahaHK-9	Revision 0: February 05, 2012 .	revision february 
SA_MB_gitarthasamgrahaHK-10	Publisher : Kashmiri Pratap Steam Press	publisher 
SA_MB_gitarthasamgrahaHK-11	Publication year : 1933	publication year 
SA_MB_gitarthasamgrahaHK-12	Publication city : Shrinigar	publication citi shrinigar 
SA_MB_gitarthasamgrahaHK-13	Publication country : India	publication country india 
SA_MB_gitarthasamgrahaHK-14	gītārthasaṃgraha	       
SA_MB_gitarthasamgrahaHK-15	ya eṣa vitatasphuradvividhabhāvacakrātmakaḥ	yaḥ eṣa vitata sphurat vividha bhāva cakra ātmakaḥ 
SA_MB_gitarthasamgrahaHK-16	parasparavibhedavānviṣayatāmupāgacchati | yadekamayabhāvanāvaśata	paraspara vibhedavān viṣaya tām upāgacchati yat eka maya bhāvanā vaśata 
SA_MB_gitarthasamgrahaHK-17	etyabhedānvayaṃ sa śaṃbhuraśivāpaho jayati bodhabhāsāṃ nidhiḥ	eti abheda anvayam sa śaṃbhuḥ aśiva apahaḥ jayati bodha bhāsām nidhiḥ 
SA_MB_gitarthasamgrahaHK-18	dvaipāyanena muninā yadidaṃ vyadhāyi sāstraṃ	dvaipāyanena muninā yat idam vyadhāyi sa astram 
SA_MB_gitarthasamgrahaHK-19	sahasraśatasaṃmitamatra mokṣaḥ | mādhānyataḥ phalatayā	sahasra śata saṃmitam atra mokṣaḥ mādhānyataḥ phala tayā 
SA_MB_gitarthasamgrahaHK-20	prathitastadanya- dharmādi tasya paripoṣayituṃ pragītam || 1-2 ||	prathitaḥ tad anya dharma ādi tasya paripoṣayitum pragītam 
SA_MB_gitarthasamgrahaHK-21	mokṣaśca nāma sakalāpravibhāgarūpe	mokṣaḥ ca nāma sakala a pravibhāga rūpe 
SA_MB_gitarthasamgrahaHK-22	sarvajñasarvakaraṇādiśubhasvabhāve | ākāṅkṣya virahite	                                                                              
SA_MB_gitarthasamgrahaHK-23	bhagavatyadhīśe nityodite laya iyānprathiḥ samāsāt || 1-3 ||	bhagavati adhīśe nitya udite laye iyān prathiḥ samāsāt 
SA_MB_gitarthasamgrahaHK-24	yadyapyanyaprasaṅgeṣu mokṣo nāmātra gīyate | tathāpi	yadi api anya prasaṅgeṣu mokṣaḥ nāma atra gīyate tathā api 
SA_MB_gitarthasamgrahaHK-25	bhagavadgītāḥ samyaktatprāptidāyikāḥ || 1-4 ||	          
SA_MB_gitarthasamgrahaHK-26	tāsvanyaiḥ prāktanairvyākhyāḥ kṛtā yadyapi bhūyasā |	tāsu anyaiḥ prāktanaiḥ vyākhyāḥ kṛtāḥ yadi api bhūyasā 
SA_MB_gitarthasamgrahaHK-27	nyāyyastathāpyudyamo me tadgūḍhārthaprakāśakaḥ || 1-5 ||	nyāyyaḥ tathā api udyamaḥ me tad gūḍha artha prakāśakaḥ 
SA_MB_gitarthasamgrahaHK-28	bhaṭṭendurājādāmnāya vivicya ca ciraṃ dhiyā |	bhaṭṭa indurājāt āmnāya vivicya ca ciram dhiyā 
SA_MB_gitarthasamgrahaHK-29	kṛto'bhinavaguptena so'yaṃ gītārthasaṃgrahaḥ || 1-6 ||	kṛtaḥ abhinavaguptena saḥ ayam gīta artha saṃgrahaḥ 
SA_MB_gitarthasamgrahaHK-30	atha prathamo'dhyāyaḥ	atha prathamaḥ udhyāyaḥ 
SA_MB_gitarthasamgrahaHK-31	vidyāvidyātmanordvayorabhibhāvyābhibhāvakātmakatvaṃ	vidyā avidyā ātmanoḥ dvayoḥ abhibhāvya abhibhāvaka ātmaka tvam 
SA_MB_gitarthasamgrahaHK-32	pradarśayituṃ prathamādhyāyaprastāvaḥ |	pradarśayitum prathama adhyāya prastāvaḥ 
SA_MB_gitarthasamgrahaHK-33	nahyanutpannavidyāleśāvakāśa upadeśabhājanam nāpi	nahi anutpanna vidyā leśa avakāśaḥ upadeśa bhājanam nā api 
SA_MB_gitarthasamgrahaHK-34	nirmūlitasamastāvidyāprapañcaḥ ekakoṭiviśrāntasya tu tataḥ	nirmūlita samasta avidyā prapañcaḥ eka koṭi viśrāntasya tu tatas 
SA_MB_gitarthasamgrahaHK-35	koṭeścyāvayitumaśakyatvāt | ajñaviparyastayostu upadeśyatvaṃ	koṭeḥ cyāvayitum aśakya tvāt ajña viparyastayoḥ tu upadeśya tvam 
SA_MB_gitarthasamgrahaHK-36	yaducyate tatkvacideva | tathātvaunmukhyopadeṣṭavye'rthe	yat ucyate tat kvacid eva tathātva aunmukhya upadeṣṭavya īrthe 
SA_MB_gitarthasamgrahaHK-37	sandigdhataiva | ata eva saṃśayanirṇodaka evopadeśa iti	sandigdha tā eva atas eva saṃśaya nirṇodakaḥ eva upadeśaḥ iti 
SA_MB_gitarthasamgrahaHK-38	vidyāvidyāṅgasaṃghaṭṭamayaḥ saṃśaya ucyate |	vidyā avidyā aṅga saṃghaṭṭa mayaḥ saṃśayaḥ ucyate 
SA_MB_gitarthasamgrahaHK-39	devāsurasṛṣṭiśca vidyāvidyāmayīti tatkathopakramaṇameva	deva asura sṛṣṭiḥ ca vidyā avidyā mayī iti tad kathā upakramaṇam eva 
SA_MB_gitarthasamgrahaHK-40	mokṣamārgopadeśanam | jñānaṃ ca pradhānaṃ karmāṇi	mokṣa mārga upadeśanam jñānam ca pradhānam karmāṇi 
