segmentnr	original	analyzed
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00203	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-2	Uniform title: tridaśaḍāmaratantre siddhikaalīstotra	uniform title tridaśa ḍāmara tantre siddhikaalīstotra 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-3	Manuscript : NGMCP reel no. H 334/6	manuscript 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-4	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark sg dyczkowski 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-5	Release 0: February 12, 2010	relase february 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-6	Publication country : India	publication country india 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-7	cakrasya? me?raṇāt ||	cakrasya mā īraṇāt 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-8	vākyaṃ uthyaṃ cakrapūjā saṃpūrṇārthaṃdhāya? ||	vākyam uthyam cakra pūjā saṃpūrṇā arthaṃdhāya 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-9	pātraṇe kapuya || svānako kāyā o svāna viya || dakṣiṇākāya || nyāsalīnaṃ ||	dakṣiṇākāya nyāsa līnam 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-10	valivisarjjanaṃ || sūryasākṣi || śubham ||	vali visarjjanam sūrya sākṣi śubham 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-11	p. 1b) atha rāhugraha pūjā || oṃ rāhave kālāya sarpapratyadhidaivatāya	atha rāhu graha pūjā om rāhave kālāya sarpa pratyadhidaivatāya 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-12	idamāsanaṃ namaḥ || puṣpaṃ namaḥ || evaṃ vākya na ||	idam āsanam namaḥ puṣpam namaḥ evam 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-13	ai& bhrā& kara ṣaḍaṃga nyāsaḥ || ai& nīlasiṃhāsanāya namaḥ ||	ai bhrā kara ṣaḍaṃga nyāsaḥ ai nīlasiṃhāsanāya namaḥ 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-14	dhyānaṃ ||	dhyānam 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-15	ai& kṛṣṇāṃjanābhaṃ cārvyāṃ?gaṃ candrasūryakaradvayam |	                    
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-16	siṃhikāyāsutaḥ śāntiṃ karotu satataṃ tava ||	siṃhikāyā sutaḥ śāntim karotu satatam tava 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-17	rāhugrahasūttaya dhyāna puṣpaṃ namaḥ || āvāhanādi tryayāñjali ||	dhyāna puṣpam namaḥ āvāhana ādi 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-18	ai& bhrā& bhrī& bhro& saḥ dmlvrā& rāhave kālāya sarpa pratyadhi	ai bhrā bhrī bhro saḥ dmlvrā rāhave kālāya sarpa pratyadhi 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-19	daivatāyatryañjali puṣpa pāpu 5 || 3 ||	daivata āyatrī añjali puṣpa 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-20	p. 2) ādityādi navagraha pūjā || triśūramudrā || agulicandana || hākujajaṃkā ||	āditya ādi nava graha pūjā triśūra mudrā 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-21	nīla kālo svāna || 7 o se phala || rākhi cari naivyadya || svātake yāti pāna || khola	nīla kālo svāna  o se phala rākhi cari naivyadya svātake yāti pāna khola 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-22	siṃdhūya || hā kuyitāḍaghāta 8 ghela sabule dīpa || lā va ta dakṣiṇā || hi rā	dīpa lā va ta dakṣiṇā hi rā 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-23	dāgadāna || jaya || ai& bhrā& bhrī& bhro& saḥ ||	dāga dāna jaya ai bhrā bhrī bhro saḥ 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-24	stotra? ||	stotra 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-25	ataśī puṣpasaṃkāso nīlāṃjana nilepi vā | śakti dadātu vā nityaṃ	vā dadātu vā nityam 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-26	rāhuścandrārkkamarddanaḥ | atra gandhā? *? ||	rāhuḥ candra arkka marddanaḥ atra gandhā 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-27	p. 3a) oṃ namaḥ mahāmāyyai || oṃ asya śrī mahāmāryāṣṭaka stotra mantrasya	p a om namaḥ mahāmāyyai om asya śrī mahāmāryāṣṭaka stotra mantrasya 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-28	vararuci ṛṣiḥ anuṣṭupcchandaḥ śrīmahāmārī mahāśaktirddevatā oṃ kālī	vararuciḥ ṛṣiḥ anuṣṭubh chandaḥ śrī mahāmārī mahā śaktiḥ devatā om kālī 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-29	bījaṃ oṃ mahākālī śaktiḥ oṃ bhadrakālī kīlakaṃ mama mahāmārī	bījam om mahākālī śaktiḥ om bhadrakālī kīlakam mama mahāmārī 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-30	bhayabhūtapretapiśāca brahmarākṣasaḍākinī śākinī sarvopadrapadravaṇa	bhaya bhūta preta piśāca brahmarākṣasa ḍākinī śākinī sarva upadrapa dravaṇa 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-31	manakā mama yādhārama iṣṭakāmya siddhyarthe japedviniyogaḥ ||	siddhi arthe japet viniyogaḥ 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-32	iti kṛtāñjali || oṃ vararuci ṛṣaye namaḥ || śirasi || oṃ anuṣṭupcchandase namaḥ ||	iti kṛtāñjali om vararuci ṛṣaye namaḥ śirasi om anuṣṭubh chandase namaḥ 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-33	mukhe ||	mukhe 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-34	p. 3b) oṃ mahāmārī mahāśaktirddevatāya namaḥ || hṛdaya ||	om mahāmārī mahā śaktiḥ devatāya namaḥ hṛdaya 
SA_MBT_ridasadaamaratantresiddhikaaliistotramHK-35	oṃ kālī bījāya namaḥ | guhye || oṃ mahākālī śaktaye namaḥ || pādayo || oṃ	om kālī bījāya namaḥ guhye om mahākālī śaktaye namaḥ pādayoḥ om 
