segmentnr	original	analyzed
SA_MB_sivadrstiHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_sivadrstiHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00081	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_sivadrstiHK-2	Uniform title: śivadṛṣṭi	uniform title śiva dṛṣṭi 
SA_MB_sivadrstiHK-3	Secondary title: śivadṛṣṭivṛtti	secondary title śiva dṛṣṭi vṛtti 
SA_MB_sivadrstiHK-4	Author : somānanda	authoḥ somānanda 
SA_MB_sivadrstiHK-5	Alternate name : somānandanātha	alternate name soma ānanda nātha 
SA_MB_sivadrstiHK-6	Commentator : utpaladeva	commentatoḥ utpaladeva 
SA_MB_sivadrstiHK-7	Editor : śāstrī m k	e t itoḥ śāstrī m k 
SA_MB_sivadrstiHK-8	Description: E-text photographed from volume 54 of the Kashmir Series of Texts and Studies.	description etext photographed from volume of the kashmir series of texts and studies 
SA_MB_sivadrstiHK-9	Publisher : Research Department, Jammu and Kashmir State	publisher research depatment jammu and kashmir state 
SA_MB_sivadrstiHK-10	Publication year : 1934	publication year 
SA_MB_sivadrstiHK-11	Publication city : Srinagar	publication citi srinagar 
SA_MB_sivadrstiHK-12	Publication country : India	publication country india 
SA_MB_sivadrstiHK-13	śrī -	śrī 
SA_MB_sivadrstiHK-14	śivadṛṣṭiḥ	        
SA_MB_sivadrstiHK-15	śrīmatsomānandaviracitā	          
SA_MB_sivadrstiHK-16	śrīmahāmāheśvarotpaladevācāryaracitayā vṛttyopetā |	śrī mahā māheśvara utpaladeva ācārya racitayā vṛttyā upetā 
SA_MB_sivadrstiHK-17	prathamamāhnikam	prathamam āhnikam 
SA_MB_sivadrstiHK-18	cidākāśamaye svāṅge viśvālekhyavidhāyine |	cit ākāśa maye sva aṅge viśva ālekhya vidhāyine 
SA_MB_sivadrstiHK-19	sarvādbhutodbhavabhuve namo viṣamacakṣuṣe [1 ] || 1 ||	sarva adbhuta udbhava bhuve namaḥ viṣamacakṣuṣe     
SA_MB_sivadrstiHK-20	"1 	viṣamacakṣuṣe iti - yaddhi pramāṇaprameyalakṣaṇaṃ viśvaṃ"	viṣama cakṣuṣe iti yat hi pramāṇa prameya lakṣaṇam viśvam 
SA_MB_sivadrstiHK-21	tadbhedābhāsena mithyaiveti netradvitayena dyotyate bhagavatā |	tad bheda ābhāsena mithyā evā iti netra dvitayena dyotyate bhagavatā 
SA_MB_sivadrstiHK-22	paramārthastadvattāyāmapi svātmasphurattāmātrarūpatvādasya viśvasya	paramārthaḥ tadvat tāyām api sva ātma sphurat tā mātra rūpa tvāt asya viśvasya 
SA_MB_sivadrstiHK-23	na kāpi bhedakalaṅkadoṣakalpaneti tṛtīyanetreṇa dyotyata iti | tacca bhagavata	na kā api bheda kalaṅka doṣa kalpanā iti tṛtīya netreṇa dyotyate iti tat ca bhagavataḥ 
SA_MB_sivadrstiHK-24	evānyasya tu na bhedādhiṣṭhātṛtvāditi | tataśca tatraiva namaskāro yuktaḥ,	eva anyasya tu na bheda adhiṣṭhātṛ tvāt iti tatas ca tatra eva namaskāraḥ yuktaḥ 
