segmentnr	original	analyzed
MBratnatrayapariksaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBratnatrayapariksaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00009	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBratnatrayapariksaHK-2	Uniform title: āṣṭaprakaraṇa ratnatrayaparīkṣā	uniform title ratnatraya parīkṣā 
MBratnatrayapariksaHK-3	Main title: āṣṭaprakaraṇam ratnatrayaparīkṣā	āṣṭa prakaraṇam ratnatraya parīkṣā 
MBratnatrayapariksaHK-4	Secondary title: ratnatraya bhogakārikā nādakārikā mokṣakārikā paramokṣanirasakārikāḥ	bhoga kārikā nāda kārikā mokṣa kārikā para mokṣa nirasa kārikāḥ 
MBratnatrayapariksaHK-5	Author : śrīkaṇṭha	authoḥ śrīkaṇṭha 
MBratnatrayapariksaHK-6	Commentator : aghoraśiva	aghora śiva 
MBratnatrayapariksaHK-7	Editor : kṛṣṇa śāstrī	e ditoḥ kṛṣṇa śāstrī 
MBratnatrayapariksaHK-8	Description: E-text of the ratnatrayaparīkṣā from the ratnatraya bhogakārikā nādakārikā mokṣakārikā paramokṣanirasakārikāḥ in the devakottai series.	description etext of the ratnatraya parīkṣā from the ratnatraya bhoga kārikā nāda kārikā mokṣa kārikā para mokṣa nirasa kārikāḥ in the devakottai series
MBratnatrayapariksaHK-9	Notes: Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.    Revision 0: December 12, 2007  .	notes data entered by the staff muktabodha under the supervision of mark dyczkowski 
MBratnatrayapariksaHK-10	Publisher : śivāgama siddhānta paripalana saṅgham	publisher śiva āgama siddhānta paripalana saṅgham 
MBratnatrayapariksaHK-11	Publication year : 1925	publication year 
