segmentnr	original	analyzed
SA_GSP31_tatsuvru-0	Tattvasamāsasūtravṛttiḥ /	        
SA_GSP31_tatsuvru-1	pañcaviṃśatitattveṣu janmanā jñānamāptavān /	pañcaviṃśati tattveṣu janmanā jñānam āptavān 
SA_GSP31_tatsuvru-2	ādisṛṣṭau namastasmai kapilāya maharṣaye // 1 //	ādi sṛṣṭau namaḥ tasmai kapilāya mahā ṛṣaye 
SA_GSP31_tatsuvru-3	athātastattvasamāsākhyasāṅkhyasūtrāṇi vyākhyāsyāmaḥ /	atha atas tattva samāsa ākhya sāṅkhya sūtrāṇi vyākhyāsyāmaḥ 
SA_GSP31_tatsuvru-4	iha kaścidbrāhmaṇastrividhena duḥkhenābhibhūtaḥ sāṅkhyācāryaṃ kapilamaharṣiṃ śaraṇamupāgataḥ /	iha kaścid brāhmaṇaḥ trividhena duḥkhena abhibhūtaḥ sāṅkhya ācāryam kapila mahā ṛṣim śaraṇam upāgataḥ 
SA_GSP31_tatsuvru-5	svakulanāmagotrasvādhyāyaṃ nivedyāha /	sva kula nāma gotra svādhyāyam nivedya āha 
SA_GSP31_tatsuvru-6	bhagavan kimiha paraṃ kiṃ yāthātathyaṃ kiṃ kṛtvā kṛtakṛtyaḥ syāmiti /	bhagavan kim iha param kim yāthātathyam kim kṛtvā kṛtakṛtyaḥ syām iti 
SA_GSP31_tatsuvru-7	kapila uvāca kathayiṣyāmi /	kapilaḥ uvāca kathayiṣyāmi 
SA_GSP31_tatsuvru-8	aṣṭau prakṛtayaḥ // Tats_1 //	aṣṭau prakṛtayaḥ 
SA_GSP31_tatsuvru-9	ṣoḍaśa vikārāḥ // Tats_2 //	ṣoḍaśa vikārāḥ 
SA_GSP31_tatsuvru-10	puruṣaḥ // Tats_3 //	puruṣaḥ 
SA_GSP31_tatsuvru-11	traiguṇyam // Tats_4 //	traiguṇyam 
SA_GSP31_tatsuvru-12	sañcaraḥ // Tats_5 //	sañcaraḥ 
SA_GSP31_tatsuvru-13	pratisañcaraḥ // Tats_6 //	pratisañcaraḥ 
SA_GSP31_tatsuvru-14	adhyātmam adhibhūtam adhidaivataṃ ca // Tats_7 //	adhyātmam adhibhūtam adhidaivatam ca 
SA_GSP31_tatsuvru-15	pañcābhibuddhayaḥ // Tats_8 //	pañca abhibuddhayaḥ 
SA_GSP31_tatsuvru-16	pañcakarmayonayaḥ // Tats_9 //	pañca karma yonayaḥ 
SA_GSP31_tatsuvru-17	pañcavāyavaḥ // Tats_10 //	pañca vāyavaḥ 
