segmentnr	original	analyzed
SA_GS40_rasarnpu-0	Prathamaḥ paṭalaḥ	prathamaḥ paṭalaḥ 
SA_GS40_rasarnpu-1	yasmin sarvaṃ yataḥ sarvaṃ yaḥ sarvaṃ sarvataśca yaḥ /	yasmin sarvam yatas sarvam yaḥ sarvam sarvatas ca yaḥ 
SA_GS40_rasarnpu-2	yaśca sarvamayo nityaṃ tasmai sarvātmane namaḥ // Ras_1.1 //	yaḥ ca sarva mayaḥ nityam tasmai sarvātmane namaḥ 
SA_GS40_rasarnpu-3	kailāsaśikhare ramye nānāratnavibhūṣite /	kailāsa śikhare ramye nānā ratna vibhūṣite 
SA_GS40_rasarnpu-4	nānādrumalatākīrṇe guptasambandhavarjite // Ras_1.2 //	nānā druma latā ākīrṇe gupta sambandha varjite 
SA_GS40_rasarnpu-5	devadevaṃ sukhāsīnaṃ nīlakaṇṭhaṃ trilocanam /	devadevam sukha āsīnam nīlakaṇṭham trilocanam 
SA_GS40_rasarnpu-6	praṇamya śirasā devī pārvatī paripṛcchati // Ras_1.3 //	praṇamya śirasā devī pārvatī paripṛcchati 
SA_GS40_rasarnpu-7	śrīdevyuvāca	śrī devī uvāca 
SA_GS40_rasarnpu-8	devadeva mahādeva kāla kāmāṅgadāhaka /	devadeva mahādeva kāla kāma aṅga dāhaka 
SA_GS40_rasarnpu-9	kulakaulamahākaula- siddhakaulādināśana // Ras_1.4 //	kula kaula mahā kaula siddha kaula ādi nāśana 
SA_GS40_rasarnpu-10	tvatprasādācchrutaṃ sarvam aśeṣamavadhāritam /	tvad prasādāt śrutam sarvam aśeṣam avadhāritam 
SA_GS40_rasarnpu-11	yadi te 'ham anugrāhyā yadyahaṃ tava vallabhā // Ras_1.5 //	yadi te ham anugrāhyā yadi aham tava vallabhā 
SA_GS40_rasarnpu-12	sūcitā sarvatantreṣu yā punarna prakāśitā /	sūcitā sarva tantreṣu yā punar na prakāśitā 
SA_GS40_rasarnpu-13	jīvanmuktiriyaṃ nātha kīdṛśī vaktumarhasi // Ras_1.6 //	jīvanmuktiḥ iyam nātha kīdṛśī vaktum arhasi 
SA_GS40_rasarnpu-14	śrībhairava uvāca	śrī bhairavaḥ uvāca 
SA_GS40_rasarnpu-15	sādhu sādhu mahābhāge sādhu parvatanandini /	sādhu sādhu mahābhāge sādhu parvatanandini 
SA_GS40_rasarnpu-16	sādhu pṛṣṭaṃ tvayā devi bhaktānāṃ hitakāmyayā // Ras_1.7 //	sādhu pṛṣṭam tvayā devi bhaktānām hita kāmyayā 
SA_GS40_rasarnpu-17	ajarāmaradehasya śivatādātmyavedanam /	ajara amara dehasya śiva tādātmya vedanam 
SA_GS40_rasarnpu-18	jīvanmuktirmahādevi devānāmapi durlabhā // Ras_1.8 //	jīvanmuktiḥ mahādevi devānām api durlabhā 
SA_GS40_rasarnpu-19	piṇḍapāte ca yo mokṣaḥ sa ca mokṣo nirarthakaḥ /	piṇḍapāte ca yaḥ mokṣaḥ sa ca mokṣaḥ nirarthakaḥ 
SA_GS40_rasarnpu-20	piṇḍe tu patite devi gardabho 'pi vimucyate // Ras_1.9 //	piṇḍe tu patite devi gardabhaḥ vimucyate 
SA_GS40_rasarnpu-21	yadi muktirbhagakṣobhe kiṃ na muñcanti gardabhāḥ /	yadi muktiḥ bhaga kṣobhe kim na muñcanti gardabhāḥ 
SA_GS40_rasarnpu-22	ajāśca vṛṣabhāścaiva kiṃna muktā gaṇāmbike // Ras_1.10 //	ajāḥ ca vṛṣabhāḥ ca eva kiṃna muktāḥ gaṇa ambike 
SA_GS40_rasarnpu-23	tasmāt saṃrakṣayet piṇḍaṃ rasaiścaiva rasāyanaiḥ /	tasmāt saṃrakṣayet piṇḍam rasaiḥ ca eva rasāyanaiḥ 
SA_GS40_rasarnpu-24	śukramūtrapurīṣāṇāṃ yadi muktirniṣevaṇāt // Ras_1.11 //	śukra mūtra purīṣāṇām yadi muktiḥ niṣevaṇāt 
SA_GS40_rasarnpu-25	kiṃna muktā mahādevi śvānaśūkarajātayaḥ /	kiṃna muktāḥ mahādevi śvāna śūkara jātayaḥ 
SA_GS40_rasarnpu-26	ṣaḍdarśane 'pi muktistu darśitā piṇḍapātane // Ras_1.12 //	ṣaḍdarśane muktiḥ tu darśitā piṇḍapātane 
SA_GS40_rasarnpu-27	karāmalakavat sāpi pratyakṣaṃ nopalabhyate /	kara āmalaka vat sā api pratyakṣam na upalabhyate 
SA_GS40_rasarnpu-28	akathyamapi deveśi sadbhāvaṃ kathayāmi te // Ras_1.13 //	akathyam api deveśi sadbhāvam kathayāmi te 
SA_GS40_rasarnpu-29	śūnyapāpo mantrayājī na piṇḍaṃ dhārayet kvacit /	śūnya pāpaḥ mantra yājī na piṇḍam dhārayet kvacid 
SA_GS40_rasarnpu-30	devānāmapi deveśi durlabhaṃ piṇḍadhāraṇam // Ras_1.14 //	devānām api deveśi durlabham piṇḍa dhāraṇam 
SA_GS40_rasarnpu-31	kiṃ punarmānuṣāṇāṃ tu dharaṇītalavāsinām /	kim punar mānuṣāṇām tu dharaṇī tala vāsinām 
SA_GS40_rasarnpu-32	dharme naṣṭe kuto dharmaḥ dharme naṣṭe kutaḥ kriyā // Ras_1.15 //	dharme naṣṭe kutas dharmaḥ dharme naṣṭe kutas kriyā 
SA_GS40_rasarnpu-33	kriyānaṣṭe kuto yogaḥ yoge naṣṭe kuto gatiḥ /	kriyā naṣṭe kutas yogaḥ yoge naṣṭe kutas gatiḥ 
SA_GS40_rasarnpu-34	gatinaṣṭe kuto mokṣo mokṣe naṣṭe na kiṃcana // Ras_1.16 //	gati naṣṭe kutas mokṣaḥ mokṣe naṣṭe na kiṃcana 
SA_GS40_rasarnpu-35	śrīdevyuvāca	śrī devī uvāca 
SA_GS40_rasarnpu-36	jīvanmuktisvarūpaṃ tu devadeva śrutaṃ mayā /	jīvanmukti svarūpam tu devadeva śrutam mayā 
SA_GS40_rasarnpu-37	tatpratyupāyaṃ me brūhi yadyasti karuṇā mayi // Ras_1.17 //	tat prati upāyam me brūhi yadī asti karuṇā mayi 
SA_GS40_rasarnpu-38	śrībhairava uvāca	śrī bhairavaḥ uvāca 
SA_GS40_rasarnpu-39	karmayogena deveśi prāpyate piṇḍadhāraṇam /	karma yogena deveśi prāpyate piṇḍa dhāraṇam 
