segmentnr	original	analyzed
MBparaatantraHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBparaatantraHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00062	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBparaatantraHK-2	Uniform title: paraatantra	uniform title para atantra 
MBparaatantraHK-3	Main title: paraatantram	main title para atantram 
MBparaatantraHK-4	Notes: Data entered by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski.	notes data entered by the staff muktabodha under the supervision of mark s g dyczkowski 
MBparaatantraHK-5	Publication year : Pre-1900	publication year 
MBparaatantraHK-6	Publication country : India	publication country india 
MBparaatantraHK-7	parātantram	parātantram 
MBparaatantraHK-8	lephṭineṇṭa karnala	lephṭineṇṭa karnala 
MBparaatantraHK-9	śrī dhana śamśera jaṅga bahādura rāṇā	śrī dhana śamśera jaṅga bahādura rāṇā 
MBparaatantraHK-10	prakāśaka	prakāśaka 
MBparaatantraHK-11	caṇḍī kāryālaya prayāga-6	caṇḍī kāryālaya prayāga 
MBparaatantraHK-12	prathama saṃskaraṇa saṃvat 2016	prathama saṃskaraṇa saṃvat 
MBparaatantraHK-13	śrīlalitātripurasundaryai namaḥ	śrī lalitā tripurasundaryai namaḥ 
MBparaatantraHK-14	prathamaḥ paṭalaḥ	prathamaḥ paṭalaḥ 
MBparaatantraHK-15	bahusiddhisamākīrṇe śmaśāne karavīrake |	bahu siddhi samākīrṇe śmaśāne karavīrake 
MBparaatantraHK-16	tatra vīragaṇāḥ sarve mahāhallālahu/kṛte || 1 ||	tatra vīra gaṇāḥ sarve 
MBparaatantraHK-17	nivartitamahācakre yoge tridaśamaṇḍale |	nivartita mahā cakre yoge tridaśa maṇḍale 
MBparaatantraHK-18	mahāvṛnda mahāsphāla raṇaḍākinī yācite || 2 ||	mahā vṛnda mahā sphāla raṇa ḍākinī yācite 
MBparaatantraHK-19	brāhmyādyā mātaraścāṣṭau kṣetreśabhairavādayaḥ |	brāhmī ādyāḥ mātaraḥ ca aṣṭau kṣetreśa bhairava ādayaḥ 
MBparaatantraHK-20	gaṇeśa vaṭukā siddhā mātṛcakre tu melake || 3 ||	          
MBparaatantraHK-21	śrīnāthādigaṇāḥ sarve vīranāthāvatārike |	śrīnātha ādi gaṇāḥ sarve vīranātha avatārike 
MBparaatantraHK-22	siddhināthāvakāsena santoṣitakuleśvaram || 4 ||	siddhinātha avakāsena santoṣita kula īśvaram 
MBparaatantraHK-23	sarvabhūṣāṃ parityajya sānandollāsamānasam |	sarva bhūṣām parityajya sa ānanda ullāsa mānasam 
MBparaatantraHK-24	sāmarasyasthitaṃ devaṃ pṛcchate kulasundarī || 5 ||	sāmarasya sthitam devam pṛcchate kulasundarī 
MBparaatantraHK-25	śrī devyuvāca	śrī devī uvāca 
MBparaatantraHK-26	sarvaśāstroditaṃ jñānaṃ tvatprasādāt śrutaṃ mayā |	sarva śāstra uditam jñānam tvad prasādāt śrutam mayā 
MBparaatantraHK-27	yāmalāṣṭakapūrvaṃ tu tantrānekavidhāni ca || 6 ||	yāmala aṣṭaka pūrvam tu tantrān ekavidhāni ca 
