segmentnr	original	analyzed
SA_XX_asycsaru-0	pāpaṃ na kuryān manasā na vācā kāyena vā kiṃcana sarvaloke /	pāpam na kuryāt manasā na vācā kāyena vā kiṃcana sarva loke 
SA_XX_asycsaru-1	riktaḥ kāmaiḥ smṛtimān saṃprajānaṃ duḥkhaṃ na seveta anarthasaṃhitam // Śag_1.1	riktaḥ kāmaiḥ smṛtimān saṃprajānam duḥkham na seveta anartha saṃhitam 
SA_XX_asycsaru-2	ākhyeyasaṃjñinaḥ satvā ākhyeye 'smin pratiṣṭhitāḥ /	ākhyeya saṃjñinaḥ satvāḥ ākhyeye smin pratiṣṭhitāḥ 
SA_XX_asycsaru-3	ākhyeyam aparijñāya yogam āyānti mṛtyunaḥ // Śag_2.1	ākhyeyam a parijñāya yogam āyānti mṛtyunaḥ 
SA_XX_asycsaru-4	ākhyeyaṃ tu parijñāya ākhyātāraṃ na manyate /	ākhyeyam tu parijñāya ākhyātāram na manyate 
SA_XX_asycsaru-5	tad vai na vidyate tasya vadeyur yena taṃ pare // Śag_2.2	tat vai na vidyate tasya vadeyuḥ yena tam pare 
SA_XX_asycsaru-6	samo viśeṣa uta vāpi hīno yo manyate sa vivadeta tena /	samaḥ viśeṣaḥ uta vā api hīnaḥ yaḥ manyate sa vivadeta tena 
SA_XX_asycsaru-7	vidhātraye 'smin na vikampate yaḥ samo viśiṣṭaś ca na tasya bhavati // Śag_2.3	vidhā traye smin na vikampate yaḥ samaḥ viśiṣṭaḥ ca na tasya bhavati 
SA_XX_asycsaru-8	ācchidya tṛṣṇām iha nāmarūpe prahāya mānaṃ ca na saṃgam eti /	ācchidya tṛṣṇām iha nāma rūpe prahāya mānam ca na saṃgam eti 
SA_XX_asycsaru-9	taṃ śāntadhūmam anighaṃ nirāśaṃ nādrākṣus te devamanuṣyaloke /	tam śānta dhūmam anigham nirāśam na adrākṣuḥ te deva manuṣya loke 
SA_XX_asycsaru-10	iha bāhirataś ca // Śag_2.4	iha bāhirataḥ ca 
SA_XX_asycsaru-11	kāmarāgābhibhūtatvāc cittaṃ me paridahyate /	kāma rāga abhibhūta tvāt cittam me paridahyate 
SA_XX_asycsaru-12	aṃga me gautama brūhi śāntiṃ tvam anukaṃpayā // Śag_3.1	aṃga me gautama brūhi śāntim tvam anukaṃpayā 
SA_XX_asycsaru-13	viparyāsena saṃjñānāṃ cittaṃ te paridahyate /	viparyāsena saṃjñānām cittam te paridahyate 
SA_XX_asycsaru-14	nimittaṃ varjyatāṃ tasmāc chubhaṃ rāgopasaṃhitaṃ // Śag_3.2	nimittam varjyatām tasmāt śubham rāga upasaṃhitam 
SA_XX_asycsaru-15	aśubhāṃ bhāvaya sadā tvam ekāgraḥ susamāhitaḥ /	aśubhām bhāvaya sadā tvam ekāgraḥ su samāhitaḥ 
SA_XX_asycsaru-16	nirvāpayāśu rāgāgniṃ dahyase mā punaḥ punaḥ // Śag_3.3	nirvāpaya āśu rāga agnim dahyase mā punar punar 
SA_XX_asycsaru-17	saṃskārāvaratāṃ paśya duḥkhato 'nātmatas tathā /	saṃskāra avara tām paśya duḥkhataḥ na ātmataḥ tathā 
SA_XX_asycsaru-18	smṛtiṃ kāyagatāṃ kṛtvā nirvedabahulo bhava // Śag_3.4	smṛtim kāya gatām kṛtvā nirveda bahulaḥ bhava 
