segmentnr	original	analyzed
SA_GS25_amark3_u-0	amarakośa evaṃ nāmaliṅgānuśāsanaṃ kāṇḍa 3	amarakośe evam nāmaliṅga anuśāsanam kāṇḍa 
SA_GS25_amark3_u-1	tṛtīyaṃ sāmānyakāṇḍam /	tṛtīyam sāmānyakāṇḍam 
SA_GS25_amark3_u-2	atha viśeṣyanighnavargaḥ /	atha viśeṣya nighna vargaḥ 
SA_GS25_amark3_u-3	(3.0.1) viśeṣya nighnaiḥ saṃkīrṇair nānārthairavyayairapi	viśeṣya nighnaiḥ saṃkīrṇaiḥ nānā arthaiḥ avyayaiḥ api 
SA_GS25_amark3_u-4	(3.0.2) liṅgādi saṃgrahair vargāḥ sāmānye vargasaṃśrayāḥ	liṅga ādi saṃgrahaiḥ vargāḥ sāmānye varga saṃśrayāḥ 
SA_GS25_amark3_u-5	paribhāṣā /	paribhāṣā 
SA_GS25_amark3_u-6	(3.0.3) strīdārādyair yad viśeṣyaṃ yādṛśaiḥ prastutaṃ padaiḥ	strī dāra ādyaiḥ yat viśeṣyam yādṛśaiḥ prastutam padaiḥ 
SA_GS25_amark3_u-7	(3.0.4) guṇadravyakriyāśabdās tathā syus tasya bhedakāḥ	guṇa dravya kriyā śabdāḥ tathā syuḥ tasya bhedakāḥ 
SA_GS25_amark3_u-8	(3.1.5) viśeṣyanighnavargaḥ	viśeṣya nighna vargaḥ 
SA_GS25_amark3_u-9	(3.1.6) kṣemaṅkaro 'riṣṭatātiśśivatātiśśivaṅkaraḥ	kṣemaṅkaraḥ riṣṭatātiḥ śivatātiḥ śivaṅkaraḥ 
SA_GS25_amark3_u-10	(3.1.7) sukṛtī puṇyavān dhanyo mahecchas tu mahāśayaḥ	sukṛtī puṇyavān dhanyaḥ mahecchaḥ tu mahā āśayaḥ 
SA_GS25_amark3_u-11	(3.1.8) hṛdayāluḥ suhṛdayo mahotsāho mahodyamaḥ	            
SA_GS25_amark3_u-12	(3.1.9) pravīṇe nipuṇābhijñavijñaniṣṇātaśikṣitāḥ	pravīṇe nipuṇa abhijña vijña niṣṇāta śikṣitāḥ 
SA_GS25_amark3_u-13	(3.1.10) vaijñānikaḥ kṛtamukhaḥ kṛtī kuśala ityapi	vaijñānikaḥ kṛtamukhaḥ kṛtī kuśalaḥ iti api 
SA_GS25_amark3_u-14	(3.1.11) pūjyaḥ pratīkṣyaḥ sāṃśayikaḥ saṃśayāpannamānasaḥ	pūjyaḥ pratīkṣyaḥ sāṃśayikaḥ saṃśaya āpanna mānasaḥ 
SA_GS25_amark3_u-15	(3.1.12) dakṣiṇīyo dakṣiṇārhas tatra dakṣiṇya ityapi	dakṣiṇīyaḥ dakṣiṇā arhaḥ tatra dakṣiṇyaḥ iti api 
SA_GS25_amark3_u-16	(3.1.13) syur vadānyasthūlalakṣyadānaśauṇḍā bahuprade	syuḥ vadānya sthūlalakṣya dāna śauṇḍāḥ bahu prade 
SA_GS25_amark3_u-17	(3.1.14) jaivātṛkaḥ syādāyuṣmānantarvāṇis tu śāstravit	jaivātṛkaḥ syāt āyuṣmān antarvāṇiḥ tu śāstra vid 
SA_GS25_amark3_u-18	(3.1.15) parīkṣakaḥ kāraṇiko varadas tu samarddhakaḥ	            
SA_GS25_amark3_u-19	(3.1.16) harṣamāṇo vikurvāṇaḥ pramanā hṛṣṭamānasaḥ	harṣamāṇaḥ vikurvāṇaḥ pramanāḥ hṛṣṭa mānasaḥ 
SA_GS25_amark3_u-20	(3.1.17) durmanā vimanā antarmanāḥ syādutka unmanāḥ	durmanāḥ vimanāḥ antarmanāḥ syāt utkaḥ unmanāḥ 
SA_GS25_amark3_u-21	(3.1.18) dakṣiṇe saralodārau sukalo dātṛbhoktari	dakṣiṇe sarala udārau su kalaḥ dātṛ bhoktari 
SA_GS25_amark3_u-22	(3.1.19) tatpare prasitāsaktāviṣṭārthodyukta utsukaḥ	tad pare prasita āsakta āviṣṭa artha udyuktaḥ utsukaḥ 
