segmentnr	original	analyzed
SA_GSP30_abhiprvu-0	oṃ namaḥ saṃvidvapuṣe śivāya /	om namaḥ saṃvid vapuṣe śivāya 
SA_GSP30_abhiprvu-1	atha īśvarapratyabhijñāvimarśinī /	atha īśvarapratyabhijñāvimarśinī 
SA_GSP30_abhiprvu-2	nirābhāsātpūrṇādahamiti purā bhāsayati yad	nirābhāsāt pūrṇāt aham iti purā bhāsayati yat 
SA_GSP30_abhiprvu-3	dviśākhāmāśāste tadanu ca vibhaṅktuṃ nijakalām /	dvi śākhām āśāste tadanu ca vibhaṅktum nija kalām 
SA_GSP30_abhiprvu-4	svarūpādunmeṣaprasaraṇanimeṣasthitijuṣas-	svarūpāt unmeṣa prasaraṇa nimeṣa sthiti juṣaḥ 
SA_GSP30_abhiprvu-5	tadadvaitaṃ vande paramaśivaśaktyātma nikhilam //1//	tat advaitam vande parama śiva śakti ātma nikhilam 
SA_GSP30_abhiprvu-6	śrotraiyambakasadvaṃśamadhyamuktāmayasthiteḥ /	śrotra aiyambaka sat vaṃśa madhya mukta āmaya sthiteḥ 
SA_GSP30_abhiprvu-7	śrosomānandanāthasya vijñānapratibimbakam //2//	           
SA_GSP30_abhiprvu-8	anuttarānanyasākṣipumarthopāyamabhyadhāt /	anuttara an anya sākṣi pumartha upāyam abhyadhāt 
SA_GSP30_abhiprvu-9	īśvarapratyabhijñākhyaṃ yaḥ śāstraṃ yatsunirmalam //3//	īśvarapratyabhijñā ākhyam yaḥ śāstram yat su nirmalam 
SA_GSP30_abhiprvu-10	tatpraśiṣyaḥ karomyetāṃ tatsūtravivṛtiṃ laghum /	tad praśiṣyaḥ karomi etām tad sūtra vivṛtim laghum 
SA_GSP30_abhiprvu-11	buddhvābhinavagupto 'haṃ śrīmallakṣmaṇaguptataḥ //4//	buddhvā abhinavaguptaḥ ham śrīmat lakṣmaṇaguptataḥ 
SA_GSP30_abhiprvu-12	vṛttyā tātparyaṃ ṭīkayā tadvicāraḥ sūtreṣveteṣu granthakāreṇa dṛbdham /	vṛttyā tātparyam ṭīkayā tad vicāraḥ sūtreṣu eteṣu granthakāreṇa dṛbdham 
SA_GSP30_abhiprvu-13	tasmātsūtrārthaṃ mandabuddhīnpratītthaṃ samyagvyākhyāsye pratyabhijñāviviktyai //5//	tasmāt sūtra artham manda buddhīn prati ittham samyak vyākhyāsye pratyabhijñā viviktyai 
SA_GSP30_abhiprvu-14	sarvatrālpamatau yadvā kutrāpi sumahādhiyi /	sarvatra alpa matau yat vā kutra api su mahā dhiyi 
SA_GSP30_abhiprvu-15	na vānyatrāpi tu svātmanyeṣā syādupakāriṇī //6//	na vā anyatra api tu sva ātmani eṣā syāt upakāriṇī 
SA_GSP30_abhiprvu-16	granthakāraḥ aparokṣamātmadṛṣṭaśaktikāṃ parameśvaratanmayatāṃ paratra saṃcikramayiṣuḥ,	granthakāraḥ aparokṣam ātma dṛṣṭa śaktikām parameśvara tanmaya tām paratra saṃcikramayiṣuḥ 
SA_GSP30_abhiprvu-17	svatādātmyasamarpaṇapūrvam avighnena tatsampattiṃ manyamānaḥ,	sva tādātmya samarpaṇa pūrvam avighnena tad sampattim manyamānaḥ 
SA_GSP30_abhiprvu-18	parameśvarotkarṣaprahvatāparāmarśaśeṣatayā parameśvaratādātmyayogyatāpādanabuddhyāprayojanam āsūtrayatiḥ ----	                                 
SA_GSP30_abhiprvu-19	kathaṃcidāsādya maheśvarasya dāsyaṃ janasyāpyupakāramicchan /	kathaṃcid āsādya maheśvarasya dāsyam janasya api upakāram icchan 
SA_GSP30_abhiprvu-20	samastasaṃpatsamavāptihetuṃ tatpratyabhijñāmupapādayāmi // Ipk_1,1.1 //	samasta saṃpad samavāpti hetum tad pratyabhijñām upapādayāmi 
SA_GSP30_abhiprvu-21	iha prameśvaraṃ prati yā iyaṃ kāyavāṅmanasāṃ tadekaviṣayatāniyojanālakṣaṇā prahvatā sā namaskārasya arthaḥ /	iha prameśvaram prati yā iyam kāya vāc manasām tad eka viṣaya tā niyojanā lakṣaṇā prahva tā sā namaskārasya arthaḥ 
SA_GSP30_abhiprvu-22	sā ca tathā kartum ucitā prāmāṇikasya bhavati ,	sā ca tathā kartum ucitā prāmāṇikasya bhavati 
SA_GSP30_abhiprvu-23	yadi sarvato namaskaraṇīyasya utkarṣaṃ paśyet /	yadi sarvatas namaskaraṇīyasya utkarṣam paśyet 
SA_GSP30_abhiprvu-24	anyathā yuktim aparāmṛśataḥ aparamārthe 'pi namaskārodyatasya sāṃsārikajanamadhyapātitvameva / yathoktam @-----	anyathā yuktim aparāmṛśataḥ aparamārthe pi namaskāra udyatasya sāṃsārika jana madhyapāti tvam eva yathā uktam 
SA_GSP30_abhiprvu-25	{na vindanti paraṃ devaṃ vidyārāgeṇa rañjitāḥ /}	na vindanti param devam vidyā rāgeṇa rañjitāḥ 
SA_GSP30_abhiprvu-26	iti / tāvati hi māyīyāśuddhavidyārāgakalāsaṃcāryamāṇasya paśutvameva /	iti tāvati hi māyīya aśuddhavidyā rāga kalā saṃcāryamāṇasya paśu tvam eva 
SA_GSP30_abhiprvu-27	itarāpekṣayā tu katipayādhvottīrṇatayā samutkarṣo 'pi syāt / taduktam @-----	itara apekṣayā tu katipaya adhva uttīrṇa tayā samutkarṣaḥ syāt tat uktam 
SA_GSP30_abhiprvu-28	{kasya nāma karaṇairakṛtrimaiḥ paśyatastava vibhūtimakṣatām /	kasya nāma karaṇaiḥ akṛtrimaiḥ paśyataḥ tava vibhūtim akṣatām 
SA_GSP30_abhiprvu-29	vibhramādavarato 'pi jāyate tvāṃ vyudasya varadastutispṛhā //}	jāyate tvām vyudasya vara da stuti spṛhā 
SA_GSP30_abhiprvu-30	iti śrīmadvidyādhipatinā /	iti śrīmat vidyādhipatinā 
SA_GSP30_abhiprvu-31	etaśca āgamakāṇḍe nirūpayiṣyāmaḥ /	etaḥ ca āgama kāṇḍe nirūpayiṣyāmaḥ 
SA_GSP30_abhiprvu-32	tasmāt nikhilotkarṣaparāmarśanamapi tatra svīkāryam /	tasmāt nikhila utkarṣa parāmarśanam api tatra svīkāryam 
SA_GSP30_abhiprvu-33	yadyapi āyātadṛḍheśvaraśaktipātasya svayameveyamiyatī paramaśivabhūmirabhyeti hṛdayagocaram,	yadi api āyāta dṛḍheśvara śaktipātasya svayam eva iyam iyatī paramaśiva bhūmiḥ abhyeti hṛdaya gocaram 
SA_GSP30_abhiprvu-34	na tu atra svātmīyaḥ puruṣakāraḥ ko 'pi nirvahati,	na tu atra svātmīyaḥ puruṣakāraḥ kaḥ pi nirvahati 
SA_GSP30_abhiprvu-35	sarvasya tasya māyāmayatvenāndhatamasaprakhyasyāmāyīyaṃ śuddhaprakāśaṃ svapratidvandvinaṃ prati upāyat/	sarvasya tasya māyā maya tvena andhatamasa prakhyasya amāyīyam śuddha prakāśam sva pratidvandvinam prati upāyat 
SA_GSP30_abhiprvu-36	anupapatteḥ,	anupapatteḥ 
SA_GSP30_abhiprvu-37	vajigamiṣayā niḥśeṣotkarṣaviśeṣābhidhīyi-jayatyādiśabdānuvedhena parāmarśanīyam,	vaji gamiṣayā niḥśeṣa utkarṣa viśeṣa abhidhīyi jayati ādi śabda anuvedhena parāmarśanīyam 
SA_GSP30_abhiprvu-38	iti namaskāre ākṣepyaḥ /	iti namaskāre ākṣepyaḥ 
