segmentnr	original	analyzed
MBkalpavrksaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBkalpavrksaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00051	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBkalpavrksaHK-2	Uniform title: kalpavṛkṣa	uniform title kalpavṛkṣa 
MBkalpavrksaHK-3	Author : sāhib kaul	authoḥ sāhip kaul 
MBkalpavrksaHK-4	Alternate name : sāhiba kaula	alternate name sāhiba kaula 
MBkalpavrksaHK-5	Manuscript : manuscript no. 1353 of the Oriental Research Library, University campus, Hazaratbal, Srinagar.	manuscript manuscript no of the oriental research library university campus hazaratbal srinagar 
MBkalpavrksaHK-6	"Description: From manuscript no. 1353 of oriental research library university campus, hazaratbal, no. of folios			37 (pages: 74)"	description from manuscript no or oriental research library university campus hazaratbal no of folios pages 
MBkalpavrksaHK-7	"size of ms			25 x 17.3 cm. paper"	size or ms xc cm paper 
MBkalpavrksaHK-8	"language/script/condition	saMskrit/zarada/bad"	language script condition samskrit 
MBkalpavrksaHK-9	Notes: Transcribed by the staff of Muktabodha under the supervision of Mark S. G. Dyczkowski from an unpublished saiva manuscript by sāhib kaul who lived in Kashmir in the 19th century.	notes transcribed by the staff of muktabodha under the supervision of mark s g dyczkowski from an unpublished saiva manuscript by sāhib kaul who lived in kashmir in the century 
MBkalpavrksaHK-10	Revision 0: Dec. 6, 2008	revision dec 
MBkalpavrksaHK-11	Publication country : India	publication country india 
MBkalpavrksaHK-12	śrīgurave śivāyo namaḥ |	śrī gurave śivāyaḥ namaḥ 
MBkalpavrksaHK-13	śrīśrīśrīsevitāyai namaḥ |	śrī śrī śrī sevitāyai namaḥ 
MBkalpavrksaHK-14	śrīgaṇanāthāyo namaḥ |	śrī gaṇanāthāya namaḥ 
MBkalpavrksaHK-15	oṃ śrīmacchrīsvasvatantrānāśritanibhāga?	om 
MBkalpavrksaHK-16	paramaprakāśavimarśamayapāramaiśvaryānubhāvānubhāvuka-	                 
MBkalpavrksaHK-17	prathitasahitanijasahajaparamānandādvayamattā	                               
MBkalpavrksaHK-18	sāmānyaspanda uditoditaparamaśaktisāmrājyo rājarājeśvara jayasi	sāmānya spandaḥ udita udita parama śakti sāmrājyaḥ rājarāja īśvara jayasi 
MBkalpavrksaHK-19	paramaśivastvayamayam ||	parama śivaḥ tu ayam ayam 
MBkalpavrksaHK-20	oṃ svātantryaṃ svātmāntarbhāvaikanipuṇaṃ param |	om svātantryam sva ātma antarbhāva eka nipuṇam param 
MBkalpavrksaHK-21	parasthaṃ svaparātmā namantumastaṃ maheśvaram ||	para stham sva para ātmā namantum astam maheśvaram 
MBkalpavrksaHK-22	nijakalpavṛkṣavandetīkyāna grāhyanodanāvaśitaiḥ |	grāhya nodana avaśitaiḥ 
MBkalpavrksaHK-23	sāhibakaulapadasthairviraśyate svalpatāt padam? ||	sāhiba kaula pada sthaiḥ viraśyate padam 
MBkalpavrksaHK-24	iha khalu maruvāṭadeśaviśeṣādhipatimahārājayamevat	iha khalu maruvāṭa deśa viśeṣa adhipati mahā rāja yamevat 
MBkalpavrksaHK-25	siṃhābhidhānaprārthanāvaśīkṛta hṛdayena	siṃha abhidhāna prārthanā vaśīkṛta hṛdayena 
MBkalpavrksaHK-26	kaśmīradeśavaralabdhāvirbhāva sāhibakaulābhidhasnārāsakṛta	kaśmīra deśa vara labdha āvirbhāva 
MBkalpavrksaHK-27	sthitinā kenacana kalpavṛkṣabandhaṃ vyapadiśya	sthitinā kenacana kalpavṛkṣa bandham vyapadiśya 
MBkalpavrksaHK-28	brahmādvayaśivādvayamahādvayadṛṣṭīnāṃ	brahma advaya śiva advaya mahā dvaya dṛṣṭīnām 
MBkalpavrksaHK-29	sarvatantrasiddhāntatāṃ pratipādayituṃ śramo'yaṃ svalpo	sarva tantra siddhānta tām pratipādayitum śramaḥ yam 
MBkalpavrksaHK-30	bālabodhanārthaṃ vyadhāyi | ata eva	bāla bodhana artham vyadhāyi atas eva 
MBkalpavrksaHK-31	gūḍhārthasaṃskṛtapadaparihānam |	gūḍha artha saṃskṛta pada parihānam 
MBkalpavrksaHK-32	tatra tāsāṃ tisṛṇāṃ mahādṛṣṭīnāṃ	tatra tāsām tisṛṇām mahā dṛṣṭīnām 
MBkalpavrksaHK-33	mahādṛṣṭīnāmadvaitapratipādanameva paramārthaḥ |	mahā dṛṣṭīnām advaita pratipādanam eva paramārthaḥ 
MBkalpavrksaHK-34	kintuktatrāpi svasvadarśanārthaviśeṣo'pi pratipāditaḥ |	sva sva darśana artha viśeṣaḥ api pratipāditaḥ 
MBkalpavrksaHK-35	tadviśeṣavirodhaparihārārthasaṃvāsya yatnasya tata kṛtya ca?	tad viśeṣa virodha parihāra artha saṃvāsya yatnasya tata kṛtya ca 
MBkalpavrksaHK-36	tatrādau śrīmacchrīgusvasvatantretyādirupodghātaḥ |	tatra ādau śrīmat śrī gu sva svatantra ityādiḥ upodghātaḥ 
MBkalpavrksaHK-37	atrāyamarthaḥ | tvaṃ pratyabhijñayā svasammukhīnaḥ sadā	atra ayam arthaḥ tvam pratyabhijñayā sva sammukhīnaḥ sadā 
MBkalpavrksaHK-38	sannihitaśca | ayaṃ svānubhavasamasamayameva sākṣāt kṛtaḥ *?	sannihitaḥ ca ayam sva anubhava sama samayam eva sākṣāt kṛtaḥ 
MBkalpavrksaHK-39	svayamityanena | ahamiti paramārthaḥ | yathāvārasthā vāraṃ vāraṃ	svayam iti anena aham iti paramārthaḥ yathā vāra sthā vāram vāram 
MBkalpavrksaHK-40	pāraṃ ca pāraṃ vadanti | tatparasthāśca teṣāṃ vāraṃ pāraṃ	pāram ca pāram vadanti tad para sthāḥ ca teṣām vāram pāram 
MBkalpavrksaHK-41	teṣāṃ pāraṃ ca vādhaṃ hṛdaṃtiṃ  |	teṣām pāram ca vādham hṛdaṃtim 
MBkalpavrksaHK-42	yathācaika eva mānavaḥ pituḥ putraḥ putrasya pitā	yathā ca ekaḥ eva mānavaḥ pituḥ putraḥ putrasya pitā 
MBkalpavrksaHK-43	jāmātuḥ śvaśuraśca śurasya ca  jāmātā	jāmātuḥ śvaśuraḥ ca śurasya ca jāmātā 
MBkalpavrksaHK-44	ityevamādisambandhamayopyeka eva tathā tvamahamiti padayoḥ	iti evamādi sambandha mayaḥ ayaḥ api ekaḥ eva tathā tvam aham iti padayoḥ 
MBkalpavrksaHK-45	parasparaparyāyatvam ||	paraspara paryāya tvam 
MBkalpavrksaHK-46	svasya svasminnahamiti pratyayāt parasya ca tatproktatvaṃ	svasya svasmin aham iti pratyayāt parasya ca tad prokta tvam 
MBkalpavrksaHK-47	pratyayatasdve?nāhamityanusandhānāt | tasya ca pareṇa tvamiti	pratyayataḥ dvena aham iti anusandhānāt tasya ca pareṇa tvam iti 
MBkalpavrksaHK-48	vacanapratipādanāt | etadeva nirṇītaṃ ca vāsiṣṭhe yoge tvamahamiti	vacana pratipādanāt etat eva nirṇītam ca vāsiṣṭhe yoge tvam aham iti 
MBkalpavrksaHK-49	śabdābhyāmityādi |	śabdābhyām ityādi 
MBkalpavrksaHK-50	paramaśivaḥ paramā mokṣalakṣmīryasya sa paramaḥ pipatti	parama śivaḥ paramā mokṣa lakṣmīḥ yasya sa paramaḥ pipatti 
MBkalpavrksaHK-51	svāhantārasena svātantryarūpamanāśritādimahīparyantaṃ	svāhantā rasena svātantrya rūpam anāśrita ādi mahī paryantam 
