segmentnr	original	analyzed
SA_K01_prmosulu-0	Prātimokṣasūtram*	prātimokṣasūtram 
SA_K01_prmosulu-1	namo bhagavate vītarāgāya /	namaḥ bhagavate vīta rāgāya 
SA_K01_prmosulu-2	narendradevendrasuvanditena trilokavighuṣṭaviśālakīrtinā /	                                    
SA_K01_prmosulu-3	buddhena lokārthacareṇa tāyinā sudeśitaṃ prātimokṣaṃ vidunā // 1 //	buddhena loka artha careṇa tāyinā su deśitam prātimokṣam vidunā 
SA_K01_prmosulu-4	taṃ prātimokṣaṃ bhavaduḥkhamokṣaṃ śrutvāna dhīrāḥ sugatasya bhāṣitaṃ /	tam prātimokṣam bhava duḥkha mokṣam dhīrāḥ sugatasya bhāṣitam 
SA_K01_prmosulu-5	ṣaḍindriyasaṃvarasaṃvṛtatvāt karonti jātīmaraṇasya antaṃ // 2 //	ṣaṣ indriya saṃvara saṃvṛta tvāt karonti jātī maraṇasya antam 
SA_K01_prmosulu-6	cirasya labdhvā ratanāni trīṇi buddhotpādaṃ mānuṣikāñ ca śraddhāṃ /	cirasya labdhvā ratanāni trīṇi buddha utpādam mānuṣikām ca śraddhām 
SA_K01_prmosulu-7	dauḥśīlyavadyaṃ parivarjayitvā viśuddhaśīlā bhavathāpramattāḥ // 3 //	dauḥśīlya vadyam parivarjayitvā viśuddha śīlāḥ bhavatha apramattāḥ 
SA_K01_prmosulu-8	śīlena yukto śramaṇo 'tiveti śīlena yukto brāhmaṇo 'tiveti /	śīlena yuktaḥ śramaṇaḥ tivā iti śīlena yuktaḥ brāhmaṇaḥ tivā iti 
SA_K01_prmosulu-9	śīlena yukto naradevapūjyo śīlena yuktasya hi prātimokṣaṃ // 4 //	śīlena yuktaḥ śīlena yuktasya hi 
SA_K01_prmosulu-10	anekabuddhānumataṃ viśuddhaṃ śīlaṃ pratiṣṭhā dharaṇīva sānuṃ /	aneka buddha anumatam viśuddham śīlam pratiṣṭhā dharaṇī iva sānum 
SA_K01_prmosulu-11	udāhariṣyāmy ahaṃ saṃghamadhye hitāya lokasya sadevakasya // 5 //	udāhariṣyāmi aham saṃgha madhye hitāya lokasya sa devakasya 
SA_K01_prmosulu-12	[iti] upodghātaḥ //	iti upodghātaḥ 
SA_K01_prmosulu-13	kiṃ jīvitena teṣāṃ yeṣām ihākuśalamūlajālāni /	kim jīvitena teṣām yeṣām iha akuśala mūla jālāni 
SA_K01_prmosulu-14	pracchādayanti hṛdayaṃ gaganam iva samunnatā meghāḥ //	pracchādayanti hṛdayam gaganam iva samunnatāḥ meghāḥ 
SA_K01_prmosulu-15	atijīvitaṃ ca teṣāṃ yeṣām ihākuśalamūlajālāni /	ati jīvitam ca teṣām yeṣām iha akuśala mūla jālāni 
SA_K01_prmosulu-16	vilayaṃ vrajanti kṣipraṃ divasakarahatāndhakāram iva // 6-7 //	vilayam vrajanti kṣipram divasakara hata andhakāram iva 
SA_K01_prmosulu-17	kiṃ poṣadhena teṣāṃ ye te sāvadyaśīlacaritrāḥ /	kim poṣadhena teṣām ye te sāvadya śīla caritrāḥ 
SA_K01_prmosulu-18	jarāmaraṇapañjaragatā amaravitarkehi khādyanti //	jarā maraṇa pañjara gatāḥ amara vitarkehi khādyanti 
SA_K01_prmosulu-19	kāryaṃ ca poṣadhena teṣāṃ ye te anavadyaśīlacāritrāḥ /	kāryam ca poṣadhena teṣām ye te anavadya śīla cāritrāḥ 
SA_K01_prmosulu-20	jarāmaraṇāntakarā mārabalapramardanā dhīrāḥ // 8-9 //	jarā maraṇa anta karāḥ māra bala pramardanāḥ dhīrāḥ 
SA_K01_prmosulu-21	kiṃ poṣadhena teṣām alajjināṃ bhinnavṛttaśīlānāṃ /	kim poṣadhena teṣām a lajjinām bhinna vṛtta śīlānām 
SA_K01_prmosulu-22	mithyājīvaratānām asaraṇam iva carantānāṃ //	mithyā jīva ratānām a saraṇam iva carantānām 
SA_K01_prmosulu-23	kāryaṃ ca poṣadhena teṣāṃ lajjinām abhinnavṛttaśīlānāṃ /	kāryam ca poṣadhena teṣām lajjinām abhinna vṛtta śīlānām 
SA_K01_prmosulu-24	samyagjīvaratānām adhyāśayaśuddhaśīlānāṃ // 10-11 //	samyak jīva ratānām adhyāśaya śuddha śīlānām 
SA_K01_prmosulu-25	kiṃ poṣadhena teṣāṃ ye te duḥśīlapāpakarmāntāḥ /	kim poṣadhena teṣām ye te duḥśīla pāpa karmāntāḥ 
SA_K01_prmosulu-26	kuṇapam iva samudrato samutkṣiptāḥ śāstu prāvacanāt //	kuṇapam iva samudrato samutkṣiptāḥ śāstu prāvacanāt 
SA_K01_prmosulu-27	kāryaṃ ca poṣadhena teṣāṃ ye te traidhātuke anupaliptāḥ /	kāryam ca poṣadhena teṣām ye te traidhātuke an upaliptāḥ 
SA_K01_prmosulu-28	ākāśe viya pāṇi śuddhānāṃ vimuktacittānāṃ // 12-13 //	ākāśe śuddhānām vimukta cittānām 
SA_K01_prmosulu-29	kiṃ poṣadhena teṣāṃ ṣaḍindriyaṃ yehi yehi surakṣitaṃ nityaṃ /	kim poṣadhena teṣām ṣaṣ indriyam yehi yehi su rakṣitam nityam 
SA_K01_prmosulu-30	patitānāṃ māraviṣaye svagocaraṃ varjayantānāṃ //	patitānām māra viṣaye sva gocaram 
SA_K01_prmosulu-31	kāryaṃ ca poṣadhena teṣāṃ ṣaḍindriyaṃ yehi surakṣitaṃ nityaṃ /	kāryam ca poṣadhena teṣām ṣaṣ indriyam su rakṣitam nityam 
SA_K01_prmosulu-32	yuktānāṃ śāstur vacane jinavacane śāsanaratānāṃ // 14-15 //	yuktānām śāstuḥ vacane jina vacane śāsana ratānām 
SA_K01_prmosulu-33	kiṃ poṣadhena teṣām ātmaśīlehi ye hy upavadanti /	kim poṣadhena teṣām ye hi upavadanti 
SA_K01_prmosulu-34	sabrahmacāriṇaś ca śastā devamanuṣyāś ca duḥśīlāḥ //	sabrahmacāriṇaḥ ca śastāḥ deva manuṣyāḥ ca duḥśīlāḥ 
SA_K01_prmosulu-35	kāryaṃ ca poṣadhena teṣāṃ śīlehi nāsti gārhyaṃ /	kāryam ca poṣadhena teṣām śīle hi na asti gārhyam 
SA_K01_prmosulu-36	sarvatra nopavadyā vijñānāṃ vai sadevake loke // 16-17 //	sarvatra na upavadyā vijñānām vai sa devake loke  /
SA_K01_prmosulu-37	kiṃ poṣadhena teṣāṃ virāgitaṃ śāstuḥ śāsanaṃ yehi /	kim poṣadhena teṣām virāgitam śāstuḥ śāsanam yehi 
SA_K01_prmosulu-38	āsevitā ca yehi vipattīyo pañca cāpattīḥ //	āsevitā ca pañca ca āpattīḥ 
SA_K01_prmosulu-39	kāryaṃ ca poṣadhena teṣāṃ yuktānāṃ śāsane daśabalasya /	kāryam ca poṣadhena teṣām yuktānām śāsane daśabalasya 
SA_K01_prmosulu-40	sarvajñasya sarvadarśino maitrīpadā yehi paricīrṇāḥ // 18-19 //	sarvajñasya sarva darśinaḥ maitrī padāḥ paricīrṇāḥ 
SA_K01_prmosulu-41	yeṣāṃ ca vasati hṛdaye śāstā dharmo gaṇottamo /	yeṣām ca vasati hṛdaye śāstā dharmaḥ 
SA_K01_prmosulu-42	śikṣā uddeśo saṃvāso saṃbhogo śāstuno vacanaṃ //	śikṣā uddeśaḥ saṃvāsaḥ saṃbhogaḥ śāstunaḥ vacanam 
SA_K01_prmosulu-43	teṣām upoṣadho 'dya aparityaktāni yehi etāni /	teṣām a parityaktāni etāni 
SA_K01_prmosulu-44	paricarya dharmarājaṃ te yānti asaṃskṛtaṃ sthānaṃ // 20-21 //	paricarya dharmarājam te yānti asaṃskṛtam sthānam 
SA_K01_prmosulu-45	śuddhasya vai sadā phalguḥ sadā śuddhasya poṣadho /	śuddhasya vai sadā phalguḥ sadā śuddhasya poṣadho 
SA_K01_prmosulu-46	śuddhasya śucikarmasya sadā sampadyate vrataṃ // 22 //	śuddhasya śuci karmasya sadā sampadyate vratam 
SA_K01_prmosulu-47	yāvat sūtrapratikṣepo gaṇamadhye na bheṣyati /	yāvat sūtra pratikṣepaḥ gaṇa madhye na 
SA_K01_prmosulu-48	tāvat sthāsyati saddharmo sāmagrī ca gaṇottame // 23 //	tāvat sthāsyati sāmagrī ca gaṇa uttame 
SA_K01_prmosulu-49	yāvac ca deśayitāraḥ pratipattāraś ca dharmaratnasya /	yāvat ca deśayitāraḥ pratipattāraḥ ca dharma ratnasya 
SA_K01_prmosulu-50	tāvat sthāsyati saddharmmo hitāya sarvalokasya // 24 //	tāvat sthāsyati saddharmmaḥ hitāya sarva lokasya 
SA_K01_prmosulu-51	tasmāt samagrāḥ sahitāḥ sagauravāḥ bhaviyā anyamanyaṃ paricaratha /	tasmāt samagrāḥ sahitāḥ sa gauravāḥ anyam anyam paricaratha 
SA_K01_prmosulu-52	dharmarājam adhigacchatha nirvāṇam atandritā acyutam padam aśokam iti // 25 //	dharmarājam adhigacchatha nirvāṇam atandritāḥ acyutam padam aśokam iti 
SA_K01_prmosulu-53	(iti) vastu /	iti vastu 
SA_K01_prmosulu-54	PrMoSū(Mā-L)Einl. abhikrāntāḥ suvihitāḥ śuddhā nipuṇā anusaṅgāyanto upaniṣaṇṇā,	abhikrāntāḥ su vihitāḥ śuddhāḥ nipuṇāḥ upaniṣaṇṇā 
SA_K01_prmosulu-55	cāritāḥ śalākā,	cāritāḥ śalākā 
SA_K01_prmosulu-56	gaṇitā bhikḥū sīmāprāptā ettakā janāḥ /	gaṇitāḥ bhikṣū sīmāprāptāḥ ettakāḥ janāḥ 
SA_K01_prmosulu-57	anāgatānām āyuḥmanto bhikḥūṇāṃ cchandapāriśuddhim ārocettha,	anāgatānām āyuḥmantaḥ bhikḥūṇām chanda pāriśuddhim 
SA_K01_prmosulu-58	ārocitaṃ ca prativedetha /	ārocitam ca prativedetha 
SA_K01_prmosulu-59	ko bhikḥu bhikḥuṇīnāṃ cchandahārako?	kaḥ bhikṣu bhikḥuṇīnām 
SA_K01_prmosulu-60	nāsti cātra kaścid anupasaṃpanno nāsti utkḥiptako /	na asti ca atra kaścid an upasaṃpannaḥ na asti utkṛiptakaḥ 
SA_K01_prmosulu-61	nāsti mātṛghātī,	na asti mātṛ ghātī 
SA_K01_prmosulu-62	nāsti pitṛghātī /	na asti pitṛ ghātī 
SA_K01_prmosulu-63	nāsti arhantaghātako,	na asti arhanta ghātako 
SA_K01_prmosulu-64	nāsti saṃghabhedako,	na asti saṃgha bhedakaḥ 
SA_K01_prmosulu-65	nāsti tathāgatasya duḥṭacittarudhirotpādako /	na asti tathāgatasya 
SA_K01_prmosulu-66	nāsti bhikḥuṇīdūḥako /	na asti 
SA_K01_prmosulu-67	nāsti stainyasaṃvāsiko,	na asti stainyasaṃvāsikaḥ 
SA_K01_prmosulu-68	nāsti nānāsaṃvāsiko,	na asti nānāsaṃvāsikaḥ 
SA_K01_prmosulu-69	nāsti asaṃvāsiko /	na asti asaṃvāsikaḥ 
SA_K01_prmosulu-70	nāsti tīrthikāpakrāntako /	na asti 
SA_K01_prmosulu-71	nāsti svayaṃsannaddhako /	na asti svayaṃsannaddhakaḥ 
SA_K01_prmosulu-72	tad evaṃ samanvāharantu bhagavato śrāvakāṇāṃ nityaviśuddhānāṃ pariśuddhaśīlānāṃ /	tat evam samanvāharantu bhagavataḥ śrāvakāṇām nitya viśuddhānām pariśuddha śīlānām 
SA_K01_prmosulu-73	śṛṇotu me bhante saṃgho Ō adya saṃghasya cāturdaśiko vā sandhipoṣadho vā viśuddhinakṣatraṃ /	śṛṇotu me bhante saṃghaḥ adya saṃghasya cāturdaśikaḥ vā sandhi poṣadhaḥ vā viśuddhi nakṣatram 
SA_K01_prmosulu-74	ettakaṃ ṛtusya nirgataṃ /	ettakam ṛtusya nirgatam 
SA_K01_prmosulu-75	etta[ka]m avaśiṣṭaṃ /	ettakam avaśiṣṭam 
SA_K01_prmosulu-76	kiṃ saṃghasya pūrvakṛtyaṃ?	kim saṃghasya pūrva kṛtyam 
SA_K01_prmosulu-77	alpakṛtyo bhagavataḥ śrāvakasaṃgho so bhavati /	alpa kṛtyaḥ bhagavataḥ śrāvaka saṃghaḥ saḥ bhavati 
SA_K01_prmosulu-78	śṛṇotu me bhante saṃgho Ō adya saṃghasya pāñcadaśiko poṣadho viśuddhinakṣatraṃ /	śṛṇotu me bhante saṃghaḥ adya saṃghasya pāñcadaśikaḥ poṣadhaḥ viśuddhi nakṣatram 
SA_K01_prmosulu-79	yadi saṃghasya prāptakālaṃ saṃgho imasmin pṛthivīpradeśe yāvatakaṃ bhikṣusaṃghenābhigṛhītaṃ	yadi saṃghasya prāpta kālam saṃghaḥ imasmin pṛthivī pradeśe yāvatakam bhikṣu saṃghena abhigṛhītam 
SA_K01_prmosulu-80	samantanavyāmamātraṃ atrāntare pāñcadaśikaṃ poṣadhaṃ kuryāt prātimokṣaṃ ca sūtram uddiśeyyā /	samantana vyāma mātram atra antare pāñcadaśikam poṣadham kuryāt prātimokṣam ca sūtram 
SA_K01_prmosulu-81	ovayikā eṣā jñaptiḥ /	ovayikā eṣā jñaptiḥ 
