segmentnr	original	analyzed
SA_XX_bsa007_u-0	(Dhs, Vaidya 329)	dhs vaidya 
SA_XX_bsa007_u-1	Dharmasaṃgrahaḥ / (Dhs)	      
SA_XX_bsa007_u-2	// namo ratnatrayāya //	namaḥ ratnatrayāya 
SA_XX_bsa007_u-3	ratnatrayaṃ namaskṛtya sarvasattvahitodayam /	ratnatrayam namaskṛtya sarva sattva hita udayam 
SA_XX_bsa007_u-4	kathyate mohanāśāya dharmasārasamuccayaḥ //	kathyate moha nāśāya dharma sāra samuccayaḥ 
SA_XX_bsa007_u-5	1. tatra prathamaṃ tāvat trīṇi ratnāni /	tatra prathamam tāvat trīṇi ratnāni 
SA_XX_bsa007_u-6	tathadyā - buddho dharmaḥ saṃghaśceti //	tathā yā buddhaḥ dharmaḥ saṃghaḥ ca iti 
SA_XX_bsa007_u-7	2. trīṇi yānāni /	trīṇi yānāni 
SA_XX_bsa007_u-8	[tadyathā -] śrāvakayānam,	tat yathā śrāvaka yānam 
SA_XX_bsa007_u-9	pratyekabuddhayānam,	pratyekabuddha yānam 
SA_XX_bsa007_u-10	mahāyānaṃ ceti //	mahāyānam ca iti 
SA_XX_bsa007_u-11	3. pañca buddhāḥ /	pañca buddhāḥ 
SA_XX_bsa007_u-12	tadyathā - vairocanaḥ,	tat yathā vairocanaḥ 
SA_XX_bsa007_u-13	akṣobhyaḥ,	akṣobhyaḥ 
SA_XX_bsa007_u-14	ratnasaṃbhavaḥ,	       
SA_XX_bsa007_u-15	amitābhaḥ,	amita ābhaḥ 
SA_XX_bsa007_u-16	amoghasiddhiśceti //	amogha siddhiḥ ca iti 
SA_XX_bsa007_u-17	4. catasro devyaḥ /	catasraḥ devyaḥ 
SA_XX_bsa007_u-18	tadyathā - rocanī,	tat yathā rocanī 
SA_XX_bsa007_u-19	māmakī,	māmakī 
SA_XX_bsa007_u-20	pāṇḍurā, tārā ceti //	pāṇḍurā tārā ca iti 
SA_XX_bsa007_u-21	5. pañca rakṣā /	pañca rakṣā 
SA_XX_bsa007_u-22	tadyathā - pratisarā,	tat yathā pratisarā 
SA_XX_bsa007_u-23	sāhasrapramardanī,	sāhasrapramardanī 
SA_XX_bsa007_u-24	mārīcī,	mārīcī 
SA_XX_bsa007_u-25	mantrānusāriṇī,	        
SA_XX_bsa007_u-26	śīlavatī ceti //	śīlavatī ca iti 
SA_XX_bsa007_u-27	6. sapta tathāgatāḥ /	sapta tathāgatāḥ 
SA_XX_bsa007_u-28	tadyathā - vipaśyī,	tat yathā vipaśyī 
SA_XX_bsa007_u-29	śikhī,	śikhī 
SA_XX_bsa007_u-30	viśvabhūḥ,	viśva bhūḥ 
SA_XX_bsa007_u-31	krakucchandaḥ,	kraku chandaḥ 
SA_XX_bsa007_u-32	kanakamuniḥ,	  
SA_XX_bsa007_u-33	kāśyapaḥ,	kāśyapaḥ 
SA_XX_bsa007_u-34	śākyamuniśceti //	śākyamuniḥ ca iti 
SA_XX_bsa007_u-35	7. catvāro lokapālāḥ /	catvāraḥ lokapālāḥ 
SA_XX_bsa007_u-36	tadyathā - dhṛtarāṣṭraḥ,	tat yathā dhṛtarāṣṭraḥ 
SA_XX_bsa007_u-37	virūpākṣaḥ,	virūpa akṣaḥ 
SA_XX_bsa007_u-38	virūḍhakaḥ,	virūḍhakaḥ 
SA_XX_bsa007_u-39	kuberaśceti //	kuberaḥ ca iti 
SA_XX_bsa007_u-40	8. aṣṭau lokapālāḥ /	aṣṭau lokapālāḥ 
SA_XX_bsa007_u-41	tadyathā - indraḥ,	tat yathā indraḥ 
SA_XX_bsa007_u-42	yamaḥ,	yamaḥ 
SA_XX_bsa007_u-43	varaṇaḥ,	varaṇaḥ 
SA_XX_bsa007_u-44	kuberaḥ,	kuberaḥ 
SA_XX_bsa007_u-45	īśānaḥ,	īśānaḥ 
SA_XX_bsa007_u-46	agniḥ,	agniḥ 
SA_XX_bsa007_u-47	nairṛtaḥ, vāyuriti //	nairṛtaḥ vāyuḥ iti 
SA_XX_bsa007_u-48	9. daśa lokapālāḥ /	daśa lokapālāḥ 
SA_XX_bsa007_u-49	aṣṭalokapālādhikamūrdhvaṃ brahmā adhaḥ kṛṣṇaḥ //	aṣṭa lokapāla adhikam ūrdhvam brahmā adhas kṛṣṇaḥ 
SA_XX_bsa007_u-50	10. caturdaśa lokapālāḥ /	caturdaśa lokapālāḥ 
SA_XX_bsa007_u-51	tadyathā - daśalokapālasakalam,	tat yathā daśa lokapāla sakalam 
