segmentnr	original	analyzed
SA_K10_bsu038_u-0	Āryasāgaranāgarājaparipṛcchā Nāma Mahāyānasūtram = Sāgara Saṃskṛte	ārya sāgaranāgarājaparipṛcchā nāma mahāyāna sūtram sāgara saṃskṛte 
SA_K10_bsu038_u-1	Punaruddhṛtam namaḥ sarvabuddhabodhisattvebhyaḥ /	punar uddhṛtam namaḥ sarva buddha bodhisattvebhyaḥ 
SA_K10_bsu038_u-2	evaṃ mayā śrutam - ekasmin samaye bhagavān buddhaḥ sāgaranāgarājāvasathe viharati sma sārddhaṃ sārdhadvādaśaśatabhikṣūṇāṃ mahāsaṅghena bahubhiśca  #	evam mayā śrutam ekasmin samaye bhagavān buddhaḥ sāgara nāga rāja āvasathe viharati sma sārddham sārdha dvādaśa śata bhikṣūṇām mahā saṅghena bahubhiḥ ca 
SA_K10_bsu038_u-3	bodhisattvamahāsattvaiḥ /	bodhisattva mahāsattvaiḥ 
SA_K10_bsu038_u-4	tasmin samaye bhagavān buddhaḥ sāgaranāgarājamavocat - nāgādhipate,	tasmin samaye bhagavān buddhaḥ sāgara nāga rājam avocat nāga adhipate 
SA_K10_bsu038_u-5	caturṇāṃ dharmoddānānāmabhidhāne kriyamāṇe tadabhidhānena caturaśītidharmaskandhasahasrāṇāmabhidhānaṃ kṛtaṃ bhavati /	caturṇām dharma uddānānām abhidhāne kriyamāṇe tad abhidhānena caturaśīti dharma skandha sahasrāṇām abhidhānam kṛtam bhavati 
SA_K10_bsu038_u-6	katamāni catvāri? tathāhi -	katamāni catvāri tathā hi 
SA_K10_bsu038_u-7	sarveṣāṃ saṃskārāṇām anityatāyāṃ bodhisattvairmahāsattvairnirdiṣṭamakṣayajñānaṃ pravartate /	sarveṣām saṃskārāṇām anitya tāyām bodhisattvaiḥ mahāsattvaiḥ nirdiṣṭam akṣaya jñānam pravartate 
SA_K10_bsu038_u-8	sarveṣāṃ sāsravāṇāṃ dharmāṇāṃ duḥkhatāyāṃ bodhisattvairmahāsattvairnirdiṣṭamakṣayajñānaṃ pravartate /	sarveṣām sa āsravāṇām dharmāṇām duḥkha tāyām bodhisattvaiḥ mahāsattvaiḥ nirdiṣṭam akṣaya jñānam pravartate 
SA_K10_bsu038_u-9	sarveṣāṃ dharmāṇām anātmatāyāṃ bodhisattvairmahāsattvairnirdiṣṭamakṣayajñānaṃ pravartate /	sarveṣām dharmāṇām anātma tāyām bodhisattvaiḥ mahāsattvaiḥ nirdiṣṭam akṣaya jñānam pravartate 
SA_K10_bsu038_u-10	nirvāṇasya śāntatāyāṃ bodhisattvairmahāsattvairnirdiṣṭamakṣayajñānaṃ pravartate /	nirvāṇasya śānta tāyām bodhisattvaiḥ mahāsattvaiḥ nirdiṣṭam akṣaya jñānam pravartate 
SA_K10_bsu038_u-11	nāgādhipate,	nāga adhipate 
SA_K10_bsu038_u-12	eteṣāṃ caturṇāṃ dharmoddānānāmabhidhāne kriyamāṇe tadabhidhānena caturaśītidharmaskandhasahasrāṇāmabhidhānaṃ kṛtaṃ bhavati /	eteṣām caturṇām dharma uddānānām abhidhāne kriyamāṇe tad abhidhānena caturaśīti dharma skandha sahasrāṇām abhidhānam kṛtam bhavati 
SA_K10_bsu038_u-13	idamavocat bhagavān /	idam avocat bhagavān 
SA_K10_bsu038_u-14	āttamanaso bhikṣavaḥ sarve ca bodhisattvā bhagavato bhāṣitamabhyanandanniti /	ātta manasaḥ bhikṣavaḥ sarve ca bodhisattvāḥ bhagavataḥ bhāṣitam abhyanandan iti 
SA_K10_bsu038_u-15	// āryasāgaranāgarājaparipṛcchānāma mahāyānasūtraṃ samāptam //	ārya sāgara nāga rājaparipṛcchā nāma mahāyāna sūtram samāptam 
