segmentnr	original	analyzed
SA_GP12_garup3_u-0	śrīgaruḍamahāpurāṇam	           
SA_GP12_garup3_u-1	śrīgaṇeśāyanamaḥ /	śrī gaṇeśāya namaḥ 
SA_GP12_garup3_u-2	śrīlakṣmīnṛsiṃhāya namaḥ /	śrī lakṣmī nṛsiṃhāya namaḥ 
SA_GP12_garup3_u-3	śrīdattātreyāya namaḥ /	śrī dattātreyāya namaḥ 
SA_GP12_garup3_u-4	śrīvedavyāsāya namaḥ /	śrī vedavyāsāya namaḥ 
SA_GP12_garup3_u-5	śrīhayagrīvāya namaḥ /	śrī hayagrīvāya namaḥ 
SA_GP12_garup3_u-6	atha gāruḍe brahmakāṇḍastṛtīya ārabhyate /	atha gāruḍe brahmakāṇḍaḥ tṛtīyaḥ ārabhyate 
SA_GP12_garup3_u-7	oṃ mallānāmaśanirnṛṇāṃ naravaraḥ strīṇāṃ smaro mūrtimān gopānāṃ svajano 'satāṃ kṣitibhṛtāṃ śāstā svapitroḥ śiśuḥ /	om mallānām aśaniḥ nṛṇām nara varaḥ strīṇām smaraḥ mūrtimān gopānām sva jano satām kṣitibhṛtām śāstā sva pitroḥ śiśuḥ 
SA_GP12_garup3_u-8	mṛtyurbhojapatervidhātṛvihita stattvaṃ paraṃ yogināṃ vṛṣṇīnāṃ ca patiḥ sadaiva śuśubhe raṅge 'cyutaḥ sāgrajaḥ // GarP_3,1.1 //	mṛtyuḥ bhoja pateḥ vidhātṛ vihitaḥ stattvam param yoginām vṛṣṇīnām ca patiḥ sadā eva śuśubhe raṅge cyutaḥ sāgrajaḥ 
SA_GP12_garup3_u-9	namo nārāyaṇāyeti tasmai vai mūlarūpiṇe /	namaḥ nārāyaṇāya iti tasmai vai mūla rūpiṇe 
SA_GP12_garup3_u-10	namaskṛtya pravakṣyāmi nārāyaṇakathāmimām // GarP_3,1.2 //	namaskṛtya pravakṣyāmi nārāyaṇa kathām imām 
SA_GP12_garup3_u-11	śaunakādyā mahātmāno hyṛṣayo brahmavādinaḥ /	śaunaka ādyāḥ mahātmānaḥ hi ṛṣayaḥ brahma vādinaḥ 
SA_GP12_garup3_u-12	naimiṣākhye mahāpuṇye tapastepurmahattaram // GarP_3,1.3 //	naimiṣa ākhye mahā puṇye tapaḥ tepuḥ mahattaram 
SA_GP12_garup3_u-13	jitendriyā jitāhārāḥ saṃtaḥ satyaparāyaṇāḥ /	jita indriyāḥ jita āhārāḥ saṃtaḥ satya parāyaṇāḥ 
SA_GP12_garup3_u-14	yajantaḥ parayā bhaktyā viṣṇumādyaṃ jagadgurum // GarP_3,1.4 //	yajantaḥ parayā bhaktyā viṣṇum ādyam jagadgurum 
SA_GP12_garup3_u-15	gṛṇantaḥ paramaṃ brahma jagaccakṣurmahaujasaḥ /	gṛṇantaḥ paramam brahma jagaccakṣuḥ mahā ojasaḥ 
SA_GP12_garup3_u-16	sarvaśāstrārthatattvajñāstepurnaimiṣa kānane // GarP_3,1.5 //	sarva śāstra artha tattva jñāḥ tepuḥ naimiṣa kānane 
SA_GP12_garup3_u-17	yajñairyajñapatiṃ kecijjñānairjñānātmakaṃ param /	yajñaiḥ yajñapatim kecid jñānaiḥ jñāna ātmakam param 
SA_GP12_garup3_u-18	kecitparamayā bhaktyā nārāyaṇamapūjayan // GarP_3,1.6 //	kecid paramayā bhaktyā nārāyaṇam apūjayan 
SA_GP12_garup3_u-19	ekadā tu mahātmānaḥ samājaṃ cakruruttamāḥ /	ekadā tu mahātmānaḥ samājam cakruḥ uttamāḥ 
SA_GP12_garup3_u-20	dharmārthakāmamokṣāṇāmupāyaṃ jñātumicchavaḥ // GarP_3,1.7 //	dharma artha kāma mokṣāṇām upāyam jñātum icchavaḥ 
SA_GP12_garup3_u-21	ṣadviṃśatisahasrāṇi munīnāmūrdhvaretasām /	ṣadviṃśati sahasrāṇi munīnām ūrdhvaretasām 
SA_GP12_garup3_u-22	teṣāṃ śiṣyapraśiṣyāṇāṃ saṃkhyā vaktuṃ na śaṅkyate // GarP_3,1.8 //	teṣām śiṣya praśiṣyāṇām saṃkhyā vaktum na śaṅkyate 
SA_GP12_garup3_u-23	munayo bhāvitātmāno militāste mahojasaḥ /	munayaḥ bhāvitātmānaḥ militāḥ te mahā ojasaḥ 
SA_GP12_garup3_u-24	lokānugrahakartāro vītarāgā vimatsarāḥ // GarP_3,1.9 //	loka anugraha kartāraḥ vīta rāgāḥ vimatsarāḥ 
SA_GP12_garup3_u-25	kathaṃ harau manuṣyāṇāṃ bhaktiravyabhicāriṇī /	katham harau manuṣyāṇām bhaktiḥ avyabhicāriṇī 
SA_GP12_garup3_u-26	kena sidhyettu sakalaṃ karma trividhamātmanaḥ // GarP_3,1.10 //	kena sidhyet tu sakalam karma trividham ātmanaḥ 
SA_GP12_garup3_u-27	ityevaṃ praṣṭumātmānamudyatānprekṣya śaunakaḥ /	iti evam praṣṭum ātmānam udyatān prekṣya śaunakaḥ 
SA_GP12_garup3_u-28	sāṃja lirvākyamāha sma vinayāvanataḥ sudhīḥ // GarP_3,1.11 //	sa aṃja liḥ vākyam āha sma vinaya avanataḥ sudhīḥ 
SA_GP12_garup3_u-29	śaunaka uvāca /	śaunakaḥ uvāca 
SA_GP12_garup3_u-30	āste siddhāśrame puṇye sūtaḥ paurāṇikottamaḥ /	āste siddhāśrame puṇye sūtaḥ paurāṇika uttamaḥ 
SA_GP12_garup3_u-31	sa etadakhilaṃ vetti vyāsaśiṣyo yatīśvaraḥ // GarP_3,1.12 //	saḥ etat akhilam vetti vyāsa śiṣyaḥ yati īśvaraḥ 
SA_GP12_garup3_u-32	tasmāttameva pṛcchāma ityevaṃ śaunako muniḥ /	tasmāt tam eva pṛcchāmaḥ iti evam śaunakaḥ muniḥ 
SA_GP12_garup3_u-33	atha te ṛṣayo jagmuḥ puṇyaṃ siddhāśramaṃ tataḥ // GarP_3,1.13 //	atha te ṛṣayaḥ jagmuḥ puṇyam siddhāśramam tatas 
SA_GP12_garup3_u-34	papracchuste sukhāsīnaṃ naimiṣāraṇyavāsinaḥ /	papracchuḥ te sukha āsīnam naimiṣa araṇya vāsinaḥ 
SA_GP12_garup3_u-35	ṛṣaya ūcuḥ /	ṛṣayaḥ ūcuḥ 
SA_GP12_garup3_u-36	vayaṃ tvatithayaḥ prāptāstvātitheyosi suvrata // GarP_3,1.14 //	vayam tu atithayaḥ prāptāḥ tu ātitheyī asi suvrata 
SA_GP12_garup3_u-37	snānadānopacāreṇa pūjayitvā yathāvidhi /	snāna dāna upacāreṇa pūjayitvā yathāvidhi 
SA_GP12_garup3_u-38	kena viṣṇuḥ prasannaḥ syātsa kathaṃ pūjyate naraiḥ // GarP_3,1.15 //	kena viṣṇuḥ prasannaḥ syāt sa katham pūjyate naraiḥ 
SA_GP12_garup3_u-39	muktisādhanabhūtaṃ ca brūhi tattvavinirṇayam /	mukti sādhana bhūtam ca brūhi tattva vinirṇayam 
SA_GP12_garup3_u-40	sūta uvāca /	sūtaḥ uvāca 
SA_GP12_garup3_u-41	śṛṇudhvamṛṣyaḥ sarve hariṃ tattvavinirṇayam // GarP_3,1.16 //	śṛṇudhvam ṛṣyaḥ sarve harim tattva vinirṇayam 
SA_GP12_garup3_u-42	natvā viṣṇuṃ śriyaṃ vāyuṃ bhāratīṃ śeṣasaṃjñakam /	natvā viṣṇum śriyam vāyum bhāratīm śeṣa saṃjñakam 
SA_GP12_garup3_u-43	dvaipāyanaṃ guruṃ kṛṣṇaṃ pravakṣyāmi yathāmati // GarP_3,1.17 //	dvaipāyanam gurum kṛṣṇam pravakṣyāmi yathāmati 
SA_GP12_garup3_u-44	nāsti nārāyaṇasamaṃ na bhūtaṃ na bhaviṣyati /	na asti nārāyaṇa samam na bhūtam na bhaviṣyati 
SA_GP12_garup3_u-45	etena satyavākyena sarvārthānsādhayāmyaham // GarP_3,1.18 //	etena satya vākyena sarva arthān sādhayāmi aham 
SA_GP12_garup3_u-46	śaunaka uvāca /	śaunakaḥ uvāca 
SA_GP12_garup3_u-47	kimarthaṃ namanaṃ viṣṇorgranthādau munisattama /	kimartham namanam viṣṇoḥ grantha ādau muni sattama 
SA_GP12_garup3_u-48	kartavyaṃ brūhi me brahmankṛpayā mama suvrata // GarP_3,1.19 //	kartavyam brūhi me brahman kṛpayā mama suvrata 
SA_GP12_garup3_u-49	tataḥ śriyaṃ tato vāyuṃ bhāratīṃ ca tataḥ param /	tatas śriyam tatas vāyum bhāratīm ca tatas param 
SA_GP12_garup3_u-50	ante vyāsaṃ kimarthaṃ ca tvaṃ namaskṛtavānasi /	ante vyāsam kimartham ca tvam namaskṛtavān asi 
SA_GP12_garup3_u-51	sūtasūta mahābhāga brūhi kāraṇamatra ca // GarP_3,1.20 //	sūta sūta mahābhāga brūhi kāraṇam atra ca 
