segmentnr	original	analyzed
SA_GK19_ksbhm07u-0	//droṇaparva//	droṇaparva 
SA_GK19_ksbhm07u-1	nārāyaṇaṃ namaskṛtya naraṃ caiva narottamam /	nārāyaṇam namaskṛtya naram ca eva narottamam 
SA_GK19_ksbhm07u-2	devīṃ sarasvatīṃ vyāsaṃ tato jayamudīrayet // Bhmj_7.1 //	devīm sarasvatīm vyāsam tatas jayam udīrayet 
SA_GK19_ksbhm07u-3	suravrataṃ hataṃ śrutvā dhṛtarāṣṭro 'tiduḥkhitaḥ /	suravratam hatam śrutvā dhṛtarāṣṭraḥ ti duḥkhitaḥ 
SA_GK19_ksbhm07u-4	muhurmuhuryaśorāśiṃ tamaśocadariṃdamam // Bhmj_7.2 //	muhur muhur yaśaḥ rāśim tam aśocat ariṃdamam 
SA_GK19_ksbhm07u-5	punaḥ saṃgrāmamālokya samāyāto 'tha saṃjayaḥ /	punar saṃgrāmam ālokya samāyātaḥ tha saṃjayaḥ 
SA_GK19_ksbhm07u-6	pṛṣṭo vaicitravīryeṇa vīrasaṃhāramabhyadhāt // Bhmj_7.3 //	pṛṣṭaḥ vaicitravīryeṇa vīra saṃhāram abhyadhāt 
SA_GK19_ksbhm07u-7	tato bhīṣmehate rājankuravo bhṛśaduḥkhitāḥ /	tatas bhīṣma īhate rājan kuravaḥ bhṛśa duḥkhitāḥ 
SA_GK19_ksbhm07u-8	abdhau bhagne pravahaṇe vaṇijaḥ patitā iva // Bhmj_7.4 //	abdhau bhagne pravahaṇe vaṇijaḥ patitāḥ iva 
SA_GK19_ksbhm07u-9	vāñchitaṃ samare śarma dadṛśuḥ karṇamāgatam /	vāñchitam samare śarma dadṛśuḥ karṇam āgatam 
SA_GK19_ksbhm07u-10	vikrītāḥ paradeśeṣu snigdhaṃ bandhumivāpadi // Bhmj_7.5 //	vikrītāḥ para deśeṣu snigdham bandhum iva āpadi 
SA_GK19_ksbhm07u-11	tato duryodhanaḥ śokaṃ saṃstambhya dhṛtisāgaraḥ /	tatas duryodhanaḥ śokam saṃstambhya dhṛti sāgaraḥ 
SA_GK19_ksbhm07u-12	karṇasyānumate cakre droṇaṃ senāsu nāyakam // Bhmj_7.6 //	karṇasya anumate cakre droṇam senāsu nāyakam 
SA_GK19_ksbhm07u-13	tenābhiṣikto vidhivadguruḥ sarvadhanuṣmatām /	tena abhiṣiktaḥ vidhivat guruḥ sarva dhanuṣmatām 
SA_GK19_ksbhm07u-14	sa babhau śaktimānvīro mahāsena ivāparaḥ // Bhmj_7.7 //	sa babhau śaktimān vīraḥ mahāsenaḥ iva aparaḥ 
SA_GK19_ksbhm07u-15	vṛddhasya svayaśaḥśubhraṃ chattraṃ tasya vyarocata /	vṛddhasya sva yaśaḥ śubhram chattram tasya vyarocata 
SA_GK19_ksbhm07u-16	dugdhodadheriva śrīmaccandramaṇḍalamudyatam // Bhmj_7.8 //	dugdha udadheḥ iva śrīmat candra maṇḍalam udyatam 
SA_GK19_ksbhm07u-17	āmuktahemakavacaḥ sa dīptaḥ kiraṇairbabhau /	āmukta hema kavacaḥ sa dīptaḥ kiraṇaiḥ babhau 
SA_GK19_ksbhm07u-18	upasthitaiḥ kṛtyakāle divyāstrairiva sevitaḥ // Bhmj_7.9 //	upasthitaiḥ kṛtya kāle divya astraiḥ iva sevitaḥ 
SA_GK19_ksbhm07u-19	praṇetā sarvavīrāṇāṃ sadṛśaḥ prājyatejasā /	praṇetā sarva vīrāṇām sadṛśaḥ prājya tejasā 
SA_GK19_ksbhm07u-20	sākṣādiva dhanurvedaḥ saṃhārasyāgamāvadhiḥ // Bhmj_7.10 //	sākṣāt iva dhanurvedaḥ saṃhārasya āgama avadhiḥ 
SA_GK19_ksbhm07u-21	reje rathena raukmena śoṇāśvena patākinā /	reje rathena raukmena śoṇa aśvena patākinā 
SA_GK19_ksbhm07u-22	saṃdhyājuṣā nirjhariṇā meruṇeva divākaraḥ // Bhmj_7.11 //	saṃdhyā juṣā nirjhariṇā meruṇā iva divākaraḥ 
SA_GK19_ksbhm07u-23	virarāja rathe tasya śātakaumbhaḥ kamaṇḍaluḥ /	virarāja rathe tasya śātakaumbhaḥ kamaṇḍaluḥ 
SA_GK19_ksbhm07u-24	śauryoṣmaṇā pratigataḥ pratāpa iva piṇḍitaḥ // Bhmj_7.12 //	śaurya ūṣmaṇā pratigataḥ pratāpaḥ iva piṇḍitaḥ 
SA_GK19_ksbhm07u-25	ākarṇapalitaḥ śyāmo dhaureyaḥ sarvadhanvinām /	ākarṇa palitaḥ śyāmaḥ dhaureyaḥ sarva dhanvinām 
SA_GK19_ksbhm07u-26	dadau varaṃ śriyā juṣṭaḥ sa rājñā svayamarthitaḥ // Bhmj_7.13 //	dadau varam śriyā juṣṭaḥ sa rājñā svayam arthitaḥ 
SA_GK19_ksbhm07u-27	jīvagrāhaṃ samādāya rājānaṃ te yudhiṣṭhiram /	jīva grāham samādāya rājānam te yudhiṣṭhiram 
SA_GK19_ksbhm07u-28	haterjune pradāsyāmi paśyatāṃ sarvabhubhujām // Bhmj_7.14 //	pradāsyāmi paśyatām sarva bhubhujām 
SA_GK19_ksbhm07u-29	etadguruvaco rājā pratigṛhya kṛtāñjaliḥ /	etat guru vacaḥ rājā pratigṛhya kṛtāñjaliḥ 
SA_GK19_ksbhm07u-30	viśrāvya nijasenāsu tūryanādotsavaṃ vyadhāt // Bhmj_7.15 //	viśrāvya nija senāsu tūrya nāda utsavam vyadhāt 
SA_GK19_ksbhm07u-31	tacca dharmasuto jñātvā saha gāṇḍīvadhanvanā /	tat ca dharmasutaḥ jñātvā saha gāṇḍīvadhanvanā 
SA_GK19_ksbhm07u-32	krauñcavyūhaṃ samādhāya saṃnaddho yoddhumudyayau // Bhmj_7.16 //	krauñca vyūham samādhāya saṃnaddhaḥ yoddhum udyayau 
SA_GK19_ksbhm07u-33	dromena śakaṭavyūhe nirmite bhṛśasaṃhate /	dromena śakaṭa vyūhe nirmite bhṛśa saṃhate 
SA_GK19_ksbhm07u-34	avartata mahadyuddhaṃ vīrāṇāṃ dehaśātanam // Bhmj_7.17 //	avartata mahat yuddham vīrāṇām deha śātanam 
SA_GK19_ksbhm07u-35	tataḥ sṛñjayapāñcālamatsyasenāsu duḥsahāḥ /	tatas sṛñjaya pāñcāla matsya senāsu duḥsahāḥ 
SA_GK19_ksbhm07u-36	śarīrahāriṇaḥ peturdreṇanāmāṅkitāḥ śarāḥ // Bhmj_7.18 //	śarīra hāriṇaḥ petuḥ dreṇa nāma aṅkitāḥ śarāḥ 
