segmentnr	original	analyzed
SA_T07_vabhdiku-0	yo duḥkhahetuvyupaśāntimārgaṃ pradarśayāmāsa narāmarebhyaḥ /	yaḥ duḥkha hetu vyupaśānti mārgam pradarśayāmāsa nara amarebhyaḥ 
SA_T07_vabhdiku-1	taṃ satpathajñaṃ praṇipatya buddhaṃ śāstraṃ kariṣyāmyabhidharmadīpam // Abhidh-d_1 //	tam sat patha jñam praṇipatya buddham śāstram kariṣyāmi abhidharma dīpam 
SA_T07_vabhdiku-2	sattvādyananyathābhāve vyaktābhāvaḥ prasajyate /	sattva ādi ananyathābhāve vyakta abhāvaḥ prasajyate 
SA_T07_vabhdiku-3	tadvikārādvikāritvaṃ prakṛtestadabhedataḥ // Abhidh-d_2 //	tad vikārāt vikāri tvam prakṛteḥ tad abhedataḥ 
SA_T07_vabhdiku-4	na karma svakatotsargāt jñavyaktātmakatā malāḥ /	na karma svaka tā utsargāt jña vyakta ātmaka tā malāḥ 
SA_T07_vabhdiku-5	prākpakṣe muktyabhāvaśca dvitīye 'nye 'pyupaplavāḥ // Abhidh-d_3 //	prākpakṣe mukti abhāvaḥ ca dvitīye nye pi upaplavāḥ 
SA_T07_vabhdiku-6	rūpaskandho hi netrādyā daśāyatanadhātavaḥ /	rūpa skandhaḥ hi netra ādyāḥ daśa āyatana dhātavaḥ 
SA_T07_vabhdiku-7	dharmasaṃjñe trayaskandhāḥ sāvijñaptirdhruvatrayāḥ // Abhidh-d_4 //	dharma saṃjñe traya skandhāḥ sa a vijñaptiḥ dhruva trayāḥ 
SA_T07_vabhdiku-8	manaḥsaṃjñakamanyo 'pi saptavijñānadhātavaḥ /	sapta vijñānadhātavaḥ 
SA_T07_vabhdiku-9	āyadvāraṃ hyāyatanaṃ dhāturgotraṃ nirucyate // Abhidh-d_5 //	āya dvāram hi āyatanam dhātuḥ gotram nirucyate 
SA_T07_vabhdiku-10	yogarūpyānukūlyāderdvādaśāyatanīṃ muniḥ /	yoga rūpya ānukūlya ādeḥ dvādaśāyatanīm muniḥ 
SA_T07_vabhdiku-11	buddhyādyekatvadhīhānyai dhātūṃścāṣṭādaśoktavān // Abhidh-d_6 //	buddhi ādi ekatva dhī hānyai dhātūn ca aṣṭādaśa uktavān 
SA_T07_vabhdiku-12	ṣaṇṇāmanyo nyatantratvātkāraṇaṃ yaddhi tanmanaḥ /	ṣaṇṇām anyaḥ nya tantra tvāt kāraṇam yat hi tat manaḥ 
SA_T07_vabhdiku-13	rūpyarūpāśrayāstitvātpañcānāṃ rūpyudāhṛtaḥ // Abhidh-d_7 //	rūpya rūpa āśraya astitvāt pañcānām rūpī udāhṛtaḥ 
SA_T07_vabhdiku-14	skandhāyatanadhātūnāṃ svātmanā saṃgrahaḥ smṛtaḥ /	skandha āyatana dhātūnām sva ātmanā saṃgrahaḥ smṛtaḥ 
SA_T07_vabhdiku-15	svātmanā nityamaviyogāt samatvaṃ cittacaitasām // Abhidh-d_8 //	sva ātmanā nityam aviyogāt samatvam citta caitasām 
SA_T07_vabhdiku-16	tadākhyā ye 'nyasūtroktāsteṣāmeṣveva saṃgraham /	tad ākhyāḥ ye teṣām eṣu eva saṃgraham 
SA_T07_vabhdiku-17	brūyācchāstranayābhijño buddhyāpekṣya svalakṣaṇam // Abhidh-d_9 //	brūyāt śāstra naya abhijñaḥ buddhyā apekṣya sva lakṣaṇam 
SA_T07_vabhdiku-18	anyonyasaṃgraho jñeyaḥ skandhādīnāṃ yathāyatham /	anyonya saṃgrahaḥ jñeyaḥ skandha ādīnām yathāyatham 
SA_T07_vabhdiku-19	nādhvasvapatanādibhyo nityānāṃ skandhasaṃgrahaḥ // Abhidh-d_10 //	na adhva sva patana ādibhyaḥ nityānām skandha saṃgrahaḥ 
SA_T07_vabhdiku-20	dharmaskandhasahastrāṇāmaśīterapi saṃgrahaḥ /	dharma skandha sahastrāṇām aśīteḥ api saṃgrahaḥ 
SA_T07_vabhdiku-21	jñeyo 'vataraṇeṣveva taiḥ sanmārgāvatāraṇāt // Abhidh-d_11 //	jñeyaḥ vataraṇeṣu eva taiḥ sat mārga avatāraṇāt 
SA_T07_vabhdiku-22	dharmaskandhapramāṇaṃ tu satyāderekaśaḥ kathā /	dharma skandha pramāṇam tu satya ādeḥ ekaśas kathā 
SA_T07_vabhdiku-23	tatsatattvaṃ tu keṣāñcidvāṅnāmāpīṣyate paraiḥ // Abhidh-d_12 //	tat sa tattvam tu keṣāñcid vāc nāmā api iṣyate paraiḥ 
SA_T07_vabhdiku-24	sattvaprajñaptyupādānaṃ maulaṃ ṣaḍdhātavo matāḥ /	sattva prajñapti upādānam maulam ṣaṣ dhātavaḥ matāḥ 
SA_T07_vabhdiku-25	proktāstadbhedato yasmādasmimāno nivartate // Abhidh-d_13 //	proktāḥ tad bhedataḥ yasmāt asmimānaḥ nivartate 
SA_T07_vabhdiku-26	kliṣṭameva hi vijñānaṃ draṣṭavyaṃ janmani śrayāt /	kliṣṭam eva hi vijñānam draṣṭavyam janmani śrayāt 
SA_T07_vabhdiku-27	khadhātuḥ pṛthagākāśādrūpāyatanasaṃgrahāt // Abhidh-d_14 //	kha dhātuḥ pṛthak ākāśāt rūpa āyatana saṃgrahāt 
