segmentnr	original	analyzed
SA_MB_parakramapujaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_parakramapujaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M0311	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_parakramapujaHK-2	Uniform title: parākramapūjā	uniform title parākrama pūjā 
SA_MB_parakramapujaHK-3	Manuscript : Last part of NGMCP manuscript no.: 5-4656 Reel No. : A 175/11	manuscript last part or manuscript no  reel no  a 
SA_MB_parakramapujaHK-4	Description: Description by Mark S.G. Dyczkowski:	description description by mark sg 
SA_MB_parakramapujaHK-5	The text , which is unnamed, is copied is a part of a manuscript  that	the text which is unnamed is copied is a part of a manuscript that 
SA_MB_parakramapujaHK-6	begins with Aśeṣakulavallarī. I have called it Parākramapujā . It tells us that	begins with aśeṣa kula vallarī i have called it parākrama pujā it tells us that 
SA_MB_parakramapujaHK-7	it belongs to the tradition called Aśeṣāmbhavīmata. Parā, the goddess	it belongs to the tradition called aśeṣāmbhavīmata parā the goddess 
SA_MB_parakramapujaHK-8	worshipped here, is also called Nityā. The worship takes places both internally	is also called nityā the worship takes places both internally 
SA_MB_parakramapujaHK-9	and externally. The inner processes are described in detail. As usual the concern	and externally the inner processes are described in detail as usual the concern 
SA_MB_parakramapujaHK-10	is with the flows of vital force and Kuṇḍalinī.  The offering of wine and other	is with the flows of vital force and kuṇḍalinī the offering of wine and other 
SA_MB_parakramapujaHK-11	details confirm the Kaula character of the outer worship. The text supplies an	details confirm the kaula character of the outer worshpp the text supplies an 
SA_MB_parakramapujaHK-12	extensive  and numerous Mantras from which the close association with the	extensive and numerous mantras from which the close association is
SA_MB_parakramapujaHK-13	śrīvidyā school is clear, although śrīcakra is not the object of worship.	śrīvidyā school is clear although śrīcakra is not the object of worship 
SA_MB_parakramapujaHK-14	Notes: Revision 0: November 13, 2014	notes revision november 
SA_MB_parakramapujaHK-15	Data-entered by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.	data entered by the staff of muktabodha under the supervision of mark sg dyczkowski 
SA_MB_parakramapujaHK-16	Publication country : India	publication country india 
SA_MB_parakramapujaHK-17	1a)	a 
SA_MB_parakramapujaHK-18	oṃ namo bhagavate vāsudevāya ||	om namaḥ bhagavate vāsudevāya 
