segmentnr	original	analyzed
SA_MBSAMBANDHASIDDHIH_hk-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MBSAMBANDHASIDDHIH_hk-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00080	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MBSAMBANDHASIDDHIH_hk-2	Uniform title: sambandhasiddhi	uniform title sambandha siddhi 
SA_MBSAMBANDHASIDDHIH_hk-3	Secondary title: siddhitrayī	secondara title siddhitrayī 
SA_MBSAMBANDHASIDDHIH_hk-4	Author : utpaladeva	authoḥ utpaladeva 
SA_MBSAMBANDHASIDDHIH_hk-5	Description: E-text transcribed from volume 34 of the Kashmir Series of Texts and Studies, where it is bundled together with other texts of Utpaladeva: ājaḍapramātṛsiddhi iśvarasiddhi īśvarapratyabhijñākārikāvṛtti  The sambandhasiddhi,ājaḍapramātṛsiddhī and iśvarasiddhi are collectively known as the siddhitrayī .	description etext transcribed from volume of the kashmir series of texts and studies where it is bundled together with other texts of utpaladeva ā jaḍa pramātṛ siddhi iśvarasiddhi īśvara pratyabhijñā kārikā vṛtti the sambandha siddhi ā jaḍa pramātṛ siddhī and iśvarasiddhi are collectively known as the siddhi trayī 
SA_MBSAMBANDHASIDDHIH_hk-6	Notes: This e-text was transcribed by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.  Revision 0: Nov. 28, 2005	notes this etext was transcribed by the staff of muktabodha under the supervision or mark sg dyczkowski 
SA_MBSAMBANDHASIDDHIH_hk-7	Publisher : Research Department, Jammu and Kashmir State	publisher research depatment jammu and kashmir state 
SA_MBSAMBANDHASIDDHIH_hk-8	Publication year : 1921	publication year 
SA_MBSAMBANDHASIDDHIH_hk-9	Publication city : Srinagar	publication citi srinagar 
SA_MBSAMBANDHASIDDHIH_hk-10	Publication country : India	publication country india 
SA_MBSAMBANDHASIDDHIH_hk-11	atha	atha 
SA_MBSAMBANDHASIDDHIH_hk-12	saṃbandhasiddhiḥ	        
SA_MBSAMBANDHASIDDHIH_hk-13	śrīmadācāryotpaladevaviracitā |	śrīmat ācārya utpaladeva viracitā 
SA_MBSAMBANDHASIDDHIH_hk-14	bhedābhedātmasaṃbandhasahasarvārthasādhitā |	                           
SA_MBSAMBANDHASIDDHIH_hk-15	lokayātrā kṛtiryasya svecchayā taṃ stumaḥ śivam || 1 ||	lokayātrā kṛtiḥ yasya sva icchayā tam stumaḥ śivam 
SA_MBSAMBANDHASIDDHIH_hk-16	bhāvabhedādisaṃbandhamayena [kha. bhedātmeti pāṭhaḥ |]	bhāva bheda ādi saṃbandha mayena kha bheda ātmā iti pāṭhaḥ 
SA_MBSAMBANDHASIDDHIH_hk-17	vapuṣonmiṣan |	vapuṣā unmiṣan 
