segmentnr	original	analyzed
MBsattrimsattattvasamdohaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
MBsattrimsattattvasamdohaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00151	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
MBsattrimsattattvasamdohaHK-2	Uniform title: ṣaṭtriṃśāttattvasandoha	uniform titla ṣaṭtriṃśa tattva saṃdoha 
MBsattrimsattattvasamdohaHK-3	Main title: ṣaṭtriṃśāttattvasandoha with commentary by rājānakānanda	main title ṣaṭtriṃśa tattva sandoha 
MBsattrimsattattvasamdohaHK-4	Commentator : rājānakānanda	rājānaka ānanda 
MBsattrimsattattvasamdohaHK-5	Editor : śāstrī m r	e t itoḥ śāstrī m 
MBsattrimsattattvasamdohaHK-6	Description: E-text transcribed from volume 13 of the Kashmir Series of Texts and Studies.	description etext transcribed from volume of the kashmir series of texts and studies 
MBsattrimsattattvasamdohaHK-7	Notes: This e-text was transcribed by the staff of Muktabodha under the supervision of Mark S.G. Dyczkowski.      Revision 0: March 19, 2005	notes this etext was transcribed by the staff of muktabodha under the supervision of mark sg dyczkowski            
MBsattrimsattattvasamdohaHK-8	Publisher : Research Department, Jammu and Kashmir State	publisher research depatment jammu and kashmir state 
MBsattrimsattattvasamdohaHK-9	Publication year : 1918	publication year 
MBsattrimsattattvasamdohaHK-10	Publication city : Srinagar	publication citi srinagar 
MBsattrimsattattvasamdohaHK-11	Publication country : India	publication country india 
MBsattrimsattattvasamdohaHK-12	yadayamanuttaramūrtir	yat ayam anuttara mūrtiḥ 
MBsattrimsattattvasamdohaHK-13	nijecchayākhilamidaṃ jagatsraṣṭum |	nija icchayā akhilam idam jagat sraṣṭum 
MBsattrimsattattvasamdohaHK-14	paspande sa spandaḥ	paspande sa spandaḥ 
MBsattrimsattattvasamdohaHK-15	prathamaḥ śivatattvamucyate tajjñaiḥ || 1 ||	prathamaḥ śivatattvam ucyate tad jñaiḥ 
MBsattrimsattattvasamdohaHK-16	iha hi svatantraśivādvayadarśane parameśvaraḥ	iha hi svatantra śiva advaya darśane parameśvaraḥ 
MBsattrimsattattvasamdohaHK-17	svatantraścidghanasaṃvitsvabhāvaḥ svayā svātantryākhyayā	svatantraḥ cidghana saṃvid svabhāvaḥ svayā svātantrya ākhyayā 
MBsattrimsattattvasamdohaHK-18	śaktyā satataṃ śivādidharaṇyantatattadbhuvanabhūtatattvātmanā	śaktyā satatam śiva ādi dharaṇī anta tad tad bhuvana bhūta tattva ātmanā 
MBsattrimsattattvasamdohaHK-19	krīḍanādiśīlatvāt kṛtyapañcakavidhāyī, vastutaḥ kramarāhitye'pi	krīḍana ādi śīla tvāt kṛtya pañcaka vidhāyī vastutas krama rāhitye api 
MBsattrimsattattvasamdohaHK-20	viśvasṛṣṭau ābhāsanamātrasāreṇa	viśva sṛṣṭau ābhāsana mātra sāreṇa 
MBsattrimsattattvasamdohaHK-21	pāramārthikakāryakāraṇabhāvena kramamapi udbhāvayan,	pāramārthika kārya kāraṇa bhāvena kramam api udbhāvayan 
MBsattrimsattattvasamdohaHK-22	anākhyatve'pi svecchayaiva svātmabhittau	anākhya tve pi sva icchayā eva sva ātma bhittau 
MBsattrimsattattvasamdohaHK-23	tattacchivāditattvābhikhyām avabhāsayati |	tat tat śiva ādi tattva abhikhyām avabhāsayati 
MBsattrimsattattvasamdohaHK-24	tathātve'pi ṣaṭtriṃśattattvamayakulasvarūpaparāmarśanāt	tathātve pi ṣaṭtriṃśat tattva maya kula sva rūpa parāmarśanāt 
MBsattrimsattattvasamdohaHK-25	ākhaṇḍyena viśvabharitāṃ svacamatkāravimarśasārām	ākhaṇḍyena viśva bharitām sva camatkāra vimarśa sārām 
MBsattrimsattattvasamdohaHK-26	anuttarānandaghanāvasthāṃ nojjhati, iti vāstavāśayāvabodhanāya	anuttara ānanda ghana avasthām na ujjhati iti vāstava āśaya avabodhanāya 
MBsattrimsattattvasamdohaHK-27	kaścinmahāmāheśvaraḥ parameśaśaktipātānugṛhītaḥ	kaścid mahā māheśvaraḥ parameśa śaktipāta anugṛhītaḥ 
MBsattrimsattattvasamdohaHK-28	tattvakramaprakriyām āryābhirekaviṃśatyā samupa nibabandha, -	tattva krama prakriyām āryābhiḥ ekaviṃśatyā samupa nibabandha 
MBsattrimsattattvasamdohaHK-29	yadayamityādinā |	yat ayam ityādinā 
MBsattrimsattattvasamdohaHK-30	anuttaramūrterbhagavataḥ parameśvarasya	anuttara mūrteḥ bhagavataḥ parameśvarasya 
MBsattrimsattattvasamdohaHK-31	prakāśaghanasvātmaikātmyena avasthitaṃ viśvaṃ sisṛkṣoḥ	               
MBsattrimsattattvasamdohaHK-32	darpaṇanagaravat svecchayaiva svātmani ādyā pronmimīlayiṣāvasthā	darpaṇa nagara vat sva icchayā eva sva ātmani ādyā pronmimīlayiṣā avasthā 
