segmentnr	original	analyzed
SA_GSP34_yogsubhu-0	maṅgala S,1: yas..tyaj-tvā..rūpam..ādyam..(prabhavati..jagat6..+anekadhā-anugrahāya...[tyaj,..pra-bhū]	maṅgala 
SA_GSP34_yogsubhu-1	maṅgala S,1: prakṣīṇa-kleśa-rāśir..viṣam..aviṣadhara1..+anekavaktraḥ..subhogī...[pra-kṣi2,	maṅgala 
SA_GSP34_yogsubhu-2	..aviṣadhara,..subhoga],..	aviṣadhara su bhoga 
SA_GSP34_yogsubhu-3	maṅgala S,1: sarva-jñāna-prasūtir..bhujaga-parikaraḥ..prīti4..yasya..nityam...	maṅgala 
SA_GSP34_yogsubhu-4	maṅgala S,1: deva1..+ahi-īśaḥ..sa..vaḥ..+..avyāt..sita-vimala-tanur..yogada1..yoga-yuktaḥ...	maṅgala 
SA_GSP34_yogsubhu-5	YS_1.1(1): atha..yoga-anuśāsanam.....	atha yoga anuśāsanam 
SA_GSP34_yogsubhu-6	YBh_1.1(1): atha..+..iti..+....ayam..adhikāra-arthaḥ...	atha eti ayam adhikāra arthaḥ 
SA_GSP34_yogsubhu-7	YBh_1.1(2): yogaḥ..samādhiḥ...	yogaḥ samādhiḥ 
SA_GSP34_yogsubhu-8	YBh_1.1(2): sa..ca..sārva-bhaumaś..cittasya..dharmaḥ...	saca sārvabhaumaḥ cittasya dharmaḥ 
SA_GSP34_yogsubhu-9	..kleśān..karma-bandhanāni..(ślathayati;	kleśān karma bandhanān niślathayati 
SA_GSP34_yogsubhu-10	..asmitānugata,..ni-vid]	asmitā anugata nivid 
SA_GSP34_yogsubhu-11	YS_1.2(4): yogaś..citta-vṛtti-nirodhaḥ.	         
SA_GSP34_yogsubhu-12	YBh_1.2(4): cittam..hi..prakhyāpravṛttisthitiśīlatvāt..triguṇam...	cittam hi prakhyā pravṛtti sthiti śīla tvāt triguṇam 
SA_GSP34_yogsubhu-13	YBh_1.2(5): tad..eva..tamasā..+..anuviddham..adharmājñānāvairāgyānaiśvarya-upagam..bhavati...[anu-vyadh]	tat eva tamasā anuviddham adharma ajñāna avairāgya anaiśvarya aupagambhavati anuvyadh 
SA_GSP34_yogsubhu-14	..pra-dyut,..anu-vyadh]	pradyu tanu vyadh 
SA_GSP34_yogsubhu-15	YBh_1.2(5): tad..eva..rajas-leśamalāpetam..svarūpapratiṣṭham..sattvapuruṣānyatākhyātimātram..dharmameghadhyāna-upagam..bhavati...[prati-sthā]	tat eva rajas leśa mala apetam sva rūpa pratiṣṭham sattva puruṣa anyatā khyāti mātram dharma megha dhyāna aupagambhavati pratisthā 
SA_GSP34_yogsubhu-16	YBh_1.2(5-6): tat..param..prasaṃkhyānam..ity..ācakṣate..dhyāyinaḥ...[ā-cakṣ]	tat param prasaṃkhyānam iti ācakṣate dhyāyinaḥ ācakṣ 
SA_GSP34_yogsubhu-17	YBh_1.2(6): citiśaktir..apariṇāminī+..apratisaṃkramā..darśitaviṣayā..śuddhā..ca..+..anantā..ca..sattvaguṇātmikā..ca..+..iyam..ataḥ+..viparītā..vivekakhyātir..iti...[pariṇāma,	citi śaktiḥ apariṇāminī apratisaṃkramā darśita viṣayā aśuddhā aca anantā aca sattva guṇa ātmikā aca eyam atas viparītā aviveka khyātiḥ iti pariṇāma 
SA_GSP34_yogsubhu-18	..pari-nam,..vipari-i]	pari nam vi pari 
SA_GSP34_yogsubhu-19	YBh_1.2(6): atas..tasyām..viraktam..cittam..tām..api..khyātim..niruṇaddhi...[vi-rañj,..ni-rudh]	atas tasyām viraktam cittam tām api khyātim niruṇaddhi virañc nirudh 
SA_GSP34_yogsubhu-20	YBh_1.2(6): tadavastham..saṃskāra-upagam..bhavati.	tad avastham saṃskāra aupagambhavati 
SA_GSP34_yogsubhu-21	YBh_1.2(6): sa..nirbījaḥ..samādhiḥ.	sa nirbījaḥ samādhiḥ 
