segmentnr	original	analyzed
SA_GV01_rv_09_u-0	RV_09.001.01.1{16} svādiṣṭhayā madiṣṭhayā pavasva soma dhārayā	svādiṣṭhayā madiṣṭhayā pavasva soma dhārayā 
SA_GV01_rv_09_u-1	RV_09.001.01.2{16} indrāya pātave sutaḥ	indrāya pātave sutaḥ 
SA_GV01_rv_09_u-2	RV_09.001.02.1{16} rakṣohā viśvacarṣanirabhi yonimayohatam	rakṣaḥ hā viśvacarṣaniḥ abhi yonim ayaḥ hatam 
SA_GV01_rv_09_u-3	RV_09.001.02.2{16} druṇā sadhasthamāsadat	druṇā sadhastham āsadat 
SA_GV01_rv_09_u-4	RV_09.001.03.1{16} varivodhātamo bhava maṃhiṣṭho vṛtrahantamaḥ	varivaḥ dhātamaḥ bhava maṃhiṣṭhaḥ vṛtra hantamaḥ 
SA_GV01_rv_09_u-5	RV_09.001.03.2{16} parṣi rādhomaghonām	parṣi rādhaḥ maghonām 
SA_GV01_rv_09_u-6	RV_09.001.04.1{16} abhyarṣa mahānāṃ devānāṃ vītimandhasā	abhyarṣa mahānām devānām vītim andhasā 
SA_GV01_rv_09_u-7	RV_09.001.04.2{16} abhi vājamuta śravaḥ	abhi vājam uta śravaḥ 
SA_GV01_rv_09_u-8	RV_09.001.05.1{16} tvāmachā carāmasi tadidarthaṃ dive-dive	tvām achā carāmasi tat id artham dive dive 
SA_GV01_rv_09_u-9	RV_09.001.05.2{16} indo tve na āśasaḥ	indo tve naḥ āśasaḥ 
SA_GV01_rv_09_u-10	RV_09.001.06.1{17} punāti te parisrutaṃ somaṃ sūryasya duhitā	punāti te parisrutam somam sūryasya duhitā 
SA_GV01_rv_09_u-11	RV_09.001.06.2{17} vāreṇa śaśvatā tanā	vāreṇa śaśvatā tanā 
SA_GV01_rv_09_u-12	RV_09.001.07.1{17} tamīmaṇvīḥ samarya ā gṛbhṇanti yoṣaṇo daśa	tamīmaṇvīḥ samarye ā gṛbhṇanti yoṣaṇaḥ daśa 
SA_GV01_rv_09_u-13	RV_09.001.07.2{17} svasāraḥ pārye divi	svasāraḥ pārye divi 
SA_GV01_rv_09_u-14	RV_09.001.08.1{17} tamīṃ hinvantyagruvo dhamanti bākuraṃ dṛtim	tamīm hinvanti agruvaḥ dhamanti bākuram dṛtim 
SA_GV01_rv_09_u-15	RV_09.001.08.2{17} tridhātu vāraṇaṃ madhu	tri dhātu vāraṇam madhu 
SA_GV01_rv_09_u-16	RV_09.001.09.1{17} abhīmamaghnyā uta śrīṇanti dhenavaḥ śiśum	abhi imam aghnyāḥ uta śrīṇanti dhenavaḥ śiśum 
SA_GV01_rv_09_u-17	RV_09.001.09.2{17} somamindrāya pātave	somam indrāya pātave 
SA_GV01_rv_09_u-18	RV_09.001.10.1{17} asyedindro madeṣvā viśvā vṛtrāṇi jighnate	asya id indraḥ madeṣvā viśvā vṛtrāṇi jighnate 
SA_GV01_rv_09_u-19	RV_09.001.10.2{17} śūro maghā ca maṃhate	śūraḥ maghā ca maṃhate 
SA_GV01_rv_09_u-20	RV_09.002.01.1{18} pavasva devavīrati pavitraṃ soma raṃhyā	pavasva deva vīrati pavitram soma raṃhyā 
SA_GV01_rv_09_u-21	RV_09.002.01.2{18} indramindo vṛṣā viśa	indram indo vṛṣā viśa 
