segmentnr	original	analyzed
SA_GK22_valsubhu-0	Subhv_0001-1 tāṃ bhavānīṃ bhavānītakleśanāśaviśāradām /	tām bhavānīm 
SA_GK22_valsubhu-1	Subhv_0001-2 śāradāṃ śāradām bhodasitaṃsihāsanāṃ numaḥ //	śāradām śāradām numaḥ 
SA_GK22_valsubhu-2	Subhv_0002-1 anapekṣitaguruvacanā sarvāngranthīnvibhedayati samyak /	an apekṣita guru vacanā sarvān granthīn vibhedayati samyak 
SA_GK22_valsubhu-3	Subhv_0002-2 prakaṭayati pararahasyaṃ vimarśaśaktirnijā jayati //	prakaṭayati para rahasyam vimarśa śaktiḥ nijā jayati 
SA_GK22_valsubhu-4	Subhv_0003-1 dikkālādyanavacchinnānantacinmātramūrtaye /	              
SA_GK22_valsubhu-5	Subhv_0003-2 svānubhūtyekamānāya namaḥ śāntāya tejase //	sva anubhūti eka mānāya namaḥ śāntāya tejase 
SA_GK22_valsubhu-6	Subhv_0004-1 jagatsisṛkṣāpralayakriyāvidhau	             
SA_GK22_valsubhu-7	Subhv_0004-2 prayatnamunmeṣanimeṣavibhramam /	prayatnam unmeṣa nimeṣa vibhramam 
SA_GK22_valsubhu-8	Subhv_0004-3 vadanti yasyekṣaṇalolapakṣmaṇāṃ	vadanti yasya īkṣaṇa lola pakṣmaṇām 
SA_GK22_valsubhu-9	Subhv_0004-4 parāya tasmai parameṣṭhine namaḥ //	parasmai tasmai parameṣṭhine namaḥ 
SA_GK22_valsubhu-10	Subhv_0005-1 namastribhuvanotpattisthitisaṃhārahetave /	namaḥ tribhuvana utpatti sthiti saṃhāra hetave 
SA_GK22_valsubhu-11	Subhv_0005-2 viṣṇavepārasaṃsārapārottaraṇasetave //	viṣṇave pāra saṃsāra pāra uttaraṇa setave 
SA_GK22_valsubhu-12	Subhv_0006-1 surāsuraśiroratnakāntivicchuritāṅghraye /	sura asura śiraḥ ratna kānti vicchurita aṅghraye 
SA_GK22_valsubhu-13	Subhv_0006-2 namastribhuvaneśāya haraye siṃharūpiṇe //	namaḥ tribhuvana īśāya haraye siṃha rūpiṇe 
SA_GK22_valsubhu-14	Subhv_0007-1 namastasmai varāhāya helayoddharate mahīm /	namaḥ tasmai varāhāya helayā uddharate mahīm 
SA_GK22_valsubhu-15	Subhv_0007-2 khuramadhyagato yasya meruḥ khurakhurāyate //	khura madhya gataḥ yasya meruḥ khurakhurāyate 
SA_GK22_valsubhu-16	Subhv_0008-1 namastuṅgaśiraścumbicandracāmaracārave /	namaḥ tuṅga śiraḥ cumbi candra cāmara cārave 
SA_GK22_valsubhu-17	Subhv_0008-2 trailokyanagarārambhamūlastambhāya śaṃbhave //	trailokya nagara ārambha mūla stambhāya śaṃbhave 
SA_GK22_valsubhu-18	Subhv_0009-1 abhipretārthasiddhyarthaṃ pūjito yaḥ surairapi /	abhipreta artha siddhi artham pūjitaḥ yaḥ suraiḥ api 
SA_GK22_valsubhu-19	Subhv_0009-2 sarvavighnacchide tasmai gaṇādhipataye namaḥ //	sarva vighna chide tasmai gaṇādhipataye namaḥ 
SA_GK22_valsubhu-20	Subhv_0010-1 nitambālasagāminyaḥ pīnonnatapayodharāḥ /	nitamba alasa gāminyaḥ pīna unnata payodharāḥ 
SA_GK22_valsubhu-21	Subhv_0010-2 manmathāya namastasmai yasyāyatanamaṅganāḥ //	manmathāya namaḥ tasmai yasya āyatanam aṅganāḥ 
SA_GK22_valsubhu-22	Subhv_0011-1 anantamāmadheyāya sarvākaravidhāyine /	ananta māmadheyāya sarva ākara vidhāyine 
SA_GK22_valsubhu-23	Subhv_0011-2 samastamantravācyāya viśvaikapataye namaḥ //	samasta mantra vācyāya viśva eka pataye namaḥ 
SA_GK22_valsubhu-24	Subhv_0012-1 oṃ namaḥ paramārthaikarūpāya paramātmane /	om namaḥ paramārtha eka rūpāya paramātmane 
SA_GK22_valsubhu-25	Subhv_0012-2 svecchāvabhāsitāsatyabhedabhinnāya śaṃbhave //	sva icchā avabhāsita asatya bheda bhinnāya śaṃbhave 
SA_GK22_valsubhu-26	Subhv_0013-1 kulaśailadalaṃ pūrṇasuvarṇagirikarṇikam /	           
SA_GK22_valsubhu-27	Subhv_0013-2 namodhitiṣṭhatenantanālaṃ kamalaviṣṭaram //	kamala viṣṭaram 
SA_GK22_valsubhu-28	Subhv_0014-1 karṇikādiṣviva svarṇamarṇavādiṣvivodakam /	karṇikā ādiṣu iva svarṇam arṇava ādiṣu iva udakam 
SA_GK22_valsubhu-29	Subhv_0014-2 bhediṣvabhedi yattasmai parasmai mahase namaḥ //	bhediṣu abhedi yat tasmai parasmai mahase namaḥ 
SA_GK22_valsubhu-30	Subhv_0015-1 namo vāṅmanasātītamahimne parameṣṭhine /	namaḥ vāc manasā atīta mahimne parameṣṭhine 
SA_GK22_valsubhu-31	Subhv_0015-2 triguṇāṣṭaguṇānantaguṇannirguṇamūrtaye //	              
SA_GK22_valsubhu-32	Subhv_0016-1 namaḥ śivāya niḥśeṣakleśapraśamaśāline /	namaḥ śivāya niḥśeṣa kleśa praśama śāline 
SA_GK22_valsubhu-33	Subhv_0016-2 triguṇagranthidurbhedabhavabandhavibhedine //	triguṇa granthi durbheda bhava bandha vibhedine 
SA_GK22_valsubhu-34	Subhv_0017-1 samastalakṣaṇāyoga eva yasyopalakṣaṇam /	samasta lakṣaṇa ayogaḥ eva yasya upalakṣaṇam 
SA_GK22_valsubhu-35	Subhv_0017-2 tasmai namostu devāya kasmaicidapi śaṃbhave //	tasmai namaḥ astu devāya kasmaicid api śaṃbhave 
SA_GK22_valsubhu-36	Subhv_0018-1 saṃsāraikanimittāya saṃsāraikavirodhine /	saṃsāra eka nimittāya saṃsāra eka virodhine 
SA_GK22_valsubhu-37	Subhv_0018-2 namaḥ saṃsārarūpāya niḥsaṃsārāya śaṃbhave //	namaḥ saṃsāra rūpāya niḥsaṃsārāya śaṃbhave 
SA_GK22_valsubhu-38	Subhv_0019-1 yathā tathāpi yaḥ pūjyo yatra tatrāpi yorcitaḥ /	yathā tathā api yaḥ pūjyaḥ yatra tatra api yaḥ ūrcitaḥ 
SA_GK22_valsubhu-39	Subhv_0019-2 yopi vā sopi vā yosau devastasmai namostu te //	yaḥ pi vā saḥ api vā yaḥ asau devaḥ tasmai namaḥ astu te 
SA_GK22_valsubhu-40	Subhv_0020-1 sadasattvena bhāvānāṃ yuktā yā dvitayī sthitiḥ /	sat asat tvena bhāvānām yuktā yā dvitayī sthitiḥ 
SA_GK22_valsubhu-41	Subhv_0020-2 tāmullaṅghya tṛtīyasmai namaścitrāya śaṃbhave //	tām ullaṅghya tṛtīyasmai namaḥ citrāya śaṃbhave 
SA_GK22_valsubhu-42	Subhv_0021-1 namaḥ svatantracicchaktimudritasvavibhūtaye /	namaḥ svatantra cicchakti mudrita sva vibhūtaye 
SA_GK22_valsubhu-43	Subhv_0021-2 avyaktavyaktarūpāya kasmaicinmantramūrtaye //	avyakta vyakta rūpāya kasmaicid mantra mūrtaye 
SA_GK22_valsubhu-44	Subhv_0022-1 āsannāya sudūrāya guptāya prakaṭātmane /	āsannāya su dūrāya guptāya prakaṭa ātmane 
SA_GK22_valsubhu-45	Subhv_0022-2 sulabhāyātidurgāya namaścitrāya śaṃbhave //	sulabhāya ati durgāya namaḥ citrāya śaṃbhave 
SA_GK22_valsubhu-46	Subhv_0023-1 carācarajagatsphārasphurattāmātradharmiṇe /	carācara jagat sphāra sphurat tā mātra dharmiṇe 
SA_GK22_valsubhu-47	Subhv_0023-2 durvijñeyarahasyāya yuktairapyātmane namaḥ //	durvijñeya rahasyāya yuktaiḥ api ātmane namaḥ 
SA_GK22_valsubhu-48	Subhv_0024-1 viṣṇurvā tripurāntako bhavatu vā brahmā surendrothavā	viṣṇuḥ vā tripurāntakaḥ bhavatu vā brahmā 
