segmentnr	original	analyzed
SA_T17_bsa046_u-0	Yogāvatāraḥ	         
SA_T17_bsa046_u-1	namastārāyai	namaḥ tārāyai 
SA_T17_bsa046_u-2	śrutvā śāstramudāraṃ niścitya pāramārthikaṃ tattvam /	śrutvā śāstram udāram niścitya pāramārthikam tattvam 
SA_T17_bsa046_u-3	mṛdvāsanopaviṣṭaḥ saśraddho yogamārabhed [yogī] // 1 //	mṛd vāsanā upaviṣṭaḥ sa śraddhaḥ yogam ārabhet yogī 
SA_T17_bsa046_u-4	grāhyagrāhakamubhayaṃ nobhayamahameva nirvṛtirmagna iti /	grāhya grāhakam ubhayam na ubhayam aham eva nirvṛtiḥ magnaḥ iti 
SA_T17_bsa046_u-5	bahuvidhavikalpajālaṃ pravijñāya manaḥsamāpattiḥ // 2 //	bahuvidha vikalpa jālam pravijñāya manaḥ samāpattiḥ 
SA_T17_bsa046_u-6	jñeyaṃ vilokya sakalaṃ mā yogameva nirbhāsam /	jñeyam vilokya sakalam mā yogam eva nirbhāsam 
SA_T17_bsa046_u-7	pravivācye dehe yat tattathatājñānavajreṇa // 3 //	pravivācye dehe yat tad tathatā jñāna vajreṇa 
SA_T17_bsa046_u-8	sarvākāravivarjitamādyantavibhāgarahitamavikalpam /	sarva ākāra vivarjitam ādi anta vibhāga rahitam avikalpam 
SA_T17_bsa046_u-9	nimarlasahasradīdhitinirbhinnameti sarvaṃ gaganamiva // 4 //	nimarla sahasra dīdhiti nirbhinnam eti sarvam gaganam iva 
SA_T17_bsa046_u-10	svākāramātraśeṣaṃ paśyati cittaṃ svamādyanutpannam /	sva ākāra mātra śeṣam paśyati cittam svam ādi anutpannam 
SA_T17_bsa046_u-11	yenāpi paśyatīdaṃ tadapi tathaivāvalokayati // 5 //	yena api paśyati idam tat api tathā eva avalokayati 
SA_T17_bsa046_u-12	so 'nupalambho 'cittaṃ tathatājñānaṃ tatkoṭiñca /	cittam tathatā jñānam 
SA_T17_bsa046_u-13	evaṃ tamaso 'bhyāsāt prajñāveditanirodhamāpnoti // 6 //	evam tamasaḥ bhyāsāt prajñā vedita nirodham āpnoti 
SA_T17_bsa046_u-14	tābhiryukto yogī sattvārthamanekadhā kurute /	tābhiḥ yuktaḥ yogī sattva artham anekadhā kurute 
SA_T17_bsa046_u-15	asmin pariniṣpanne tiṣṭhati yogī sadāryamadhvānam // 7 //	asmin pariniṣpanne tiṣṭhati yogī sat āryam adhvānam 
SA_T17_bsa046_u-16	............danaghavāyau niṣkampyaṃ kleśamārādyaiḥ /	niṣkampyam kleśa māra ādyaiḥ 
SA_T17_bsa046_u-17	prajñāpāramitāṃ vāsmin sarvadā pravṛttasya // 8 //	prajñāpāramitām vā asmin sarvadā pravṛttasya 
SA_T17_bsa046_u-18	siddhyantyanye bahavaḥ samādhiyogadānarāgādyāḥ // 9 //	siddhyanti anye bahavaḥ samādhi yoga dāna rāga ādyāḥ 
SA_T17_bsa046_u-19	// yogāvatāraḥ samāptaḥ //	yoga avatāraḥ samāptaḥ 
SA_T17_bsa046_u-20	// kṛtiriyamāryadig nāgapādānāmiti //	kṛtiḥ iyam ārya diś nāga pādānām iti 
