segmentnr	original	analyzed
SA_MBIISVARASIDDHI__hk-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MBIISVARASIDDHI__hk-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00023	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MBIISVARASIDDHI__hk-2	Uniform title: īśvarasiddhi	uniform title īśvarasiddhi 
SA_MBIISVARASIDDHI__hk-3	Main title: īśvarasiddhiḥ	main title īśvarasiddhiḥ 
SA_MBIISVARASIDDHI__hk-4	Secondary title: siddhitrayī	secondara title siddhitrayī 
SA_MBIISVARASIDDHI__hk-5	Author : utpaladeva	authoḥ utpaladeva 
SA_MBIISVARASIDDHI__hk-6	Editor : śastrī m k	e t itoḥ śastrī m k 
SA_MBIISVARASIDDHI__hk-7	Description: Text taken from Volume 34 of the Kashmir Series of Texts and Studies.  The Siddhitrayi and the Pratyabhijna-karika-vritti of Rajanaka Utpala deva  Note: siddhitrayī consists of three works by utpaladeva: ājaḍa-pramātṛ-siddhi, iśvara-siddhi and sambandha-siddhi .	description text taken from volume of the kashmir series of texts and studies the siddhitrayi and the pratyabhijnakarikavritti of rajanaka utpala deva note siddhitrayī consists of three works by utpaladeva ājaḍa pramātṛsiddhi iśvarasiddhi and sambandhasiddhi 
SA_MBIISVARASIDDHI__hk-8	Notes: Data-entered by the staff of Muktabodha under the supervision of Mark Dyczkowski.    Revision 0: 28/11/2005	notes data entered by the staff muktabodha under the supervision of mark dyczkowski 
SA_MBIISVARASIDDHI__hk-9	Publisher : Research Department, Jammu and Kashmir State	publisher research depatment jammu and kashmir state 
SA_MBIISVARASIDDHI__hk-10	Publication year : 1921	publication year 
SA_MBIISVARASIDDHI__hk-11	Publication city : Srinigar	publication citi srinigar 
SA_MBIISVARASIDDHI__hk-12	Publication country : India	publication country india 
SA_MBIISVARASIDDHI__hk-13	|| oṃ ||	om 
SA_MBIISVARASIDDHI__hk-14	atha	atha 
SA_MBIISVARASIDDHI__hk-15	īśvarasiddhiḥ	īśvara siddhiḥ 
SA_MBIISVARASIDDHI__hk-16	śrīmadācāryotpaladevaviracitā |	śrīmat ācārya utpaladeva viracitā 
SA_MBIISVARASIDDHI__hk-17	karoti tamahaṃ devamekaṃ naumi maheśvaram || 1 ||	karoti tam aham devam ekam naumi maheśvaram 
SA_MBIISVARASIDDHI__hk-18	tanukaraṇādikāryaṃ buddhimatkartṛpūrvakaṃ saṃniveśaviśeṣavattvāt,	tanu karaṇa ādi kāryam buddhimat kartṛ pūrvakam saṃniveśa viśeṣavat tvāt 
SA_MBIISVARASIDDHI__hk-19	yadyatsaṃniveśaviśeṣavat tattadbuddhimatkartṛnirmitaṃ yathā ghaṭaḥ,	yat yat saṃniveśa viśeṣa vat tat tat buddhimat kartṛ nirmitam yathā ghaṭaḥ 
SA_MBIISVARASIDDHI__hk-20	buddhimatkartṛpūrvakaṃ yanna bhavati na tat saṃniveśaviśeṣavatkāryaṃ yathā	buddhimat kartṛ pūrvakam yat na bhavati na tat saṃniveśa viśeṣavat kāryam yathā 
SA_MBIISVARASIDDHI__hk-21	paramāṇvākāśaśaśaviṣāṇādi, tathā ca bhavati saṃniveśaviśeṣavat	paramāṇu ākāśa śaśaviṣāṇa ādi tathā ca bhavati saṃniveśa viśeṣa vat 
SA_MBIISVARASIDDHI__hk-22	tanvādikāryaṃ, tasmādbuddhimatkartṛpūrvakamiti | tadāha	tanu ādi kāryam tasmāt buddhimat kartṛ pūrvakam iti tat āha 
SA_MBIISVARASIDDHI__hk-23	tanvādi buddhimaddhetu saṃniveśaviśeṣavat |	tanu ādi buddhimat hetu saṃniveśa viśeṣavat 
SA_MBIISVARASIDDHI__hk-24	(p. 2)	p 
SA_MBIISVARASIDDHI__hk-25	ghaṭa..............................................paramāṇuvat || 2 ||	ghaṭa paramāṇu vat 
SA_MBIISVARASIDDHI__hk-26	iti ||	iti 
SA_MBIISVARASIDDHI__hk-27	atra ca dharmisaṃbandhabalāt............................. hetubhūtārthakriyopayogitā	atra ca dharmi saṃbandha balāt hetu bhūta artha kriyā upayogi tā 
SA_MBIISVARASIDDHI__hk-28	ca kathyate | ghaṭasya hi mṛdupādānakāraṇatvena siddhā | tatra ca na	ca kathyate ghaṭasya hi mṛd upādānakāraṇa tvena siddhā tatra ca na 
SA_MBIISVARASIDDHI__hk-29	pṛthubudhnodarākārasaṃniveśaviśeṣasaṃbhavaḥ, lokayātrāyāśca tathā	pṛthu budhna udara ākāra saṃniveśa viśeṣa saṃbhavaḥ lokayātrāyāḥ ca tathā 
SA_MBIISVARASIDDHI__hk-30	saṃniveśaviśeṣavatā vicitreṇa vastunā vinā mahatī khaṇḍanā, sahakārī ca	saṃniveśa viśeṣavatā vicitreṇa vastunā vinā mahatī khaṇḍanā sahakārī ca 
SA_MBIISVARASIDDHI__hk-31	tathā saṃniveśavata eva rūparasādyanyathātve vyāpriyeta | yathā	tathā saṃniveśavataḥ eva rūpa rasa ādi anyathātve vyāpriyeta yathā 
SA_MBIISVARASIDDHI__hk-32	svacchasarasyūṣmasaṃparkaḥ | vāyusaṃbandhavaśādapi kāryasya	svaccha sarasi ūṣma saṃparkaḥ vāyu saṃbandha vaśāt api kāryasya 
SA_MBIISVARASIDDHI__hk-33	saṃsthānāntaraṃ syādapi kadācit na tu niyamena bhavet anantapadārthasārthasya	saṃsthāna antaram syāt api kadācid na tu niyamena bhavet ananta padārtha sa arthasya 
SA_MBIISVARASIDDHI__hk-34	samānajātīyatotthāpananimittamanyathāpi vāyuprasarasya saṃbhavāt,	samāna jātīya tā utthāpana nimittam anyathā api vāyu prasarasya saṃbhavāt 
SA_MBIISVARASIDDHI__hk-35	ekarūpa..................................... utthāpakatve vā vāyureva buddhimānastu.................	eka rūpe utthāpaka tve vā vāyuḥ eva buddhimān astu 
SA_MBIISVARASIDDHI__hk-36	kiṃ saṃvidā..........................................................	kim saṃvidā 
SA_MBIISVARASIDDHI__hk-37	buddhimatprorito vā.......................................... |	buddhimat proritaḥ vā 
SA_MBIISVARASIDDHI__hk-38	..............................................ṭato ghaṭo yathā || 3 ||	ṭataḥ ghaṭaḥ yathā 
SA_MBIISVARASIDDHI__hk-39	iti ||	iti 
SA_MBIISVARASIDDHI__hk-40	ghaṭajātīya eva dṛṣṭāntadharmī.................................................... rapi	ghaṭa jātīyaḥ eva dṛṣṭānta dharmī 
SA_MBIISVARASIDDHI__hk-41	tadākāraniyataḥ sādhyadharmitayā jātiprādhānyenaivopādīyate | taditthaṃ	tad ākāra niyataḥ sādhya dharmitayā jāti prādhānyena eva upādīyate tat ittham 
SA_MBIISVARASIDDHI__hk-42	dharmaviśeṣasaṃniveśaviśeṣo lokayātrā	dharma viśeṣa saṃniveśa viśeṣaḥ lokayātrā 
SA_MBIISVARASIDDHI__hk-43	nirvāhakaheturupādānakāraṇāsaṃbhavī ca na	nirvāhaka hetuḥ upādānakāraṇa asaṃbhavī ca na 
SA_MBIISVARASIDDHI__hk-44	svatantrecchāvatkāraṇasaṃbandhamantareṇa	svatantra icchāvat kāraṇa saṃbandham antareṇa 
SA_MBIISVARASIDDHI__hk-45	(p. 3)	p 
SA_MBIISVARASIDDHI__hk-46	niyamāt upādānadeśaparihāreṇāparadeśagamanenopapadyate | karmāṇyapi	niyamāt upādāna deśa parihāreṇa apara deśa gamanena upapadyate karmāṇi api 
SA_MBIISVARASIDDHI__hk-47	sahakāritāmāpadyamānāni tadavasthāsaṃsthāne rūpamātravaicitryaṃ	sahakāri tām āpadyamānāni tad avasthā saṃsthāne rūpa mātra vaicitryam 
SA_MBIISVARASIDDHI__hk-48	vidadhyuḥ, na tvekaikasādhanā deśakramākramaṇalakṣaṇā	vidadhyuḥ na tu ekaika sādhanā deśa krama ākramaṇa lakṣaṇā 
SA_MBIISVARASIDDHI__hk-49	saṃniveśanāpadeśā sadṛśārthakriyākārisajātīyārthajātotthāpananiyatā	saṃniveśana apadeśā sadṛśa artha kriyā kāri sajātīya artha jāta utthāpana niyatā 
SA_MBIISVARASIDDHI__hk-50	kriyā tatkāryā bhavitumarhati | yadyapyādhārasaṃyogabhaṅgotpātalakṣaṇā	kriyā tad kāryā bhavitum arhati yadi api ādhāra saṃyoga bhaṅga utpāta lakṣaṇā 
SA_MBIISVARASIDDHI__hk-51	kriyā syāt tathāpi ādhārasyaikasaṃsthānāvasthānāt bhaṅga eva nopapanno	kriyā syāt tathā api ādhārasya eka saṃsthāna avasthānāt bhaṅgaḥ eva na upapannaḥ 
SA_MBIISVARASIDDHI__hk-52	yāvatsākṣāt pāraṃparyeṇa vāpi avayavānāmasya prekṣāpūrvakāriṇā	yāvat sākṣāt pāraṃparyeṇa vā api avayavānām asya prekṣā pūrva kāriṇā 
SA_MBIISVARASIDDHI__hk-53	buddhimatā deśāntarasaṃcaraṇaṃ na kṛtaṃ, vātādikṛta...............................	buddhimatā deśa antara saṃcaraṇam na kṛtam vāta ādi kṛta 
SA_MBIISVARASIDDHI__hk-54	mayamaprasaṅgaḥ prāgukta eva | .....................ṇirupākhyatāmādhāramā-	mayam aprasaṅgaḥ prāc uktaḥ eva 
SA_MBIISVARASIDDHI__hk-55	pādayannādheyamadhaḥ pātayati, tadāpyagneḥ prāktanadeśaparihāre	pādayan ādheyam adhas pātayati tadā api agneḥ prāktana deśa parihāre 
SA_MBIISVARASIDDHI__hk-56	nimittāntaramicchāvadvācyam | .................. pārthivadravyasaṃgharṣajatve'pi	nimitta antaram icchāvat vācyam pārthiva dravya saṃgharṣa ja tve pi 
SA_MBIISVARASIDDHI__hk-57	pūrvavanniyamoddhoṣaṇadūṣaṇam | yadā punarniyamenāgneḥ	pūrvavat niyama uddhoṣaṇa dūṣaṇam yadā punar niyamena agneḥ 
SA_MBIISVARASIDDHI__hk-58	svedapākadāhādinā dravyamanyasaṃniveśaṃ karoti, yena viśiṣṭajātibhāñji	sveda pāka dāha ādinā dravyam anya saṃniveśam karoti yena viśiṣṭa jāti bhāñji 
SA_MBIISVARASIDDHI__hk-59	bhāvāntarāṇyucchūnatādiracanāviśeṣavanti uttiṣṭhanti, tadā	bhāva antarāṇi ucchūna tā ādi racanā viśeṣavanti uttiṣṭhanti tadā 
SA_MBIISVARASIDDHI__hk-60	buddhimatpreraṇopapāditatathākṛtīni tāni, nānyathā pūrvoktanayena	buddhimat preraṇa upapādita tathā ākṛtīni tāni na anyathā pūrva ukta nayena 
SA_MBIISVARASIDDHI__hk-61	niyamayogaḥ | tadevamupādānāsaṃbhavī deśāntaropasarpaṇātmā	niyama yogaḥ tat evam upādāna asaṃbhavī deśa antara upasarpaṇa ātmā 
SA_MBIISVARASIDDHI__hk-62	lokasthitihetuḥ saṃniveśo niyamena tajjātīyatāpādako buddhimatkāraṇābhāve	                                       
SA_MBIISVARASIDDHI__hk-63	sarvathānupapadyamāno buddhimatkartṛnirmito dṛṣṭaḥ | .................	sarvathā anupapadyamānaḥ buddhimat kartṛ nirmitaḥ dṛṣṭaḥ 
SA_MBIISVARASIDDHI__hk-64	.....................................................ksaṃsthānavarjitaḥ |	k saṃsthāna varjitaḥ 
SA_MBIISVARASIDDHI__hk-65	niścito'rtho'sya saṃsthāne tasminnarthakriyācite || 4 ||	niścitaḥ ūrthaḥ asya saṃsthāne tasmin artha kriyā cite  /
SA_MBIISVARASIDDHI__hk-66	(p. 4)	p 
