segmentnr	original	analyzed
SA_GV06_apastgcu-0	atha prathamaḥ paṭalaḥ	atha prathamaḥ paṭalaḥ 
SA_GV06_apastgcu-1	prathamaḥ khaṇḍaḥ	prathamaḥ khaṇḍaḥ 
SA_GV06_apastgcu-2	1. sāmānyaparibhāṣāḥ	sāmānya paribhāṣāḥ 
SA_GV06_apastgcu-3	1 pratijñāsūtram /	pratijñā sūtram 
SA_GV06_apastgcu-4	atha karmāṇyācārādyāni gṛhyante // ĀpGs_1.1 //	atha karmāṇi ācāra ādyāni gṛhyante 
SA_GV06_apastgcu-5	namo rudrāya yadgṛhyamāpastambena nirmitam /	namaḥ rudrāya yat gṛhyam āpastambena nirmitam 
SA_GV06_apastgcu-6	kriyate haradattena tasya vṛttiranākulā //	kriyate haradattena tasya vṛttiḥ an ākulā 
SA_GV06_apastgcu-7	dviprakārāṇi karmāṇi-śrutilakṣamāni ācāralakṣamāni ca /	dvi prakārāṇi ācāra lakṣamāni ca 
SA_GV06_apastgcu-8	tatra śrutilakṣaṇāni vyākhyātāni /	tatra śruti lakṣaṇāni vyākhyātāni 
SA_GV06_apastgcu-9	athedānīṃ yāni karmāṇi vivāhaprabhṛtīni ācārāt prayogāt gṛhyante jñāyante,	atha idānīm yāni karmāṇi vivāha prabhṛtīni ācārāt prayogāt gṛhyante jñāyante 
SA_GV06_apastgcu-10	na pratyakṣaśruteḥ,	na pratyakṣa śruteḥ 
SA_GV06_apastgcu-11	tāni vyākhyāsyāmaḥ /	tāni vyākhyāsyāmaḥ 
SA_GV06_apastgcu-12	kiṃ prayojanaṃ sūtrasya?	kim prayojanam sūtrasya 
SA_GV06_apastgcu-13	smārtānāṃ karmaṇāṃ adhikāraḥ / tena	smārtānām karmaṇām adhikāraḥ tena 
SA_GV06_apastgcu-14	udagayanādiniyamaḥ.“sarvatra svayaṃ prajvalite 'gnā“(āpa.gṛ.8-5)	udagayana ādi niyamaḥ sarvatra svayam prajvalite 
SA_GV06_apastgcu-15	vityevamādīni ca gārhyeṣveva karmasu bhavanti,	v iti evamādīni ca gārhyeṣu eva karmasu bhavanti 
SA_GV06_apastgcu-16	na śrauteṣi /	na śrauteṣi 
SA_GV06_apastgcu-17	atrāthaśabdena	atra atha śabdena 
SA_GV06_apastgcu-18	śrautopadeśānantaraṃ smārtopadeśaṃ kariṣyāmīti vadan tadapekṣāmasya darśayati /	śrauta upadeśa anantaram smārta upadeśam kariṣyāmi iti vadan tad apekṣām asya darśayati 
SA_GV06_apastgcu-19	tatra yāḥ paribhāṣāḥ“sa trayāṇāṃ varmānāṃ'(āpa.pari1-2)	tatra yāḥ paribhāṣāḥ sa trayāṇām 
SA_GV06_apastgcu-20	“mantrāntaiḥ karmādīn sannipātayet“(āpa.pari.2-1.)	mantra antaiḥ karma ādīn 
SA_GV06_apastgcu-21	“raudra, rākṣasa'(āpa.pari2-9)	raudra 
SA_GV06_apastgcu-22	“tadidaṃ sa4vaprāyaścitta'mityevamādyāstā ihāpi bhavanti(idaṃkāryāṇi) //	tat idam iha api bhavanti idaṃkāryāṇi 
SA_GV06_apastgcu-23	yo varṇairijyate nityaiḥ karmabhiścoditairnijaiḥ /	yaḥ varṇaiḥ ijyate nityaiḥ karmabhiḥ coditaiḥ nijaiḥ 
SA_GV06_apastgcu-24	tebhyo '(1) pavargado yaśca taṃ namāmyadvayaṃ harim(2) //1//	tebhyaḥ pavarga daḥ yaḥ ca tam namāmi advayam 
SA_GV06_apastgcu-25	āpastambamuniṃ vande mandadhīhitakāmyayā /	āpastamba munim vande manda dhī hita kāmyayā 
SA_GV06_apastgcu-26	yo 'nuṣṭheyapadārtānāṃ kramakalpayat //2//	yaḥ nuṣṭheya pada ārtānām kramakalpayat 
SA_GV06_apastgcu-27	yatkṛtaṃ vedavadbhāṣyamādriyante vipaścitaḥ /	yat kṛtam vedavat bhāṣyam ādriyante vipaścitaḥ 
SA_GV06_apastgcu-28	sa kapardī ciraṃ jīyādvedavedārthatattvavit //3//	sa kapardī ciram jīyāt veda veda artha tattva vid 
SA_GV06_apastgcu-29	kurute gṛhyatātparyanirṇayam(4) /	kurute 
SA_GV06_apastgcu-30	kevalaṃ vaidikaśraddhāprerito mandadhīrapi //4//	kevalam vaidika śraddhā preritaḥ manda dhīḥ api 
SA_GV06_apastgcu-31	athaśabda ānantaryārthaḥ /	athaśabdaḥ ānantarya arthaḥ 
SA_GV06_apastgcu-32	tadartha pūrvavṛttamucyate /	tad artha pūrva vṛttam ucyate 
SA_GV06_apastgcu-33	iha hi yajñā ekaviṃśatibhedāḥ /	iha hi yajñāḥ ekaviṃśati bhedāḥ 
SA_GV06_apastgcu-34	tatra ca sapta pākayajñasaṃsthāḥ-	tatra ca sapta pākayajña saṃsthāḥ 
SA_GV06_apastgcu-35	aupāsanahomo,	aupāsana homaḥ 
SA_GV06_apastgcu-36	vaiśvadevaṃ,	vaiśvadevam 
SA_GV06_apastgcu-37	pārvaṇa,	pārvaṇa 
SA_GV06_apastgcu-38	maṣṭakā,	maṣṭakā 
SA_GV06_apastgcu-39	māsiśrāddhaṃ,	māsiśrāddham 
SA_GV06_apastgcu-40	sarpabaliṃ,	sarpa balim 
SA_GV06_apastgcu-41	rīśānabaliriti /	rīśāna baliḥ iti 
SA_GV06_apastgcu-42	sapta ca haviryajñasaṃsthāḥ-agnihotraṃ,	sapta ca haviryajña saṃsthāḥ agnihotram 
SA_GV06_apastgcu-43	darśapūrṇamāsā,	darśapūrṇamāsā 
SA_GV06_apastgcu-44	vāgrayaṇaṃ,	vā āgrayaṇam 
SA_GV06_apastgcu-45	cāturmāsyāni,	cāturmāsyāni 
SA_GV06_apastgcu-46	nirūḍhapaśubandhas,	nirūḍhapaśubandhaḥ 
SA_GV06_apastgcu-47	sautrāmaṇiḥ,	sautrāmaṇiḥ 
SA_GV06_apastgcu-48	piṇḍapitṛyajñādayo darvīhomā iti /	piṇḍapitṛyajña ādayaḥ darvī homāḥ iti 
SA_GV06_apastgcu-49	(5)saptaiva ca somasaṃsthāḥ-agniṣṭomo,	ca somasaṃsthāḥ agniṣṭomaḥ 
SA_GV06_apastgcu-50	'tyāgniṣṭoma,	tya agniṣṭoma 
SA_GV06_apastgcu-51	ukthya,	ukthya 
SA_GV06_apastgcu-52	ṣyoḍaśī,	ṣya uḍaśī 
SA_GV06_apastgcu-53	vājapeyo,	vājapeyaḥ 
SA_GV06_apastgcu-54	'tirātro 'ptoryāma iti /	iti 
SA_GV06_apastgcu-55	ete ca nityāḥ niyatapradikālīnajīvananimittakā ityarthaḥ /	ete ca nityāḥ niyata pradi kālīna jīvana nimittakāḥ iti arthaḥ 
SA_GV06_apastgcu-56	kuta ete ca nityāḥ?	kutas ete ca nityāḥ 
SA_GV06_apastgcu-57	'jāyamāno vai brāhmaṇastribhiṛṇavā jāyate brahmacaryeṇarṣibhyo yajñena'devebhyaḥ prajayā pitṛbhyaḥ,(tai.saṃ.6-3-10)	jāyamānaḥ vai brāhmaṇaḥ tribhiḥ ṛṇavā jāyate brahmacaryeṇa ṛṣibhyaḥ yajñena devebhyaḥ prajayā 
SA_GV06_apastgcu-58	ityatra 'yajñena'ityakavacanaṃ 'yajñaṃ vyākhyāsyāmaḥ'(āpa.pari.1-1)	iti atra yajñenaityaka vacanam yajñam 
SA_GV06_apastgcu-59	itivat jātyabhiprāyaṃ manyamānasya bhagavato vasiṣṭhasya 'naiyamikaṃhyetadṛṇatrayaṃ saṃstutam'(va.saṃ.11-47) iti	iti vat jāti abhiprāyam manyamānasya bhagavataḥ vasiṣṭhasya naiyamikam hi etat ṛṇa trayam iti 
SA_GV06_apastgcu-60	vacanena eṣāmavaśyānuṣṭheyatvāvagamāt /	vacanena eṣām avaśya anuṣṭheya tva avagamāt 
SA_GV06_apastgcu-61	tathā 'sāyaṃ prātarata ūrdhvam'(āpa.gṛ.7-19.)	tathā sāyam prātar atas 
SA_GV06_apastgcu-62	'yāvajjīvamagnihotraṃ juhoti,	yāvajjīvam agnihotram juhoti 
SA_GV06_apastgcu-63	''vasante jyotiṣṭomena yajeta'(āpa.śrau.10-2-5)	vasante jyotiṣṭomena 
SA_GV06_apastgcu-64	ityevamādibhiḥ,	iti evamādibhiḥ 
SA_GV06_apastgcu-65	'aharahaḥ pravṛjyante'(tai.brā.2-1-3.)	ahar ahar 
SA_GV06_apastgcu-66	, ardhamāser'dhamāse pravṛjyate'(tai.bāra.3-2-8)	ardha māsa īrdha māse 
SA_GV06_apastgcu-67	, 'punarbhakṣyo 'sya somapīthobhavati'; (tai.brā.3-2-3)	punar bhakṣyaḥ sya soma pīthaḥ bhavati 
SA_GV06_apastgcu-68	. ityevamādibhiḥ, (1)	iti evamādibhiḥ 
SA_GV06_apastgcu-69	karmaṇyorambhanyāyena ca prayogābhyāsāvagamāt /	ca prayoga abhyāsa avagamāt 
SA_GV06_apastgcu-70	tathaiva somasyeṣaṭyādeścākaraṇe aindrāgnaśuvibhraṣṭeṣṭyādi prāyaścittavidhānena pratyavāyotpattyavagamāt /	tathā eva somasya iṣaṭi ādeḥ ca akaraṇe prāyaścitta vidhānena pratyavāya utpatti avagamāt 
SA_GV06_apastgcu-71	tathaiva 'sa etāṃśṭaturhotṝnātmasparaṇānapaśyat'(tai.brā.2-3-7)	tathā eva sa 
SA_GV06_apastgcu-72	iti agnihotrādisomāntānāmātmaniṣkrayaṇārthatvāvagamāt /	iti agnihotra ādi soma antānām ātma niṣkrayaṇa artha tva avagamāt 
SA_GV06_apastgcu-73	na tu sauryādivat(2)	na tu 
SA_GV06_apastgcu-74	kovalaṃ kāmyāḥ uktahetūnāṃ sarveṣāmanupapattaiḥ /	kovalam kāmyāḥ ukta hetūnām sarveṣām anupapattaiḥ 
SA_GV06_apastgcu-75	yata evaite nityāṃ ata eva 'anāhitāgnitāsteyam'(manu.11-65)	yatas eva ete nityāṃ atas eva 
SA_GV06_apastgcu-76	. ityanāhitāgnitāyā upapātakagaṇe pāṭhaḥ /	iti anāhitāgni tāyāḥ upapātaka gaṇe pāṭhaḥ 
SA_GV06_apastgcu-77	ata eva nityādhikāravidhiprayuktamādhānam /	atas eva nitya adhikāra vidhi prayuktam ādhānam 
SA_GV06_apastgcu-78	kāmyasiddhistu nitayānuṣṭānenaiva guṇaphalādhikāravidhayā prāsaṅgikī bhavatu /	kāmya siddhiḥ tu nitayā anuṣṭānena eva guṇa phala adhikāra vidhayā prāsaṅgikī bhavatu 
SA_GV06_apastgcu-79	mīmāṃsakamatyā tu yadyapi kāmyādhikāravidhigrayuktamādhānaṃ,	mīmāṃsaka matyā tu yadi api kāmya adhikāra vidhi grayuktam ādhānam 
SA_GV06_apastgcu-80	kāmyānuṣṭhānaina ca nityasiddhiḥ (3)	kāmya anuṣṭhāna ena ca nitya siddhiḥ 
SA_GV06_apastgcu-81	prasaṅgāt;tathāpi kalpasūtrakāraṇāṃ prakriyayā sādhikāratvena (4)	prasaṅgāt tathā api kalpasūtra kāraṇām prakriyayā sādhikāra tvena 
SA_GV06_apastgcu-82	prayuktisaktiyogyatayā anyato 'prayuktau nityādhikāravidhiprayuktirapyupapannā /	prayukti sakti yogyatayā prayuktau nitya adhikāra vidhi prayuktiḥ api upapannā 
SA_GV06_apastgcu-83	yathā(5) vivaraṇamate svavidhiprayuktamadhyayanamiti /	vivaraṇa mate sva vidhi prayuktam adhyayanam iti 
SA_GV06_apastgcu-84	tasmāt mandamadhyamotkṛṣṭabuddhibhi (6)	tasmāt manda madhyama utkṛṣṭa buddhibhi 
SA_GV06_apastgcu-85	ssarvairapi traivarṇikairete 'vaśyaṃ kartavyāḥ /	ssarvaiḥ api traivarṇikaiḥ ete vaśyam kartavyāḥ 
SA_GV06_apastgcu-86	te ca nānāsādhanakā nānāśākhāntarasthāṅgakā mīmāṃsānyāyasahasranirdhāryavacanavyaktikā mandabuddhibhiridānīntanair(7)	te ca nānā sādhanakāḥ nānā śākhā antara stha aṅgakāḥ mīmāṃsā nyāya sahasra nirdhārya vacana vyaktikā 
SA_GV06_apastgcu-87	durśānā- ajñāne cānuṣṭhātumaśaktāḥ kathañcana pratyaveyuritu kṛpāviṣṭacetaskatayā sūtrakāreṇa'yajñaṃ vyākhyāsyāmaḥ'(āpa.pari.1-1)	durśānāḥ ajñāne ca anuṣṭhātum aśaktāḥ kathañcana pratyaveyuḥ itu kṛpā āviṣṭa cetaska tayā sūtrakāreṇayajñam 
SA_GV06_apastgcu-88	iti paribhāṣāyāmekaviṃśatiyajñān sāmānyataḥ (8)	iti paribhāṣāyām ekaviṃśati yajñān sāmānyatas 
SA_GV06_apastgcu-89	saṃkṣepataśca vyākhāyāya tāvanmātreṇānuṣṭhānānupayogāt 'athāto darśapūrṇamāsau'(āpa.śrau.1-1)	saṃkṣepataḥ ca tāvat mātreṇa anuṣṭhāna an upayogāt 
SA_GV06_apastgcu-90	ityārabhya śrautā haviryajñāssomasaṃsthāḥ (9)	iti ārabhya śrautāḥ haviḥ yajñāḥ soma saṃsthāḥ 
SA_GV06_apastgcu-91	kṣāmavatyādayo naimittikāḥ prasaṅgāt kāmyāśca(10)	kṣāmavatī ādayaḥ naimittikāḥ prasaṅgāt 
