segmentnr	original	analyzed
SA_MB_goraksagutikaHK-0	Muktabodha E-text in UTF-8	muktabodha etext in utf
SA_MB_goraksagutikaHK-1	###########################################################################MUKTABODHA INDOLOGICAL RESEARCH INSTITUTEwww.muktabodha.org©2011 Muktabodha Indological Research Institute  All Rights Reserved.E-texts may be viewed only online or downloaded for private study.E-texts may not, under any circumstances, be copied, republished,reproduced, distributed or sold, either in original or altered form, withoutthe express permission of Muktabodha Indological Research Institute in writing.Data-entered by the staff of Muktabodha under the direction of Mark S. G. Dyczkowski.Catalog number : M00291	muktabodha indological research muktabodha indological research institute all rights reserved texts may be viewed only online or downloaded for private studye texts may not under any circumstances be copied republished reproduced distributed or sold either in original or altered form withoutthe express permission of muktabodha indological research institute in writing data entered by the staff of muktabodha under the direction of mark s g dyczkowskicatalog number  /
SA_MB_goraksagutikaHK-2	Uniform title: gorakṣaguṭikā	uniform title gorakṣa guṭikā 
SA_MB_goraksagutikaHK-3	Author : gorakṣanātha	authoḥ gorakṣa nātha 
SA_MB_goraksagutikaHK-4	Manuscript : NGMCP 2120 reel number: A62/3	manuscript nm number 
SA_MB_goraksagutikaHK-5	Description: The Goraksaguṭikā (the Magic Pill of Gorakṣa) is attributed to Gorakṣa (alias Gorakhnātha) the famous founder of Haṭha Yoga. The colophons state that it is part of the Kalpadrumavivekinii and that it is a commentary (bhyāsa) on Yoga. It is framed in the format of a Tantra as a dialogue between śiva and Gaurī. Although Gorakṣanātha was a yogi, as are his followers the Naatha Yogis today, and so should not be concerned with ritual practice, in actual fact the Nātha tradition has developed an extensive liturgy centered on the worship of its Gurus. This short tract contains a series of hymns (stotra) praising Gorakṣanātha and myths that narrate their origins.	description the goraksaguṭikā the magic pill of gorakṣa is attributed to gorakṣa alias gorakhnātha the famous founder of haṭha yoga the colophons state that it is part of the kalpadrumavivekinii and that it is a commentary bhyāsa on yoga it is framed in the format of a tantra as a dialogue between śiva and gaurī although gorakṣanātha was a yogi as are his followers the naatha yogis and so should not be concerned with ritual practice in actual fact the nātha tradition has developed the nāt
SA_MB_goraksagutikaHK-6	1) The first chapter (taraṅga) is dedicated to the birth and exploits of Gorakṣanātha. The following eight chapters contain	the first chapter taraṅga is dedicated to the birth and exploits of gorakṣa nātha the following eight chapters contain 
SA_MB_goraksagutikaHK-7	2) Gorakṣadvādaśanāmastotra	gorakṣa dvādaśa nāmastotra 
SA_MB_goraksagutikaHK-8	3) Gorakṣakavaca	gorakṣa kavaca 
SA_MB_goraksagutikaHK-9	4) Gorakṣahṛdaya	       
SA_MB_goraksagutikaHK-10	5) Gorakṣanāthakīlakoddhāraṇa	         
SA_MB_goraksagutikaHK-11	6) Gorakṣanāthapaṃcaratnastavarāja	           
SA_MB_goraksagutikaHK-12	7) Rakṣāṣṭakastotra	rakṣa aṣṭaka stotra 
SA_MB_goraksagutikaHK-13	8) Gorakṣanāthāṣṭottaraśatanāmastotra	          
SA_MB_goraksagutikaHK-14	9) Gorakṣanāthasahasranāmastotra	gorakṣa nātha sahasranāma stotra 
SA_MB_goraksagutikaHK-15	Notes: Revision 0: Decemer 17, 2013	notes revision decemer 
SA_MB_goraksagutikaHK-16	Publication country : India	publication country india 
SA_MB_goraksagutikaHK-17	śrīgaṇeśāya namaḥ ||	śrī gaṇeśāya namaḥ 
SA_MB_goraksagutikaHK-18	śrīnāthāya namaḥ || pārvatyuvāca ||	śrī nāthāya namaḥ pārvatī uvāca 
SA_MB_goraksagutikaHK-19	nāthanātha kṛpāsiṃdho śrotumicchāmi saṃhitā |	nātha nātha kṛpā siṃdho śrotum icchāmi saṃhitā 
SA_MB_goraksagutikaHK-20	bho saṃhitā mahābhāga gorakṣasya mahātmanaḥ ||1||	bho saṃhitā mahābhāga gorakṣasya mahātmanaḥ 
SA_MB_goraksagutikaHK-21	kathaṃ gurupadaṃ tasya kathaṃ gorakṣanāmataḥ |	katham guru padam tasya katham gorakṣa nāmataḥ 
SA_MB_goraksagutikaHK-22	kasya putra bhaved yogi karṇaccheda kathaṃ bhavet ||2||	kasya putra bhavet yogi karṇa cheda katham bhavet 
SA_MB_goraksagutikaHK-23	kiṃ devaka śiṣyante mamānugraha kurvate |	kim devaka śiṣyante mama anugraha kurvate 
SA_MB_goraksagutikaHK-24	brūhi bho loka nāthaṃ tejā nihitaṃ mahātmanam ||3||	brūhi bho loka nātham tejāḥ nihitam mahātmanam 
SA_MB_goraksagutikaHK-25	śrīmahādeva uvāca ||	śrī mahādevaḥ uvāca 
SA_MB_goraksagutikaHK-26	oṃ asya śrīgorakṣanāthotpatti kalpadrumasaṃhitāyā mahāmūlamaṃtrasya	om asya śrī gorakṣanātha utpatti kalpadrumasaṃhitāyāḥ mahā mūlamaṃtrasya 
